"X1";"X26580";"X11";"X14";"X32";"X28";"X30";"X3";"X25";"X15";"X27";"X19";"X1.1";"X20";"X26";"X4";"X24";"X12";"X23";"X18";"X13";"X8";"X17";"X6";"X29";"X5";"X2";"X7";"X22";"X21";"X16";"X9";"X31";"X10"
45;28414;31;2;29;3;28;19;1;7;18;9;15;6;4;23;26;12;14;30;20;32;27;22;13;11;24;5;10;21;25;16;17;8
31;2;29;3;28;19;1;7;18;9;15;6;4;23;32;12;14;30;20;26;27;22;13;11;24;5;10;21;25;16;17;8;45;28394
45;28394;31;2;29;3;28;19;1;7;18;9;15;6;4;23;32;12;14;30;20;26;27;22;13;11;24;5;10;21;25;16;17;8
31;2;29;3;28;19;1;7;18;9;15;6;4;23;5;12;14;30;20;26;27;22;13;11;24;32;10;21;25;16;17;8;45;26984
45;26984;31;2;29;3;28;19;1;7;18;9;15;6;4;23;5;12;14;30;20;26;27;22;13;11;24;32;10;21;25;16;17;8
31;2;29;3;28;19;1;7;15;9;18;6;4;23;5;12;14;30;20;26;27;22;13;11;24;32;10;21;25;16;17;8;45;27018
45;27018;31;2;29;3;28;19;1;7;15;9;18;6;4;23;5;12;14;30;20;26;27;22;13;11;24;32;10;21;25;16;17;8
14;2;29;3;28;19;1;7;15;9;18;6;4;23;5;12;31;30;20;26;27;22;13;11;24;32;10;21;25;16;17;8;45;27122
45;27122;14;2;29;3;28;19;1;7;15;9;18;6;4;23;5;12;31;30;20;26;27;22;13;11;24;32;10;21;25;16;17;8
14;2;29;3;28;19;17;7;15;9;18;6;4;23;5;12;31;30;20;26;27;22;13;11;24;32;10;21;25;16;1;8;45;27536
45;27536;14;2;29;3;28;19;17;7;15;9;18;6;4;23;5;12;31;30;20;26;27;22;13;11;24;32;10;21;25;16;1;8
14;2;29;3;28;19;17;7;15;9;18;6;4;23;5;12;31;30;20;26;27;16;13;11;24;32;10;21;25;22;1;8;45;28334
45;27536;14;2;29;3;28;19;17;7;15;9;18;6;4;23;5;12;31;30;20;26;27;22;13;11;24;32;10;21;25;16;1;8
14;2;29;3;28;19;17;7;15;9;18;6;4;23;20;12;31;30;5;26;27;22;13;11;24;32;10;21;25;16;1;8;45;27066
46;27066;14;2;29;3;28;19;17;7;15;9;18;6;4;23;20;12;31;30;5;26;27;22;13;11;24;32;10;21;25;16;1;8
14;2;29;3;28;32;17;7;15;9;18;6;4;23;20;12;31;30;5;26;27;22;13;11;24;19;10;21;25;16;1;8;46;27346
46;27346;14;2;29;3;28;32;17;7;15;9;18;6;4;23;20;12;31;30;5;26;27;22;13;11;24;19;10;21;25;16;1;8
14;2;29;3;28;6;17;7;15;9;18;32;4;23;20;12;31;30;5;26;27;22;13;11;24;19;10;21;25;16;1;8;46;27944
46;27944;14;2;29;3;28;6;17;7;15;9;18;32;4;23;20;12;31;30;5;26;27;22;13;11;24;19;10;21;25;16;1;8
14;2;29;3;28;6;17;7;15;9;18;32;4;23;16;12;31;30;5;26;27;22;13;11;24;19;10;21;25;20;1;8;46;28078
46;28078;14;2;29;3;28;6;17;7;15;9;18;32;4;23;16;12;31;30;5;26;27;22;13;11;24;19;10;21;25;20;1;8
14;2;29;3;28;10;17;7;15;9;18;32;4;23;16;12;31;30;5;26;27;22;13;11;24;19;6;21;25;20;1;8;46;27938
46;27938;14;2;29;3;28;10;17;7;15;9;18;32;4;23;16;12;31;30;5;26;27;22;13;11;24;19;6;21;25;20;1;8
14;2;29;3;28;10;17;7;15;9;18;32;4;23;16;12;13;30;5;26;27;22;31;11;24;19;6;21;25;20;1;8;46;27980
46;27980;14;2;29;3;28;10;17;7;15;9;18;32;4;23;16;12;13;30;5;26;27;22;31;11;24;19;6;21;25;20;1;8
29;2;14;3;28;10;17;7;15;9;18;32;4;23;16;12;13;30;5;26;27;22;31;11;24;19;6;21;25;20;1;8;46;27954
46;27954;29;2;14;3;28;10;17;7;15;9;18;32;4;23;16;12;13;30;5;26;27;22;31;11;24;19;6;21;25;20;1;8
29;2;14;3;28;10;25;7;15;9;18;32;4;23;16;12;13;30;5;26;27;22;31;11;24;19;6;21;17;20;1;8;46;28154
46;28154;29;2;14;3;28;10;25;7;15;9;18;32;4;23;16;12;13;30;5;26;27;22;31;11;24;19;6;21;17;20;1;8
29;2;14;3;28;10;25;7;15;9;18;32;4;23;16;12;13;19;5;26;27;22;31;11;24;30;6;21;17;20;1;8;46;28234
46;28234;29;2;14;3;28;10;25;7;15;9;18;32;4;23;16;12;13;19;5;26;27;22;31;11;24;30;6;21;17;20;1;8
29;2;14;3;28;10;25;7;15;9;18;32;4;23;16;12;13;17;5;26;27;22;31;11;24;30;6;21;19;20;1;8;46;28074
46;28074;29;2;14;3;28;10;25;7;15;9;18;32;4;23;16;12;13;17;5;26;27;22;31;11;24;30;6;21;19;20;1;8
30;2;14;3;28;10;25;7;15;9;18;32;4;23;16;12;13;17;5;26;27;22;31;11;24;29;6;21;19;20;1;8;46;28114
46;28114;30;2;14;3;28;10;25;7;15;9;18;32;4;23;16;12;13;17;5;26;27;22;31;11;24;29;6;21;19;20;1;8
30;2;14;3;28;10;25;7;22;9;18;32;4;23;16;12;13;17;5;26;27;15;31;11;24;29;6;21;19;20;1;8;46;27930
46;27930;30;2;14;3;28;10;25;7;22;9;18;32;4;23;16;12;13;17;5;26;27;15;31;11;24;29;6;21;19;20;1;8
30;2;14;3;28;10;25;7;22;9;18;32;4;23;16;8;13;17;5;26;27;15;31;11;24;29;6;21;19;20;1;12;46;28010
46;28010;30;2;14;3;28;10;25;7;22;9;18;32;4;23;16;8;13;17;5;26;27;15;31;11;24;29;6;21;19;20;1;12
30;2;14;3;28;25;10;7;22;9;18;32;4;23;16;8;13;17;5;26;27;15;31;11;24;29;6;21;19;20;1;12;46;27810
46;27810;30;2;14;3;28;25;10;7;22;9;18;32;4;23;16;8;13;17;5;26;27;15;31;11;24;29;6;21;19;20;1;12
30;2;14;3;28;25;10;7;22;9;18;32;4;23;1;8;13;17;5;26;27;15;31;11;24;29;6;21;19;20;16;12;46;27690
46;27690;30;2;14;3;28;25;10;7;22;9;18;32;4;23;1;8;13;17;5;26;27;15;31;11;24;29;6;21;19;20;16;12
30;2;14;3;28;25;10;7;22;9;18;32;4;23;1;8;13;17;5;27;26;15;31;11;24;29;6;21;19;20;16;12;46;27750
46;27750;30;2;14;3;28;25;10;7;22;9;18;32;4;23;1;8;13;17;5;27;26;15;31;11;24;29;6;21;19;20;16;12
30;2;14;3;28;23;10;7;22;9;18;32;4;25;1;8;13;17;5;27;26;15;31;11;24;29;6;21;19;20;16;12;46;27690
46;27690;30;2;14;3;28;23;10;7;22;9;18;32;4;25;1;8;13;17;5;27;26;15;31;11;24;29;6;21;19;20;16;12
30;2;14;3;28;23;10;7;22;9;18;32;4;25;1;8;13;17;5;27;31;15;26;11;24;29;6;21;19;20;16;12;46;27930
46;27930;30;2;14;3;28;23;10;7;22;9;18;32;4;25;1;8;13;17;5;27;31;15;26;11;24;29;6;21;19;20;16;12
30;2;14;3;28;23;10;7;22;9;18;32;4;25;1;8;13;17;5;19;31;15;26;11;24;29;6;21;27;20;16;12;46;27610
46;27610;30;2;14;3;28;23;10;7;22;9;18;32;4;25;1;8;13;17;5;19;31;15;26;11;24;29;6;21;27;20;16;12
30;2;14;3;28;23;10;7;22;9;18;32;4;25;1;8;13;16;5;19;31;15;26;11;24;29;6;21;27;20;17;12;46;27736
46;27736;30;2;14;3;28;23;10;7;22;9;18;32;4;25;1;8;13;16;5;19;31;15;26;11;24;29;6;21;27;20;17;12
30;2;14;3;29;23;10;7;22;9;18;32;4;25;1;8;13;16;5;19;31;15;26;11;24;28;6;21;27;20;17;12;46;27336
47;27336;30;2;14;3;29;23;10;7;22;9;18;32;4;25;1;8;13;16;5;19;31;15;26;11;24;28;6;21;27;20;17;12
30;2;14;3;29;23;10;7;22;9;18;32;13;25;1;8;4;16;5;19;31;15;26;11;24;28;6;21;27;20;17;12;47;26976
47;26976;30;2;14;3;29;23;10;7;22;9;18;32;13;25;1;8;4;16;5;19;31;15;26;11;24;28;6;21;27;20;17;12
30;2;14;12;29;23;10;7;22;9;18;32;13;25;1;8;4;16;5;19;31;15;26;11;24;28;6;21;27;20;17;3;47;27116
47;27116;30;2;14;12;29;23;10;7;22;9;18;32;13;25;1;8;4;16;5;19;31;15;26;11;24;28;6;21;27;20;17;3
30;2;14;12;29;23;10;7;22;9;18;32;13;25;1;4;8;16;5;19;31;15;26;11;24;28;6;21;27;20;17;3;47;27116
47;27116;30;2;14;12;29;23;10;7;22;9;18;32;13;25;1;4;8;16;5;19;31;15;26;11;24;28;6;21;27;20;17;3
30;2;14;12;29;23;10;7;22;9;18;32;13;25;6;4;8;16;5;19;31;15;26;11;24;28;1;21;27;20;17;3;47;26716
47;26716;30;2;14;12;29;23;10;7;22;9;18;32;13;25;6;4;8;16;5;19;31;15;26;11;24;28;1;21;27;20;17;3
30;2;14;12;29;23;10;7;22;9;18;32;13;25;6;4;16;8;5;19;31;15;26;11;24;28;1;21;27;20;17;3;47;26636
47;26636;30;2;14;12;29;23;10;7;22;9;18;32;13;25;6;4;16;8;5;19;31;15;26;11;24;28;1;21;27;20;17;3
30;2;14;12;29;23;10;7;22;9;18;32;13;25;6;11;16;8;5;19;31;15;26;4;24;28;1;21;27;20;17;3;47;25916
47;25916;30;2;14;12;29;23;10;7;22;9;18;32;13;25;6;11;16;8;5;19;31;15;26;4;24;28;1;21;27;20;17;3
30;2;14;12;29;23;10;7;22;9;18;32;13;25;6;11;16;8;5;19;31;15;26;4;24;28;27;21;1;20;17;3;47;26570
47;25916;30;2;14;12;29;23;10;7;22;9;18;32;13;25;6;11;16;8;5;19;31;15;26;4;24;28;1;21;27;20;17;3
30;2;14;12;29;23;10;7;22;9;18;32;13;25;6;11;16;8;17;19;31;15;26;4;24;28;1;21;27;20;5;3;47;25864
47;25864;30;2;14;12;29;23;10;7;22;9;18;32;13;25;6;11;16;8;17;19;31;15;26;4;24;28;1;21;27;20;5;3
30;2;14;12;29;23;31;7;22;9;18;32;13;25;6;11;16;8;17;19;10;15;26;4;24;28;1;21;27;20;5;3;47;26696
47;26696;30;2;14;12;29;23;31;7;22;9;18;32;13;25;6;11;16;8;17;19;10;15;26;4;24;28;1;21;27;20;5;3
30;2;14;12;29;23;31;7;22;9;18;32;8;25;6;11;16;13;17;19;10;15;26;4;24;28;1;21;27;20;5;3;47;26876
47;26876;30;2;14;12;29;23;31;7;22;9;18;32;8;25;6;11;16;13;17;19;10;15;26;4;24;28;1;21;27;20;5;3
30;2;14;12;29;23;31;26;22;9;18;32;8;25;6;11;16;13;17;19;10;15;7;4;24;28;1;21;27;20;5;3;47;26910
47;26910;30;2;14;12;29;23;31;26;22;9;18;32;8;25;6;11;16;13;17;19;10;15;7;4;24;28;1;21;27;20;5;3
30;2;14;12;29;23;31;26;22;9;18;32;8;25;21;11;16;13;17;19;10;15;7;4;24;28;1;6;27;20;5;3;47;27072
47;27072;30;2;14;12;29;23;31;26;22;9;18;32;8;25;21;11;16;13;17;19;10;15;7;4;24;28;1;6;27;20;5;3
30;2;14;12;29;23;31;26;22;9;18;13;8;25;21;11;16;32;17;19;10;15;7;4;24;28;1;6;27;20;5;3;47;27034
47;27034;30;2;14;12;29;23;31;26;22;9;18;13;8;25;21;11;16;32;17;19;10;15;7;4;24;28;1;6;27;20;5;3
30;2;14;12;29;23;31;26;22;9;18;13;8;25;21;11;16;32;17;19;10;15;7;4;24;3;1;6;27;20;5;28;47;28170
47;28170;30;2;14;12;29;23;31;26;22;9;18;13;8;25;21;11;16;32;17;19;10;15;7;4;24;3;1;6;27;20;5;28
30;2;14;12;29;23;31;26;22;9;17;13;8;25;21;11;16;32;18;19;10;15;7;4;24;3;1;6;27;20;5;28;47;28610
47;28610;30;2;14;12;29;23;31;26;22;9;17;13;8;25;21;11;16;32;18;19;10;15;7;4;24;3;1;6;27;20;5;28
30;2;14;12;29;23;31;26;22;32;17;13;8;25;21;11;16;9;18;19;10;15;7;4;24;3;1;6;27;20;5;28;47;28066
47;28066;30;2;14;12;29;23;31;26;22;32;17;13;8;25;21;11;16;9;18;19;10;15;7;4;24;3;1;6;27;20;5;28
30;2;14;12;29;23;31;26;22;32;17;13;8;10;21;11;16;9;18;19;25;15;7;4;24;3;1;6;27;20;5;28;47;27452
47;27452;30;2;14;12;29;23;31;26;22;32;17;13;8;10;21;11;16;9;18;19;25;15;7;4;24;3;1;6;27;20;5;28
30;2;14;12;29;23;31;26;22;32;17;13;6;10;21;11;16;9;18;19;25;15;7;4;24;3;1;8;27;20;5;28;47;26852
47;26852;30;2;14;12;29;23;31;26;22;32;17;13;6;10;21;11;16;9;18;19;25;15;7;4;24;3;1;8;27;20;5;28
30;2;14;12;29;23;31;26;19;32;17;13;6;10;21;11;16;9;18;22;25;15;7;4;24;3;1;8;27;20;5;28;47;26692
47;26692;30;2;14;12;29;23;31;26;19;32;17;13;6;10;21;11;16;9;18;22;25;15;7;4;24;3;1;8;27;20;5;28
30;2;14;12;29;23;31;26;19;32;17;13;6;10;21;11;8;9;18;22;25;15;7;4;24;3;1;16;27;20;5;28;47;26612
48;26612;30;2;14;12;29;23;31;26;19;32;17;13;6;10;21;11;8;9;18;22;25;15;7;4;24;3;1;16;27;20;5;28
30;2;14;12;29;23;31;26;19;32;17;13;6;4;21;11;8;9;18;22;25;15;7;10;24;3;1;16;27;20;5;28;48;26692
48;26692;30;2;14;12;29;23;31;26;19;32;17;13;6;4;21;11;8;9;18;22;25;15;7;10;24;3;1;16;27;20;5;28
30;2;14;12;29;23;31;26;19;32;17;13;6;4;21;16;8;9;18;22;25;15;7;10;24;3;1;11;27;20;5;28;48;27492
48;26692;30;2;14;12;29;23;31;26;19;32;17;13;6;4;21;11;8;9;18;22;25;15;7;10;24;3;1;16;27;20;5;28
30;2;14;12;29;23;31;26;19;32;17;24;6;4;21;11;8;9;18;22;25;15;7;10;13;3;1;16;27;20;5;28;48;26416
48;26416;30;2;14;12;29;23;31;26;19;32;17;24;6;4;21;11;8;9;18;22;25;15;7;10;13;3;1;16;27;20;5;28
30;2;14;12;29;23;31;26;19;32;17;24;6;4;21;11;25;9;18;22;8;15;7;10;13;3;1;16;27;20;5;28;48;26378
48;26378;30;2;14;12;29;23;31;26;19;32;17;24;6;4;21;11;25;9;18;22;8;15;7;10;13;3;1;16;27;20;5;28
30;2;14;12;29;23;31;26;19;32;5;24;6;4;21;11;25;9;18;22;8;15;7;10;13;3;1;16;27;20;17;28;48;25766
48;25766;30;2;14;12;29;23;31;26;19;32;5;24;6;4;21;11;25;9;18;22;8;15;7;10;13;3;1;16;27;20;17;28
30;2;14;12;29;23;31;26;19;3;5;24;6;4;21;11;25;9;18;22;8;15;7;10;13;32;1;16;27;20;17;28;48;26544
48;26544;30;2;14;12;29;23;31;26;19;3;5;24;6;4;21;11;25;9;18;22;8;15;7;10;13;32;1;16;27;20;17;28
30;2;14;12;29;23;31;26;19;3;25;24;6;4;21;11;5;9;18;22;8;15;7;10;13;32;1;16;27;20;17;28;48;26756
48;26756;30;2;14;12;29;23;31;26;19;3;25;24;6;4;21;11;5;9;18;22;8;15;7;10;13;32;1;16;27;20;17;28
30;2;14;12;29;23;31;26;19;3;25;24;6;4;21;11;5;9;18;22;8;15;7;10;13;27;1;16;32;20;17;28;48;26516
48;26516;30;2;14;12;29;23;31;26;19;3;25;24;6;4;21;11;5;9;18;22;8;15;7;10;13;27;1;16;32;20;17;28
30;2;14;12;29;24;31;26;19;3;25;23;6;4;21;11;5;9;18;22;8;15;7;10;13;27;1;16;32;20;17;28;48;26616
48;26616;30;2;14;12;29;24;31;26;19;3;25;23;6;4;21;11;5;9;18;22;8;15;7;10;13;27;1;16;32;20;17;28
30;2;14;12;29;24;31;26;19;3;13;23;6;4;21;11;5;9;18;22;8;15;7;10;25;27;1;16;32;20;17;28;48;26472
48;26472;30;2;14;12;29;24;31;26;19;3;13;23;6;4;21;11;5;9;18;22;8;15;7;10;25;27;1;16;32;20;17;28
30;2;14;12;29;24;31;26;19;3;13;23;6;4;15;11;5;9;18;22;8;21;7;10;25;27;1;16;32;20;17;28;48;26192
48;26192;30;2;14;12;29;24;31;26;19;3;13;23;6;4;15;11;5;9;18;22;8;21;7;10;25;27;1;16;32;20;17;28
30;2;14;12;29;24;31;26;19;3;13;23;6;4;17;11;5;9;18;22;8;21;7;10;25;27;1;16;32;20;15;28;48;26910
48;26910;30;2;14;12;29;24;31;26;19;3;13;23;6;4;17;11;5;9;18;22;8;21;7;10;25;27;1;16;32;20;15;28
30;2;14;12;25;24;31;26;19;3;13;23;6;4;17;11;5;9;18;22;8;21;7;10;29;27;1;16;32;20;15;28;48;26690
48;26690;30;2;14;12;25;24;31;26;19;3;13;23;6;4;17;11;5;9;18;22;8;21;7;10;29;27;1;16;32;20;15;28
30;2;14;12;25;24;31;26;19;3;13;23;6;4;17;11;5;9;18;22;8;10;7;21;29;27;1;16;32;20;15;28;48;26316
48;26316;30;2;14;12;25;24;31;26;19;3;13;23;6;4;17;11;5;9;18;22;8;10;7;21;29;27;1;16;32;20;15;28
30;2;14;12;25;24;31;26;19;3;13;23;6;4;17;11;5;9;18;1;8;10;7;21;29;27;22;16;32;20;15;28;48;27668
48;26316;30;2;14;12;25;24;31;26;19;3;13;23;6;4;17;11;5;9;18;22;8;10;7;21;29;27;1;16;32;20;15;28
30;2;14;12;25;6;31;26;19;3;13;23;24;4;17;11;5;9;18;22;8;10;7;21;29;27;1;16;32;20;15;28;48;25774
48;25774;30;2;14;12;25;6;31;26;19;3;13;23;24;4;17;11;5;9;18;22;8;10;7;21;29;27;1;16;32;20;15;28
30;2;14;4;25;6;31;26;19;3;13;23;24;12;17;11;5;9;18;22;8;10;7;21;29;27;1;16;32;20;15;28;48;26014
48;26014;30;2;14;4;25;6;31;26;19;3;13;23;24;12;17;11;5;9;18;22;8;10;7;21;29;27;1;16;32;20;15;28
30;2;14;4;25;6;31;26;19;3;13;23;24;12;17;11;5;9;18;22;16;10;7;21;29;27;1;8;32;20;15;28;48;25454
48;25454;30;2;14;4;25;6;31;26;19;3;13;23;24;12;17;11;5;9;18;22;16;10;7;21;29;27;1;8;32;20;15;28
10;2;14;4;25;6;31;26;19;3;13;23;24;12;17;11;5;9;18;22;16;30;7;21;29;27;1;8;32;20;15;28;48;25584
48;25454;30;2;14;4;25;6;31;26;19;3;13;23;24;12;17;11;5;9;18;22;16;10;7;21;29;27;1;8;32;20;15;28
30;2;14;4;25;6;31;26;19;3;13;23;24;12;17;11;5;9;18;22;16;10;7;15;29;27;1;8;32;20;21;28;48;25358
49;25358;30;2;14;4;25;6;31;26;19;3;13;23;24;12;17;11;5;9;18;22;16;10;7;15;29;27;1;8;32;20;21;28
30;2;14;4;25;6;3;26;19;31;13;23;24;12;17;11;5;9;18;22;16;10;7;15;29;27;1;8;32;20;21;28;49;25766
49;25766;30;2;14;4;25;6;3;26;19;31;13;23;24;12;17;11;5;9;18;22;16;10;7;15;29;27;1;8;32;20;21;28
30;2;14;4;25;6;29;26;19;31;13;23;24;12;17;11;5;9;18;22;16;10;7;15;3;27;1;8;32;20;21;28;49;25956
49;25956;30;2;14;4;25;6;29;26;19;31;13;23;24;12;17;11;5;9;18;22;16;10;7;15;3;27;1;8;32;20;21;28
30;2;20;4;25;6;29;26;19;31;13;23;24;12;17;11;5;9;18;22;16;10;7;15;3;27;1;8;32;14;21;28;49;27042
49;27042;30;2;20;4;25;6;29;26;19;31;13;23;24;12;17;11;5;9;18;22;16;10;7;15;3;27;1;8;32;14;21;28
30;2;20;4;25;6;29;26;19;31;13;23;17;12;24;11;5;9;18;22;16;10;7;15;3;27;1;8;32;14;21;28;49;27242
49;27242;30;2;20;4;25;6;29;26;19;31;13;23;17;12;24;11;5;9;18;22;16;10;7;15;3;27;1;8;32;14;21;28
30;2;20;4;25;6;29;26;19;31;13;23;17;12;24;11;5;9;18;22;16;10;1;15;3;27;7;8;32;14;21;28;49;27862
49;27862;30;2;20;4;25;6;29;26;19;31;13;23;17;12;24;11;5;9;18;22;16;10;1;15;3;27;7;8;32;14;21;28
26;2;20;4;25;6;29;30;19;31;13;23;17;12;24;11;5;9;18;22;16;10;1;15;3;27;7;8;32;14;21;28;49;27662
49;27662;26;2;20;4;25;6;29;30;19;31;13;23;17;12;24;11;5;9;18;22;16;10;1;15;3;27;7;8;32;14;21;28
26;2;20;4;25;6;29;30;19;31;13;23;24;12;17;11;5;9;18;22;16;10;1;15;3;27;7;8;32;14;21;28;49;27582
49;27582;26;2;20;4;25;6;29;30;19;31;13;23;24;12;17;11;5;9;18;22;16;10;1;15;3;27;7;8;32;14;21;28
26;2;20;4;25;11;29;30;19;31;13;23;24;12;17;6;5;9;18;22;16;10;1;15;3;27;7;8;32;14;21;28;49;27542
49;27542;26;2;20;4;25;11;29;30;19;31;13;23;24;12;17;6;5;9;18;22;16;10;1;15;3;27;7;8;32;14;21;28
26;2;25;4;20;11;29;30;19;31;13;23;24;12;17;6;5;9;18;22;16;10;1;15;3;27;7;8;32;14;21;28;49;27942
49;27942;26;2;25;4;20;11;29;30;19;31;13;23;24;12;17;6;5;9;18;22;16;10;1;15;3;27;7;8;32;14;21;28
26;2;25;4;20;11;29;30;19;31;13;23;12;24;17;6;5;9;18;22;16;10;1;15;3;27;7;8;32;14;21;28;49;28210
49;28210;26;2;25;4;20;11;29;30;19;31;13;23;12;24;17;6;5;9;18;22;16;10;1;15;3;27;7;8;32;14;21;28
26;2;17;4;20;11;29;30;19;31;13;23;12;24;25;6;5;9;18;22;16;10;1;15;3;27;7;8;32;14;21;28;49;28530
49;28530;26;2;17;4;20;11;29;30;19;31;13;23;12;24;25;6;5;9;18;22;16;10;1;15;3;27;7;8;32;14;21;28
26;2;17;4;20;11;29;30;8;31;13;23;12;24;25;6;5;9;18;22;16;10;1;15;3;27;7;19;32;14;21;28;49;28484
49;28484;26;2;17;4;20;11;29;30;8;31;13;23;12;24;25;6;5;9;18;22;16;10;1;15;3;27;7;19;32;14;21;28
26;2;17;4;20;11;29;30;8;31;13;23;12;24;25;6;5;9;3;22;16;10;1;15;18;27;7;19;32;14;21;28;49;28616
49;28616;26;2;17;4;20;11;29;30;8;31;13;23;12;24;25;6;5;9;3;22;16;10;1;15;18;27;7;19;32;14;21;28
26;2;17;4;20;11;29;30;8;31;13;23;12;24;25;6;5;9;1;22;16;10;3;15;18;27;7;19;32;14;21;28;49;28216
49;28216;26;2;17;4;20;11;29;30;8;31;13;23;12;24;25;6;5;9;1;22;16;10;3;15;18;27;7;19;32;14;21;28
26;2;17;4;20;11;29;30;8;31;13;23;12;24;25;6;5;9;1;22;16;27;3;15;18;10;7;19;32;14;21;28;49;27738
49;27738;26;2;17;4;20;11;29;30;8;31;13;23;12;24;25;6;5;9;1;22;16;27;3;15;18;10;7;19;32;14;21;28
26;2;17;31;20;11;29;30;8;4;13;23;12;24;25;6;5;9;1;22;16;27;3;15;18;10;7;19;32;14;21;28;49;27334
49;27334;26;2;17;31;20;11;29;30;8;4;13;23;12;24;25;6;5;9;1;22;16;27;3;15;18;10;7;19;32;14;21;28
26;2;17;31;20;11;29;30;8;4;13;23;12;24;25;6;5;9;32;22;16;27;3;15;18;10;7;19;1;14;21;28;49;27440
49;27440;26;2;17;31;20;11;29;30;8;4;13;23;12;24;25;6;5;9;32;22;16;27;3;15;18;10;7;19;1;14;21;28
27;2;17;31;20;11;29;30;8;4;13;23;12;24;25;6;5;9;32;22;16;26;3;15;18;10;7;19;1;14;21;28;49;27620
49;27620;27;2;17;31;20;11;29;30;8;4;13;23;12;24;25;6;5;9;32;22;16;26;3;15;18;10;7;19;1;14;21;28
27;2;17;14;20;11;29;30;8;4;13;23;12;24;25;6;5;9;32;22;16;26;3;15;18;10;7;19;1;31;21;28;49;27590
49;27590;27;2;17;14;20;11;29;30;8;4;13;23;12;24;25;6;5;9;32;22;16;26;3;15;18;10;7;19;1;31;21;28
27;2;17;14;20;7;29;30;8;4;13;23;12;24;25;6;5;9;32;22;16;26;3;15;18;10;11;19;1;31;21;28;49;27450
50;27450;27;2;17;14;20;7;29;30;8;4;13;23;12;24;25;6;5;9;32;22;16;26;3;15;18;10;11;19;1;31;21;28
27;2;5;14;20;7;29;30;8;4;13;23;12;24;25;6;17;9;32;22;16;26;3;15;18;10;11;19;1;31;21;28;50;27820
50;27820;27;2;5;14;20;7;29;30;8;4;13;23;12;24;25;6;17;9;32;22;16;26;3;15;18;10;11;19;1;31;21;28
27;2;5;14;20;7;29;30;8;4;13;23;12;24;1;6;17;9;32;22;16;26;3;15;18;10;11;19;25;31;21;28;50;27660
50;27660;27;2;5;14;20;7;29;30;8;4;13;23;12;24;1;6;17;9;32;22;16;26;3;15;18;10;11;19;25;31;21;28
27;2;5;14;7;20;29;30;8;4;13;23;12;24;1;6;17;9;32;22;16;26;3;15;18;10;11;19;25;31;21;28;50;27724
50;27724;27;2;5;14;7;20;29;30;8;4;13;23;12;24;1;6;17;9;32;22;16;26;3;15;18;10;11;19;25;31;21;28
27;2;5;14;7;20;29;30;8;4;13;23;12;24;1;25;17;9;32;22;16;26;3;15;18;10;11;19;6;31;21;28;50;27690
50;27690;27;2;5;14;7;20;29;30;8;4;13;23;12;24;1;25;17;9;32;22;16;26;3;15;18;10;11;19;6;31;21;28
27;2;5;14;7;20;29;30;8;4;13;21;12;24;1;25;17;9;32;22;16;26;3;15;18;10;11;19;6;31;23;28;50;27850
50;27850;27;2;5;14;7;20;29;30;8;4;13;21;12;24;1;25;17;9;32;22;16;26;3;15;18;10;11;19;6;31;23;28
27;2;5;14;7;20;29;30;8;4;13;21;12;24;1;25;17;9;32;15;16;26;3;22;18;10;11;19;6;31;23;28;50;27518
50;27518;27;2;5;14;7;20;29;30;8;4;13;21;12;24;1;25;17;9;32;15;16;26;3;22;18;10;11;19;6;31;23;28
27;2;5;14;7;20;29;30;8;4;13;21;12;19;1;25;17;9;32;15;16;26;3;22;18;10;11;24;6;31;23;28;50;27598
50;27598;27;2;5;14;7;20;29;30;8;4;13;21;12;19;1;25;17;9;32;15;16;26;3;22;18;10;11;24;6;31;23;28
27;2;5;14;7;20;29;30;3;4;13;21;12;19;1;25;17;9;32;15;16;26;8;22;18;10;11;24;6;31;23;28;50;27598
50;27598;27;2;5;14;7;20;29;30;3;4;13;21;12;19;1;25;17;9;32;15;16;26;8;22;18;10;11;24;6;31;23;28
27;2;5;14;7;20;29;30;3;4;13;6;12;19;1;25;17;9;32;15;16;26;8;22;18;10;11;24;21;31;23;28;50;27784
50;27784;27;2;5;14;7;20;29;30;3;4;13;6;12;19;1;25;17;9;32;15;16;26;8;22;18;10;11;24;21;31;23;28
27;2;5;14;6;20;29;30;3;4;13;7;12;19;1;25;17;9;32;15;16;26;8;22;18;10;11;24;21;31;23;28;50;27444
50;27444;27;2;5;14;6;20;29;30;3;4;13;7;12;19;1;25;17;9;32;15;16;26;8;22;18;10;11;24;21;31;23;28
27;16;5;14;6;20;29;30;3;4;13;7;12;19;1;25;17;9;32;15;2;26;8;22;18;10;11;24;21;31;23;28;50;28084
50;27444;27;2;5;14;6;20;29;30;3;4;13;7;12;19;1;25;17;9;32;15;16;26;8;22;18;10;11;24;21;31;23;28
27;14;5;2;6;20;29;30;3;4;13;7;12;19;1;25;17;9;32;15;16;26;8;22;18;10;11;24;21;31;23;28;50;27284
50;27284;27;14;5;2;6;20;29;30;3;4;13;7;12;19;1;25;17;9;32;15;16;26;8;22;18;10;11;24;21;31;23;28
27;14;5;2;6;20;29;30;3;4;13;7;12;16;1;25;17;9;32;15;19;26;8;22;18;10;11;24;21;31;23;28;50;26526
