"X1";"X302";"X51";"X57";"X49";"X33";"X34";"X25";"X28";"X46";"X60";"X64";"X17";"X55";"X8";"X59";"X44";"X21";"X38";"X10";"X24";"X2";"X39";"X3";"X13";"X11";"X48";"X12";"X31";"X62";"X18";"X63";"X61";"X14";"X15";"X35";"X22";"X9";"X45";"X27";"X6";"X7";"X53";"X5";"X37";"X16";"X56";"X36";"X54";"X52";"X32";"X4";"X30";"X50";"X23";"X19";"X29";"X40";"X1.1";"X47";"X43";"X20";"X26";"X58";"X41";"X42"
27;20;46;40;50;3;64;12;6;16;45;54;35;2;34;61;63;39;41;1;11;21;51;18;28;19;59;60;56;33;25;31;24;29;57;10;48;32;42;14;17;4;8;26;49;15;7;36;47;53;52;44;9;37;38;58;55;30;13;43;62;23;22;5;14;272
14;272;27;20;46;40;50;3;64;12;6;16;45;54;35;2;34;61;63;39;41;1;11;21;51;18;28;19;59;60;56;33;25;31;24;29;57;10;48;32;42;14;17;4;8;26;49;15;7;36;47;53;52;44;9;37;38;58;55;30;13;43;62;23;22;5
27;20;46;40;51;3;64;12;6;16;45;54;35;2;34;61;63;39;41;1;11;21;50;18;28;19;59;60;56;33;25;31;24;29;57;10;48;32;42;14;17;4;8;26;49;15;7;36;47;53;52;44;9;37;38;58;55;30;13;43;62;23;22;5;14;272
14;272;27;20;46;40;51;3;64;12;6;16;45;54;35;2;34;61;63;39;41;1;11;21;50;18;28;19;59;60;56;33;25;31;24;29;57;10;48;32;42;14;17;4;8;26;49;15;7;36;47;53;52;44;9;37;38;58;55;30;13;43;62;23;22;5
27;20;46;40;51;3;64;61;6;16;45;54;35;2;34;12;63;39;41;1;11;21;50;18;28;19;59;60;56;33;25;31;24;29;57;10;48;32;42;14;17;4;8;26;49;15;7;36;47;53;52;44;9;37;38;58;55;30;13;43;62;23;22;5;14;284
14;284;27;20;46;40;51;3;64;61;6;16;45;54;35;2;34;12;63;39;41;1;11;21;50;18;28;19;59;60;56;33;25;31;24;29;57;10;48;32;42;14;17;4;8;26;49;15;7;36;47;53;52;44;9;37;38;58;55;30;13;43;62;23;22;5
27;20;46;40;51;3;64;61;6;16;45;54;35;2;34;12;63;8;41;1;11;21;50;18;28;19;59;60;56;33;25;31;24;29;57;10;48;32;42;14;17;4;39;26;49;15;7;36;47;53;52;44;9;37;38;58;55;30;13;43;62;23;22;5;14;284
14;284;27;20;46;40;51;3;64;61;6;16;45;54;35;2;34;12;63;8;41;1;11;21;50;18;28;19;59;60;56;33;25;31;24;29;57;10;48;32;42;14;17;4;39;26;49;15;7;36;47;53;52;44;9;37;38;58;55;30;13;43;62;23;22;5
27;20;46;40;51;3;64;61;6;16;45;54;35;2;29;12;63;8;41;1;11;21;50;18;28;19;59;60;56;33;25;31;24;34;57;10;48;32;42;14;17;4;39;26;49;15;7;36;47;53;52;44;9;37;38;58;55;30;13;43;62;23;22;5;14;278
14;278;27;20;46;40;51;3;64;61;6;16;45;54;35;2;29;12;63;8;41;1;11;21;50;18;28;19;59;60;56;33;25;31;24;34;57;10;48;32;42;14;17;4;39;26;49;15;7;36;47;53;52;44;9;37;38;58;55;30;13;43;62;23;22;5
27;20;46;40;51;3;64;61;6;16;45;54;35;2;29;12;63;8;41;1;11;18;50;21;28;19;59;60;56;33;25;31;24;34;57;10;48;32;42;14;17;4;39;26;49;15;7;36;47;53;52;44;9;37;38;58;55;30;13;43;62;23;22;5;14;274
14;274;27;20;46;40;51;3;64;61;6;16;45;54;35;2;29;12;63;8;41;1;11;18;50;21;28;19;59;60;56;33;25;31;24;34;57;10;48;32;42;14;17;4;39;26;49;15;7;36;47;53;52;44;9;37;38;58;55;30;13;43;62;23;22;5
27;20;46;40;51;3;64;61;60;16;45;54;35;2;29;12;63;8;41;1;11;18;50;21;28;19;59;6;56;33;25;31;24;34;57;10;48;32;42;14;17;4;39;26;49;15;7;36;47;53;52;44;9;37;38;58;55;30;13;43;62;23;22;5;14;274
14;274;27;20;46;40;51;3;64;61;60;16;45;54;35;2;29;12;63;8;41;1;11;18;50;21;28;19;59;6;56;33;25;31;24;34;57;10;48;32;42;14;17;4;39;26;49;15;7;36;47;53;52;44;9;37;38;58;55;30;13;43;62;23;22;5
27;22;46;40;51;3;64;61;60;16;45;54;35;2;29;12;63;8;41;1;11;18;50;21;28;19;59;6;56;33;25;31;24;34;57;10;48;32;42;14;17;4;39;26;49;15;7;36;47;53;52;44;9;37;38;58;55;30;13;43;62;23;20;5;14;274
14;274;27;22;46;40;51;3;64;61;60;16;45;54;35;2;29;12;63;8;41;1;11;18;50;21;28;19;59;6;56;33;25;31;24;34;57;10;48;32;42;14;17;4;39;26;49;15;7;36;47;53;52;44;9;37;38;58;55;30;13;43;62;23;20;5
27;22;46;40;51;3;64;61;60;16;45;54;35;2;29;12;63;8;41;1;11;18;50;21;28;19;59;6;56;36;25;31;24;34;57;10;48;32;42;14;17;4;39;26;49;15;7;33;47;53;52;44;9;37;38;58;55;30;13;43;62;23;20;5;14;274
14;274;27;22;46;40;51;3;64;61;60;16;45;54;35;2;29;12;63;8;41;1;11;18;50;21;28;19;59;6;56;36;25;31;24;34;57;10;48;32;42;14;17;4;39;26;49;15;7;33;47;53;52;44;9;37;38;58;55;30;13;43;62;23;20;5
27;22;46;40;51;3;64;38;60;16;45;54;35;2;29;12;63;8;41;1;11;18;50;21;28;19;59;6;56;36;25;31;24;34;57;10;48;32;42;14;17;4;39;26;49;15;7;33;47;53;52;44;9;37;61;58;55;30;13;43;62;23;20;5;14;282
14;282;27;22;46;40;51;3;64;38;60;16;45;54;35;2;29;12;63;8;41;1;11;18;50;21;28;19;59;6;56;36;25;31;24;34;57;10;48;32;42;14;17;4;39;26;49;15;7;33;47;53;52;44;9;37;61;58;55;30;13;43;62;23;20;5
27;22;46;40;51;3;41;38;60;16;45;54;35;2;29;12;63;8;64;1;11;18;50;21;28;19;59;6;56;36;25;31;24;34;57;10;48;32;42;14;17;4;39;26;49;15;7;33;47;53;52;44;9;37;61;58;55;30;13;43;62;23;20;5;14;282
14;282;27;22;46;40;51;3;41;38;60;16;45;54;35;2;29;12;63;8;64;1;11;18;50;21;28;19;59;6;56;36;25;31;24;34;57;10;48;32;42;14;17;4;39;26;49;15;7;33;47;53;52;44;9;37;61;58;55;30;13;43;62;23;20;5
27;22;46;40;51;3;41;38;60;16;45;54;35;2;29;12;63;8;64;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;7;33;47;53;52;44;9;37;61;58;55;30;13;43;62;23;20;5;14;300
14;300;27;22;46;40;51;3;41;38;60;16;45;54;35;2;29;12;63;8;64;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;7;33;47;53;52;44;9;37;61;58;55;30;13;43;62;23;20;5
27;22;46;40;51;3;41;38;60;16;45;44;35;2;29;12;63;8;64;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;7;33;47;53;52;54;9;37;61;58;55;30;13;43;62;23;20;5;14;300
14;300;27;22;46;40;51;3;41;38;60;16;45;44;35;2;29;12;63;8;64;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;7;33;47;53;52;54;9;37;61;58;55;30;13;43;62;23;20;5
27;22;46;16;51;3;41;38;60;40;45;44;35;2;29;12;63;8;64;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;7;33;47;53;52;54;9;37;61;58;55;30;13;43;62;23;20;5;14;308
15;308;27;22;46;16;51;3;41;38;60;40;45;44;35;2;29;12;63;8;64;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;7;33;47;53;52;54;9;37;61;58;55;30;13;43;62;23;20;5
27;22;46;16;51;3;41;38;60;40;45;44;35;2;29;12;63;8;64;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;7;33;47;61;52;54;9;37;53;58;55;30;13;43;62;23;20;5;15;308
15;308;27;22;46;16;51;3;41;38;60;40;45;44;35;2;29;12;63;8;64;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;7;33;47;61;52;54;9;37;53;58;55;30;13;43;62;23;20;5
27;22;46;16;51;3;41;38;60;40;45;44;35;2;29;12;63;8;52;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;7;33;47;61;64;54;9;37;53;58;55;30;13;43;62;23;20;5;15;320
15;320;27;22;46;16;51;3;41;38;60;40;45;44;35;2;29;12;63;8;52;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;7;33;47;61;64;54;9;37;53;58;55;30;13;43;62;23;20;5
27;22;46;16;51;3;41;38;60;40;45;44;35;2;29;12;52;8;63;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;7;33;47;61;64;54;9;37;53;58;55;30;13;43;62;23;20;5;15;320
15;320;27;22;46;16;51;3;41;38;60;40;45;44;35;2;29;12;52;8;63;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;7;33;47;61;64;54;9;37;53;58;55;30;13;43;62;23;20;5
27;22;30;16;51;3;41;38;60;40;45;44;35;2;29;12;52;8;63;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;7;33;47;61;64;54;9;37;53;58;55;46;13;43;62;23;20;5;15;324
15;324;27;22;30;16;51;3;41;38;60;40;45;44;35;2;29;12;52;8;63;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;7;33;47;61;64;54;9;37;53;58;55;46;13;43;62;23;20;5
54;22;30;16;51;3;41;38;60;40;45;44;35;2;29;12;52;8;63;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;7;33;47;61;64;27;9;37;53;58;55;46;13;43;62;23;20;5;15;324
15;324;54;22;30;16;51;3;41;38;60;40;45;44;35;2;29;12;52;8;63;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;7;33;47;61;64;27;9;37;53;58;55;46;13;43;62;23;20;5
54;22;30;16;51;3;41;38;60;23;45;44;35;2;29;12;52;8;63;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;7;33;47;61;64;27;9;37;53;58;55;46;13;43;62;40;20;5;15;328
15;328;54;22;30;16;51;3;41;38;60;23;45;44;35;2;29;12;52;8;63;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;7;33;47;61;64;27;9;37;53;58;55;46;13;43;62;40;20;5
54;22;30;16;51;3;41;38;60;23;45;44;35;7;29;12;52;8;63;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;2;33;47;61;64;27;9;37;53;58;55;46;13;43;62;40;20;5;15;316
15;316;54;22;30;16;51;3;41;38;60;23;45;44;35;7;29;12;52;8;63;1;11;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;2;33;47;61;64;27;9;37;53;58;55;46;13;43;62;40;20;5
54;22;30;16;51;3;41;38;11;23;45;44;35;7;29;12;52;8;63;1;60;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;2;33;47;61;64;27;9;37;53;58;55;46;13;43;62;40;20;5;15;316
15;316;54;22;30;16;51;3;41;38;11;23;45;44;35;7;29;12;52;8;63;1;60;18;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;2;33;47;61;64;27;9;37;53;58;55;46;13;43;62;40;20;5
54;22;30;16;51;3;41;38;11;23;45;44;35;7;29;12;52;8;63;1;60;20;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;2;33;47;61;64;27;9;37;53;58;55;46;13;43;62;40;18;5;15;314
15;314;54;22;30;16;51;3;41;38;11;23;45;44;35;7;29;12;52;8;63;1;60;20;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;14;17;4;39;26;49;15;2;33;47;61;64;27;9;37;53;58;55;46;13;43;62;40;18;5
54;22;30;16;51;3;41;14;11;23;45;44;35;7;29;12;52;8;63;1;60;20;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;38;17;4;39;26;49;15;2;33;47;61;64;27;9;37;53;58;55;46;13;43;62;40;18;5;15;306
15;306;54;22;30;16;51;3;41;14;11;23;45;44;35;7;29;12;52;8;63;1;60;20;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;6;38;17;4;39;26;49;15;2;33;47;61;64;27;9;37;53;58;55;46;13;43;62;40;18;5
54;22;30;16;51;3;41;14;11;23;45;44;35;7;29;12;52;8;63;1;60;20;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;2;38;17;4;39;26;49;15;6;33;47;61;64;27;9;37;53;58;55;46;13;43;62;40;18;5;15;300
15;300;54;22;30;16;51;3;41;14;11;23;45;44;35;7;29;12;52;8;63;1;60;20;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;2;38;17;4;39;26;49;15;6;33;47;61;64;27;9;37;53;58;55;46;13;43;62;40;18;5
54;22;30;16;51;3;41;14;11;9;45;44;35;7;29;12;52;8;63;1;60;20;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;2;38;17;4;39;26;49;15;6;33;47;61;64;27;23;37;53;58;55;46;13;43;62;40;18;5;15;296
15;296;54;22;30;16;51;3;41;14;11;9;45;44;35;7;29;12;52;8;63;1;60;20;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;2;38;17;4;39;26;49;15;6;33;47;61;64;27;23;37;53;58;55;46;13;43;62;40;18;5
54;22;30;16;51;3;41;14;11;9;45;44;35;7;29;12;52;8;63;1;60;20;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;2;38;17;4;39;26;49;15;6;33;47;18;64;27;23;37;53;58;55;46;13;43;62;40;61;5;15;296
15;296;54;22;30;16;51;3;41;14;11;9;45;44;35;7;29;12;52;8;63;1;60;20;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;2;38;17;4;39;26;49;15;6;33;47;18;64;27;23;37;53;58;55;46;13;43;62;40;61;5
54;22;30;16;51;3;41;14;11;9;45;44;35;7;29;12;47;8;63;1;60;20;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;2;38;17;4;39;26;49;15;6;33;52;18;64;27;23;37;53;58;55;46;13;43;62;40;61;5;15;260
15;260;54;22;30;16;51;3;41;14;11;9;45;44;35;7;29;12;47;8;63;1;60;20;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;2;38;17;4;39;26;49;15;6;33;52;18;64;27;23;37;53;58;55;46;13;43;62;40;61;5
54;22;30;16;51;3;41;14;11;9;45;44;35;7;29;12;60;8;63;1;47;20;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;2;38;17;4;39;26;49;15;6;33;52;18;64;27;23;37;53;58;55;46;13;43;62;40;61;5;15;284
15;284;54;22;30;16;51;3;41;14;11;9;45;44;35;7;29;12;60;8;63;1;47;20;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;2;38;17;4;39;26;49;15;6;33;52;18;64;27;23;37;53;58;55;46;13;43;62;40;61;5
54;22;30;16;51;3;41;14;11;9;45;35;44;7;29;12;60;8;63;1;47;20;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;2;38;17;4;39;26;49;15;6;33;52;18;64;27;23;37;53;58;55;46;13;43;62;40;61;5;15;284
15;284;54;22;30;16;51;3;41;14;11;9;45;35;44;7;29;12;60;8;63;1;47;20;50;21;28;19;59;42;56;36;25;31;24;34;57;10;48;32;2;38;17;4;39;26;49;15;6;33;52;18;64;27;23;37;53;58;55;46;13;43;62;40;61;5
54;22;30;16;51;3;41;14;11;9;45;35;44;7;29;12;60;8;63;1;47;20;50;21;28;34;59;42;56;36;25;31;24;19;57;10;48;32;2;38;17;4;39;26;49;15;6;33;52;18;64;27;23;37;53;58;55;46;13;43;62;40;61;5;15;284
15;284;54;22;30;16;51;3;41;14;11;9;45;35;44;7;29;12;60;8;63;1;47;20;50;21;28;34;59;42;56;36;25;31;24;19;57;10;48;32;2;38;17;4;39;26;49;15;6;33;52;18;64;27;23;37;53;58;55;46;13;43;62;40;61;5
54;22;30;16;51;3;41;14;11;9;45;35;44;7;29;12;60;8;63;1;47;20;50;21;28;34;59;42;32;36;25;31;24;19;57;10;48;56;2;38;17;4;39;26;49;15;6;33;52;18;64;27;23;37;53;58;55;46;13;43;62;40;61;5;15;284
15;284;54;22;30;16;51;3;41;14;11;9;45;35;44;7;29;12;60;8;63;1;47;20;50;21;28;34;59;42;32;36;25;31;24;19;57;10;48;56;2;38;17;4;39;26;49;15;6;33;52;18;64;27;23;37;53;58;55;46;13;43;62;40;61;5
48;22;30;16;51;3;41;14;11;9;45;35;44;7;29;12;60;8;63;1;47;20;50;21;28;34;59;42;32;36;25;31;24;19;57;10;54;56;2;38;17;4;39;26;49;15;6;33;52;18;64;27;23;37;53;58;55;46;13;43;62;40;61;5;15;300
15;300;48;22;30;16;51;3;41;14;11;9;45;35;44;7;29;12;60;8;63;1;47;20;50;21;28;34;59;42;32;36;25;31;24;19;57;10;54;56;2;38;17;4;39;26;49;15;6;33;52;18;64;27;23;37;53;58;55;46;13;43;62;40;61;5
48;22;30;16;51;3;41;14;11;9;45;35;44;7;29;12;60;8;63;1;39;20;50;21;28;34;59;42;32;36;25;31;24;19;57;10;54;56;2;38;17;4;47;26;49;15;6;33;52;18;64;27;23;37;53;58;55;46;13;43;62;40;61;5;15;300
16;300;48;22;30;16;51;3;41;14;11;9;45;35;44;7;29;12;60;8;63;1;39;20;50;21;28;34;59;42;32;36;25;31;24;19;57;10;54;56;2;38;17;4;47;26;49;15;6;33;52;18;64;27;23;37;53;58;55;46;13;43;62;40;61;5
48;22;30;16;51;3;41;14;11;9;45;35;44;7;29;12;60;8;63;1;39;20;50;21;28;34;59;42;32;36;25;31;24;19;57;10;54;56;2;18;17;4;47;26;49;15;6;33;52;38;64;27;23;37;53;58;55;46;13;43;62;40;61;5;16;300
16;300;48;22;30;16;51;3;41;14;11;9;45;35;44;7;29;12;60;8;63;1;39;20;50;21;28;34;59;42;32;36;25;31;24;19;57;10;54;56;2;18;17;4;47;26;49;15;6;33;52;38;64;27;23;37;53;58;55;46;13;43;62;40;61;5
44;22;30;16;51;3;41;14;11;9;45;35;48;7;29;12;60;8;63;1;39;20;50;21;28;34;59;42;32;36;25;31;24;19;57;10;54;56;2;18;17;4;47;26;49;15;6;33;52;38;64;27;23;37;53;58;55;46;13;43;62;40;61;5;16;300
16;300;44;22;30;16;51;3;41;14;11;9;45;35;48;7;29;12;60;8;63;1;39;20;50;21;28;34;59;42;32;36;25;31;24;19;57;10;54;56;2;18;17;4;47;26;49;15;6;33;52;38;64;27;23;37;53;58;55;46;13;43;62;40;61;5
44;22;30;16;51;3;41;14;11;9;45;35;48;7;29;12;60;8;63;1;39;20;46;21;28;34;59;42;32;36;25;31;24;19;57;10;54;56;2;18;17;4;47;26;49;15;6;33;52;38;64;27;23;37;53;58;55;50;13;43;62;40;61;5;16;300
16;300;44;22;30;16;51;3;41;14;11;9;45;35;48;7;29;12;60;8;63;1;39;20;46;21;28;34;59;42;32;36;25;31;24;19;57;10;54;56;2;18;17;4;47;26;49;15;6;33;52;38;64;27;23;37;53;58;55;50;13;43;62;40;61;5
44;22;30;16;51;3;41;14;11;9;45;35;48;7;29;12;60;8;63;1;46;20;39;21;28;34;59;42;32;36;25;31;24;19;57;10;54;56;2;18;17;4;47;26;49;15;6;33;52;38;64;27;23;37;53;58;55;50;13;43;62;40;61;5;16;300
16;300;44;22;30;16;51;3;41;14;11;9;45;35;48;7;29;12;60;8;63;1;46;20;39;21;28;34;59;42;32;36;25;31;24;19;57;10;54;56;2;18;17;4;47;26;49;15;6;33;52;38;64;27;23;37;53;58;55;50;13;43;62;40;61;5
44;22;30;16;51;3;41;14;11;9;45;35;48;7;29;54;60;8;63;1;46;20;39;21;28;34;59;42;32;36;25;31;24;19;57;10;12;56;2;18;17;4;47;26;49;15;6;33;52;38;64;27;23;37;53;58;55;50;13;43;62;40;61;5;16;280
16;280;44;22;30;16;51;3;41;14;11;9;45;35;48;7;29;54;60;8;63;1;46;20;39;21;28;34;59;42;32;36;25;31;24;19;57;10;12;56;2;18;17;4;47;26;49;15;6;33;52;38;64;27;23;37;53;58;55;50;13;43;62;40;61;5
44;22;30;16;51;3;41;14;11;9;45;35;48;7;29;54;60;8;63;1;46;20;39;21;28;34;59;42;32;36;25;31;24;19;57;10;12;56;2;18;15;4;47;26;49;17;6;33;52;38;64;27;23;37;53;58;55;50;13;43;62;40;61;5;16;296
16;296;44;22;30;16;51;3;41;14;11;9;45;35;48;7;29;54;60;8;63;1;46;20;39;21;28;34;59;42;32;36;25;31;24;19;57;10;12;56;2;18;15;4;47;26;49;17;6;33;52;38;64;27;23;37;53;58;55;50;13;43;62;40;61;5
44;22;30;16;51;3;41;14;11;9;45;35;48;7;29;19;60;8;63;1;46;20;39;21;28;34;59;42;32;36;25;31;24;54;57;10;12;56;2;18;15;4;47;26;49;17;6;33;52;38;64;27;23;37;53;58;55;50;13;43;62;40;61;5;16;296
16;296;44;22;30;16;51;3;41;14;11;9;45;35;48;7;29;19;60;8;63;1;46;20;39;21;28;34;59;42;32;36;25;31;24;54;57;10;12;56;2;18;15;4;47;26;49;17;6;33;52;38;64;27;23;37;53;58;55;50;13;43;62;40;61;5
44;22;30;16;51;3;41;14;11;9;45;35;48;27;29;19;60;8;63;1;46;20;39;21;28;34;59;42;32;36;25;31;24;54;57;10;12;56;2;18;15;4;47;26;49;17;6;33;52;38;64;7;23;37;53;58;55;50;13;43;62;40;61;5;16;276
16;276;44;22;30;16;51;3;41;14;11;9;45;35;48;27;29;19;60;8;63;1;46;20;39;21;28;34;59;42;32;36;25;31;24;54;57;10;12;56;2;18;15;4;47;26;49;17;6;33;52;38;64;7;23;37;53;58;55;50;13;43;62;40;61;5
44;22;30;16;51;3;41;14;11;9;45;35;48;27;29;19;60;8;63;1;46;20;39;21;28;34;59;42;32;36;12;31;24;54;57;10;25;56;2;18;15;4;47;26;49;17;6;33;52;38;64;7;23;37;53;58;55;50;13;43;62;40;61;5;16;260
16;260;44;22;30;16;51;3;41;14;11;9;45;35;48;27;29;19;60;8;63;1;46;20;39;21;28;34;59;42;32;36;12;31;24;54;57;10;25;56;2;18;15;4;47;26;49;17;6;33;52;38;64;7;23;37;53;58;55;50;13;43;62;40;61;5
44;22;30;16;51;3;41;14;11;9;10;35;48;27;29;19;60;8;63;1;46;20;39;21;28;34;59;42;32;36;12;31;24;54;57;45;25;56;2;18;15;4;47;26;49;17;6;33;52;38;64;7;23;37;53;58;55;50;13;43;62;40;61;5;16;248
16;248;44;22;30;16;51;3;41;14;11;9;10;35;48;27;29;19;60;8;63;1;46;20;39;21;28;34;59;42;32;36;12;31;24;54;57;45;25;56;2;18;15;4;47;26;49;17;6;33;52;38;64;7;23;37;53;58;55;50;13;43;62;40;61;5
44;22;30;16;51;3;41;37;11;9;10;35;48;27;29;19;60;8;63;1;46;20;39;21;28;34;59;42;32;36;12;31;24;54;57;45;25;56;2;18;15;4;47;26;49;17;6;33;52;38;64;7;23;14;53;58;55;50;13;43;62;40;61;5;16;264
16;264;44;22;30;16;51;3;41;37;11;9;10;35;48;27;29;19;60;8;63;1;46;20;39;21;28;34;59;42;32;36;12;31;24;54;57;45;25;56;2;18;15;4;47;26;49;17;6;33;52;38;64;7;23;14;53;58;55;50;13;43;62;40;61;5
44;22;30;16;51;3;41;37;11;9;10;35;48;27;29;19;52;8;63;1;46;20;39;21;28;34;59;42;32;36;12;31;24;54;57;45;25;56;2;18;15;4;47;26;49;17;6;33;60;38;64;7;23;14;53;58;55;50;13;43;62;40;61;5;16;272
16;272;44;22;30;16;51;3;41;37;11;9;10;35;48;27;29;19;52;8;63;1;46;20;39;21;28;34;59;42;32;36;12;31;24;54;57;45;25;56;2;18;15;4;47;26;49;17;6;33;60;38;64;7;23;14;53;58;55;50;13;43;62;40;61;5
44;22;30;16;51;3;41;37;11;9;10;35;48;27;29;19;52;8;63;1;46;20;39;21;28;34;59;42;32;36;12;31;24;54;57;45;25;56;2;18;15;4;47;23;49;17;6;33;60;38;64;7;26;14;53;58;55;50;13;43;62;40;61;5;16;276
16;276;44;22;30;16;51;3;41;37;11;9;10;35;48;27;29;19;52;8;63;1;46;20;39;21;28;34;59;42;32;36;12;31;24;54;57;45;25;56;2;18;15;4;47;23;49;17;6;33;60;38;64;7;26;14;53;58;55;50;13;43;62;40;61;5
44;22;30;16;51;3;41;37;11;9;10;35;48;27;29;19;52;8;63;1;46;20;39;26;28;34;59;42;32;36;12;31;24;54;57;45;25;56;2;18;15;4;47;23;49;17;6;33;60;38;64;7;21;14;53;58;55;50;13;43;62;40;61;5;16;276
16;276;44;22;30;16;51;3;41;37;11;9;10;35;48;27;29;19;52;8;63;1;46;20;39;26;28;34;59;42;32;36;12;31;24;54;57;45;25;56;2;18;15;4;47;23;49;17;6;33;60;38;64;7;21;14;53;58;55;50;13;43;62;40;61;5
44;22;30;16;51;3;41;37;11;9;10;35;48;27;29;19;52;8;63;1;46;20;39;26;28;34;59;42;32;36;12;31;64;54;57;45;25;56;2;18;15;4;47;23;49;17;6;33;60;38;24;7;21;14;53;58;55;50;13;43;62;40;61;5;16;272
16;272;44;22;30;16;51;3;41;37;11;9;10;35;48;27;29;19;52;8;63;1;46;20;39;26;28;34;59;42;32;36;12;31;64;54;57;45;25;56;2;18;15;4;47;23;49;17;6;33;60;38;24;7;21;14;53;58;55;50;13;43;62;40;61;5
44;22;30;16;51;3;41;37;11;9;10;62;48;27;29;19;52;8;63;1;46;20;39;26;28;34;59;42;32;36;12;31;64;54;57;45;25;56;2;18;15;4;47;23;49;17;6;33;60;38;24;7;21;14;53;58;55;50;13;43;35;40;61;5;16;272
16;272;44;22;30;16;51;3;41;37;11;9;10;62;48;27;29;19;52;8;63;1;46;20;39;26;28;34;59;42;32;36;12;31;64;54;57;45;25;56;2;18;15;4;47;23;49;17;6;33;60;38;24;7;21;14;53;58;55;50;13;43;35;40;61;5
44;22;30;16;51;3;41;37;11;9;10;62;48;27;29;19;52;8;63;1;46;20;39;26;28;34;59;42;32;36;12;31;2;54;57;45;25;56;64;18;15;4;47;23;49;17;6;33;60;38;24;7;21;14;53;58;55;50;13;43;35;40;61;5;16;256
16;256;44;22;30;16;51;3;41;37;11;9;10;62;48;27;29;19;52;8;63;1;46;20;39;26;28;34;59;42;32;36;12;31;2;54;57;45;25;56;64;18;15;4;47;23;49;17;6;33;60;38;24;7;21;14;53;58;55;50;13;43;35;40;61;5
44;22;30;16;51;3;41;37;11;9;10;62;48;27;29;19;52;8;63;1;46;20;39;26;28;34;59;42;32;36;12;31;2;54;57;45;25;56;64;18;15;4;43;23;49;17;6;33;60;38;24;7;21;14;53;58;55;50;13;47;35;40;61;5;16;256
16;256;44;22;30;16;51;3;41;37;11;9;10;62;48;27;29;19;52;8;63;1;46;20;39;26;28;34;59;42;32;36;12;31;2;54;57;45;25;56;64;18;15;4;43;23;49;17;6;33;60;38;24;7;21;14;53;58;55;50;13;47;35;40;61;5
