"X1";"X304";"X43";"X11";"X37";"X32";"X53";"X20";"X35";"X41";"X15";"X40";"X50";"X26";"X13";"X14";"X34";"X1.1";"X19";"X42";"X7";"X6";"X29";"X57";"X16";"X2";"X18";"X38";"X12";"X46";"X8";"X36";"X58";"X45";"X64";"X56";"X55";"X17";"X22";"X5";"X61";"X3";"X10";"X59";"X51";"X31";"X33";"X47";"X9";"X48";"X39";"X62";"X24";"X44";"X63";"X4";"X25";"X23";"X21";"X54";"X27";"X60";"X28";"X52";"X49";"X30"
12;308;12;33;64;62;44;11;9;22;54;18;47;45;37;41;15;42;13;60;25;3;5;50;16;38;29;32;55;49;61;36;52;21;35;31;53;20;56;48;10;40;23;4;63;58;26;43;6;57;7;27;51;59;46;19;28;17;14;8;1;24;2;39;34;30
12;33;64;62;44;11;9;22;54;18;47;45;37;41;15;42;13;60;25;3;5;50;16;38;29;32;55;49;61;36;52;21;35;43;53;20;56;48;10;40;23;4;63;58;26;31;6;57;7;27;51;59;46;19;28;17;14;8;1;24;2;39;34;30;12;304
12;304;12;33;64;62;44;11;9;22;54;18;47;45;37;41;15;42;13;60;25;3;5;50;16;38;29;32;55;49;61;36;52;21;35;43;53;20;56;48;10;40;23;4;63;58;26;31;6;57;7;27;51;59;46;19;28;17;14;8;1;24;2;39;34;30
12;33;64;62;44;11;9;55;54;18;47;45;37;41;15;42;13;60;25;3;5;50;16;38;29;32;22;49;61;36;52;21;35;43;53;20;56;48;10;40;23;4;63;58;26;31;6;57;7;27;51;59;46;19;28;17;14;8;1;24;2;39;34;30;12;284
12;284;12;33;64;62;44;11;9;55;54;18;47;45;37;41;15;42;13;60;25;3;5;50;16;38;29;32;22;49;61;36;52;21;35;43;53;20;56;48;10;40;23;4;63;58;26;31;6;57;7;27;51;59;46;19;28;17;14;8;1;24;2;39;34;30
21;33;64;62;44;11;9;55;54;18;47;45;37;41;15;42;13;60;25;3;5;50;16;38;29;32;22;49;61;36;52;12;35;43;53;20;56;48;10;40;23;4;63;58;26;31;6;57;7;27;51;59;46;19;28;17;14;8;1;24;2;39;34;30;12;290
12;290;21;33;64;62;44;11;9;55;54;18;47;45;37;41;15;42;13;60;25;3;5;50;16;38;29;32;22;49;61;36;52;12;35;43;53;20;56;48;10;40;23;4;63;58;26;31;6;57;7;27;51;59;46;19;28;17;14;8;1;24;2;39;34;30
21;33;64;62;44;11;9;55;54;18;47;45;37;41;15;42;13;60;25;3;5;50;16;38;29;32;22;49;61;36;52;12;35;43;53;20;56;48;10;40;57;4;63;58;26;31;6;23;7;27;51;59;46;19;28;17;14;8;1;24;2;39;34;30;12;290
12;290;21;33;64;62;44;11;9;55;54;18;47;45;37;41;15;42;13;60;25;3;5;50;16;38;29;32;22;49;61;36;52;12;35;43;53;20;56;48;10;40;57;4;63;58;26;31;6;23;7;27;51;59;46;19;28;17;14;8;1;24;2;39;34;30
21;33;64;62;44;11;9;55;54;35;47;45;37;41;15;42;13;60;25;3;5;50;16;38;29;32;22;49;61;36;52;12;18;43;53;20;56;48;10;40;57;4;63;58;26;31;6;23;7;27;51;59;46;19;28;17;14;8;1;24;2;39;34;30;12;274
12;274;21;33;64;62;44;11;9;55;54;35;47;45;37;41;15;42;13;60;25;3;5;50;16;38;29;32;22;49;61;36;52;12;18;43;53;20;56;48;10;40;57;4;63;58;26;31;6;23;7;27;51;59;46;19;28;17;14;8;1;24;2;39;34;30
21;33;64;62;44;11;9;55;54;35;47;45;37;41;15;42;13;60;25;3;5;50;16;38;29;32;22;49;61;36;52;12;18;43;53;20;56;48;10;40;57;4;63;58;26;31;6;7;23;27;51;59;46;19;28;17;14;8;1;24;2;39;34;30;12;274
12;274;21;33;64;62;44;11;9;55;54;35;47;45;37;41;15;42;13;60;25;3;5;50;16;38;29;32;22;49;61;36;52;12;18;43;53;20;56;48;10;40;57;4;63;58;26;31;6;7;23;27;51;59;46;19;28;17;14;8;1;24;2;39;34;30
21;33;64;62;44;11;9;55;54;29;47;45;37;41;15;42;13;60;25;3;5;50;16;38;35;32;22;49;61;36;52;12;18;43;53;20;56;48;10;40;57;4;63;58;26;31;6;7;23;27;51;59;46;19;28;17;14;8;1;24;2;39;34;30;12;262
12;262;21;33;64;62;44;11;9;55;54;29;47;45;37;41;15;42;13;60;25;3;5;50;16;38;35;32;22;49;61;36;52;12;18;43;53;20;56;48;10;40;57;4;63;58;26;31;6;7;23;27;51;59;46;19;28;17;14;8;1;24;2;39;34;30
21;33;64;62;44;11;9;55;54;29;47;45;37;41;15;42;13;60;25;3;5;50;16;38;35;14;22;49;61;36;52;12;18;43;53;20;56;48;10;40;57;4;63;58;26;31;6;7;23;27;51;59;46;19;28;17;32;8;1;24;2;39;34;30;12;262
12;262;21;33;64;62;44;11;9;55;54;29;47;45;37;41;15;42;13;60;25;3;5;50;16;38;35;14;22;49;61;36;52;12;18;43;53;20;56;48;10;40;57;4;63;58;26;31;6;7;23;27;51;59;46;19;28;17;32;8;1;24;2;39;34;30
21;33;64;62;44;11;9;55;54;29;47;45;37;56;15;42;13;60;25;3;5;50;16;38;35;14;22;49;61;36;52;12;18;43;53;20;41;48;10;40;57;4;63;58;26;31;6;7;23;27;51;59;46;19;28;17;32;8;1;24;2;39;34;30;12;262
12;262;21;33;64;62;44;11;9;55;54;29;47;45;37;56;15;42;13;60;25;3;5;50;16;38;35;14;22;49;61;36;52;12;18;43;53;20;41;48;10;40;57;4;63;58;26;31;6;7;23;27;51;59;46;19;28;17;32;8;1;24;2;39;34;30
21;33;64;62;44;11;9;55;54;29;47;45;37;56;15;42;13;60;25;3;5;50;16;38;35;14;22;49;7;36;52;12;18;43;53;20;41;48;10;40;57;4;63;58;26;31;6;61;23;27;51;59;46;19;28;17;32;8;1;24;2;39;34;30;12;262
12;262;21;33;64;62;44;11;9;55;54;29;47;45;37;56;15;42;13;60;25;3;5;50;16;38;35;14;22;49;7;36;52;12;18;43;53;20;41;48;10;40;57;4;63;58;26;31;6;61;23;27;51;59;46;19;28;17;32;8;1;24;2;39;34;30
21;33;64;62;44;11;9;55;54;29;47;13;37;56;15;42;45;60;25;3;5;50;16;38;35;14;22;49;7;36;52;12;18;43;53;20;41;48;10;40;57;4;63;58;26;31;6;61;23;27;51;59;46;19;28;17;32;8;1;24;2;39;34;30;12;262
13;262;21;33;64;62;44;11;9;55;54;29;47;13;37;56;15;42;45;60;25;3;5;50;16;38;35;14;22;49;7;36;52;12;18;43;53;20;41;48;10;40;57;4;63;58;26;31;6;61;23;27;51;59;46;19;28;17;32;8;1;24;2;39;34;30
21;33;64;62;44;11;9;61;54;29;47;13;37;56;15;42;45;60;25;3;5;50;16;38;35;14;22;49;7;36;52;12;18;43;53;20;41;48;10;40;57;4;63;58;26;31;6;55;23;27;51;59;46;19;28;17;32;8;1;24;2;39;34;30;13;246
13;246;21;33;64;62;44;11;9;61;54;29;47;13;37;56;15;42;45;60;25;3;5;50;16;38;35;14;22;49;7;36;52;12;18;43;53;20;41;48;10;40;57;4;63;58;26;31;6;55;23;27;51;59;46;19;28;17;32;8;1;24;2;39;34;30
21;33;64;62;16;11;9;61;54;29;47;13;37;56;15;42;45;60;25;3;5;50;44;38;35;14;22;49;7;36;52;12;18;43;53;20;41;48;10;40;57;4;63;58;26;31;6;55;23;27;51;59;46;19;28;17;32;8;1;24;2;39;34;30;13;246
13;246;21;33;64;62;16;11;9;61;54;29;47;13;37;56;15;42;45;60;25;3;5;50;44;38;35;14;22;49;7;36;52;12;18;43;53;20;41;48;10;40;57;4;63;58;26;31;6;55;23;27;51;59;46;19;28;17;32;8;1;24;2;39;34;30
21;33;64;62;16;11;9;61;54;29;47;13;37;56;15;42;45;30;25;3;5;50;44;38;35;14;22;49;7;36;52;12;18;43;53;20;41;48;10;40;57;4;63;58;26;31;6;55;23;27;51;59;46;19;28;17;32;8;1;24;2;39;34;60;13;246
13;246;21;33;64;62;16;11;9;61;54;29;47;13;37;56;15;42;45;30;25;3;5;50;44;38;35;14;22;49;7;36;52;12;18;43;53;20;41;48;10;40;57;4;63;58;26;31;6;55;23;27;51;59;46;19;28;17;32;8;1;24;2;39;34;60
21;33;64;62;16;11;9;61;54;29;47;13;37;56;15;42;45;30;25;3;5;50;44;38;35;14;46;49;7;36;52;12;18;43;53;20;41;48;10;40;57;4;63;58;26;31;6;55;23;27;51;59;22;19;28;17;32;8;1;24;2;39;34;60;13;242
13;242;21;33;64;62;16;11;9;61;54;29;47;13;37;56;15;42;45;30;25;3;5;50;44;38;35;14;46;49;7;36;52;12;18;43;53;20;41;48;10;40;57;4;63;58;26;31;6;55;23;27;51;59;22;19;28;17;32;8;1;24;2;39;34;60
21;33;64;62;16;11;9;61;54;44;47;13;37;56;15;42;45;30;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;43;53;20;41;48;10;40;57;4;63;58;26;31;6;55;23;27;51;59;22;19;28;17;32;8;1;24;2;39;34;60;13;254
13;254;21;33;64;62;16;11;9;61;54;44;47;13;37;56;15;42;45;30;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;43;53;20;41;48;10;40;57;4;63;58;26;31;6;55;23;27;51;59;22;19;28;17;32;8;1;24;2;39;34;60
21;53;64;62;16;11;9;61;54;44;47;13;37;56;15;42;45;30;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;43;33;20;41;48;10;40;57;4;63;58;26;31;6;55;23;27;51;59;22;19;28;17;32;8;1;24;2;39;34;60;13;254
13;254;21;53;64;62;16;11;9;61;54;44;47;13;37;56;15;42;45;30;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;43;33;20;41;48;10;40;57;4;63;58;26;31;6;55;23;27;51;59;22;19;28;17;32;8;1;24;2;39;34;60
21;53;64;62;16;11;9;61;54;44;47;13;37;56;15;42;40;30;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;43;33;20;41;48;10;45;57;4;63;58;26;31;6;55;23;27;51;59;22;19;28;17;32;8;1;24;2;39;34;60;13;274
13;274;21;53;64;62;16;11;9;61;54;44;47;13;37;56;15;42;40;30;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;43;33;20;41;48;10;45;57;4;63;58;26;31;6;55;23;27;51;59;22;19;28;17;32;8;1;24;2;39;34;60
21;53;64;62;16;11;9;61;54;44;47;13;37;56;15;42;40;24;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;43;33;20;41;48;10;45;57;4;63;58;26;31;6;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60;13;274
13;274;21;53;64;62;16;11;9;61;54;44;47;13;37;56;15;42;40;24;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;43;33;20;41;48;10;45;57;4;63;58;26;31;6;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60
21;53;64;43;16;11;9;61;54;44;47;13;37;56;15;42;40;24;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;62;33;20;41;48;10;45;57;4;63;58;26;31;6;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60;13;262
13;262;21;53;64;43;16;11;9;61;54;44;47;13;37;56;15;42;40;24;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;62;33;20;41;48;10;45;57;4;63;58;26;31;6;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60
21;53;64;43;16;57;9;61;54;44;47;13;37;56;15;42;40;24;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;62;33;20;41;48;10;45;11;4;63;58;26;31;6;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60;13;258
13;258;21;53;64;43;16;57;9;61;54;44;47;13;37;56;15;42;40;24;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;62;33;20;41;48;10;45;11;4;63;58;26;31;6;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60
21;53;64;6;16;57;9;61;54;44;47;13;37;56;15;42;40;24;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;62;33;20;41;48;10;45;11;4;63;58;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60;13;266
13;266;21;53;64;6;16;57;9;61;54;44;47;13;37;56;15;42;40;24;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;62;33;20;41;48;10;45;11;4;63;58;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60
21;53;64;6;16;57;9;61;40;44;47;13;37;56;15;42;54;24;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;62;33;20;41;48;10;45;11;4;63;58;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60;13;262
13;262;21;53;64;6;16;57;9;61;40;44;47;13;37;56;15;42;54;24;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;62;33;20;41;48;10;45;11;4;63;58;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60
21;53;64;40;16;57;9;61;6;44;47;13;37;56;15;42;54;24;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;62;33;20;41;48;10;45;11;4;63;58;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60;13;258
13;258;21;53;64;40;16;57;9;61;6;44;47;13;37;56;15;42;54;24;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;62;33;20;41;48;10;45;11;4;63;58;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60
21;53;64;40;4;57;9;61;6;44;47;13;37;56;15;42;54;24;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;62;33;20;41;48;10;45;11;16;63;58;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60;13;258
13;258;21;53;64;40;4;57;9;61;6;44;47;13;37;56;15;42;54;24;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;62;33;20;41;48;10;45;11;16;63;58;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60
21;47;64;40;4;57;9;61;6;44;53;13;37;56;15;42;54;24;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;62;33;20;41;48;10;45;11;16;63;58;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60;13;258
13;258;21;47;64;40;4;57;9;61;6;44;53;13;37;56;15;42;54;24;25;3;5;50;29;38;35;14;46;49;7;36;52;12;18;62;33;20;41;48;10;45;11;16;63;58;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60
21;47;64;40;4;57;9;61;12;44;53;13;37;56;15;42;54;24;25;3;5;50;29;38;35;14;46;49;7;36;52;6;18;62;33;20;41;48;10;45;11;16;63;58;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60;13;256
13;256;21;47;64;40;4;57;9;61;12;44;53;13;37;56;15;42;54;24;25;3;5;50;29;38;35;14;46;49;7;36;52;6;18;62;33;20;41;48;10;45;11;16;63;58;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60
21;47;64;40;4;57;9;61;12;44;53;13;37;56;15;42;54;24;25;3;5;50;29;38;35;49;46;14;7;36;52;6;18;62;33;20;41;48;10;45;11;16;63;58;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60;13;252
13;252;21;47;64;40;4;57;9;61;12;44;53;13;37;56;15;42;54;24;25;3;5;50;29;38;35;49;46;14;7;36;52;6;18;62;33;20;41;48;10;45;11;16;63;58;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;30;2;39;34;60
21;47;64;40;39;57;9;61;12;44;53;13;37;56;15;42;54;24;25;3;5;50;29;38;35;49;46;14;7;36;52;6;18;62;33;20;41;48;10;45;11;16;63;58;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;30;2;4;34;60;13;252
13;252;21;47;64;40;39;57;9;61;12;44;53;13;37;56;15;42;54;24;25;3;5;50;29;38;35;49;46;14;7;36;52;6;18;62;33;20;41;48;10;45;11;16;63;58;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;30;2;4;34;60
21;47;64;40;39;57;9;61;12;44;53;13;37;56;15;42;54;24;25;3;5;50;29;38;35;49;46;14;7;36;52;6;18;62;33;20;41;48;10;45;11;16;63;30;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;58;2;4;34;60;13;256
13;256;21;47;64;40;39;57;9;61;12;44;53;13;37;56;15;42;54;24;25;3;5;50;29;38;35;49;46;14;7;36;52;6;18;62;33;20;41;48;10;45;11;16;63;30;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;58;2;4;34;60
21;47;64;40;2;57;9;61;12;44;53;13;37;56;15;42;54;24;25;3;5;50;29;38;35;49;46;14;7;36;52;6;18;62;33;20;41;48;10;45;11;16;63;30;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;58;39;4;34;60;13;256
14;256;21;47;64;40;2;57;9;61;12;44;53;13;37;56;15;42;54;24;25;3;5;50;29;38;35;49;46;14;7;36;52;6;18;62;33;20;41;48;10;45;11;16;63;30;26;31;43;55;23;27;51;59;22;19;28;17;32;8;1;58;39;4;34;60
21;47;64;40;2;57;9;61;12;44;53;13;37;56;15;42;54;24;25;3;5;50;29;38;35;49;46;14;7;36;52;6;18;62;33;20;26;48;10;45;11;16;63;30;41;31;43;55;23;27;51;59;22;19;28;17;32;8;1;58;39;4;34;60;14;252
14;252;21;47;64;40;2;57;9;61;12;44;53;13;37;56;15;42;54;24;25;3;5;50;29;38;35;49;46;14;7;36;52;6;18;62;33;20;26;48;10;45;11;16;63;30;41;31;43;55;23;27;51;59;22;19;28;17;32;8;1;58;39;4;34;60
21;47;64;40;2;57;9;61;12;44;53;13;37;56;15;42;54;24;25;3;5;50;29;38;35;49;46;14;7;36;52;6;8;62;33;20;26;48;10;45;11;16;63;30;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;58;39;4;34;60;14;254
14;254;21;47;64;40;2;57;9;61;12;44;53;13;37;56;15;42;54;24;25;3;5;50;29;38;35;49;46;14;7;36;52;6;8;62;33;20;26;48;10;45;11;16;63;30;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;58;39;4;34;60
21;47;64;40;2;57;9;61;12;44;53;13;37;30;15;42;54;24;25;3;5;50;29;38;35;49;46;14;7;36;52;6;8;62;33;20;26;48;10;45;11;16;63;56;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;58;39;4;34;60;14;254
14;254;21;47;64;40;2;57;9;61;12;44;53;13;37;30;15;42;54;24;25;3;5;50;29;38;35;49;46;14;7;36;52;6;8;62;33;20;26;48;10;45;11;16;63;56;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;58;39;4;34;60
21;47;64;40;2;57;9;61;12;44;53;13;37;30;15;42;54;24;25;3;5;50;29;38;48;49;46;14;7;36;52;6;8;62;33;20;26;35;10;45;11;16;63;56;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;58;39;4;34;60;14;254
14;254;21;47;64;40;2;57;9;61;12;44;53;13;37;30;15;42;54;24;25;3;5;50;29;38;48;49;46;14;7;36;52;6;8;62;33;20;26;35;10;45;11;16;63;56;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;58;39;4;34;60
21;47;64;40;2;58;9;61;12;44;53;13;37;30;15;42;54;24;25;3;5;50;29;38;48;49;46;14;7;36;52;6;8;62;33;20;26;35;10;45;11;16;63;56;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60;14;254
14;254;21;47;64;40;2;58;9;61;12;44;53;13;37;30;15;42;54;24;25;3;5;50;29;38;48;49;46;14;7;36;52;6;8;62;33;20;26;35;10;45;11;16;63;56;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60
21;47;2;40;64;58;9;61;12;44;53;13;37;30;15;42;54;24;25;3;5;50;29;38;48;49;46;14;7;36;52;6;8;62;33;20;26;35;10;45;11;16;63;56;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60;14;252
14;252;21;47;2;40;64;58;9;61;12;44;53;13;37;30;15;42;54;24;25;3;5;50;29;38;48;49;46;14;7;36;52;6;8;62;33;20;26;35;10;45;11;16;63;56;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60
21;47;2;40;64;58;9;61;12;44;53;13;37;30;15;42;54;24;25;3;5;50;62;38;48;49;46;14;7;36;52;6;8;29;33;20;26;35;10;45;11;16;63;56;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60;14;252
14;252;21;47;2;40;64;58;9;61;12;44;53;13;37;30;15;42;54;24;25;3;5;50;62;38;48;49;46;14;7;36;52;6;8;29;33;20;26;35;10;45;11;16;63;56;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60
21;47;2;40;64;58;9;61;12;44;53;13;11;30;15;42;54;24;25;3;5;50;62;38;48;49;46;14;7;36;52;6;8;29;33;20;26;35;10;45;37;16;63;56;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60;14;252
14;252;21;47;2;40;64;58;9;61;12;44;53;13;11;30;15;42;54;24;25;3;5;50;62;38;48;49;46;14;7;36;52;6;8;29;33;20;26;35;10;45;37;16;63;56;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60
21;47;2;40;64;58;9;61;12;44;53;13;11;30;15;42;54;24;25;3;5;50;62;38;48;49;46;14;7;36;52;6;8;37;33;20;26;35;10;45;29;16;63;56;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60;14;252
14;252;21;47;2;40;64;58;9;61;12;44;53;13;11;30;15;42;54;24;25;3;5;50;62;38;48;49;46;14;7;36;52;6;8;37;33;20;26;35;10;45;29;16;63;56;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60
21;47;2;40;64;58;9;61;12;44;42;13;11;30;15;53;54;24;25;3;5;50;62;38;48;49;46;14;7;36;52;6;8;37;33;20;26;35;10;45;29;16;63;56;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60;14;252
14;252;21;47;2;40;64;58;9;61;12;44;42;13;11;30;15;53;54;24;25;3;5;50;62;38;48;49;46;14;7;36;52;6;8;37;33;20;26;35;10;45;29;16;63;56;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60
21;47;2;40;64;58;9;61;12;44;42;13;11;30;15;53;56;24;25;3;5;50;62;38;48;49;46;14;7;36;52;6;8;37;33;20;26;35;10;45;29;16;63;54;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60;14;252
14;252;21;47;2;40;64;58;9;61;12;44;42;13;11;30;15;53;56;24;25;3;5;50;62;38;48;49;46;14;7;36;52;6;8;37;33;20;26;35;10;45;29;16;63;54;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60
21;47;2;40;64;58;9;61;12;44;42;13;11;30;15;53;56;24;25;3;20;50;62;38;48;49;46;14;7;36;52;6;8;37;33;5;26;35;10;45;29;16;63;54;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60;14;252
14;252;21;47;2;40;64;58;9;61;12;44;42;13;11;30;15;53;56;24;25;3;20;50;62;38;48;49;46;14;7;36;52;6;8;37;33;5;26;35;10;45;29;16;63;54;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60
21;47;2;40;64;58;9;61;36;44;42;13;11;30;15;53;56;24;25;3;20;50;62;38;48;49;46;14;7;12;52;6;8;37;33;5;26;35;10;45;29;16;63;54;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60;14;248
14;248;21;47;2;40;64;58;9;61;36;44;42;13;11;30;15;53;56;24;25;3;20;50;62;38;48;49;46;14;7;12;52;6;8;37;33;5;26;35;10;45;29;16;63;54;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60
21;47;2;40;64;58;9;61;36;44;42;13;11;30;15;53;56;24;25;3;20;50;49;38;48;62;46;14;7;12;52;6;8;37;33;5;26;35;10;45;29;16;63;54;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60;14;248
14;248;21;47;2;40;64;58;9;61;36;44;42;13;11;30;15;53;56;24;25;3;20;50;49;38;48;62;46;14;7;12;52;6;8;37;33;5;26;35;10;45;29;16;63;54;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60
21;47;2;40;64;58;9;61;36;44;42;13;11;30;15;53;56;24;25;3;20;50;49;38;48;45;46;14;7;12;52;6;8;37;33;5;26;35;10;62;29;16;63;54;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60;14;248
14;248;21;47;2;40;64;58;9;61;36;44;42;13;11;30;15;53;56;24;25;3;20;50;49;38;48;45;46;14;7;12;52;6;8;37;33;5;26;35;10;62;29;16;63;54;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60
21;47;2;40;64;58;9;61;36;44;63;13;11;30;15;53;56;24;25;3;20;50;49;38;48;45;46;14;7;12;52;6;8;37;33;5;26;35;10;62;29;16;42;54;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60;14;240
14;240;21;47;2;40;64;58;9;61;36;44;63;13;11;30;15;53;56;24;25;3;20;50;49;38;48;45;46;14;7;12;52;6;8;37;33;5;26;35;10;62;29;16;42;54;41;31;43;55;23;27;51;59;22;19;28;17;32;18;1;57;39;4;34;60
21;47;2;40;64;58;9;61;36;44;63;13;11;30;15;53;56;24;25;3;20;50;49;38;48;45;46;18;7;12;52;6;8;37;33;5;26;35;10;62;29;16;42;54;41;31;43;55;23;27;51;59;22;19;28;17;32;14;1;57;39;4;34;60;14;244
14;244;21;47;2;40;64;58;9;61;36;44;63;13;11;30;15;53;56;24;25;3;20;50;49;38;48;45;46;18;7;12;52;6;8;37;33;5;26;35;10;62;29;16;42;54;41;31;43;55;23;27;51;59;22;19;28;17;32;14;1;57;39;4;34;60
21;47;2;40;64;58;9;61;36;44;63;13;11;30;15;53;56;24;25;3;20;50;49;38;48;45;46;18;7;12;52;6;8;37;33;5;41;35;10;62;29;16;42;54;26;31;43;55;23;27;51;59;22;19;28;17;32;14;1;57;39;4;34;60;14;252
14;252;21;47;2;40;64;58;9;61;36;44;63;13;11;30;15;53;56;24;25;3;20;50;49;38;48;45;46;18;7;12;52;6;8;37;33;5;41;35;10;62;29;16;42;54;26;31;43;55;23;27;51;59;22;19;28;17;32;14;1;57;39;4;34;60
21;47;2;40;64;58;9;61;36;44;63;13;11;30;15;53;56;24;25;3;20;50;49;38;48;45;46;18;7;12;52;6;8;37;33;5;41;35;10;62;29;16;42;54;26;31;43;55;51;27;23;59;22;19;28;17;32;14;1;57;39;4;34;60;14;252
14;252;21;47;2;40;64;58;9;61;36;44;63;13;11;30;15;53;56;24;25;3;20;50;49;38;48;45;46;18;7;12;52;6;8;37;33;5;41;35;10;62;29;16;42;54;26;31;43;55;51;27;23;59;22;19;28;17;32;14;1;57;39;4;34;60
21;47;2;40;64;58;9;61;36;44;63;13;11;30;15;53;56;24;25;3;20;50;49;38;48;45;46;18;7;12;52;6;8;37;33;5;41;35;10;62;29;16;42;54;26;31;43;55;51;27;23;59;22;19;28;17;4;14;1;57;39;32;34;60;14;252
15;252;21;47;2;40;64;58;9;61;36;44;63;13;11;30;15;53;56;24;25;3;20;50;49;38;48;45;46;18;7;12;52;6;8;37;33;5;41;35;10;62;29;16;42;54;26;31;43;55;51;27;23;59;22;19;28;17;4;14;1;57;39;32;34;60
21;47;2;40;64;58;9;61;36;44;63;13;11;30;15;53;56;24;25;3;20;50;49;38;48;45;46;18;7;12;52;6;8;37;33;5;41;35;62;10;29;16;42;54;26;31;43;55;51;27;23;59;22;19;28;17;4;14;1;57;39;32;34;60;15;246
