"X1";"X27466";"X5";"X3";"X20";"X13";"X19";"X9";"X16";"X32";"X7";"X8";"X25";"X4";"X29";"X17";"X23";"X2";"X6";"X1.1";"X15";"X31";"X27";"X26";"X21";"X18";"X30";"X11";"X14";"X10";"X28";"X12";"X24";"X22"
45;27672;22;21;16;4;5;12;10;11;8;24;1;7;30;15;20;9;25;6;2;27;23;18;17;13;32;31;26;14;3;28;29;19
22;21;16;4;5;29;10;11;8;24;1;7;30;15;20;9;25;6;2;27;23;18;17;13;32;31;26;14;3;28;12;19;45;27574
45;27574;22;21;16;4;5;29;10;11;8;24;1;7;30;15;20;9;25;6;2;27;23;18;17;13;32;31;26;14;3;28;12;19
22;21;16;4;5;11;10;29;8;24;1;7;30;15;20;9;25;6;2;27;23;18;17;13;32;31;26;14;3;28;12;19;45;27652
45;27652;22;21;16;4;5;11;10;29;8;24;1;7;30;15;20;9;25;6;2;27;23;18;17;13;32;31;26;14;3;28;12;19
22;21;16;4;5;11;10;8;29;24;1;7;30;15;20;9;25;6;2;27;23;18;17;13;32;31;26;14;3;28;12;19;45;27162
45;27162;22;21;16;4;5;11;10;8;29;24;1;7;30;15;20;9;25;6;2;27;23;18;17;13;32;31;26;14;3;28;12;19
27;21;16;4;5;11;10;8;29;24;1;7;30;15;20;9;25;6;2;22;23;18;17;13;32;31;26;14;3;28;12;19;45;27282
45;27282;27;21;16;4;5;11;10;8;29;24;1;7;30;15;20;9;25;6;2;22;23;18;17;13;32;31;26;14;3;28;12;19
27;21;16;4;5;11;10;8;29;24;1;7;30;15;20;6;25;9;2;22;23;18;17;13;32;31;26;14;3;28;12;19;45;27122
45;27122;27;21;16;4;5;11;10;8;29;24;1;7;30;15;20;6;25;9;2;22;23;18;17;13;32;31;26;14;3;28;12;19
27;21;16;4;5;11;25;8;29;24;1;7;30;15;20;6;10;9;2;22;23;18;17;13;32;31;26;14;3;28;12;19;45;26228
45;26228;27;21;16;4;5;11;25;8;29;24;1;7;30;15;20;6;10;9;2;22;23;18;17;13;32;31;26;14;3;28;12;19
27;21;16;4;5;11;25;8;13;24;1;7;30;15;20;6;10;9;2;22;23;18;17;29;32;31;26;14;3;28;12;19;45;26826
45;26826;27;21;16;4;5;11;25;8;13;24;1;7;30;15;20;6;10;9;2;22;23;18;17;29;32;31;26;14;3;28;12;19
27;21;16;4;5;11;1;8;13;24;25;7;30;15;20;6;10;9;2;22;23;18;17;29;32;31;26;14;3;28;12;19;45;26896
45;26896;27;21;16;4;5;11;1;8;13;24;25;7;30;15;20;6;10;9;2;22;23;18;17;29;32;31;26;14;3;28;12;19
27;21;16;4;5;11;1;8;13;24;25;32;30;15;20;6;10;9;2;22;23;18;17;29;7;31;26;14;3;28;12;19;45;27508
45;27508;27;21;16;4;5;11;1;8;13;24;25;32;30;15;20;6;10;9;2;22;23;18;17;29;7;31;26;14;3;28;12;19
27;21;16;4;5;11;1;8;29;24;25;32;30;15;20;6;10;9;2;22;23;18;17;13;7;31;26;14;3;28;12;19;45;27002
45;27002;27;21;16;4;5;11;1;8;29;24;25;32;30;15;20;6;10;9;2;22;23;18;17;13;7;31;26;14;3;28;12;19
27;21;16;4;5;11;1;32;29;24;25;8;30;15;20;6;10;9;2;22;23;18;17;13;7;31;26;14;3;28;12;19;45;28062
45;27002;27;21;16;4;5;11;1;8;29;24;25;32;30;15;20;6;10;9;2;22;23;18;17;13;7;31;26;14;3;28;12;19
27;21;16;4;5;11;22;8;29;24;25;32;30;15;20;6;10;9;2;1;23;18;17;13;7;31;26;14;3;28;12;19;45;25952
45;25952;27;21;16;4;5;11;22;8;29;24;25;32;30;15;20;6;10;9;2;1;23;18;17;13;7;31;26;14;3;28;12;19
27;21;16;4;24;11;22;8;29;5;25;32;30;15;20;6;10;9;2;1;23;18;17;13;7;31;26;14;3;28;12;19;45;25700
45;25700;27;21;16;4;24;11;22;8;29;5;25;32;30;15;20;6;10;9;2;1;23;18;17;13;7;31;26;14;3;28;12;19
27;21;16;4;24;11;22;6;29;5;25;32;30;15;20;8;10;9;2;1;23;18;17;13;7;31;26;14;3;28;12;19;45;25740
45;25740;27;21;16;4;24;11;22;6;29;5;25;32;30;15;20;8;10;9;2;1;23;18;17;13;7;31;26;14;3;28;12;19
27;21;16;4;24;11;22;6;29;5;25;32;30;15;20;8;10;9;23;1;2;18;17;13;7;31;26;14;3;28;12;19;45;25970
46;25970;27;21;16;4;24;11;22;6;29;5;25;32;30;15;20;8;10;9;23;1;2;18;17;13;7;31;26;14;3;28;12;19
27;21;16;4;24;11;22;6;29;10;25;32;30;15;20;8;5;9;23;1;2;18;17;13;7;31;26;14;3;28;12;19;46;26330
46;26330;27;21;16;4;24;11;22;6;29;10;25;32;30;15;20;8;5;9;23;1;2;18;17;13;7;31;26;14;3;28;12;19
27;21;16;4;24;11;5;6;29;10;25;32;30;15;20;8;22;9;23;1;2;18;17;13;7;31;26;14;3;28;12;19;46;26052
46;26052;27;21;16;4;24;11;5;6;29;10;25;32;30;15;20;8;22;9;23;1;2;18;17;13;7;31;26;14;3;28;12;19
27;21;15;4;24;11;5;6;29;10;25;32;30;16;20;8;22;9;23;1;2;18;17;13;7;31;26;14;3;28;12;19;46;26072
46;26072;27;21;15;4;24;11;5;6;29;10;25;32;30;16;20;8;22;9;23;1;2;18;17;13;7;31;26;14;3;28;12;19
27;21;15;4;24;11;5;6;29;10;25;32;30;16;20;9;22;8;23;1;2;18;17;13;7;31;26;14;3;28;12;19;46;25872
46;25872;27;21;15;4;24;11;5;6;29;10;25;32;30;16;20;9;22;8;23;1;2;18;17;13;7;31;26;14;3;28;12;19
27;21;11;4;24;15;5;6;29;10;25;32;30;16;20;9;22;8;23;1;2;18;17;13;7;31;26;14;3;28;12;19;46;25872
46;25872;27;21;11;4;24;15;5;6;29;10;25;32;30;16;20;9;22;8;23;1;2;18;17;13;7;31;26;14;3;28;12;19
27;21;11;4;24;15;5;6;8;10;25;32;30;16;20;9;22;29;23;1;2;18;17;13;7;31;26;14;3;28;12;19;46;26192
46;26192;27;21;11;4;24;15;5;6;8;10;25;32;30;16;20;9;22;29;23;1;2;18;17;13;7;31;26;14;3;28;12;19
27;21;11;4;24;15;5;6;8;10;25;32;30;16;20;9;22;29;23;1;2;18;17;13;7;31;26;28;3;14;12;19;46;26404
46;26404;27;21;11;4;24;15;5;6;8;10;25;32;30;16;20;9;22;29;23;1;2;18;17;13;7;31;26;28;3;14;12;19
27;21;11;4;3;15;5;6;8;10;25;32;30;16;20;9;22;29;23;1;2;18;17;13;7;31;26;28;24;14;12;19;46;26920
46;26920;27;21;11;4;3;15;5;6;8;10;25;32;30;16;20;9;22;29;23;1;2;18;17;13;7;31;26;28;24;14;12;19
27;21;11;4;3;19;5;6;8;10;25;32;30;16;20;9;22;29;23;1;2;18;17;13;7;31;26;28;24;14;12;15;46;26430
46;26430;27;21;11;4;3;19;5;6;8;10;25;32;30;16;20;9;22;29;23;1;2;18;17;13;7;31;26;28;24;14;12;15
27;21;11;4;3;19;5;6;8;10;32;25;30;16;20;9;22;29;23;1;2;18;17;13;7;31;26;28;24;14;12;15;46;26710
46;26710;27;21;11;4;3;19;5;6;8;10;32;25;30;16;20;9;22;29;23;1;2;18;17;13;7;31;26;28;24;14;12;15
27;21;11;4;3;19;5;6;8;10;32;25;30;16;20;9;22;29;23;1;2;18;28;13;7;31;26;17;24;14;12;15;46;26810
46;26810;27;21;11;4;3;19;5;6;8;10;32;25;30;16;20;9;22;29;23;1;2;18;28;13;7;31;26;17;24;14;12;15
27;21;11;4;3;19;5;6;8;10;32;25;30;16;20;1;22;29;23;9;2;18;28;13;7;31;26;17;24;14;12;15;46;27090
46;27090;27;21;11;4;3;19;5;6;8;10;32;25;30;16;20;1;22;29;23;9;2;18;28;13;7;31;26;17;24;14;12;15
27;21;11;4;3;19;5;6;8;10;32;25;30;24;20;1;22;29;23;9;2;18;28;13;7;31;26;17;16;14;12;15;46;26788
46;26788;27;21;11;4;3;19;5;6;8;10;32;25;30;24;20;1;22;29;23;9;2;18;28;13;7;31;26;17;16;14;12;15
27;21;11;4;3;19;5;6;8;10;32;25;30;24;20;1;22;29;23;9;2;18;28;13;7;31;26;15;16;14;12;17;46;26600
46;26600;27;21;11;4;3;19;5;6;8;10;32;25;30;24;20;1;22;29;23;9;2;18;28;13;7;31;26;15;16;14;12;17
27;21;11;4;3;19;5;6;8;10;32;25;30;24;29;1;22;20;23;9;2;18;28;13;7;31;26;15;16;14;12;17;46;27080
46;27080;27;21;11;4;3;19;5;6;8;10;32;25;30;24;29;1;22;20;23;9;2;18;28;13;7;31;26;15;16;14;12;17
27;21;11;4;3;19;5;6;8;10;29;25;30;24;32;1;22;20;23;9;2;18;28;13;7;31;26;15;16;14;12;17;46;26340
46;26340;27;21;11;4;3;19;5;6;8;10;29;25;30;24;32;1;22;20;23;9;2;18;28;13;7;31;26;15;16;14;12;17
27;21;7;4;3;19;5;6;8;10;29;25;30;24;32;1;22;20;23;9;2;18;28;13;11;31;26;15;16;14;12;17;46;26200
46;26200;27;21;7;4;3;19;5;6;8;10;29;25;30;24;32;1;22;20;23;9;2;18;28;13;11;31;26;15;16;14;12;17
27;21;7;4;3;19;5;6;8;15;29;25;30;24;32;1;22;20;23;9;2;18;28;13;11;31;26;10;16;14;12;17;46;26440
46;26440;27;21;7;4;3;19;5;6;8;15;29;25;30;24;32;1;22;20;23;9;2;18;28;13;11;31;26;10;16;14;12;17
27;21;7;4;3;19;5;25;8;15;29;6;30;24;32;1;22;20;23;9;2;18;28;13;11;31;26;10;16;14;12;17;46;27096
46;27096;27;21;7;4;3;19;5;25;8;15;29;6;30;24;32;1;22;20;23;9;2;18;28;13;11;31;26;10;16;14;12;17
27;21;7;4;3;19;5;25;8;15;29;20;30;24;32;1;22;6;23;9;2;18;28;13;11;31;26;10;16;14;12;17;46;27150
47;27150;27;21;7;4;3;19;5;25;8;15;29;20;30;24;32;1;22;6;23;9;2;18;28;13;11;31;26;10;16;14;12;17
27;21;7;4;3;19;5;25;6;15;29;20;30;24;32;1;22;8;23;9;2;18;28;13;11;31;26;10;16;14;12;17;47;26790
47;26790;27;21;7;4;3;19;5;25;6;15;29;20;30;24;32;1;22;8;23;9;2;18;28;13;11;31;26;10;16;14;12;17
27;21;7;4;3;19;5;25;6;15;29;20;30;24;32;14;22;8;23;9;2;18;28;13;11;31;26;10;16;1;12;17;47;27030
47;27030;27;21;7;4;3;19;5;25;6;15;29;20;30;24;32;14;22;8;23;9;2;18;28;13;11;31;26;10;16;1;12;17
27;21;7;4;3;19;5;25;6;15;29;30;20;24;32;14;22;8;23;9;2;18;28;13;11;31;26;10;16;1;12;17;47;27790
47;27790;27;21;7;4;3;19;5;25;6;15;29;30;20;24;32;14;22;8;23;9;2;18;28;13;11;31;26;10;16;1;12;17
27;21;7;4;3;16;5;25;6;15;29;30;20;24;32;14;22;8;23;9;2;18;28;13;11;31;26;10;19;1;12;17;47;28330
47;28330;27;21;7;4;3;16;5;25;6;15;29;30;20;24;32;14;22;8;23;9;2;18;28;13;11;31;26;10;19;1;12;17
27;21;7;4;3;16;5;25;6;15;29;30;20;24;32;14;22;8;23;9;2;26;28;13;11;31;18;10;19;1;12;17;47;28010
47;28010;27;21;7;4;3;16;5;25;6;15;29;30;20;24;32;14;22;8;23;9;2;26;28;13;11;31;18;10;19;1;12;17
27;21;7;4;3;16;5;25;6;15;29;30;20;24;32;14;22;8;23;9;2;26;28;13;11;31;18;10;19;17;12;1;47;27826
47;27826;27;21;7;4;3;16;5;25;6;15;29;30;20;24;32;14;22;8;23;9;2;26;28;13;11;31;18;10;19;17;12;1
27;21;28;4;3;16;5;25;6;15;29;30;20;24;32;14;22;8;23;9;2;26;7;13;11;31;18;10;19;17;12;1;47;27666
47;27666;27;21;28;4;3;16;5;25;6;15;29;30;20;24;32;14;22;8;23;9;2;26;7;13;11;31;18;10;19;17;12;1
27;21;6;4;3;16;5;25;28;15;29;30;20;24;32;14;22;8;23;9;2;26;7;13;11;31;18;10;19;17;12;1;47;27786
47;27786;27;21;6;4;3;16;5;25;28;15;29;30;20;24;32;14;22;8;23;9;2;26;7;13;11;31;18;10;19;17;12;1
27;21;6;4;3;16;5;25;28;15;29;30;20;24;32;14;17;8;23;9;2;26;7;13;11;31;18;10;19;22;12;1;47;28506
47;28506;27;21;6;4;3;16;5;25;28;15;29;30;20;24;32;14;17;8;23;9;2;26;7;13;11;31;18;10;19;22;12;1
27;21;6;4;3;16;5;25;28;15;29;30;20;24;32;22;17;8;23;9;2;26;7;13;11;31;18;10;19;14;12;1;47;27550
47;27550;27;21;6;4;3;16;5;25;28;15;29;30;20;24;32;22;17;8;23;9;2;26;7;13;11;31;18;10;19;14;12;1
27;21;6;4;3;16;5;25;28;15;29;30;20;24;32;22;17;8;23;2;9;26;7;13;11;31;18;10;19;14;12;1;47;27570
47;27570;27;21;6;4;3;16;5;25;28;15;29;30;20;24;32;22;17;8;23;2;9;26;7;13;11;31;18;10;19;14;12;1
27;21;6;4;3;16;5;25;28;15;13;30;20;24;32;22;17;8;23;2;9;26;7;29;11;31;18;10;19;14;12;1;47;28030
47;28030;27;21;6;4;3;16;5;25;28;15;13;30;20;24;32;22;17;8;23;2;9;26;7;29;11;31;18;10;19;14;12;1
27;21;6;4;3;16;5;25;28;15;13;30;20;23;32;22;17;8;24;2;9;26;7;29;11;31;18;10;19;14;12;1;47;28150
47;28150;27;21;6;4;3;16;5;25;28;15;13;30;20;23;32;22;17;8;24;2;9;26;7;29;11;31;18;10;19;14;12;1
27;21;6;7;3;16;5;25;28;15;13;30;20;23;32;22;17;8;24;2;9;26;4;29;11;31;18;10;19;14;12;1;47;27550
47;27550;27;21;6;7;3;16;5;25;28;15;13;30;20;23;32;22;17;8;24;2;9;26;4;29;11;31;18;10;19;14;12;1
27;21;6;7;3;16;5;19;28;15;13;30;20;23;32;22;17;8;24;2;9;26;4;29;11;31;18;10;25;14;12;1;47;27550
47;27550;27;21;6;7;3;16;5;19;28;15;13;30;20;23;32;22;17;8;24;2;9;26;4;29;11;31;18;10;25;14;12;1
27;21;6;7;3;16;5;19;28;15;13;30;20;23;32;22;17;8;24;2;9;26;4;29;11;31;18;1;25;14;12;10;47;27830
47;27830;27;21;6;7;3;16;5;19;28;15;13;30;20;23;32;22;17;8;24;2;9;26;4;29;11;31;18;1;25;14;12;10
27;21;6;7;3;16;23;19;28;15;13;30;20;5;32;22;17;8;24;2;9;26;4;29;11;31;18;1;25;14;12;10;47;27876
47;27876;27;21;6;7;3;16;23;19;28;15;13;30;20;5;32;22;17;8;24;2;9;26;4;29;11;31;18;1;25;14;12;10
27;21;6;7;3;16;23;19;28;15;13;30;20;5;32;24;17;8;22;2;9;26;4;29;11;31;18;1;25;14;12;10;47;27956
47;27876;27;21;6;7;3;16;23;19;28;15;13;30;20;5;32;22;17;8;24;2;9;26;4;29;11;31;18;1;25;14;12;10
27;21;6;7;3;16;23;19;28;15;13;30;20;5;32;22;17;8;24;2;9;26;14;29;11;31;18;1;25;4;12;10;47;27536
47;27536;27;21;6;7;3;16;23;19;28;15;13;30;20;5;32;22;17;8;24;2;9;26;14;29;11;31;18;1;25;4;12;10
27;21;6;7;3;18;23;19;28;15;13;30;20;5;32;22;17;8;24;2;9;26;14;29;11;31;16;1;25;4;12;10;47;26290
48;26290;27;21;6;7;3;18;23;19;28;15;13;30;20;5;32;22;17;8;24;2;9;26;14;29;11;31;16;1;25;4;12;10
27;21;6;7;3;18;23;19;28;15;13;30;20;26;32;22;17;8;24;2;9;5;14;29;11;31;16;1;25;4;12;10;48;26456
48;26456;27;21;6;7;3;18;23;19;28;15;13;30;20;26;32;22;17;8;24;2;9;5;14;29;11;31;16;1;25;4;12;10
27;21;6;7;3;18;23;19;28;15;13;30;20;26;32;22;17;8;24;2;9;5;12;29;11;31;16;1;25;4;14;10;48;26676
48;26676;27;21;6;7;3;18;23;19;28;15;13;30;20;26;32;22;17;8;24;2;9;5;12;29;11;31;16;1;25;4;14;10
27;21;6;24;3;18;23;19;28;15;13;30;20;26;32;22;17;8;7;2;9;5;12;29;11;31;16;1;25;4;14;10;48;26670
48;26670;27;21;6;24;3;18;23;19;28;15;13;30;20;26;32;22;17;8;7;2;9;5;12;29;11;31;16;1;25;4;14;10
27;21;6;29;3;18;23;19;28;15;13;30;20;26;32;22;17;8;7;2;9;5;12;24;11;31;16;1;25;4;14;10;48;26970
48;26970;27;21;6;29;3;18;23;19;28;15;13;30;20;26;32;22;17;8;7;2;9;5;12;24;11;31;16;1;25;4;14;10
27;21;8;29;3;18;23;19;28;15;13;30;20;26;32;22;17;6;7;2;9;5;12;24;11;31;16;1;25;4;14;10;48;27490
48;27490;27;21;8;29;3;18;23;19;28;15;13;30;20;26;32;22;17;6;7;2;9;5;12;24;11;31;16;1;25;4;14;10
27;21;8;29;3;18;30;19;28;15;13;23;20;26;32;22;17;6;7;2;9;5;12;24;11;31;16;1;25;4;14;10;48;27510
48;27510;27;21;8;29;3;18;30;19;28;15;13;23;20;26;32;22;17;6;7;2;9;5;12;24;11;31;16;1;25;4;14;10
27;21;8;29;3;18;30;19;28;15;13;23;20;26;32;22;17;6;7;2;5;9;12;24;11;31;16;1;25;4;14;10;48;27670
48;27510;27;21;8;29;3;18;30;19;28;15;13;23;20;26;32;22;17;6;7;2;9;5;12;24;11;31;16;1;25;4;14;10
27;31;8;29;3;18;30;19;28;15;13;23;20;26;32;22;17;6;7;2;9;5;12;24;11;21;16;1;25;4;14;10;48;27830
48;27830;27;31;8;29;3;18;30;19;28;15;13;23;20;26;32;22;17;6;7;2;9;5;12;24;11;21;16;1;25;4;14;10
27;31;8;29;3;18;30;19;28;15;13;23;20;26;32;22;17;6;7;5;9;2;12;24;11;21;16;1;25;4;14;10;48;27910
48;27910;27;31;8;29;3;18;30;19;28;15;13;23;20;26;32;22;17;6;7;5;9;2;12;24;11;21;16;1;25;4;14;10
27;31;8;29;3;18;30;19;28;15;13;23;20;26;32;22;17;12;7;5;9;2;6;24;11;21;16;1;25;4;14;10;48;28030
48;28030;27;31;8;29;3;18;30;19;28;15;13;23;20;26;32;22;17;12;7;5;9;2;6;24;11;21;16;1;25;4;14;10
27;31;8;29;3;18;30;19;28;15;13;23;20;26;25;22;17;12;7;5;9;2;6;24;11;21;16;1;32;4;14;10;48;27910
48;27910;27;31;8;29;3;18;30;19;28;15;13;23;20;26;25;22;17;12;7;5;9;2;6;24;11;21;16;1;32;4;14;10
27;31;8;29;3;18;30;19;28;15;13;1;20;26;25;22;17;12;7;5;9;2;6;24;11;21;16;23;32;4;14;10;48;28042
48;28042;27;31;8;29;3;18;30;19;28;15;13;1;20;26;25;22;17;12;7;5;9;2;6;24;11;21;16;23;32;4;14;10
27;31;8;29;3;18;11;19;28;15;13;1;20;26;25;22;17;12;7;5;9;2;6;24;30;21;16;23;32;4;14;10;48;27900
48;27900;27;31;8;29;3;18;11;19;28;15;13;1;20;26;25;22;17;12;7;5;9;2;6;24;30;21;16;23;32;4;14;10
27;31;8;29;3;18;11;19;28;15;13;1;20;26;25;22;17;12;7;5;9;2;16;24;30;21;6;23;32;4;14;10;48;28100
48;27900;27;31;8;29;3;18;11;19;28;15;13;1;20;26;25;22;17;12;7;5;9;2;6;24;30;21;16;23;32;4;14;10
27;31;8;29;30;18;11;19;28;15;13;1;20;26;25;22;17;12;7;5;9;2;6;24;3;21;16;23;32;4;14;10;48;27630
48;27630;27;31;8;29;30;18;11;19;28;15;13;1;20;26;25;22;17;12;7;5;9;2;6;24;3;21;16;23;32;4;14;10
27;31;8;29;30;21;11;19;28;15;13;1;20;26;25;22;17;12;7;5;9;2;6;24;3;18;16;23;32;4;14;10;48;27350
48;27350;27;31;8;29;30;21;11;19;28;15;13;1;20;26;25;22;17;12;7;5;9;2;6;24;3;18;16;23;32;4;14;10
27;31;8;29;30;21;11;19;28;15;13;20;1;26;25;22;17;12;7;5;9;2;6;24;3;18;16;23;32;4;14;10;48;27322
48;27322;27;31;8;29;30;21;11;19;28;15;13;20;1;26;25;22;17;12;7;5;9;2;6;24;3;18;16;23;32;4;14;10
27;31;8;29;30;21;11;19;28;15;22;20;1;26;25;13;17;12;7;5;9;2;6;24;3;18;16;23;32;4;14;10;48;27822
48;27822;27;31;8;29;30;21;11;19;28;15;22;20;1;26;25;13;17;12;7;5;9;2;6;24;3;18;16;23;32;4;14;10
27;31;8;29;30;5;11;19;28;15;22;20;1;26;25;13;17;12;7;21;9;2;6;24;3;18;16;23;32;4;14;10;48;27960
48;27960;27;31;8;29;30;5;11;19;28;15;22;20;1;26;25;13;17;12;7;21;9;2;6;24;3;18;16;23;32;4;14;10
27;31;8;29;30;5;11;19;28;15;22;20;1;26;25;13;17;12;7;21;9;2;6;24;3;14;16;23;32;4;18;10;48;27892
49;27892;27;31;8;29;30;5;11;19;28;15;22;20;1;26;25;13;17;12;7;21;9;2;6;24;3;14;16;23;32;4;18;10
27;32;8;29;30;5;11;19;28;15;22;20;1;26;25;13;17;12;7;21;9;2;6;24;3;14;16;23;31;4;18;10;49;28292
49;28292;27;32;8;29;30;5;11;19;28;15;22;20;1;26;25;13;17;12;7;21;9;2;6;24;3;14;16;23;31;4;18;10
27;32;8;29;7;5;11;19;28;15;22;20;1;26;25;13;17;12;30;21;9;2;6;24;3;14;16;23;31;4;18;10;49;28198
49;28198;27;32;8;29;7;5;11;19;28;15;22;20;1;26;25;13;17;12;30;21;9;2;6;24;3;14;16;23;31;4;18;10
27;32;8;14;7;5;11;19;28;15;22;20;1;26;25;13;17;12;30;21;9;2;6;24;3;29;16;23;31;4;18;10;49;28912
49;28912;27;32;8;14;7;5;11;19;28;15;22;20;1;26;25;13;17;12;30;21;9;2;6;24;3;29;16;23;31;4;18;10
27;32;8;14;7;5;11;19;28;3;22;20;1;26;25;13;17;12;30;21;9;2;6;24;15;29;16;23;31;4;18;10;49;28572
49;28572;27;32;8;14;7;5;11;19;28;3;22;20;1;26;25;13;17;12;30;21;9;2;6;24;15;29;16;23;31;4;18;10
27;32;8;14;7;5;11;19;4;3;22;20;1;26;25;13;17;12;30;21;9;2;6;24;15;29;16;23;31;28;18;10;49;28130
49;28130;27;32;8;14;7;5;11;19;4;3;22;20;1;26;25;13;17;12;30;21;9;2;6;24;15;29;16;23;31;28;18;10
27;32;8;14;7;5;11;19;4;3;22;20;1;26;25;13;17;12;30;21;9;2;6;24;18;29;16;23;31;28;15;10;49;28186
49;28186;27;32;8;14;7;5;11;19;4;3;22;20;1;26;25;13;17;12;30;21;9;2;6;24;18;29;16;23;31;28;15;10
27;32;8;14;7;5;11;19;4;3;22;20;1;26;25;13;31;12;30;21;9;2;6;24;18;29;16;23;17;28;15;10;49;27646
49;27646;27;32;8;14;7;5;11;19;4;3;22;20;1;26;25;13;31;12;30;21;9;2;6;24;18;29;16;23;17;28;15;10
27;30;8;14;7;5;11;19;4;3;22;20;1;26;25;13;31;12;32;21;9;2;6;24;18;29;16;23;17;28;15;10;49;27086
49;27086;27;30;8;14;7;5;11;19;4;3;22;20;1;26;25;13;31;12;32;21;9;2;6;24;18;29;16;23;17;28;15;10
27;30;8;14;32;5;11;19;4;3;22;20;1;26;25;13;31;12;7;21;9;2;6;24;18;29;16;23;17;28;15;10;49;27448
49;27448;27;30;8;14;32;5;11;19;4;3;22;20;1;26;25;13;31;12;7;21;9;2;6;24;18;29;16;23;17;28;15;10
27;30;8;14;32;5;11;19;18;3;22;20;1;26;25;13;31;12;7;21;9;2;6;24;4;29;16;23;17;28;15;10;49;27450
49;27450;27;30;8;14;32;5;11;19;18;3;22;20;1;26;25;13;31;12;7;21;9;2;6;24;4;29;16;23;17;28;15;10
27;30;8;14;32;5;11;19;18;3;22;20;1;26;25;13;31;12;23;21;9;2;6;24;4;29;16;7;17;28;15;10;49;27082
49;27082;27;30;8;14;32;5;11;19;18;3;22;20;1;26;25;13;31;12;23;21;9;2;6;24;4;29;16;7;17;28;15;10
27;30;8;14;18;5;11;19;32;3;22;20;1;26;25;13;31;12;23;21;9;2;6;24;4;29;16;7;17;28;15;10;49;27162
49;27162;27;30;8;14;18;5;11;19;32;3;22;20;1;26;25;13;31;12;23;21;9;2;6;24;4;29;16;7;17;28;15;10
27;30;8;14;18;5;11;19;32;3;22;20;1;26;25;13;31;12;23;21;9;2;15;24;4;29;16;7;17;28;6;10;49;27702
49;27702;27;30;8;14;18;5;11;19;32;3;22;20;1;26;25;13;31;12;23;21;9;2;15;24;4;29;16;7;17;28;6;10
27;30;8;14;18;5;11;19;32;3;22;15;1;26;25;13;31;12;23;21;9;2;20;24;4;29;16;7;17;28;6;10;49;27628
49;27628;27;30;8;14;18;5;11;19;32;3;22;15;1;26;25;13;31;12;23;21;9;2;20;24;4;29;16;7;17;28;6;10
27;30;8;14;18;5;11;19;32;3;22;15;1;26;25;13;31;12;23;21;9;2;20;17;4;29;16;7;24;28;6;10;49;27788
49;27788;27;30;8;14;18;5;11;19;32;3;22;15;1;26;25;13;31;12;23;21;9;2;20;17;4;29;16;7;24;28;6;10
24;30;8;14;18;5;11;19;32;3;22;15;1;26;25;13;31;12;23;21;9;2;20;17;4;29;16;7;27;28;6;10;49;28388
49;28388;24;30;8;14;18;5;11;19;32;3;22;15;1;26;25;13;31;12;23;21;9;2;20;17;4;29;16;7;27;28;6;10
24;30;8;14;18;5;11;19;32;3;22;15;1;26;25;13;31;12;23;21;10;2;20;17;4;29;16;7;27;28;6;9;49;28088
49;28088;24;30;8;14;18;5;11;19;32;3;22;15;1;26;25;13;31;12;23;21;10;2;20;17;4;29;16;7;27;28;6;9
24;30;8;14;18;5;11;19;32;3;22;15;1;26;12;13;31;25;23;21;10;2;20;17;4;29;16;7;27;28;6;9;49;28132
49;28132;24;30;8;14;18;5;11;19;32;3;22;15;1;26;12;13;31;25;23;21;10;2;20;17;4;29;16;7;27;28;6;9
24;30;8;14;18;5;11;19;32;3;22;15;1;31;12;13;26;25;23;21;10;2;20;17;4;29;16;7;27;28;6;9;49;28012
49;28012;24;30;8;14;18;5;11;19;32;3;22;15;1;31;12;13;26;25;23;21;10;2;20;17;4;29;16;7;27;28;6;9
24;30;8;14;26;5;11;19;32;3;22;15;1;31;12;13;18;25;23;21;10;2;20;17;4;29;16;7;27;28;6;9;49;28052
50;28052;24;30;8;14;26;5;11;19;32;3;22;15;1;31;12;13;18;25;23;21;10;2;20;17;4;29;16;7;27;28;6;9
24;30;8;14;26;5;11;19;32;16;22;15;1;31;12;13;18;25;23;21;10;2;20;17;4;29;3;7;27;28;6;9;50;28332
50;28332;24;30;8;14;26;5;11;19;32;16;22;15;1;31;12;13;18;25;23;21;10;2;20;17;4;29;3;7;27;28;6;9
24;30;8;14;26;5;11;19;1;16;22;15;32;31;12;13;18;25;23;21;10;2;20;17;4;29;3;7;27;28;6;9;50;28258
50;28258;24;30;8;14;26;5;11;19;1;16;22;15;32;31;12;13;18;25;23;21;10;2;20;17;4;29;3;7;27;28;6;9
24;30;8;14;26;5;11;19;1;16;22;15;32;31;12;13;18;21;23;25;10;2;20;17;4;29;3;7;27;28;6;9;50;28198
50;28198;24;30;8;14;26;5;11;19;1;16;22;15;32;31;12;13;18;21;23;25;10;2;20;17;4;29;3;7;27;28;6;9
24;30;8;14;26;5;11;19;1;10;22;15;32;31;12;13;18;21;23;25;16;2;20;17;4;29;3;7;27;28;6;9;50;28398
50;28398;24;30;8;14;26;5;11;19;1;10;22;15;32;31;12;13;18;21;23;25;16;2;20;17;4;29;3;7;27;28;6;9
24;30;8;14;26;5;11;19;1;10;22;15;32;31;17;13;18;21;23;25;16;2;20;12;4;29;3;7;27;28;6;9;50;28260
