"X1";"X262";"X40";"X18";"X5";"X17";"X16";"X24";"X55";"X19";"X53";"X23";"X38";"X37";"X47";"X63";"X45";"X35";"X22";"X61";"X4";"X8";"X30";"X41";"X10";"X20";"X7";"X31";"X50";"X60";"X42";"X39";"X46";"X27";"X43";"X32";"X9";"X14";"X1.1";"X44";"X57";"X64";"X13";"X56";"X6";"X49";"X62";"X29";"X2";"X48";"X25";"X52";"X3";"X59";"X58";"X33";"X12";"X26";"X28";"X54";"X51";"X21";"X15";"X34";"X36";"X11"
12;296;35;36;49;9;14;55;21;32;43;58;18;29;64;46;22;39;63;34;41;11;12;31;16;45;17;24;53;25;13;47;40;52;54;19;38;20;60;8;59;15;44;37;10;5;6;2;57;50;4;56;30;33;23;42;61;48;26;3;7;28;1;62;51;27
35;36;49;64;14;55;21;32;43;58;18;29;9;46;22;39;63;34;41;11;12;31;16;45;17;24;53;25;13;47;40;52;54;19;38;20;60;8;59;15;44;37;10;5;6;2;57;50;4;56;30;33;23;42;61;48;26;3;7;28;1;62;51;27;12;300
12;300;35;36;49;64;14;55;21;32;43;58;18;29;9;46;22;39;63;34;41;11;12;31;16;45;17;24;53;25;13;47;40;52;54;19;38;20;60;8;59;15;44;37;10;5;6;2;57;50;4;56;30;33;23;42;61;48;26;3;7;28;1;62;51;27
35;36;49;64;14;55;21;32;43;58;18;29;9;46;22;39;63;34;41;11;12;31;16;45;17;24;53;25;13;47;40;52;54;19;38;20;60;8;59;15;44;37;10;5;6;2;57;50;4;56;30;33;23;42;61;7;26;3;48;28;1;62;51;27;12;300
12;300;35;36;49;64;14;55;21;32;43;58;18;29;9;46;22;39;63;34;41;11;12;31;16;45;17;24;53;25;13;47;40;52;54;19;38;20;60;8;59;15;44;37;10;5;6;2;57;50;4;56;30;33;23;42;61;7;26;3;48;28;1;62;51;27
35;36;49;64;14;55;21;32;43;58;18;29;23;46;22;39;63;34;41;11;12;31;16;45;17;24;53;25;13;47;40;52;54;19;38;20;60;8;59;15;44;37;10;5;6;2;57;50;4;56;30;33;9;42;61;7;26;3;48;28;1;62;51;27;12;300
12;300;35;36;49;64;14;55;21;32;43;58;18;29;23;46;22;39;63;34;41;11;12;31;16;45;17;24;53;25;13;47;40;52;54;19;38;20;60;8;59;15;44;37;10;5;6;2;57;50;4;56;30;33;9;42;61;7;26;3;48;28;1;62;51;27
35;36;49;64;14;55;21;32;43;58;18;29;23;46;22;39;63;34;41;11;12;31;16;45;17;24;53;25;13;47;38;52;54;19;40;20;60;8;59;15;44;37;10;5;6;2;57;50;4;56;30;33;9;42;61;7;26;3;48;28;1;62;51;27;12;302
12;302;35;36;49;64;14;55;21;32;43;58;18;29;23;46;22;39;63;34;41;11;12;31;16;45;17;24;53;25;13;47;38;52;54;19;40;20;60;8;59;15;44;37;10;5;6;2;57;50;4;56;30;33;9;42;61;7;26;3;48;28;1;62;51;27
35;36;49;64;14;55;21;32;43;58;18;29;23;46;22;39;63;34;41;11;12;31;16;45;1;24;53;25;13;47;38;52;54;19;40;20;60;8;59;15;44;37;10;5;6;2;57;50;4;56;30;33;9;42;61;7;26;3;48;28;17;62;51;27;12;302
12;302;35;36;49;64;14;55;21;32;43;58;18;29;23;46;22;39;63;34;41;11;12;31;16;45;1;24;53;25;13;47;38;52;54;19;40;20;60;8;59;15;44;37;10;5;6;2;57;50;4;56;30;33;9;42;61;7;26;3;48;28;17;62;51;27
35;36;31;64;14;55;21;32;43;58;18;29;23;46;22;39;63;34;41;11;12;49;16;45;1;24;53;25;13;47;38;52;54;19;40;20;60;8;59;15;44;37;10;5;6;2;57;50;4;56;30;33;9;42;61;7;26;3;48;28;17;62;51;27;12;298
12;298;35;36;31;64;14;55;21;32;43;58;18;29;23;46;22;39;63;34;41;11;12;49;16;45;1;24;53;25;13;47;38;52;54;19;40;20;60;8;59;15;44;37;10;5;6;2;57;50;4;56;30;33;9;42;61;7;26;3;48;28;17;62;51;27
35;36;31;64;14;55;21;32;43;58;18;29;23;46;22;39;63;34;41;11;12;49;16;45;1;24;53;25;13;47;38;52;33;19;40;20;60;8;59;15;44;37;10;5;6;2;57;50;4;56;30;54;9;42;61;7;26;3;48;28;17;62;51;27;12;300
12;300;35;36;31;64;14;55;21;32;43;58;18;29;23;46;22;39;63;34;41;11;12;49;16;45;1;24;53;25;13;47;38;52;33;19;40;20;60;8;59;15;44;37;10;5;6;2;57;50;4;56;30;54;9;42;61;7;26;3;48;28;17;62;51;27
35;36;31;64;14;55;21;32;43;58;18;29;23;46;22;39;63;34;41;11;12;49;16;45;1;24;53;25;13;47;38;52;33;19;40;20;60;8;59;15;44;37;10;5;6;2;28;50;4;56;30;54;9;42;61;7;26;3;48;57;17;62;51;27;12;300
12;300;35;36;31;64;14;55;21;32;43;58;18;29;23;46;22;39;63;34;41;11;12;49;16;45;1;24;53;25;13;47;38;52;33;19;40;20;60;8;59;15;44;37;10;5;6;2;28;50;4;56;30;54;9;42;61;7;26;3;48;57;17;62;51;27
35;36;31;64;14;55;21;32;43;58;18;26;23;46;22;39;63;34;41;11;12;49;16;45;1;24;53;25;13;47;38;52;33;19;40;20;60;8;59;15;44;37;10;5;6;2;28;50;4;56;30;54;9;42;61;7;29;3;48;57;17;62;51;27;12;300
12;300;35;36;31;64;14;55;21;32;43;58;18;26;23;46;22;39;63;34;41;11;12;49;16;45;1;24;53;25;13;47;38;52;33;19;40;20;60;8;59;15;44;37;10;5;6;2;28;50;4;56;30;54;9;42;61;7;29;3;48;57;17;62;51;27
35;36;31;64;14;55;21;32;43;58;18;26;23;46;22;49;63;34;41;11;12;39;16;45;1;24;53;25;13;47;38;52;33;19;40;20;60;8;59;15;44;37;10;5;6;2;28;50;4;56;30;54;9;42;61;7;29;3;48;57;17;62;51;27;12;298
13;298;35;36;31;64;14;55;21;32;43;58;18;26;23;46;22;49;63;34;41;11;12;39;16;45;1;24;53;25;13;47;38;52;33;19;40;20;60;8;59;15;44;37;10;5;6;2;28;50;4;56;30;54;9;42;61;7;29;3;48;57;17;62;51;27
35;36;31;64;14;55;21;32;43;58;18;26;23;46;22;49;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;60;8;59;15;44;37;10;13;6;2;28;50;4;56;30;54;9;42;61;7;29;3;48;57;17;62;51;27;13;294
13;294;35;36;31;64;14;55;21;32;43;58;18;26;23;46;22;49;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;60;8;59;15;44;37;10;13;6;2;28;50;4;56;30;54;9;42;61;7;29;3;48;57;17;62;51;27
35;36;49;64;14;55;21;32;43;58;18;26;23;46;22;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;60;8;59;15;44;37;10;13;6;2;28;50;4;56;30;54;9;42;61;7;29;3;48;57;17;62;51;27;13;298
13;298;35;36;49;64;14;55;21;32;43;58;18;26;23;46;22;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;60;8;59;15;44;37;10;13;6;2;28;50;4;56;30;54;9;42;61;7;29;3;48;57;17;62;51;27
10;36;49;64;14;55;21;32;43;58;18;26;23;46;22;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;60;8;59;15;44;37;35;13;6;2;28;50;4;56;30;54;9;42;61;7;29;3;48;57;17;62;51;27;13;298
13;298;10;36;49;64;14;55;21;32;43;58;18;26;23;46;22;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;60;8;59;15;44;37;35;13;6;2;28;50;4;56;30;54;9;42;61;7;29;3;48;57;17;62;51;27
10;36;49;64;14;55;21;32;43;58;18;26;23;46;22;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;60;8;59;3;44;37;35;13;6;2;28;50;4;56;30;54;9;42;61;7;29;15;48;57;17;62;51;27;13;298
13;298;10;36;49;64;14;55;21;32;43;58;18;26;23;46;22;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;60;8;59;3;44;37;35;13;6;2;28;50;4;56;30;54;9;42;61;7;29;15;48;57;17;62;51;27
10;36;49;60;14;55;21;32;43;58;18;26;23;46;22;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;64;8;59;3;44;37;35;13;6;2;28;50;4;56;30;54;9;42;61;7;29;15;48;57;17;62;51;27;13;290
13;290;10;36;49;60;14;55;21;32;43;58;18;26;23;46;22;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;64;8;59;3;44;37;35;13;6;2;28;50;4;56;30;54;9;42;61;7;29;15;48;57;17;62;51;27
22;36;49;60;14;55;21;32;43;58;18;26;23;46;10;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;64;8;59;3;44;37;35;13;6;2;28;50;4;56;30;54;9;42;61;7;29;15;48;57;17;62;51;27;13;288
13;288;22;36;49;60;14;55;21;32;43;58;18;26;23;46;10;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;64;8;59;3;44;37;35;13;6;2;28;50;4;56;30;54;9;42;61;7;29;15;48;57;17;62;51;27
22;36;49;60;14;55;21;32;43;58;18;26;23;46;10;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;15;8;59;3;44;37;35;13;6;2;28;50;4;56;30;54;9;42;61;7;29;64;48;57;17;62;51;27;13;292
13;292;22;36;49;60;14;55;21;32;43;58;18;26;23;46;10;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;15;8;59;3;44;37;35;13;6;2;28;50;4;56;30;54;9;42;61;7;29;64;48;57;17;62;51;27
22;36;49;60;14;55;21;32;43;58;18;26;23;46;10;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;50;8;59;3;44;37;35;13;6;2;28;15;4;56;30;54;9;42;61;7;29;64;48;57;17;62;51;27;13;288
13;288;22;36;49;60;14;55;21;32;43;58;18;26;23;46;10;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;50;8;59;3;44;37;35;13;6;2;28;15;4;56;30;54;9;42;61;7;29;64;48;57;17;62;51;27
22;36;49;60;14;55;21;32;43;58;18;26;23;46;10;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;50;8;59;3;44;37;56;13;6;2;28;15;4;35;30;54;9;42;61;7;29;64;48;57;17;62;51;27;13;288
13;288;22;36;49;60;14;55;21;32;43;58;18;26;23;46;10;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;50;8;59;3;44;37;56;13;6;2;28;15;4;35;30;54;9;42;61;7;29;64;48;57;17;62;51;27
22;36;49;60;10;55;21;32;43;58;18;26;23;46;14;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;50;8;59;3;44;37;56;13;6;2;28;15;4;35;30;54;9;42;61;7;29;64;48;57;17;62;51;27;13;286
13;286;22;36;49;60;10;55;21;32;43;58;18;26;23;46;14;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;50;8;59;3;44;37;56;13;6;2;28;15;4;35;30;54;9;42;61;7;29;64;48;57;17;62;51;27
22;36;49;60;10;55;21;32;43;58;18;26;23;46;14;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;50;8;59;3;44;37;56;13;6;2;28;15;4;35;30;54;61;42;9;7;29;64;48;57;17;62;51;27;13;286
13;286;22;36;49;60;10;55;21;32;43;58;18;26;23;46;14;31;63;34;41;11;12;39;16;45;1;24;53;25;5;47;38;52;33;19;40;20;50;8;59;3;44;37;56;13;6;2;28;15;4;35;30;54;61;42;9;7;29;64;48;57;17;62;51;27
22;36;49;60;10;55;21;32;43;58;18;26;23;46;14;31;63;34;41;11;12;39;16;45;1;24;53;37;5;47;38;52;33;19;40;20;50;8;59;3;44;25;56;13;6;2;28;15;4;35;30;54;61;42;9;7;29;64;48;57;17;62;51;27;13;282
13;282;22;36;49;60;10;55;21;32;43;58;18;26;23;46;14;31;63;34;41;11;12;39;16;45;1;24;53;37;5;47;38;52;33;19;40;20;50;8;59;3;44;25;56;13;6;2;28;15;4;35;30;54;61;42;9;7;29;64;48;57;17;62;51;27
22;36;49;60;10;55;21;32;43;58;18;26;23;46;14;31;63;34;41;11;12;39;47;45;1;24;53;37;5;16;38;52;33;19;40;20;50;8;59;3;44;25;56;13;6;2;28;15;4;35;30;54;61;42;9;7;29;64;48;57;17;62;51;27;13;290
13;290;22;36;49;60;10;55;21;32;43;58;18;26;23;46;14;31;63;34;41;11;12;39;47;45;1;24;53;37;5;16;38;52;33;19;40;20;50;8;59;3;44;25;56;13;6;2;28;15;4;35;30;54;61;42;9;7;29;64;48;57;17;62;51;27
22;36;49;60;10;55;21;32;43;58;18;26;23;46;14;31;63;7;41;11;12;39;47;45;1;24;53;37;5;16;38;52;33;19;40;20;50;8;59;3;44;25;56;13;6;2;28;15;4;35;30;54;61;42;9;34;29;64;48;57;17;62;51;27;13;290
13;290;22;36;49;60;10;55;21;32;43;58;18;26;23;46;14;31;63;7;41;11;12;39;47;45;1;24;53;37;5;16;38;52;33;19;40;20;50;8;59;3;44;25;56;13;6;2;28;15;4;35;30;54;61;42;9;34;29;64;48;57;17;62;51;27
22;36;49;60;10;55;21;32;43;58;64;26;23;46;14;31;63;7;41;11;12;39;47;45;1;24;53;37;5;16;38;52;33;19;40;20;50;8;59;3;44;25;56;13;6;2;28;15;4;35;30;54;61;42;9;34;29;18;48;57;17;62;51;27;13;282
13;282;22;36;49;60;10;55;21;32;43;58;64;26;23;46;14;31;63;7;41;11;12;39;47;45;1;24;53;37;5;16;38;52;33;19;40;20;50;8;59;3;44;25;56;13;6;2;28;15;4;35;30;54;61;42;9;34;29;18;48;57;17;62;51;27
22;36;49;60;10;55;21;32;43;58;64;26;23;46;5;31;63;7;41;11;12;39;47;45;1;24;53;37;14;16;38;52;33;19;40;20;50;8;59;3;44;25;56;13;6;2;28;15;4;35;30;54;61;42;9;34;29;18;48;57;17;62;51;27;13;298
13;298;22;36;49;60;10;55;21;32;43;58;64;26;23;46;5;31;63;7;41;11;12;39;47;45;1;24;53;37;14;16;38;52;33;19;40;20;50;8;59;3;44;25;56;13;6;2;28;15;4;35;30;54;61;42;9;34;29;18;48;57;17;62;51;27
22;36;49;60;10;55;21;32;43;58;64;26;23;46;5;31;63;42;41;11;12;39;47;45;1;24;53;37;14;16;38;52;33;19;40;20;50;8;59;3;44;25;56;13;6;2;28;15;4;35;30;54;61;7;9;34;29;18;48;57;17;62;51;27;13;298
13;298;22;36;49;60;10;55;21;32;43;58;64;26;23;46;5;31;63;42;41;11;12;39;47;45;1;24;53;37;14;16;38;52;33;19;40;20;50;8;59;3;44;25;56;13;6;2;28;15;4;35;30;54;61;7;9;34;29;18;48;57;17;62;51;27
22;36;49;60;10;55;21;32;43;58;64;26;23;46;5;31;63;42;41;11;12;39;47;45;1;27;53;37;14;16;38;52;33;19;40;20;50;8;59;3;44;25;56;13;6;2;28;15;4;35;30;54;61;7;9;34;29;18;48;57;17;62;51;24;13;298
13;298;22;36;49;60;10;55;21;32;43;58;64;26;23;46;5;31;63;42;41;11;12;39;47;45;1;27;53;37;14;16;38;52;33;19;40;20;50;8;59;3;44;25;56;13;6;2;28;15;4;35;30;54;61;7;9;34;29;18;48;57;17;62;51;24
22;36;49;60;10;55;21;32;43;58;64;26;23;46;5;31;63;42;41;11;12;39;47;45;1;14;53;37;27;16;38;52;33;19;40;20;50;8;59;3;44;25;56;13;6;2;28;15;4;35;30;54;61;7;9;34;29;18;48;57;17;62;51;24;13;298
13;298;22;36;49;60;10;55;21;32;43;58;64;26;23;46;5;31;63;42;41;11;12;39;47;45;1;14;53;37;27;16;38;52;33;19;40;20;50;8;59;3;44;25;56;13;6;2;28;15;4;35;30;54;61;7;9;34;29;18;48;57;17;62;51;24
22;36;49;60;10;55;21;32;43;58;64;26;23;46;5;31;63;42;41;11;12;39;47;45;1;14;53;37;27;16;38;52;33;19;40;20;50;8;59;9;44;25;56;13;6;2;28;15;4;35;30;54;61;7;3;34;29;18;48;57;17;62;51;24;13;298
14;298;22;36;49;60;10;55;21;32;43;58;64;26;23;46;5;31;63;42;41;11;12;39;47;45;1;14;53;37;27;16;38;52;33;19;40;20;50;8;59;9;44;25;56;13;6;2;28;15;4;35;30;54;61;7;3;34;29;18;48;57;17;62;51;24
22;36;49;60;10;55;21;32;43;58;64;26;23;46;5;31;63;42;41;11;12;39;47;45;1;14;53;37;27;16;38;52;33;19;40;20;50;51;59;9;44;25;56;13;6;2;28;15;4;35;30;54;61;7;3;34;29;18;48;57;17;62;8;24;14;298
14;298;22;36;49;60;10;55;21;32;43;58;64;26;23;46;5;31;63;42;41;11;12;39;47;45;1;14;53;37;27;16;38;52;33;19;40;20;50;51;59;9;44;25;56;13;6;2;28;15;4;35;30;54;61;7;3;34;29;18;48;57;17;62;8;24
22;36;49;60;10;55;21;32;43;58;64;26;23;46;5;31;63;42;41;11;12;39;47;45;1;14;53;37;27;16;38;52;33;20;40;19;50;51;59;9;44;25;56;13;6;2;28;15;4;35;30;54;61;7;3;34;29;18;48;57;17;62;8;24;14;298
14;298;22;36;49;60;10;55;21;32;43;58;64;26;23;46;5;31;63;42;41;11;12;39;47;45;1;14;53;37;27;16;38;52;33;20;40;19;50;51;59;9;44;25;56;13;6;2;28;15;4;35;30;54;61;7;3;34;29;18;48;57;17;62;8;24
22;36;49;60;10;55;21;32;43;58;64;26;23;46;5;31;63;42;41;11;12;39;47;45;1;14;53;37;27;16;38;52;33;20;40;19;50;51;59;9;29;25;56;13;6;2;28;15;4;35;30;54;61;7;3;34;44;18;48;57;17;62;8;24;14;298
14;298;22;36;49;60;10;55;21;32;43;58;64;26;23;46;5;31;63;42;41;11;12;39;47;45;1;14;53;37;27;16;38;52;33;20;40;19;50;51;59;9;29;25;56;13;6;2;28;15;4;35;30;54;61;7;3;34;44;18;48;57;17;62;8;24
22;36;49;60;10;55;21;32;43;58;64;26;54;46;5;31;63;42;41;11;12;39;47;45;1;14;53;37;27;16;38;52;33;20;40;19;50;51;59;9;29;25;56;13;6;2;28;15;4;35;30;23;61;7;3;34;44;18;48;57;17;62;8;24;14;298
14;298;22;36;49;60;10;55;21;32;43;58;64;26;54;46;5;31;63;42;41;11;12;39;47;45;1;14;53;37;27;16;38;52;33;20;40;19;50;51;59;9;29;25;56;13;6;2;28;15;4;35;30;23;61;7;3;34;44;18;48;57;17;62;8;24
22;36;49;60;10;55;21;32;43;58;64;26;54;46;27;31;63;42;41;11;12;39;47;45;1;14;53;37;5;16;38;52;33;20;40;19;50;51;59;9;29;25;56;13;6;2;28;15;4;35;30;23;61;7;3;34;44;18;48;57;17;62;8;24;14;298
14;298;22;36;49;60;10;55;21;32;43;58;64;26;54;46;27;31;63;42;41;11;12;39;47;45;1;14;53;37;5;16;38;52;33;20;40;19;50;51;59;9;29;25;56;13;6;2;28;15;4;35;30;23;61;7;3;34;44;18;48;57;17;62;8;24
22;36;49;60;10;55;21;32;43;58;64;26;54;46;27;31;63;42;41;11;12;39;47;45;1;14;53;37;5;16;38;52;33;20;40;30;50;51;59;9;29;25;56;13;6;2;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;62;8;24;14;298
14;298;22;36;49;60;10;55;21;32;43;58;64;26;54;46;27;31;63;42;41;11;12;39;47;45;1;14;53;37;5;16;38;52;33;20;40;30;50;51;59;9;29;25;56;13;6;2;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;62;8;24
22;36;49;60;10;55;21;32;43;58;64;26;54;46;27;31;63;42;41;11;12;39;59;45;1;14;53;37;5;16;38;52;33;20;40;30;50;51;47;9;29;25;56;13;6;2;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;62;8;24;14;298
14;298;22;36;49;60;10;55;21;32;43;58;64;26;54;46;27;31;63;42;41;11;12;39;59;45;1;14;53;37;5;16;38;52;33;20;40;30;50;51;47;9;29;25;56;13;6;2;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;62;8;24
42;36;49;60;10;55;21;32;43;58;64;26;54;46;27;31;63;22;41;11;12;39;59;45;1;14;53;37;5;16;38;52;33;20;40;30;50;51;47;9;29;25;56;13;6;2;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;62;8;24;14;298
14;298;42;36;49;60;10;55;21;32;43;58;64;26;54;46;27;31;63;22;41;11;12;39;59;45;1;14;53;37;5;16;38;52;33;20;40;30;50;51;47;9;29;25;56;13;6;2;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;62;8;24
42;36;49;60;10;55;21;32;43;58;64;26;54;46;27;31;63;22;16;11;12;39;59;45;1;14;53;37;5;41;38;52;33;20;40;30;50;51;47;9;29;25;56;13;6;2;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;62;8;24;14;282
14;282;42;36;49;60;10;55;21;32;43;58;64;26;54;46;27;31;63;22;16;11;12;39;59;45;1;14;53;37;5;41;38;52;33;20;40;30;50;51;47;9;29;25;56;13;6;2;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;62;8;24
42;36;49;60;10;55;21;14;43;58;64;26;54;46;27;31;63;22;16;11;12;39;59;45;1;32;53;37;5;41;38;52;33;20;40;30;50;51;47;9;29;25;56;13;6;2;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;62;8;24;14;286
14;286;42;36;49;60;10;55;21;14;43;58;64;26;54;46;27;31;63;22;16;11;12;39;59;45;1;32;53;37;5;41;38;52;33;20;40;30;50;51;47;9;29;25;56;13;6;2;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;62;8;24
38;36;49;60;10;55;21;14;43;58;64;26;54;46;27;31;63;22;16;11;12;39;59;45;1;32;53;37;5;41;42;52;33;20;40;30;50;51;47;9;29;25;56;13;6;2;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;62;8;24;14;286
14;286;38;36;49;60;10;55;21;14;43;58;64;26;54;46;27;31;63;22;16;11;12;39;59;45;1;32;53;37;5;41;42;52;33;20;40;30;50;51;47;9;29;25;56;13;6;2;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;62;8;24
38;36;49;60;10;55;21;14;43;58;64;26;54;46;27;31;63;22;16;11;41;39;59;45;1;32;53;37;5;12;42;52;33;20;40;30;50;51;47;9;29;25;56;13;6;2;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;62;8;24;14;298
14;298;38;36;49;60;10;55;21;14;43;58;64;26;54;46;27;31;63;22;16;11;41;39;59;45;1;32;53;37;5;12;42;52;33;20;40;30;50;51;47;9;29;25;56;13;6;2;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;62;8;24
38;36;49;60;10;55;21;14;43;58;64;26;54;46;27;31;63;22;16;11;41;39;59;45;1;32;53;37;5;12;42;52;33;20;40;30;50;51;62;9;29;25;56;13;6;2;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;47;8;24;14;292
14;292;38;36;49;60;10;55;21;14;43;58;64;26;54;46;27;31;63;22;16;11;41;39;59;45;1;32;53;37;5;12;42;52;33;20;40;30;50;51;62;9;29;25;56;13;6;2;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;47;8;24
38;36;49;60;10;55;21;2;43;58;64;26;54;46;27;31;63;22;16;11;41;39;59;45;1;32;53;37;5;12;42;52;33;20;40;30;50;51;62;9;29;25;56;13;6;14;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;47;8;24;14;292
14;292;38;36;49;60;10;55;21;2;43;58;64;26;54;46;27;31;63;22;16;11;41;39;59;45;1;32;53;37;5;12;42;52;33;20;40;30;50;51;62;9;29;25;56;13;6;14;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;47;8;24
38;36;49;60;10;55;9;2;43;58;64;26;54;46;27;31;63;22;16;11;41;39;59;45;1;32;53;37;5;12;42;52;33;20;40;30;50;51;62;21;29;25;56;13;6;14;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;47;8;24;14;292
14;292;38;36;49;60;10;55;9;2;43;58;64;26;54;46;27;31;63;22;16;11;41;39;59;45;1;32;53;37;5;12;42;52;33;20;40;30;50;51;62;21;29;25;56;13;6;14;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;47;8;24
38;36;49;60;41;55;9;2;43;58;64;26;54;46;27;31;63;22;16;11;10;39;59;45;1;32;53;37;5;12;42;52;33;20;40;30;50;51;62;21;29;25;56;13;6;14;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;47;8;24;14;292
14;292;38;36;49;60;41;55;9;2;43;58;64;26;54;46;27;31;63;22;16;11;10;39;59;45;1;32;53;37;5;12;42;52;33;20;40;30;50;51;62;21;29;25;56;13;6;14;28;15;4;35;19;23;61;7;3;34;44;18;48;57;17;47;8;24
38;36;49;60;41;55;9;2;43;58;64;26;54;46;27;31;63;22;16;11;10;39;59;45;1;32;53;37;5;12;42;52;33;20;40;30;50;51;62;21;4;25;56;13;6;14;28;15;29;35;19;23;61;7;3;34;44;18;48;57;17;47;8;24;14;292
14;292;38;36;49;60;41;55;9;2;43;58;64;26;54;46;27;31;63;22;16;11;10;39;59;45;1;32;53;37;5;12;42;52;33;20;40;30;50;51;62;21;4;25;56;13;6;14;28;15;29;35;19;23;61;7;3;34;44;18;48;57;17;47;8;24
38;36;49;60;41;55;9;2;43;58;64;26;54;46;27;31;63;22;16;11;10;39;59;45;1;32;53;37;5;12;42;52;33;20;40;30;50;51;62;21;4;25;56;6;13;14;28;15;29;35;19;23;61;7;3;34;44;18;48;57;17;47;8;24;14;292
14;292;38;36;49;60;41;55;9;2;43;58;64;26;54;46;27;31;63;22;16;11;10;39;59;45;1;32;53;37;5;12;42;52;33;20;40;30;50;51;62;21;4;25;56;6;13;14;28;15;29;35;19;23;61;7;3;34;44;18;48;57;17;47;8;24
38;36;49;60;41;55;9;2;43;58;15;26;54;46;27;31;63;22;16;11;10;39;59;45;1;32;53;37;5;12;42;52;33;20;40;30;50;51;62;21;4;25;56;6;13;14;28;64;29;35;19;23;61;7;3;34;44;18;48;57;17;47;8;24;14;300
14;300;38;36;49;60;41;55;9;2;43;58;15;26;54;46;27;31;63;22;16;11;10;39;59;45;1;32;53;37;5;12;42;52;33;20;40;30;50;51;62;21;4;25;56;6;13;14;28;64;29;35;19;23;61;7;3;34;44;18;48;57;17;47;8;24
38;36;49;60;41;55;9;2;43;58;15;26;54;46;27;31;63;22;16;11;10;39;59;45;1;32;53;37;5;12;42;52;33;20;48;30;50;51;62;21;4;25;56;6;13;14;28;64;29;35;19;23;61;7;3;34;44;18;40;57;17;47;8;24;14;302
15;302;38;36;49;60;41;55;9;2;43;58;15;26;54;46;27;31;63;22;16;11;10;39;59;45;1;32;53;37;5;12;42;52;33;20;48;30;50;51;62;21;4;25;56;6;13;14;28;64;29;35;19;23;61;7;3;34;44;18;40;57;17;47;8;24
38;36;49;60;41;55;9;2;43;58;15;26;54;46;27;31;63;22;16;11;10;39;59;45;1;32;53;37;5;12;42;52;33;20;48;30;50;51;62;21;4;25;56;7;13;14;28;64;29;35;19;23;61;6;3;34;44;18;40;57;17;47;8;24;15;306
15;306;38;36;49;60;41;55;9;2;43;58;15;26;54;46;27;31;63;22;16;11;10;39;59;45;1;32;53;37;5;12;42;52;33;20;48;30;50;51;62;21;4;25;56;7;13;14;28;64;29;35;19;23;61;6;3;34;44;18;40;57;17;47;8;24
38;36;49;60;41;55;20;2;43;58;15;26;54;46;27;31;63;22;16;11;10;39;59;45;1;32;53;37;5;12;42;52;33;9;48;30;50;51;62;21;4;25;56;7;13;14;28;64;29;35;19;23;61;6;3;34;44;18;40;57;17;47;8;24;15;306
