"X1";"X280";"X13";"X33";"X49";"X64";"X46";"X21";"X43";"X14";"X22";"X52";"X58";"X30";"X36";"X15";"X39";"X10";"X35";"X50";"X12";"X47";"X51";"X7";"X9";"X44";"X24";"X27";"X3";"X41";"X25";"X6";"X8";"X11";"X31";"X60";"X28";"X48";"X29";"X32";"X5";"X45";"X42";"X62";"X1.1";"X16";"X40";"X37";"X59";"X63";"X26";"X56";"X57";"X34";"X19";"X23";"X2";"X54";"X18";"X4";"X55";"X17";"X61";"X38";"X20";"X53"
20;278;40;64;59;7;60;34;30;25;17;32;18;9;22;63;50;39;14;56;37;52;54;55;53;26;41;47;38;23;4;19;16;10;5;46;3;35;29;62;58;24;44;33;6;12;43;13;31;61;57;48;42;11;15;45;36;2;27;51;21;1;8;49;20;28
40;64;59;7;60;34;30;25;17;32;18;9;22;63;50;39;14;56;37;52;54;55;53;26;41;47;38;23;4;19;16;10;5;46;3;35;29;62;58;8;44;33;6;12;43;13;31;61;57;48;42;11;15;45;36;2;27;51;21;1;24;49;20;28;20;278
20;278;40;64;59;7;60;34;30;25;17;32;18;9;22;63;50;39;14;56;37;52;54;55;53;26;41;47;38;23;4;19;16;10;5;46;3;35;29;62;58;8;44;33;6;12;43;13;31;61;57;48;42;11;15;45;36;2;27;51;21;1;24;49;20;28
40;64;59;7;60;34;30;25;17;32;18;9;22;63;50;39;14;56;37;52;54;55;53;26;41;47;38;23;4;19;16;10;5;46;3;35;29;62;2;8;44;33;6;12;43;13;31;61;57;48;42;11;15;45;36;58;27;51;21;1;24;49;20;28;20;272
20;272;40;64;59;7;60;34;30;25;17;32;18;9;22;63;50;39;14;56;37;52;54;55;53;26;41;47;38;23;4;19;16;10;5;46;3;35;29;62;2;8;44;33;6;12;43;13;31;61;57;48;42;11;15;45;36;58;27;51;21;1;24;49;20;28
40;64;59;7;60;34;30;25;17;32;18;9;22;63;50;39;14;56;37;52;54;55;53;26;41;47;38;23;4;19;16;10;5;46;3;35;29;62;45;8;44;33;6;12;43;13;31;61;57;48;42;11;15;2;36;58;27;51;21;1;24;49;20;28;20;272
20;272;40;64;59;7;60;34;30;25;17;32;18;9;22;63;50;39;14;56;37;52;54;55;53;26;41;47;38;23;4;19;16;10;5;46;3;35;29;62;45;8;44;33;6;12;43;13;31;61;57;48;42;11;15;2;36;58;27;51;21;1;24;49;20;28
40;64;59;7;60;34;30;25;17;32;18;9;35;63;50;39;14;56;37;52;54;55;53;26;41;47;38;23;4;19;16;10;5;46;3;22;29;62;45;8;44;33;6;12;43;13;31;61;57;48;42;11;15;2;36;58;27;51;21;1;24;49;20;28;20;272
20;272;40;64;59;7;60;34;30;25;17;32;18;9;35;63;50;39;14;56;37;52;54;55;53;26;41;47;38;23;4;19;16;10;5;46;3;22;29;62;45;8;44;33;6;12;43;13;31;61;57;48;42;11;15;2;36;58;27;51;21;1;24;49;20;28
40;64;59;7;60;34;30;25;17;32;18;9;35;63;50;39;14;56;37;52;54;55;53;26;41;47;38;23;4;19;16;10;5;46;3;22;29;62;45;8;44;33;6;12;43;13;31;61;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28;20;272
20;272;40;64;59;7;60;34;30;25;17;32;18;9;35;63;50;39;14;56;37;52;54;55;53;26;41;47;38;23;4;19;16;10;5;46;3;22;29;62;45;8;44;33;6;12;43;13;31;61;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28
40;64;59;7;5;34;30;25;17;32;18;9;35;63;50;39;14;56;37;52;54;55;53;26;41;47;38;23;4;19;16;10;60;46;3;22;29;62;45;8;44;33;6;12;43;13;31;61;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28;20;276
20;276;40;64;59;7;5;34;30;25;17;32;18;9;35;63;50;39;14;56;37;52;54;55;53;26;41;47;38;23;4;19;16;10;60;46;3;22;29;62;45;8;44;33;6;12;43;13;31;61;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28
40;64;59;7;5;34;30;25;17;32;18;9;35;63;50;39;14;56;37;52;54;55;53;26;41;47;38;23;4;19;16;10;60;46;3;22;13;62;45;8;44;33;6;12;43;29;31;61;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28;20;276
20;276;40;64;59;7;5;34;30;25;17;32;18;9;35;63;50;39;14;56;37;52;54;55;53;26;41;47;38;23;4;19;16;10;60;46;3;22;13;62;45;8;44;33;6;12;43;29;31;61;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28
40;64;59;7;5;34;30;25;17;32;18;9;35;63;50;39;44;56;37;52;54;55;53;26;41;47;38;23;4;19;16;10;60;46;3;22;13;62;45;8;14;33;6;12;43;29;31;61;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28;20;288
20;288;40;64;59;7;5;34;30;25;17;32;18;9;35;63;50;39;44;56;37;52;54;55;53;26;41;47;38;23;4;19;16;10;60;46;3;22;13;62;45;8;14;33;6;12;43;29;31;61;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28
40;64;59;33;5;34;30;25;17;32;18;9;35;63;50;39;44;56;37;52;54;55;53;26;41;47;38;23;4;19;16;10;60;46;3;22;13;62;45;8;14;7;6;12;43;29;31;61;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28;20;292
20;292;40;64;59;33;5;34;30;25;17;32;18;9;35;63;50;39;44;56;37;52;54;55;53;26;41;47;38;23;4;19;16;10;60;46;3;22;13;62;45;8;14;7;6;12;43;29;31;61;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28
40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;44;56;37;9;54;55;53;26;41;47;38;23;4;19;16;10;60;46;3;22;13;62;45;8;14;7;6;12;43;29;31;61;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28;20;294
20;294;40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;44;56;37;9;54;55;53;26;41;47;38;23;4;19;16;10;60;46;3;22;13;62;45;8;14;7;6;12;43;29;31;61;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28
40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;44;56;37;9;54;55;53;26;16;47;38;23;4;19;41;10;60;46;3;22;13;62;45;8;14;7;6;12;43;29;31;61;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28;20;294
20;294;40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;44;56;37;9;54;55;53;26;16;47;38;23;4;19;41;10;60;46;3;22;13;62;45;8;14;7;6;12;43;29;31;61;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28
40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;44;56;37;9;54;55;53;26;16;47;38;23;4;19;41;10;60;46;3;22;13;62;45;8;14;7;6;12;43;61;31;29;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28;20;294
20;294;40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;44;56;37;9;54;55;53;26;16;47;38;23;4;19;41;10;60;46;3;22;13;62;45;8;14;7;6;12;43;61;31;29;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28
40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;44;56;37;9;54;3;53;26;16;47;38;23;4;19;41;10;60;46;55;22;13;62;45;8;14;7;6;12;43;61;31;29;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28;20;298
20;298;40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;44;56;37;9;54;3;53;26;16;47;38;23;4;19;41;10;60;46;55;22;13;62;45;8;14;7;6;12;43;61;31;29;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28
40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;44;56;37;9;54;3;53;26;16;47;38;23;4;19;41;10;60;46;55;22;13;62;45;8;14;43;6;12;7;61;31;29;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28;20;298
20;298;40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;44;56;37;9;54;3;53;26;16;47;38;23;4;19;41;10;60;46;55;22;13;62;45;8;14;43;6;12;7;61;31;29;24;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28
40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;44;56;37;24;54;3;53;26;16;47;38;23;4;19;41;10;60;46;55;22;13;62;45;8;14;43;6;12;7;61;31;29;9;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28;20;296
20;296;40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;44;56;37;24;54;3;53;26;16;47;38;23;4;19;41;10;60;46;55;22;13;62;45;8;14;43;6;12;7;61;31;29;9;48;42;11;15;2;36;58;27;51;21;1;57;49;20;28
40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;57;56;37;24;54;3;53;26;16;47;38;23;4;19;41;10;60;46;55;22;13;62;45;8;14;43;6;12;7;61;31;29;9;48;42;11;15;2;36;58;27;51;21;1;44;49;20;28;20;284
20;284;40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;57;56;37;24;54;3;53;26;16;47;38;23;4;19;41;10;60;46;55;22;13;62;45;8;14;43;6;12;7;61;31;29;9;48;42;11;15;2;36;58;27;51;21;1;44;49;20;28
40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;57;56;37;24;54;12;53;26;16;47;38;23;4;19;41;10;60;46;55;22;13;62;45;8;14;43;6;3;7;61;31;29;9;48;42;11;15;2;36;58;27;51;21;1;44;49;20;28;20;284
20;284;40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;57;56;37;24;54;12;53;26;16;47;38;23;4;19;41;10;60;46;55;22;13;62;45;8;14;43;6;3;7;61;31;29;9;48;42;11;15;2;36;58;27;51;21;1;44;49;20;28
40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;57;56;37;24;54;12;53;26;16;47;38;23;4;19;41;10;60;46;15;22;13;62;45;8;14;43;6;3;7;61;31;29;9;48;42;11;55;2;36;58;27;51;21;1;44;49;20;28;20;286
20;286;40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;57;56;37;24;54;12;53;26;16;47;38;23;4;19;41;10;60;46;15;22;13;62;45;8;14;43;6;3;7;61;31;29;9;48;42;11;55;2;36;58;27;51;21;1;44;49;20;28
40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;12;53;26;16;47;38;23;4;19;41;10;60;46;15;22;13;62;45;8;14;43;6;3;7;61;31;29;9;48;57;11;55;2;36;58;27;51;21;1;44;49;20;28;20;294
20;294;40;64;59;33;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;12;53;26;16;47;38;23;4;19;41;10;60;46;15;22;13;62;45;8;14;43;6;3;7;61;31;29;9;48;57;11;55;2;36;58;27;51;21;1;44;49;20;28
40;64;59;29;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;12;53;26;16;47;38;23;4;19;41;10;60;46;15;22;13;62;45;8;14;43;6;3;7;61;31;33;9;48;57;11;55;2;36;58;27;51;21;1;44;49;20;28;20;282
21;282;40;64;59;29;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;12;53;26;16;47;38;23;4;19;41;10;60;46;15;22;13;62;45;8;14;43;6;3;7;61;31;33;9;48;57;11;55;2;36;58;27;51;21;1;44;49;20;28
40;64;59;29;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;12;53;26;16;46;38;23;4;19;41;10;60;47;15;22;13;62;45;8;14;43;6;3;7;61;31;33;9;48;57;11;55;2;36;58;27;51;21;1;44;49;20;28;21;282
21;282;40;64;59;29;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;12;53;26;16;46;38;23;4;19;41;10;60;47;15;22;13;62;45;8;14;43;6;3;7;61;31;33;9;48;57;11;55;2;36;58;27;51;21;1;44;49;20;28
40;64;59;1;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;12;53;26;16;46;38;23;4;19;41;10;60;47;15;22;13;62;45;8;14;43;6;3;7;61;31;33;9;48;57;11;55;2;36;58;27;51;21;29;44;49;20;28;21;290
21;290;40;64;59;1;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;12;53;26;16;46;38;23;4;19;41;10;60;47;15;22;13;62;45;8;14;43;6;3;7;61;31;33;9;48;57;11;55;2;36;58;27;51;21;29;44;49;20;28
40;64;59;1;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;12;53;26;16;46;38;23;4;19;41;10;60;47;15;22;13;62;58;8;14;43;6;3;7;61;31;33;9;48;57;11;55;2;36;45;27;51;21;29;44;49;20;28;21;296
21;296;40;64;59;1;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;12;53;26;16;46;38;23;4;19;41;10;60;47;15;22;13;62;58;8;14;43;6;3;7;61;31;33;9;48;57;11;55;2;36;45;27;51;21;29;44;49;20;28
40;64;59;1;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;29;53;26;16;46;38;23;4;19;41;10;60;47;15;22;13;62;58;8;14;43;6;3;7;61;31;33;9;48;57;11;55;2;36;45;27;51;21;12;44;49;20;28;21;292
21;292;40;64;59;1;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;29;53;26;16;46;38;23;4;19;41;10;60;47;15;22;13;62;58;8;14;43;6;3;7;61;31;33;9;48;57;11;55;2;36;45;27;51;21;12;44;49;20;28
40;64;59;1;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;29;53;26;16;46;38;23;4;19;41;10;60;62;15;22;13;47;58;8;14;43;6;3;7;61;31;33;9;48;57;11;55;2;36;45;27;51;21;12;44;49;20;28;21;292
21;292;40;64;59;1;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;29;53;26;16;46;38;23;4;19;41;10;60;62;15;22;13;47;58;8;14;43;6;3;7;61;31;33;9;48;57;11;55;2;36;45;27;51;21;12;44;49;20;28
40;64;59;1;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;29;26;53;16;46;38;23;4;19;41;10;60;62;15;22;13;47;58;8;14;43;6;3;7;61;31;33;9;48;57;11;55;2;36;45;27;51;21;12;44;49;20;28;21;292
21;292;40;64;59;1;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;29;26;53;16;46;38;23;4;19;41;10;60;62;15;22;13;47;58;8;14;43;6;3;7;61;31;33;9;48;57;11;55;2;36;45;27;51;21;12;44;49;20;28
40;64;59;6;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;29;26;53;16;46;38;23;4;19;41;10;60;62;15;22;13;47;58;8;14;43;1;3;7;61;31;33;9;48;57;11;55;2;36;45;27;51;21;12;44;49;20;28;21;284
21;284;40;64;59;6;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;29;26;53;16;46;38;23;4;19;41;10;60;62;15;22;13;47;58;8;14;43;1;3;7;61;31;33;9;48;57;11;55;2;36;45;27;51;21;12;44;49;20;28
40;64;59;6;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;29;26;53;16;46;38;23;4;19;41;10;60;62;15;22;13;47;58;8;14;43;11;3;7;61;31;33;9;48;57;1;55;2;36;45;27;51;21;12;44;49;20;28;21;284
21;284;40;64;59;6;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;29;26;53;16;46;38;23;4;19;41;10;60;62;15;22;13;47;58;8;14;43;11;3;7;61;31;33;9;48;57;1;55;2;36;45;27;51;21;12;44;49;20;28
40;64;59;51;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;29;26;53;16;46;38;23;4;19;41;10;60;62;15;22;13;47;58;8;14;43;11;3;7;61;31;33;9;48;57;1;55;2;36;45;27;6;21;12;44;49;20;28;21;288
21;288;40;64;59;51;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;29;26;53;16;46;38;23;4;19;41;10;60;62;15;22;13;47;58;8;14;43;11;3;7;61;31;33;9;48;57;1;55;2;36;45;27;6;21;12;44;49;20;28
40;64;59;51;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;29;26;53;16;46;38;23;4;19;41;10;60;62;15;22;13;47;58;44;14;43;11;3;7;61;31;33;9;48;57;1;55;2;36;45;27;6;21;12;8;49;20;28;21;288
21;288;40;64;59;51;5;34;30;25;17;32;18;52;35;63;50;39;42;56;37;24;54;29;26;53;16;46;38;23;4;19;41;10;60;62;15;22;13;47;58;44;14;43;11;3;7;61;31;33;9;48;57;1;55;2;36;45;27;6;21;12;8;49;20;28
40;64;59;51;5;34;30;25;17;32;18;52;23;63;50;39;42;56;37;24;54;29;26;53;16;46;38;35;4;19;41;10;60;62;15;22;13;47;58;44;14;43;11;3;7;61;31;33;9;48;57;1;55;2;36;45;27;6;21;12;8;49;20;28;21;288
21;288;40;64;59;51;5;34;30;25;17;32;18;52;23;63;50;39;42;56;37;24;54;29;26;53;16;46;38;35;4;19;41;10;60;62;15;22;13;47;58;44;14;43;11;3;7;61;31;33;9;48;57;1;55;2;36;45;27;6;21;12;8;49;20;28
40;64;59;51;5;34;30;25;17;32;18;52;23;63;50;39;42;56;37;33;54;29;26;53;16;46;38;35;4;19;41;10;60;62;15;22;13;47;58;44;14;43;11;3;7;61;31;24;9;48;57;1;55;2;36;45;27;6;21;12;8;49;20;28;21;294
21;294;40;64;59;51;5;34;30;25;17;32;18;52;23;63;50;39;42;56;37;33;54;29;26;53;16;46;38;35;4;19;41;10;60;62;15;22;13;47;58;44;14;43;11;3;7;61;31;24;9;48;57;1;55;2;36;45;27;6;21;12;8;49;20;28
40;64;59;51;5;34;30;25;17;32;18;52;23;63;50;39;42;56;37;33;54;29;31;53;16;46;38;35;4;19;41;10;60;62;15;22;13;47;58;44;14;43;11;3;7;61;26;24;9;48;57;1;55;2;36;45;27;6;21;12;8;49;20;28;21;294
21;294;40;64;59;51;5;34;30;25;17;32;18;52;23;63;50;39;42;56;37;33;54;29;31;53;16;46;38;35;4;19;41;10;60;62;15;22;13;47;58;44;14;43;11;3;7;61;26;24;9;48;57;1;55;2;36;45;27;6;21;12;8;49;20;28
40;64;59;51;5;34;30;25;17;32;18;52;23;63;50;39;42;56;37;33;54;29;31;53;12;46;38;35;4;19;41;10;60;62;15;22;13;47;58;44;14;43;11;3;7;61;26;24;9;48;57;1;55;2;36;45;27;6;21;16;8;49;20;28;21;294
21;294;40;64;59;51;5;34;30;25;17;32;18;52;23;63;50;39;42;56;37;33;54;29;31;53;12;46;38;35;4;19;41;10;60;62;15;22;13;47;58;44;14;43;11;3;7;61;26;24;9;48;57;1;55;2;36;45;27;6;21;16;8;49;20;28
40;39;59;51;5;34;30;25;17;32;18;52;23;63;50;64;42;56;37;33;54;29;31;53;12;46;38;35;4;19;41;10;60;62;15;22;13;47;58;44;14;43;11;3;7;61;26;24;9;48;57;1;55;2;36;45;27;6;21;16;8;49;20;28;21;294
21;294;40;39;59;51;5;34;30;25;17;32;18;52;23;63;50;64;42;56;37;33;54;29;31;53;12;46;38;35;4;19;41;10;60;62;15;22;13;47;58;44;14;43;11;3;7;61;26;24;9;48;57;1;55;2;36;45;27;6;21;16;8;49;20;28
40;39;59;51;5;34;30;25;17;32;18;52;23;63;50;64;42;56;37;33;54;29;31;53;12;46;38;35;4;2;41;10;60;62;15;22;13;47;58;44;14;43;11;3;7;61;26;24;9;48;57;1;55;19;36;45;27;6;21;16;8;49;20;28;21;302
21;302;40;39;59;51;5;34;30;25;17;32;18;52;23;63;50;64;42;56;37;33;54;29;31;53;12;46;38;35;4;2;41;10;60;62;15;22;13;47;58;44;14;43;11;3;7;61;26;24;9;48;57;1;55;19;36;45;27;6;21;16;8;49;20;28
40;39;59;51;5;34;30;25;17;32;18;52;23;63;50;64;42;56;37;33;54;29;31;53;12;46;38;35;4;2;41;10;60;62;15;22;13;47;58;44;11;43;14;3;7;61;26;24;9;48;57;1;55;19;36;45;27;6;21;16;8;49;20;28;21;302
21;302;40;39;59;51;5;34;30;25;17;32;18;52;23;63;50;64;42;56;37;33;54;29;31;53;12;46;38;35;4;2;41;10;60;62;15;22;13;47;58;44;11;43;14;3;7;61;26;24;9;48;57;1;55;19;36;45;27;6;21;16;8;49;20;28
40;39;59;51;5;34;30;25;17;41;18;52;23;63;50;64;42;56;37;33;54;29;31;53;12;46;38;35;4;2;32;10;60;62;15;22;13;47;58;44;11;43;14;3;7;61;26;24;9;48;57;1;55;19;36;45;27;6;21;16;8;49;20;28;21;266
21;266;40;39;59;51;5;34;30;25;17;41;18;52;23;63;50;64;42;56;37;33;54;29;31;53;12;46;38;35;4;2;32;10;60;62;15;22;13;47;58;44;11;43;14;3;7;61;26;24;9;48;57;1;55;19;36;45;27;6;21;16;8;49;20;28
40;39;59;51;5;34;29;25;17;41;18;52;23;63;50;64;42;56;37;33;54;30;31;53;12;46;38;35;4;2;32;10;60;62;15;22;13;47;58;44;11;43;14;3;7;61;26;24;9;48;57;1;55;19;36;45;27;6;21;16;8;49;20;28;21;268
21;268;40;39;59;51;5;34;29;25;17;41;18;52;23;63;50;64;42;56;37;33;54;30;31;53;12;46;38;35;4;2;32;10;60;62;15;22;13;47;58;44;11;43;14;3;7;61;26;24;9;48;57;1;55;19;36;45;27;6;21;16;8;49;20;28
40;39;59;51;5;34;29;25;17;41;18;52;23;63;50;1;42;56;37;33;54;30;31;53;12;46;38;35;4;2;32;10;60;62;15;22;13;47;58;44;11;43;14;3;7;61;26;24;9;48;57;64;55;19;36;45;27;6;21;16;8;49;20;28;21;268
22;268;40;39;59;51;5;34;29;25;17;41;18;52;23;63;50;1;42;56;37;33;54;30;31;53;12;46;38;35;4;2;32;10;60;62;15;22;13;47;58;44;11;43;14;3;7;61;26;24;9;48;57;64;55;19;36;45;27;6;21;16;8;49;20;28
40;39;59;51;5;34;29;25;17;41;18;52;23;63;50;1;42;56;37;33;54;30;31;53;12;46;38;35;4;2;32;10;60;62;15;22;13;47;58;16;11;43;14;3;7;61;26;24;9;48;57;64;55;19;36;45;27;6;21;44;8;49;20;28;22;268
22;268;40;39;59;51;5;34;29;25;17;41;18;52;23;63;50;1;42;56;37;33;54;30;31;53;12;46;38;35;4;2;32;10;60;62;15;22;13;47;58;16;11;43;14;3;7;61;26;24;9;48;57;64;55;19;36;45;27;6;21;44;8;49;20;28
40;39;59;51;5;34;29;25;17;41;18;52;23;63;50;1;42;56;37;33;54;30;31;53;12;46;38;35;4;2;32;10;60;62;15;22;13;47;58;16;21;43;14;3;7;61;26;24;9;48;57;64;55;19;36;45;27;6;11;44;8;49;20;28;22;268
22;268;40;39;59;51;5;34;29;25;17;41;18;52;23;63;50;1;42;56;37;33;54;30;31;53;12;46;38;35;4;2;32;10;60;62;15;22;13;47;58;16;21;43;14;3;7;61;26;24;9;48;57;64;55;19;36;45;27;6;11;44;8;49;20;28
40;39;59;51;5;34;29;25;17;41;18;52;23;63;50;1;42;56;37;33;54;30;22;53;12;46;38;35;4;2;32;10;60;62;15;31;13;47;58;16;21;43;14;3;7;61;26;24;9;48;57;64;55;19;36;45;27;6;11;44;8;49;20;28;22;268
22;268;40;39;59;51;5;34;29;25;17;41;18;52;23;63;50;1;42;56;37;33;54;30;22;53;12;46;38;35;4;2;32;10;60;62;15;31;13;47;58;16;21;43;14;3;7;61;26;24;9;48;57;64;55;19;36;45;27;6;11;44;8;49;20;28
40;39;59;51;5;2;29;25;17;41;18;52;23;63;50;1;42;56;37;33;54;30;22;53;12;46;38;35;4;34;32;10;60;62;15;31;13;47;58;16;21;43;14;3;7;61;26;24;9;48;57;64;55;19;36;45;27;6;11;44;8;49;20;28;22;268
22;268;40;39;59;51;5;2;29;25;17;41;18;52;23;63;50;1;42;56;37;33;54;30;22;53;12;46;38;35;4;34;32;10;60;62;15;31;13;47;58;16;21;43;14;3;7;61;26;24;9;48;57;64;55;19;36;45;27;6;11;44;8;49;20;28
40;39;59;51;5;2;29;25;17;41;18;52;23;63;50;1;42;56;37;33;54;30;22;53;12;46;38;35;4;34;32;10;60;62;15;31;13;47;58;16;21;48;14;3;7;61;26;24;9;43;57;64;55;19;36;45;27;6;11;44;8;49;20;28;22;268
22;268;40;39;59;51;5;2;29;25;17;41;18;52;23;63;50;1;42;56;37;33;54;30;22;53;12;46;38;35;4;34;32;10;60;62;15;31;13;47;58;16;21;48;14;3;7;61;26;24;9;43;57;64;55;19;36;45;27;6;11;44;8;49;20;28
40;39;59;51;5;2;29;25;17;41;18;52;23;63;50;1;42;44;37;33;54;30;22;53;12;46;38;35;4;34;32;10;60;62;15;31;13;47;58;16;21;48;14;3;7;61;26;24;9;43;57;64;55;19;36;45;27;6;11;56;8;49;20;28;22;268
22;268;40;39;59;51;5;2;29;25;17;41;18;52;23;63;50;1;42;44;37;33;54;30;22;53;12;46;38;35;4;34;32;10;60;62;15;31;13;47;58;16;21;48;14;3;7;61;26;24;9;43;57;64;55;19;36;45;27;6;11;56;8;49;20;28
40;39;59;51;5;2;29;25;17;60;18;52;23;63;50;1;42;44;37;33;54;30;22;53;12;46;38;35;4;34;32;10;41;62;15;31;13;47;58;16;21;48;14;3;7;61;26;24;9;43;57;64;55;19;36;45;27;6;11;56;8;49;20;28;22;286
22;286;40;39;59;51;5;2;29;25;17;60;18;52;23;63;50;1;42;44;37;33;54;30;22;53;12;46;38;35;4;34;32;10;41;62;15;31;13;47;58;16;21;48;14;3;7;61;26;24;9;43;57;64;55;19;36;45;27;6;11;56;8;49;20;28
40;39;59;51;5;2;29;25;17;60;18;52;23;63;28;1;42;44;37;33;54;30;22;53;12;46;38;35;4;34;32;10;41;62;15;31;13;47;58;16;21;48;14;3;7;61;26;24;9;43;57;64;55;19;36;45;27;6;11;56;8;49;20;50;22;288
22;288;40;39;59;51;5;2;29;25;17;60;18;52;23;63;28;1;42;44;37;33;54;30;22;53;12;46;38;35;4;34;32;10;41;62;15;31;13;47;58;16;21;48;14;3;7;61;26;24;9;43;57;64;55;19;36;45;27;6;11;56;8;49;20;50
40;39;59;51;5;2;29;25;17;60;18;52;23;21;28;1;42;44;37;33;54;30;22;53;12;46;38;35;4;34;32;10;41;62;15;31;13;47;58;16;63;48;14;3;7;61;26;24;9;43;57;64;55;19;36;45;27;6;11;56;8;49;20;50;22;280
22;280;40;39;59;51;5;2;29;25;17;60;18;52;23;21;28;1;42;44;37;33;54;30;22;53;12;46;38;35;4;34;32;10;41;62;15;31;13;47;58;16;63;48;14;3;7;61;26;24;9;43;57;64;55;19;36;45;27;6;11;56;8;49;20;50
40;39;59;51;5;2;29;25;17;60;18;52;23;21;28;1;42;44;37;33;54;30;13;53;12;46;38;35;4;34;32;10;41;62;15;31;22;47;58;16;63;48;14;3;7;61;26;24;9;43;57;64;55;19;36;45;27;6;11;56;8;49;20;50;22;276
22;276;40;39;59;51;5;2;29;25;17;60;18;52;23;21;28;1;42;44;37;33;54;30;13;53;12;46;38;35;4;34;32;10;41;62;15;31;22;47;58;16;63;48;14;3;7;61;26;24;9;43;57;64;55;19;36;45;27;6;11;56;8;49;20;50
40;39;59;51;5;2;29;25;17;60;18;52;23;21;28;1;42;44;37;33;54;30;13;27;12;46;38;35;4;34;32;10;41;62;15;31;22;47;58;16;63;48;14;3;7;61;26;24;9;43;57;64;55;19;36;45;53;6;11;56;8;49;20;50;22;276
22;276;40;39;59;51;5;2;29;25;17;60;18;52;23;21;28;1;42;44;37;33;54;30;13;27;12;46;38;35;4;34;32;10;41;62;15;31;22;47;58;16;63;48;14;3;7;61;26;24;9;43;57;64;55;19;36;45;53;6;11;56;8;49;20;50
40;39;30;51;5;2;29;25;17;60;18;52;23;21;28;1;42;44;37;33;54;59;13;27;12;46;38;35;4;34;32;10;41;62;15;31;22;47;58;16;63;48;14;3;7;61;26;24;9;43;57;64;55;19;36;45;53;6;11;56;8;49;20;50;22;280
