"X1";"X26636";"X4";"X29";"X26";"X13";"X21";"X10";"X22";"X28";"X16";"X30";"X15";"X23";"X14";"X1.1";"X9";"X32";"X27";"X31";"X3";"X6";"X24";"X12";"X7";"X25";"X18";"X5";"X2";"X19";"X17";"X11";"X8";"X20"
14;26;19;15;12;24;7;28;4;27;16;21;31;18;1;10;13;20;17;5;2;3;9;6;22;25;29;23;8;32;11;30;52;27810
52;27810;14;26;19;15;12;24;7;28;4;27;16;21;31;18;1;10;13;20;17;5;2;3;9;6;22;25;29;23;8;32;11;30
14;26;10;15;12;24;7;28;4;27;16;21;31;18;1;19;13;20;17;5;2;3;9;6;22;25;29;23;8;32;11;30;52;27560
52;27560;14;26;10;15;12;24;7;28;4;27;16;21;31;18;1;19;13;20;17;5;2;3;9;6;22;25;29;23;8;32;11;30
14;26;10;4;12;24;7;28;15;27;16;21;31;18;1;19;13;20;17;5;2;3;9;6;22;25;29;23;8;32;11;30;52;27280
52;27280;14;26;10;4;12;24;7;28;15;27;16;21;31;18;1;19;13;20;17;5;2;3;9;6;22;25;29;23;8;32;11;30
14;26;10;4;12;24;7;28;15;27;16;32;31;18;1;19;13;20;17;5;2;3;9;6;22;25;29;23;8;21;11;30;52;26480
52;26480;14;26;10;4;12;24;7;28;15;27;16;32;31;18;1;19;13;20;17;5;2;3;9;6;22;25;29;23;8;21;11;30
14;26;10;4;12;24;7;28;15;27;16;32;31;18;1;19;3;20;17;5;2;13;9;6;22;25;29;23;8;21;11;30;52;26180
52;26180;14;26;10;4;12;24;7;28;15;27;16;32;31;18;1;19;3;20;17;5;2;13;9;6;22;25;29;23;8;21;11;30
14;26;10;4;12;24;7;28;15;27;16;29;31;18;1;19;3;20;17;5;2;13;9;6;22;25;32;23;8;21;11;30;52;26260
52;26260;14;26;10;4;12;24;7;28;15;27;16;29;31;18;1;19;3;20;17;5;2;13;9;6;22;25;32;23;8;21;11;30
14;26;10;4;12;24;30;28;15;27;16;29;31;18;1;19;3;20;17;5;2;13;9;6;22;25;32;23;8;21;11;7;52;26974
52;26974;14;26;10;4;12;24;30;28;15;27;16;29;31;18;1;19;3;20;17;5;2;13;9;6;22;25;32;23;8;21;11;7
14;26;10;4;12;24;30;28;15;27;16;29;31;18;1;19;3;20;17;5;2;13;9;32;22;25;6;23;8;21;11;7;52;27542
52;27542;14;26;10;4;12;24;30;28;15;27;16;29;31;18;1;19;3;20;17;5;2;13;9;32;22;25;6;23;8;21;11;7
14;26;10;4;12;24;1;28;15;27;16;29;31;18;30;19;3;20;17;5;2;13;9;32;22;25;6;23;8;21;11;7;52;28134
52;28134;14;26;10;4;12;24;1;28;15;27;16;29;31;18;30;19;3;20;17;5;2;13;9;32;22;25;6;23;8;21;11;7
14;24;10;4;12;26;1;28;15;27;16;29;31;18;30;19;3;20;17;5;2;13;9;32;22;25;6;23;8;21;11;7;52;28014
52;28014;14;24;10;4;12;26;1;28;15;27;16;29;31;18;30;19;3;20;17;5;2;13;9;32;22;25;6;23;8;21;11;7
14;24;10;4;12;26;1;28;15;27;16;29;31;18;11;19;3;20;17;5;2;13;9;32;22;25;6;23;8;21;30;7;52;27568
52;27568;14;24;10;4;12;26;1;28;15;27;16;29;31;18;11;19;3;20;17;5;2;13;9;32;22;25;6;23;8;21;30;7
14;24;10;4;12;26;1;28;15;27;16;29;31;18;11;19;3;30;17;5;2;13;9;32;22;25;6;23;8;21;20;7;52;27428
52;27428;14;24;10;4;12;26;1;28;15;27;16;29;31;18;11;19;3;30;17;5;2;13;9;32;22;25;6;23;8;21;20;7
14;24;10;4;28;26;1;12;15;27;16;29;31;18;11;19;3;30;17;5;2;13;9;32;22;25;6;23;8;21;20;7;52;27474
52;27474;14;24;10;4;28;26;1;12;15;27;16;29;31;18;11;19;3;30;17;5;2;13;9;32;22;25;6;23;8;21;20;7
14;24;10;4;28;26;1;12;15;27;16;5;31;18;11;19;3;30;17;29;2;13;9;32;22;25;6;23;8;21;20;7;52;28046
52;28046;14;24;10;4;28;26;1;12;15;27;16;5;31;18;11;19;3;30;17;29;2;13;9;32;22;25;6;23;8;21;20;7
14;24;10;4;28;18;1;12;15;27;16;5;31;26;11;19;3;30;17;29;2;13;9;32;22;25;6;23;8;21;20;7;52;28006
52;28006;14;24;10;4;28;18;1;12;15;27;16;5;31;26;11;19;3;30;17;29;2;13;9;32;22;25;6;23;8;21;20;7
14;24;10;4;28;18;1;12;15;27;25;5;31;26;11;19;3;30;17;29;2;13;9;32;22;16;6;23;8;21;20;7;52;28954
52;28006;14;24;10;4;28;18;1;12;15;27;16;5;31;26;11;19;3;30;17;29;2;13;9;32;22;25;6;23;8;21;20;7
14;24;10;4;28;25;1;12;15;27;16;5;31;26;11;19;3;30;17;29;2;13;9;32;22;18;6;23;8;21;20;7;52;27946
52;27946;14;24;10;4;28;25;1;12;15;27;16;5;31;26;11;19;3;30;17;29;2;13;9;32;22;18;6;23;8;21;20;7
14;24;10;4;28;25;1;12;15;27;16;5;31;26;29;19;3;30;17;11;2;13;9;32;22;18;6;23;8;21;20;7;52;27288
52;27288;14;24;10;4;28;25;1;12;15;27;16;5;31;26;29;19;3;30;17;11;2;13;9;32;22;18;6;23;8;21;20;7
14;24;10;7;28;25;1;12;15;27;16;5;31;26;29;19;3;30;17;11;2;13;9;32;22;18;6;23;8;21;20;4;52;26648
53;26648;14;24;10;7;28;25;1;12;15;27;16;5;31;26;29;19;3;30;17;11;2;13;9;32;22;18;6;23;8;21;20;4
14;24;10;7;28;25;1;12;15;27;16;32;31;26;29;19;3;30;17;11;2;13;9;5;22;18;6;23;8;21;20;4;53;26484
53;26484;14;24;10;7;28;25;1;12;15;27;16;32;31;26;29;19;3;30;17;11;2;13;9;5;22;18;6;23;8;21;20;4
14;24;10;7;28;25;1;12;15;27;16;32;31;26;22;19;3;30;17;11;2;13;9;5;29;18;6;23;8;21;20;4;53;26024
53;26024;14;24;10;7;28;25;1;12;15;27;16;32;31;26;22;19;3;30;17;11;2;13;9;5;29;18;6;23;8;21;20;4
14;24;10;7;28;25;1;12;15;27;16;32;31;26;22;19;2;30;17;11;3;13;9;5;29;18;6;23;8;21;20;4;53;26164
53;26164;14;24;10;7;28;25;1;12;15;27;16;32;31;26;22;19;2;30;17;11;3;13;9;5;29;18;6;23;8;21;20;4
14;16;10;7;28;25;1;12;15;27;24;32;31;26;22;19;2;30;17;11;3;13;9;5;29;18;6;23;8;21;20;4;53;26282
53;26282;14;16;10;7;28;25;1;12;15;27;24;32;31;26;22;19;2;30;17;11;3;13;9;5;29;18;6;23;8;21;20;4
14;16;10;23;28;25;1;12;15;27;24;32;31;26;22;19;2;30;17;11;3;13;9;5;29;18;6;7;8;21;20;4;53;26880
53;26880;14;16;10;23;28;25;1;12;15;27;24;32;31;26;22;19;2;30;17;11;3;13;9;5;29;18;6;7;8;21;20;4
14;25;10;23;28;16;1;12;15;27;24;32;31;26;22;19;2;30;17;11;3;13;9;5;29;18;6;7;8;21;20;4;53;26904
53;26904;14;25;10;23;28;16;1;12;15;27;24;32;31;26;22;19;2;30;17;11;3;13;9;5;29;18;6;7;8;21;20;4
14;25;10;23;28;16;1;12;15;27;24;32;31;26;22;19;2;30;17;11;3;13;9;5;29;18;6;7;20;21;8;4;53;27602
53;27602;14;25;10;23;28;16;1;12;15;27;24;32;31;26;22;19;2;30;17;11;3;13;9;5;29;18;6;7;20;21;8;4
14;25;10;13;28;16;1;12;15;27;24;32;31;26;22;19;2;30;17;11;3;23;9;5;29;18;6;7;20;21;8;4;53;27938
53;27602;14;25;10;23;28;16;1;12;15;27;24;32;31;26;22;19;2;30;17;11;3;13;9;5;29;18;6;7;20;21;8;4
10;25;14;23;28;16;1;12;15;27;24;32;31;26;22;19;2;30;17;11;3;13;9;5;29;18;6;7;20;21;8;4;53;27582
53;27582;10;25;14;23;28;16;1;12;15;27;24;32;31;26;22;19;2;30;17;11;3;13;9;5;29;18;6;7;20;21;8;4
10;25;23;14;28;16;1;12;15;27;24;32;31;26;22;19;2;30;17;11;3;13;9;5;29;18;6;7;20;21;8;4;53;27650
53;27650;10;25;23;14;28;16;1;12;15;27;24;32;31;26;22;19;2;30;17;11;3;13;9;5;29;18;6;7;20;21;8;4
10;25;23;14;28;16;1;27;15;12;24;32;31;26;22;19;2;30;17;11;3;13;9;5;29;18;6;7;20;21;8;4;53;27372
53;27372;10;25;23;14;28;16;1;27;15;12;24;32;31;26;22;19;2;30;17;11;3;13;9;5;29;18;6;7;20;21;8;4
10;25;23;14;28;16;1;27;9;12;24;32;31;26;22;19;2;30;17;11;3;13;15;5;29;18;6;7;20;21;8;4;53;27052
53;27052;10;25;23;14;28;16;1;27;9;12;24;32;31;26;22;19;2;30;17;11;3;13;15;5;29;18;6;7;20;21;8;4
10;25;27;14;28;16;1;23;9;12;24;32;31;26;22;19;2;30;17;11;3;13;15;5;29;18;6;7;20;21;8;4;53;27032
53;27032;10;25;27;14;28;16;1;23;9;12;24;32;31;26;22;19;2;30;17;11;3;13;15;5;29;18;6;7;20;21;8;4
10;25;27;14;28;12;1;23;9;16;24;32;31;26;22;19;2;30;17;11;3;13;15;5;29;18;6;7;20;21;8;4;53;26752
53;26752;10;25;27;14;28;12;1;23;9;16;24;32;31;26;22;19;2;30;17;11;3;13;15;5;29;18;6;7;20;21;8;4
10;25;27;14;32;12;1;23;9;16;24;28;31;26;22;19;2;30;17;11;3;13;15;5;29;18;6;7;20;21;8;4;53;27132
53;27132;10;25;27;14;32;12;1;23;9;16;24;28;31;26;22;19;2;30;17;11;3;13;15;5;29;18;6;7;20;21;8;4
10;30;27;14;32;12;1;23;9;16;24;28;31;26;22;19;2;25;17;11;3;13;15;5;29;18;6;7;20;21;8;4;53;27052
53;27052;10;30;27;14;32;12;1;23;9;16;24;28;31;26;22;19;2;25;17;11;3;13;15;5;29;18;6;7;20;21;8;4
10;30;27;14;32;12;1;23;9;16;24;28;31;26;22;19;2;25;6;11;3;13;15;5;29;18;17;7;20;21;8;4;53;26960
53;26960;10;30;27;14;32;12;1;23;9;16;24;28;31;26;22;19;2;25;6;11;3;13;15;5;29;18;17;7;20;21;8;4
10;30;27;14;32;12;1;23;9;16;24;28;31;26;22;19;18;25;6;11;3;13;15;5;29;2;17;7;20;21;8;4;53;27420
53;27420;10;30;27;14;32;12;1;23;9;16;24;28;31;26;22;19;18;25;6;11;3;13;15;5;29;2;17;7;20;21;8;4
10;30;27;14;21;12;1;23;9;16;24;28;31;26;22;19;18;25;6;11;3;13;15;5;29;2;17;7;20;32;8;4;53;27040
53;27040;10;30;27;14;21;12;1;23;9;16;24;28;31;26;22;19;18;25;6;11;3;13;15;5;29;2;17;7;20;32;8;4
10;30;27;14;21;12;1;23;9;16;24;28;31;26;22;19;18;25;6;11;3;13;15;5;29;2;17;7;8;32;20;4;53;26078
54;26078;10;30;27;14;21;12;1;23;9;16;24;28;31;26;22;19;18;25;6;11;3;13;15;5;29;2;17;7;8;32;20;4
10;30;27;14;21;26;1;23;9;16;24;28;31;12;22;19;18;25;6;11;3;13;15;5;29;2;17;7;8;32;20;4;54;25752
54;25752;10;30;27;14;21;26;1;23;9;16;24;28;31;12;22;19;18;25;6;11;3;13;15;5;29;2;17;7;8;32;20;4
10;30;27;14;21;26;1;23;9;16;24;28;15;12;22;19;18;25;6;11;3;13;31;5;29;2;17;7;8;32;20;4;54;25614
54;25614;10;30;27;14;21;26;1;23;9;16;24;28;15;12;22;19;18;25;6;11;3;13;31;5;29;2;17;7;8;32;20;4
10;30;27;14;21;26;1;23;9;16;24;28;15;8;22;19;18;25;6;11;3;13;31;5;29;2;17;7;12;32;20;4;54;25794
54;25794;10;30;27;14;21;26;1;23;9;16;24;28;15;8;22;19;18;25;6;11;3;13;31;5;29;2;17;7;12;32;20;4
10;30;27;14;21;26;1;25;9;16;24;28;15;8;22;19;18;23;6;11;3;13;31;5;29;2;17;7;12;32;20;4;54;25694
54;25694;10;30;27;14;21;26;1;25;9;16;24;28;15;8;22;19;18;23;6;11;3;13;31;5;29;2;17;7;12;32;20;4
10;30;27;29;21;26;1;25;9;16;24;28;15;8;22;19;18;23;6;11;3;13;31;5;14;2;17;7;12;32;20;4;54;25396
54;25396;10;30;27;29;21;26;1;25;9;16;24;28;15;8;22;19;18;23;6;11;3;13;31;5;14;2;17;7;12;32;20;4
10;30;27;29;21;26;6;25;9;16;24;28;15;8;22;19;18;23;1;11;3;13;31;5;14;2;17;7;12;32;20;4;54;24756
54;24756;10;30;27;29;21;26;6;25;9;16;24;28;15;8;22;19;18;23;1;11;3;13;31;5;14;2;17;7;12;32;20;4
10;30;27;29;21;19;6;25;9;16;24;28;15;8;22;26;18;23;1;11;3;13;31;5;14;2;17;7;12;32;20;4;54;24336
54;24336;10;30;27;29;21;19;6;25;9;16;24;28;15;8;22;26;18;23;1;11;3;13;31;5;14;2;17;7;12;32;20;4
10;30;27;29;21;19;6;25;32;16;24;28;15;8;22;26;18;23;1;11;3;13;31;5;14;2;17;7;12;9;20;4;54;24686
54;24686;10;30;27;29;21;19;6;25;32;16;24;28;15;8;22;26;18;23;1;11;3;13;31;5;14;2;17;7;12;9;20;4
10;30;27;29;21;19;6;25;32;16;7;28;15;8;22;26;18;23;1;11;3;13;31;5;14;2;17;24;12;9;20;4;54;24626
54;24626;10;30;27;29;21;19;6;25;32;16;7;28;15;8;22;26;18;23;1;11;3;13;31;5;14;2;17;24;12;9;20;4
17;30;27;29;21;19;6;25;32;16;7;28;15;8;22;26;18;23;1;11;3;13;31;5;14;2;10;24;12;9;20;4;54;25150
54;24626;10;30;27;29;21;19;6;25;32;16;7;28;15;8;22;26;18;23;1;11;3;13;31;5;14;2;17;24;12;9;20;4
10;30;27;29;21;19;6;25;26;16;7;28;15;8;22;32;18;23;1;11;3;13;31;5;14;2;17;24;12;9;20;4;54;25486
54;25486;10;30;27;29;21;19;6;25;26;16;7;28;15;8;22;32;18;23;1;11;3;13;31;5;14;2;17;24;12;9;20;4
10;30;27;29;21;19;6;25;26;16;7;28;15;8;22;32;18;9;1;11;3;13;31;5;14;2;17;24;12;23;20;4;54;25672
54;25672;10;30;27;29;21;19;6;25;26;16;7;28;15;8;22;32;18;9;1;11;3;13;31;5;14;2;17;24;12;23;20;4
10;30;27;29;21;19;6;25;26;16;7;28;15;8;12;32;18;9;1;11;3;13;31;5;14;2;17;24;22;23;20;4;54;26712
54;25672;10;30;27;29;21;19;6;25;26;16;7;28;15;8;22;32;18;9;1;11;3;13;31;5;14;2;17;24;12;23;20;4
10;30;27;29;21;19;26;25;6;16;7;28;15;8;22;32;18;9;1;11;3;13;31;5;14;2;17;24;12;23;20;4;54;25540
54;25540;10;30;27;29;21;19;26;25;6;16;7;28;15;8;22;32;18;9;1;11;3;13;31;5;14;2;17;24;12;23;20;4
10;30;27;29;21;19;26;25;6;16;7;2;15;8;22;32;18;9;1;11;3;13;31;5;14;28;17;24;12;23;20;4;54;25412
54;25412;10;30;27;29;21;19;26;25;6;16;7;2;15;8;22;32;18;9;1;11;3;13;31;5;14;28;17;24;12;23;20;4
10;30;27;29;21;19;26;25;6;16;7;2;15;8;22;32;18;9;12;11;3;13;31;5;14;28;17;24;1;23;20;4;54;25512
54;25412;10;30;27;29;21;19;26;25;6;16;7;2;15;8;22;32;18;9;1;11;3;13;31;5;14;28;17;24;12;23;20;4
10;26;27;29;21;19;30;25;6;16;7;2;15;8;22;32;18;9;1;11;3;13;31;5;14;28;17;24;12;23;20;4;54;25292
54;25292;10;26;27;29;21;19;30;25;6;16;7;2;15;8;22;32;18;9;1;11;3;13;31;5;14;28;17;24;12;23;20;4
10;4;27;29;21;19;30;25;6;16;7;2;15;8;22;32;18;9;1;11;3;13;31;5;14;28;17;24;12;23;20;26;54;27182
54;25292;10;26;27;29;21;19;30;25;6;16;7;2;15;8;22;32;18;9;1;11;3;13;31;5;14;28;17;24;12;23;20;4
10;26;1;29;21;19;30;25;6;16;7;2;15;8;22;32;18;9;27;11;3;13;31;5;14;28;17;24;12;23;20;4;54;26278
54;25292;10;26;27;29;21;19;30;25;6;16;7;2;15;8;22;32;18;9;1;11;3;13;31;5;14;28;17;24;12;23;20;4
10;26;27;29;21;19;30;25;6;16;7;2;15;8;22;32;18;9;1;11;3;13;31;4;14;28;17;24;12;23;20;5;54;25412
55;25412;10;26;27;29;21;19;30;25;6;16;7;2;15;8;22;32;18;9;1;11;3;13;31;4;14;28;17;24;12;23;20;5
10;8;27;29;21;19;30;25;6;16;7;2;15;26;22;32;18;9;1;11;3;13;31;4;14;28;17;24;12;23;20;5;55;26718
55;25412;10;26;27;29;21;19;30;25;6;16;7;2;15;8;22;32;18;9;1;11;3;13;31;4;14;28;17;24;12;23;20;5
10;26;27;29;21;19;30;25;6;32;7;2;15;8;22;16;18;9;1;11;3;13;31;4;14;28;17;24;12;23;20;5;55;25642
55;25642;10;26;27;29;21;19;30;25;6;32;7;2;15;8;22;16;18;9;1;11;3;13;31;4;14;28;17;24;12;23;20;5
10;26;27;29;21;19;30;25;13;32;7;2;15;8;22;16;18;9;1;11;3;6;31;4;14;28;17;24;12;23;20;5;55;25162
55;25162;10;26;27;29;21;19;30;25;13;32;7;2;15;8;22;16;18;9;1;11;3;6;31;4;14;28;17;24;12;23;20;5
10;26;27;29;21;19;30;25;13;32;3;2;15;8;22;16;18;9;1;11;7;6;31;4;14;28;17;24;12;23;20;5;55;25142
55;25142;10;26;27;29;21;19;30;25;13;32;3;2;15;8;22;16;18;9;1;11;7;6;31;4;14;28;17;24;12;23;20;5
10;26;27;29;21;19;30;8;13;32;3;2;15;25;22;16;18;9;1;11;7;6;31;4;14;28;17;24;12;23;20;5;55;25538
55;25538;10;26;27;29;21;19;30;8;13;32;3;2;15;25;22;16;18;9;1;11;7;6;31;4;14;28;17;24;12;23;20;5
10;26;27;29;21;19;30;6;13;32;3;2;15;25;22;16;18;9;1;11;7;8;31;4;14;28;17;24;12;23;20;5;55;25618
55;25618;10;26;27;29;21;19;30;6;13;32;3;2;15;25;22;16;18;9;1;11;7;8;31;4;14;28;17;24;12;23;20;5
10;26;27;21;29;19;30;6;13;32;3;2;15;25;22;16;18;9;1;11;7;8;31;4;14;28;17;24;12;23;20;5;55;25578
55;25578;10;26;27;21;29;19;30;6;13;32;3;2;15;25;22;16;18;9;1;11;7;8;31;4;14;28;17;24;12;23;20;5
10;26;27;21;29;2;30;6;13;32;3;19;15;25;22;16;18;9;1;11;7;8;31;4;14;28;17;24;12;23;20;5;55;26104
55;26104;10;26;27;21;29;2;30;6;13;32;3;19;15;25;22;16;18;9;1;11;7;8;31;4;14;28;17;24;12;23;20;5
10;26;27;21;29;2;13;6;30;32;3;19;15;25;22;16;18;9;1;11;7;8;31;4;14;28;17;24;12;23;20;5;55;26304
55;26304;10;26;27;21;29;2;13;6;30;32;3;19;15;25;22;16;18;9;1;11;7;8;31;4;14;28;17;24;12;23;20;5
10;26;27;21;29;2;13;6;20;32;3;19;15;25;22;16;18;9;1;11;7;8;31;4;14;28;17;24;12;23;30;5;55;27044
55;27044;10;26;27;21;29;2;13;6;20;32;3;19;15;25;22;16;18;9;1;11;7;8;31;4;14;28;17;24;12;23;30;5
10;26;27;21;29;2;13;6;20;32;3;19;15;25;22;16;18;9;1;11;7;8;31;23;14;28;17;24;12;4;30;5;55;27132
55;27132;10;26;27;21;29;2;13;6;20;32;3;19;15;25;22;16;18;9;1;11;7;8;31;23;14;28;17;24;12;4;30;5
10;26;25;21;29;2;13;6;20;32;3;19;15;27;22;16;18;9;1;11;7;8;31;23;14;28;17;24;12;4;30;5;55;27492
55;27492;10;26;25;21;29;2;13;6;20;32;3;19;15;27;22;16;18;9;1;11;7;8;31;23;14;28;17;24;12;4;30;5
10;26;25;21;29;2;13;6;20;32;3;19;15;27;22;16;18;23;1;11;7;8;31;9;14;28;17;24;12;4;30;5;55;26594
55;26594;10;26;25;21;29;2;13;6;20;32;3;19;15;27;22;16;18;23;1;11;7;8;31;9;14;28;17;24;12;4;30;5
10;26;25;21;29;2;13;6;20;32;3;19;15;27;22;16;18;23;1;11;7;8;31;9;14;28;30;24;12;4;17;5;55;26594
55;26594;10;26;25;21;29;2;13;6;20;32;3;19;15;27;22;16;18;23;1;11;7;8;31;9;14;28;30;24;12;4;17;5
10;26;25;21;29;2;13;6;20;32;3;19;15;27;22;31;18;23;1;11;7;8;16;9;14;28;30;24;12;4;17;5;55;25640
55;25640;10;26;25;21;29;2;13;6;20;32;3;19;15;27;22;31;18;23;1;11;7;8;16;9;14;28;30;24;12;4;17;5
10;26;25;21;29;2;13;6;20;32;3;19;15;27;22;31;18;23;1;11;7;5;16;9;14;28;30;24;12;4;17;8;55;25380
55;25380;10;26;25;21;29;2;13;6;20;32;3;19;15;27;22;31;18;23;1;11;7;5;16;9;14;28;30;24;12;4;17;8
10;26;25;21;29;2;13;6;20;32;22;19;15;27;3;31;18;23;1;11;7;5;16;9;14;28;30;24;12;4;17;8;55;25754
55;25754;10;26;25;21;29;2;13;6;20;32;22;19;15;27;3;31;18;23;1;11;7;5;16;9;14;28;30;24;12;4;17;8
10;26;25;6;29;2;13;21;20;32;22;19;15;27;3;31;18;23;1;11;7;5;16;9;14;28;30;24;12;4;17;8;55;25568
55;25568;10;26;25;6;29;2;13;21;20;32;22;19;15;27;3;31;18;23;1;11;7;5;16;9;14;28;30;24;12;4;17;8
10;26;25;6;29;2;13;21;20;32;22;19;15;27;3;31;18;23;1;11;7;5;16;9;14;24;30;28;12;4;17;8;55;25448
55;25448;10;26;25;6;29;2;13;21;20;32;22;19;15;27;3;31;18;23;1;11;7;5;16;9;14;24;30;28;12;4;17;8
10;26;25;6;29;2;13;21;20;32;22;19;15;27;3;31;18;23;1;11;7;5;16;9;24;14;30;28;12;4;17;8;55;25644
56;25644;10;26;25;6;29;2;13;21;20;32;22;19;15;27;3;31;18;23;1;11;7;5;16;9;24;14;30;28;12;4;17;8
10;26;25;6;29;2;13;21;20;32;18;19;15;27;3;31;22;23;1;11;7;5;16;9;24;14;30;28;12;4;17;8;56;25564
56;25564;10;26;25;6;29;2;13;21;20;32;18;19;15;27;3;31;22;23;1;11;7;5;16;9;24;14;30;28;12;4;17;8
10;6;25;26;29;2;13;21;20;32;18;19;15;27;3;31;22;23;1;11;7;5;16;9;24;14;30;28;12;4;17;8;56;25788
56;25564;10;26;25;6;29;2;13;21;20;32;18;19;15;27;3;31;22;23;1;11;7;5;16;9;24;14;30;28;12;4;17;8
10;26;25;6;29;2;13;21;20;11;18;19;15;27;3;31;22;23;1;32;7;5;16;9;24;14;30;28;12;4;17;8;56;26262
56;26262;10;26;25;6;29;2;13;21;20;11;18;19;15;27;3;31;22;23;1;32;7;5;16;9;24;14;30;28;12;4;17;8
10;26;25;6;29;2;13;21;20;11;18;19;15;27;3;5;22;23;1;32;7;31;16;9;24;14;30;28;12;4;17;8;56;26132
56;26132;10;26;25;6;29;2;13;21;20;11;18;19;15;27;3;5;22;23;1;32;7;31;16;9;24;14;30;28;12;4;17;8
10;26;25;6;29;2;13;21;20;11;18;19;15;27;3;5;22;23;1;32;7;31;16;24;9;14;30;28;12;4;17;8;56;26224
56;26224;10;26;25;6;29;2;13;21;20;11;18;19;15;27;3;5;22;23;1;32;7;31;16;24;9;14;30;28;12;4;17;8
10;26;25;6;29;2;13;21;20;11;18;19;15;27;28;5;22;23;1;32;7;31;16;24;9;14;30;3;12;4;17;8;56;26082
56;26082;10;26;25;6;29;2;13;21;20;11;18;19;15;27;28;5;22;23;1;32;7;31;16;24;9;14;30;3;12;4;17;8
10;26;25;6;29;2;13;21;20;11;18;19;15;27;28;5;22;23;1;32;7;14;16;24;9;31;30;3;12;4;17;8;56;26268
56;26268;10;26;25;6;29;2;13;21;20;11;18;19;15;27;28;5;22;23;1;32;7;14;16;24;9;31;30;3;12;4;17;8
10;26;25;6;29;2;13;21;20;11;18;19;15;27;28;5;22;23;1;32;7;14;16;24;9;31;8;3;12;4;17;30;56;26292
56;26292;10;26;25;6;29;2;13;21;20;11;18;19;15;27;28;5;22;23;1;32;7;14;16;24;9;31;8;3;12;4;17;30
10;26;25;6;29;2;13;21;5;11;18;19;15;27;28;20;22;23;1;32;7;14;16;24;9;31;8;3;12;4;17;30;56;26430
56;26430;10;26;25;6;29;2;13;21;5;11;18;19;15;27;28;20;22;23;1;32;7;14;16;24;9;31;8;3;12;4;17;30
10;26;19;6;29;2;13;21;5;11;18;25;15;27;28;20;22;23;1;32;7;14;16;24;9;31;8;3;12;4;17;30;56;26190
56;26190;10;26;19;6;29;2;13;21;5;11;18;25;15;27;28;20;22;23;1;32;7;14;16;24;9;31;8;3;12;4;17;30
10;26;19;6;29;2;13;21;5;11;18;25;15;27;28;20;22;23;1;32;7;14;16;4;9;31;8;3;12;24;17;30;56;25810
56;25810;10;26;19;6;29;2;13;21;5;11;18;25;15;27;28;20;22;23;1;32;7;14;16;4;9;31;8;3;12;24;17;30
10;26;19;6;29;2;8;21;5;11;18;25;15;27;28;20;22;23;1;32;7;14;16;4;9;31;13;3;12;24;17;30;56;26030
56;26030;10;26;19;6;29;2;8;21;5;11;18;25;15;27;28;20;22;23;1;32;7;14;16;4;9;31;13;3;12;24;17;30
10;26;19;32;29;2;8;21;5;11;18;25;15;27;28;20;22;23;1;6;7;14;16;4;9;31;13;3;12;24;17;30;56;25208
56;25208;10;26;19;32;29;2;8;21;5;11;18;25;15;27;28;20;22;23;1;6;7;14;16;4;9;31;13;3;12;24;17;30
10;26;19;32;29;2;8;21;5;11;18;25;27;15;28;20;22;23;1;6;7;14;16;4;9;31;13;3;12;24;17;30;56;25148
56;25148;10;26;19;32;29;2;8;21;5;11;18;25;27;15;28;20;22;23;1;6;7;14;16;4;9;31;13;3;12;24;17;30
10;26;19;32;29;2;8;21;5;11;18;25;27;15;28;20;22;23;12;6;7;14;16;4;9;31;13;3;1;24;17;30;56;25648
56;25648;10;26;19;32;29;2;8;21;5;11;18;25;27;15;28;20;22;23;12;6;7;14;16;4;9;31;13;3;1;24;17;30
10;26;22;32;29;2;8;21;5;11;18;25;27;15;28;20;19;23;12;6;7;14;16;4;9;31;13;3;1;24;17;30;56;25808
56;25808;10;26;22;32;29;2;8;21;5;11;18;25;27;15;28;20;19;23;12;6;7;14;16;4;9;31;13;3;1;24;17;30
10;26;22;32;29;2;8;21;5;11;18;25;27;15;31;20;19;23;12;6;7;14;16;4;9;28;13;3;1;24;17;30;56;25688
56;25688;10;26;22;32;29;2;8;21;5;11;18;25;27;15;31;20;19;23;12;6;7;14;16;4;9;28;13;3;1;24;17;30
22;26;10;32;29;2;8;21;5;11;18;25;27;15;31;20;19;23;12;6;7;14;16;4;9;28;13;3;1;24;17;30;56;25646
56;25646;22;26;10;32;29;2;8;21;5;11;18;25;27;15;31;20;19;23;12;6;7;14;16;4;9;28;13;3;1;24;17;30
22;26;10;32;29;2;8;21;5;11;18;25;27;15;24;20;19;23;12;6;7;14;16;4;9;28;13;3;1;31;17;30;56;25906
56;25646;22;26;10;32;29;2;8;21;5;11;18;25;27;15;31;20;19;23;12;6;7;14;16;4;9;28;13;3;1;24;17;30
22;26;10;32;29;2;8;21;5;11;18;31;27;15;25;20;19;23;12;6;7;14;16;4;9;28;13;3;1;24;17;30;56;25986
57;25986;22;26;10;32;29;2;8;21;5;11;18;31;27;15;25;20;19;23;12;6;7;14;16;4;9;28;13;3;1;24;17;30
22;26;10;32;29;28;8;21;5;11;18;31;27;15;25;20;19;23;12;6;7;14;16;4;9;2;13;3;1;24;17;30;57;26680
57;26680;22;26;10;32;29;28;8;21;5;11;18;31;27;15;25;20;19;23;12;6;7;14;16;4;9;2;13;3;1;24;17;30
