"X1";"X282";"X29";"X64";"X8";"X57";"X38";"X33";"X46";"X47";"X20";"X32";"X39";"X36";"X41";"X15";"X58";"X59";"X50";"X24";"X43";"X60";"X10";"X11";"X6";"X14";"X30";"X34";"X3";"X4";"X44";"X26";"X27";"X19";"X45";"X49";"X1.1";"X25";"X53";"X13";"X16";"X12";"X61";"X56";"X51";"X21";"X28";"X62";"X48";"X37";"X54";"X5";"X18";"X42";"X23";"X55";"X52";"X31";"X22";"X7";"X17";"X40";"X9";"X2";"X63";"X35"
40;62;64;48;36;32;60;50;57;31;28;51;13;18;44;27;8;12;25;55;6;47;35;43;37;24;22;42;59;20;11;34;17;45;3;63;2;61;1;56;33;4;41;26;29;30;14;46;39;16;10;54;9;19;21;23;38;52;58;7;5;15;53;49;19;236
19;236;40;62;64;48;36;32;60;50;57;31;28;51;13;18;44;27;8;12;25;55;6;47;35;43;37;24;22;42;59;20;11;34;17;45;3;63;2;61;1;56;33;4;41;26;29;30;14;46;39;16;10;54;9;19;21;23;38;52;58;7;5;15;53;49
50;62;64;48;36;32;60;40;57;31;28;51;13;18;44;27;8;12;25;55;6;47;35;43;37;24;22;42;59;20;11;34;17;45;3;63;2;61;1;56;33;4;41;26;29;30;14;46;39;16;10;54;9;19;21;23;38;52;58;7;5;15;53;49;19;248
19;248;50;62;64;48;36;32;60;40;57;31;28;51;13;18;44;27;8;12;25;55;6;47;35;43;37;24;22;42;59;20;11;34;17;45;3;63;2;61;1;56;33;4;41;26;29;30;14;46;39;16;10;54;9;19;21;23;38;52;58;7;5;15;53;49
50;62;64;48;51;32;60;40;57;31;28;36;13;18;44;27;8;12;25;55;6;47;35;43;37;24;22;42;59;20;11;34;17;45;3;63;2;61;1;56;33;4;41;26;29;30;14;46;39;16;10;54;9;19;21;23;38;52;58;7;5;15;53;49;19;248
19;248;50;62;64;48;51;32;60;40;57;31;28;36;13;18;44;27;8;12;25;55;6;47;35;43;37;24;22;42;59;20;11;34;17;45;3;63;2;61;1;56;33;4;41;26;29;30;14;46;39;16;10;54;9;19;21;23;38;52;58;7;5;15;53;49
50;62;64;48;51;32;43;40;57;31;28;36;13;18;44;27;8;12;25;55;6;47;35;60;37;24;22;42;59;20;11;34;17;45;3;63;2;61;1;56;33;4;41;26;29;30;14;46;39;16;10;54;9;19;21;23;38;52;58;7;5;15;53;49;19;248
19;248;50;62;64;48;51;32;43;40;57;31;28;36;13;18;44;27;8;12;25;55;6;47;35;60;37;24;22;42;59;20;11;34;17;45;3;63;2;61;1;56;33;4;41;26;29;30;14;46;39;16;10;54;9;19;21;23;38;52;58;7;5;15;53;49
50;62;64;48;51;32;43;40;57;31;28;36;13;18;44;27;8;12;25;55;6;47;35;60;37;24;22;42;59;20;11;34;17;45;3;63;2;61;1;56;33;4;41;58;29;30;14;46;39;16;10;54;9;19;21;23;38;52;26;7;5;15;53;49;19;260
19;260;50;62;64;48;51;32;43;40;57;31;28;36;13;18;44;27;8;12;25;55;6;47;35;60;37;24;22;42;59;20;11;34;17;45;3;63;2;61;1;56;33;4;41;58;29;30;14;46;39;16;10;54;9;19;21;23;38;52;26;7;5;15;53;49
50;62;64;48;51;32;43;40;57;31;28;36;13;18;44;27;8;12;25;55;6;47;35;60;37;24;22;42;59;20;11;4;17;45;3;63;2;61;1;56;33;34;41;58;29;30;14;46;39;16;10;54;9;19;21;23;38;52;26;7;5;15;53;49;19;264
19;264;50;62;64;48;51;32;43;40;57;31;28;36;13;18;44;27;8;12;25;55;6;47;35;60;37;24;22;42;59;20;11;4;17;45;3;63;2;61;1;56;33;34;41;58;29;30;14;46;39;16;10;54;9;19;21;23;38;52;26;7;5;15;53;49
50;62;64;48;51;32;43;40;57;31;28;36;13;18;44;27;8;12;25;55;6;47;35;60;37;24;22;42;59;20;11;4;17;45;3;63;34;61;1;56;33;2;41;58;29;30;14;46;39;16;10;54;9;19;21;23;38;52;26;7;5;15;53;49;19;272
19;272;50;62;64;48;51;32;43;40;57;31;28;36;13;18;44;27;8;12;25;55;6;47;35;60;37;24;22;42;59;20;11;4;17;45;3;63;34;61;1;56;33;2;41;58;29;30;14;46;39;16;10;54;9;19;21;23;38;52;26;7;5;15;53;49
50;62;64;48;51;32;43;40;57;31;28;36;13;18;44;27;8;26;25;55;6;47;35;60;37;24;22;42;59;20;11;4;17;45;3;63;34;61;1;56;33;2;41;58;29;30;14;46;39;16;10;54;9;19;21;23;38;52;12;7;5;15;53;49;19;272
19;272;50;62;64;48;51;32;43;40;57;31;28;36;13;18;44;27;8;26;25;55;6;47;35;60;37;24;22;42;59;20;11;4;17;45;3;63;34;61;1;56;33;2;41;58;29;30;14;46;39;16;10;54;9;19;21;23;38;52;12;7;5;15;53;49
50;62;64;48;51;32;43;40;57;31;28;36;21;18;44;27;8;26;25;55;6;47;35;60;37;24;22;42;59;20;11;4;17;45;3;63;34;61;1;56;33;2;41;58;29;30;14;46;39;16;10;54;9;19;13;23;38;52;12;7;5;15;53;49;19;272
19;272;50;62;64;48;51;32;43;40;57;31;28;36;21;18;44;27;8;26;25;55;6;47;35;60;37;24;22;42;59;20;11;4;17;45;3;63;34;61;1;56;33;2;41;58;29;30;14;46;39;16;10;54;9;19;13;23;38;52;12;7;5;15;53;49
50;62;64;48;51;32;43;40;57;31;28;36;21;18;44;27;8;26;25;55;6;34;35;60;37;24;22;42;59;20;11;4;17;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;39;16;10;54;9;19;13;23;38;52;12;7;5;15;53;49;19;264
19;264;50;62;64;48;51;32;43;40;57;31;28;36;21;18;44;27;8;26;25;55;6;34;35;60;37;24;22;42;59;20;11;4;17;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;39;16;10;54;9;19;13;23;38;52;12;7;5;15;53;49
50;62;64;48;51;32;43;40;57;31;28;36;21;18;44;27;8;26;25;55;6;34;35;60;37;24;9;42;59;20;11;4;17;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;39;16;10;54;22;19;13;23;38;52;12;7;5;15;53;49;19;256
20;256;50;62;64;48;51;32;43;40;57;31;28;36;21;18;44;27;8;26;25;55;6;34;35;60;37;24;9;42;59;20;11;4;17;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;39;16;10;54;22;19;13;23;38;52;12;7;5;15;53;49
50;62;64;39;51;32;43;40;57;31;28;36;21;18;44;27;8;26;25;55;6;34;35;60;37;24;9;42;59;20;11;4;17;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;16;10;54;22;19;13;23;38;52;12;7;5;15;53;49;20;252
20;252;50;62;64;39;51;32;43;40;57;31;28;36;21;18;44;27;8;26;25;55;6;34;35;60;37;24;9;42;59;20;11;4;17;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;16;10;54;22;19;13;23;38;52;12;7;5;15;53;49
50;62;64;39;51;32;43;40;57;31;28;36;21;18;44;27;8;26;25;59;6;34;35;60;37;24;9;42;55;20;11;4;17;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;16;10;54;22;19;13;23;38;52;12;7;5;15;53;49;20;252
20;252;50;62;64;39;51;32;43;40;57;31;28;36;21;18;44;27;8;26;25;59;6;34;35;60;37;24;9;42;55;20;11;4;17;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;16;10;54;22;19;13;23;38;52;12;7;5;15;53;49
50;53;64;39;51;32;43;40;57;31;28;36;21;18;44;27;8;26;25;59;6;34;35;60;37;24;9;42;55;20;11;4;17;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;16;10;54;22;19;13;23;38;52;12;7;5;15;62;49;20;252
20;252;50;53;64;39;51;32;43;40;57;31;28;36;21;18;44;27;8;26;25;59;6;34;35;60;37;24;9;42;55;20;11;4;17;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;16;10;54;22;19;13;23;38;52;12;7;5;15;62;49
50;53;64;39;51;32;43;40;57;31;28;19;21;18;44;27;8;26;25;59;6;34;35;60;37;24;9;42;55;20;11;4;17;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;16;10;54;22;36;13;23;38;52;12;7;5;15;62;49;20;252
20;252;50;53;64;39;51;32;43;40;57;31;28;19;21;18;44;27;8;26;25;59;6;34;35;60;37;24;9;42;55;20;11;4;17;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;16;10;54;22;36;13;23;38;52;12;7;5;15;62;49
50;53;64;39;51;32;43;40;57;60;28;19;21;18;44;27;8;26;25;59;6;34;35;31;37;24;9;42;55;20;11;4;17;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;16;10;54;22;36;13;23;38;52;12;7;5;15;62;49;20;244
20;244;50;53;64;39;51;32;43;40;57;60;28;19;21;18;44;27;8;26;25;59;6;34;35;31;37;24;9;42;55;20;11;4;17;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;16;10;54;22;36;13;23;38;52;12;7;5;15;62;49
50;53;64;39;51;32;43;40;57;60;28;19;21;18;44;27;8;16;25;59;6;34;35;31;37;24;9;42;55;20;11;4;17;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;26;10;54;22;36;13;23;38;52;12;7;5;15;62;49;20;244
20;244;50;53;64;39;51;32;43;40;57;60;28;19;21;18;44;27;8;16;25;59;6;34;35;31;37;24;9;42;55;20;11;4;17;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;26;10;54;22;36;13;23;38;52;12;7;5;15;62;49
50;53;64;39;51;32;43;40;57;60;28;19;17;18;44;27;8;16;25;59;6;34;35;31;37;24;9;42;55;20;11;4;21;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;26;10;54;22;36;13;23;38;52;12;7;5;15;62;49;20;246
20;246;50;53;64;39;51;32;43;40;57;60;28;19;17;18;44;27;8;16;25;59;6;34;35;31;37;24;9;42;55;20;11;4;21;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;26;10;54;22;36;13;23;38;52;12;7;5;15;62;49
50;53;64;39;51;32;43;40;57;60;28;19;17;18;44;27;8;16;25;59;6;24;35;31;37;34;9;42;55;20;11;4;21;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;26;10;54;22;36;13;23;38;52;12;7;5;15;62;49;20;246
20;246;50;53;64;39;51;32;43;40;57;60;28;19;17;18;44;27;8;16;25;59;6;24;35;31;37;34;9;42;55;20;11;4;21;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;26;10;54;22;36;13;23;38;52;12;7;5;15;62;49
50;53;64;39;51;5;43;40;57;60;28;19;17;18;44;27;8;16;25;59;6;24;35;31;37;34;9;42;55;20;11;4;21;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;26;10;54;22;36;13;23;38;52;12;7;32;15;62;49;20;274
20;274;50;53;64;39;51;5;43;40;57;60;28;19;17;18;44;27;8;16;25;59;6;24;35;31;37;34;9;42;55;20;11;4;21;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;26;10;54;22;36;13;23;38;52;12;7;32;15;62;49
50;53;64;39;51;5;43;40;57;60;28;19;17;18;44;27;8;16;25;59;6;24;35;31;36;34;9;42;55;20;11;4;21;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;26;10;54;22;37;13;23;38;52;12;7;32;15;62;49;20;274
20;274;50;53;64;39;51;5;43;40;57;60;28;19;17;18;44;27;8;16;25;59;6;24;35;31;36;34;9;42;55;20;11;4;21;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;26;10;54;22;37;13;23;38;52;12;7;32;15;62;49
50;53;64;39;51;5;43;40;57;60;35;19;17;18;44;27;8;16;25;59;6;24;28;31;36;34;9;42;55;20;11;4;21;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;26;10;54;22;37;13;23;38;52;12;7;32;15;62;49;20;286
20;286;50;53;64;39;51;5;43;40;57;60;35;19;17;18;44;27;8;16;25;59;6;24;28;31;36;34;9;42;55;20;11;4;21;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;26;10;54;22;37;13;23;38;52;12;7;32;15;62;49
50;53;64;39;51;5;43;40;57;60;35;19;17;18;44;27;8;16;25;59;6;24;28;31;36;34;9;42;55;20;11;4;21;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;26;10;54;22;7;13;23;38;52;12;37;32;15;62;49;20;286
20;286;50;53;64;39;51;5;43;40;57;60;35;19;17;18;44;27;8;16;25;59;6;24;28;31;36;34;9;42;55;20;11;4;21;45;3;63;47;61;1;56;33;2;41;58;29;30;14;46;48;26;10;54;22;7;13;23;38;52;12;37;32;15;62;49
50;53;64;39;51;5;43;40;57;60;35;19;17;18;44;27;8;41;25;59;6;24;28;31;36;34;9;42;55;20;11;4;21;45;3;63;47;61;1;56;33;2;16;58;29;30;14;46;48;26;10;54;22;7;13;23;38;52;12;37;32;15;62;49;20;286
20;286;50;53;64;39;51;5;43;40;57;60;35;19;17;18;44;27;8;41;25;59;6;24;28;31;36;34;9;42;55;20;11;4;21;45;3;63;47;61;1;56;33;2;16;58;29;30;14;46;48;26;10;54;22;7;13;23;38;52;12;37;32;15;62;49
50;53;64;39;52;5;43;40;57;60;35;19;17;18;44;27;8;41;25;59;6;24;28;31;36;34;9;42;55;20;11;4;21;45;3;63;47;61;1;56;33;2;16;58;29;30;14;46;48;26;10;54;22;7;13;23;38;51;12;37;32;15;62;49;20;286
20;286;50;53;64;39;52;5;43;40;57;60;35;19;17;18;44;27;8;41;25;59;6;24;28;31;36;34;9;42;55;20;11;4;21;45;3;63;47;61;1;56;33;2;16;58;29;30;14;46;48;26;10;54;22;7;13;23;38;51;12;37;32;15;62;49
50;53;64;39;52;5;43;40;57;60;35;19;17;18;44;27;8;41;9;59;6;24;28;31;36;34;25;42;55;20;11;4;21;45;3;63;47;61;1;56;33;2;16;58;29;30;14;46;48;26;10;54;22;7;13;23;38;51;12;37;32;15;62;49;20;286
20;286;50;53;64;39;52;5;43;40;57;60;35;19;17;18;44;27;8;41;9;59;6;24;28;31;36;34;25;42;55;20;11;4;21;45;3;63;47;61;1;56;33;2;16;58;29;30;14;46;48;26;10;54;22;7;13;23;38;51;12;37;32;15;62;49
50;53;64;39;52;5;43;40;57;60;35;19;17;18;44;2;8;41;9;59;6;24;28;31;36;34;25;42;55;20;11;4;21;45;3;63;47;61;1;56;33;27;16;58;29;30;14;46;48;26;10;54;22;7;13;23;38;51;12;37;32;15;62;49;20;286
20;286;50;53;64;39;52;5;43;40;57;60;35;19;17;18;44;2;8;41;9;59;6;24;28;31;36;34;25;42;55;20;11;4;21;45;3;63;47;61;1;56;33;27;16;58;29;30;14;46;48;26;10;54;22;7;13;23;38;51;12;37;32;15;62;49
50;53;64;39;52;5;43;40;57;51;35;19;17;18;44;2;8;41;9;59;6;24;28;31;36;34;25;42;55;20;11;4;21;45;3;63;47;61;1;56;33;27;16;58;29;30;14;46;48;26;10;54;22;7;13;23;38;60;12;37;32;15;62;49;20;286
20;286;50;53;64;39;52;5;43;40;57;51;35;19;17;18;44;2;8;41;9;59;6;24;28;31;36;34;25;42;55;20;11;4;21;45;3;63;47;61;1;56;33;27;16;58;29;30;14;46;48;26;10;54;22;7;13;23;38;60;12;37;32;15;62;49
50;53;64;39;16;5;43;40;57;51;35;19;17;18;44;2;8;41;9;59;6;24;28;31;36;34;25;42;55;20;11;4;21;45;3;63;47;61;1;56;33;27;52;58;29;30;14;46;48;26;10;54;22;7;13;23;38;60;12;37;32;15;62;49;20;286
20;286;50;53;64;39;16;5;43;40;57;51;35;19;17;18;44;2;8;41;9;59;6;24;28;31;36;34;25;42;55;20;11;4;21;45;3;63;47;61;1;56;33;27;52;58;29;30;14;46;48;26;10;54;22;7;13;23;38;60;12;37;32;15;62;49
50;53;64;39;16;5;43;40;57;51;35;19;17;18;44;2;8;41;9;59;6;24;28;31;36;34;25;42;55;20;11;4;21;45;3;63;47;61;1;56;33;27;52;58;29;30;14;46;48;62;10;54;22;7;13;23;38;60;12;37;32;15;26;49;20;286
20;286;50;53;64;39;16;5;43;40;57;51;35;19;17;18;44;2;8;41;9;59;6;24;28;31;36;34;25;42;55;20;11;4;21;45;3;63;47;61;1;56;33;27;52;58;29;30;14;46;48;62;10;54;22;7;13;23;38;60;12;37;32;15;26;49
50;53;64;39;16;5;43;40;57;51;35;19;17;18;44;2;8;41;9;59;6;24;28;31;36;34;25;42;55;20;11;4;47;45;3;63;21;61;1;56;33;27;52;58;29;30;14;46;48;62;10;54;22;7;13;23;38;60;12;37;32;15;26;49;20;286
21;286;50;53;64;39;16;5;43;40;57;51;35;19;17;18;44;2;8;41;9;59;6;24;28;31;36;34;25;42;55;20;11;4;47;45;3;63;21;61;1;56;33;27;52;58;29;30;14;46;48;62;10;54;22;7;13;23;38;60;12;37;32;15;26;49
50;53;64;39;16;5;43;40;57;51;35;19;17;18;44;2;8;41;9;59;6;24;28;31;36;34;25;42;55;20;11;4;47;45;3;63;21;61;1;56;33;27;52;58;29;30;14;46;48;62;10;54;22;7;13;60;38;23;12;37;32;15;26;49;21;286
21;286;50;53;64;39;16;5;43;40;57;51;35;19;17;18;44;2;8;41;9;59;6;24;28;31;36;34;25;42;55;20;11;4;47;45;3;63;21;61;1;56;33;27;52;58;29;30;14;46;48;62;10;54;22;7;13;60;38;23;12;37;32;15;26;49
50;53;64;39;16;5;43;40;57;51;35;19;17;18;44;2;1;41;9;59;6;24;28;31;36;34;25;42;55;20;11;4;47;45;3;63;21;61;8;56;33;27;52;58;29;30;14;46;48;62;10;54;22;7;13;60;38;23;12;37;32;15;26;49;21;296
21;296;50;53;64;39;16;5;43;40;57;51;35;19;17;18;44;2;1;41;9;59;6;24;28;31;36;34;25;42;55;20;11;4;47;45;3;63;21;61;8;56;33;27;52;58;29;30;14;46;48;62;10;54;22;7;13;60;38;23;12;37;32;15;26;49
50;53;64;39;16;5;31;40;57;51;35;19;17;18;44;2;1;41;9;59;6;24;28;43;36;34;25;42;55;20;11;4;47;45;3;63;21;61;8;56;33;27;52;58;29;30;14;46;48;62;10;54;22;7;13;60;38;23;12;37;32;15;26;49;21;296
21;296;50;53;64;39;16;5;31;40;57;51;35;19;17;18;44;2;1;41;9;59;6;24;28;43;36;34;25;42;55;20;11;4;47;45;3;63;21;61;8;56;33;27;52;58;29;30;14;46;48;62;10;54;22;7;13;60;38;23;12;37;32;15;26;49
50;53;64;39;16;5;31;40;57;51;35;19;17;18;44;2;12;41;9;59;6;24;28;43;36;34;25;42;55;20;11;4;47;45;3;63;21;61;8;56;33;27;52;58;29;30;14;46;48;62;10;54;22;7;13;60;38;23;1;37;32;15;26;49;21;304
21;304;50;53;64;39;16;5;31;40;57;51;35;19;17;18;44;2;12;41;9;59;6;24;28;43;36;34;25;42;55;20;11;4;47;45;3;63;21;61;8;56;33;27;52;58;29;30;14;46;48;62;10;54;22;7;13;60;38;23;1;37;32;15;26;49
50;53;64;39;16;5;31;40;57;51;35;19;17;18;60;2;12;41;9;59;6;24;28;43;36;34;25;42;55;20;11;4;47;45;3;63;21;61;8;56;33;27;52;58;29;30;14;46;48;62;10;54;22;7;13;44;38;23;1;37;32;15;26;49;21;302
21;302;50;53;64;39;16;5;31;40;57;51;35;19;17;18;60;2;12;41;9;59;6;24;28;43;36;34;25;42;55;20;11;4;47;45;3;63;21;61;8;56;33;27;52;58;29;30;14;46;48;62;10;54;22;7;13;44;38;23;1;37;32;15;26;49
50;53;64;39;16;5;31;40;57;51;35;19;17;18;60;2;12;41;9;59;6;24;28;43;36;32;25;42;55;20;11;4;47;45;3;63;21;61;8;56;33;27;52;58;29;30;14;46;48;62;10;54;22;7;13;44;38;23;1;37;34;15;26;49;21;302
21;302;50;53;64;39;16;5;31;40;57;51;35;19;17;18;60;2;12;41;9;59;6;24;28;43;36;32;25;42;55;20;11;4;47;45;3;63;21;61;8;56;33;27;52;58;29;30;14;46;48;62;10;54;22;7;13;44;38;23;1;37;34;15;26;49
50;53;64;39;16;5;31;40;57;51;35;19;17;18;60;2;12;41;9;59;6;54;28;43;36;32;25;42;55;20;11;4;47;45;3;63;21;61;8;56;33;27;52;58;29;30;14;46;48;62;10;24;22;7;13;44;38;23;1;37;34;15;26;49;21;302
21;302;50;53;64;39;16;5;31;40;57;51;35;19;17;18;60;2;12;41;9;59;6;54;28;43;36;32;25;42;55;20;11;4;47;45;3;63;21;61;8;56;33;27;52;58;29;30;14;46;48;62;10;24;22;7;13;44;38;23;1;37;34;15;26;49
50;53;40;39;16;5;31;64;57;51;35;19;17;18;60;2;12;41;9;59;6;54;28;43;36;32;25;42;55;20;11;4;47;45;3;63;21;61;8;56;33;27;52;58;29;30;14;46;48;62;10;24;22;7;13;44;38;23;1;37;34;15;26;49;21;298
21;298;50;53;40;39;16;5;31;64;57;51;35;19;17;18;60;2;12;41;9;59;6;54;28;43;36;32;25;42;55;20;11;4;47;45;3;63;21;61;8;56;33;27;52;58;29;30;14;46;48;62;10;24;22;7;13;44;38;23;1;37;34;15;26;49
50;53;40;39;16;5;31;64;57;51;35;19;17;18;60;2;12;41;9;59;6;54;28;43;36;32;25;42;55;20;11;4;47;45;3;63;21;61;1;56;33;27;52;58;29;30;14;46;48;62;10;24;22;7;13;44;38;23;8;37;34;15;26;49;21;280
21;280;50;53;40;39;16;5;31;64;57;51;35;19;17;18;60;2;12;41;9;59;6;54;28;43;36;32;25;42;55;20;11;4;47;45;3;63;21;61;1;56;33;27;52;58;29;30;14;46;48;62;10;24;22;7;13;44;38;23;8;37;34;15;26;49
50;53;40;39;16;5;31;64;57;51;35;19;17;18;60;2;12;41;9;59;6;54;28;43;36;32;25;42;55;20;11;4;47;45;3;63;21;61;1;56;33;27;52;58;29;30;14;46;48;8;10;24;22;7;13;44;38;23;62;37;34;15;26;49;21;280
21;280;50;53;40;39;16;5;31;64;57;51;35;19;17;18;60;2;12;41;9;59;6;54;28;43;36;32;25;42;55;20;11;4;47;45;3;63;21;61;1;56;33;27;52;58;29;30;14;46;48;8;10;24;22;7;13;44;38;23;62;37;34;15;26;49
50;53;40;39;16;5;31;64;57;51;35;36;17;18;60;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;47;45;3;63;21;61;1;56;33;27;52;58;29;30;14;46;48;8;10;24;22;7;13;44;38;23;62;37;34;15;26;49;21;280
21;280;50;53;40;39;16;5;31;64;57;51;35;36;17;18;60;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;47;45;3;63;21;61;1;56;33;27;52;58;29;30;14;46;48;8;10;24;22;7;13;44;38;23;62;37;34;15;26;49
50;53;40;39;16;5;31;64;57;51;35;36;17;30;60;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;47;45;3;63;21;61;1;56;33;27;52;58;29;18;14;46;48;8;10;24;22;7;13;44;38;23;62;37;34;15;26;49;21;280
21;280;50;53;40;39;16;5;31;64;57;51;35;36;17;30;60;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;47;45;3;63;21;61;1;56;33;27;52;58;29;18;14;46;48;8;10;24;22;7;13;44;38;23;62;37;34;15;26;49
38;53;40;39;16;5;31;64;57;51;35;36;17;30;60;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;47;45;3;63;21;61;1;56;33;27;52;58;29;18;14;46;48;8;10;24;22;7;13;44;50;23;62;37;34;15;26;49;21;280
21;280;38;53;40;39;16;5;31;64;57;51;35;36;17;30;60;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;47;45;3;63;21;61;1;56;33;27;52;58;29;18;14;46;48;8;10;24;22;7;13;44;50;23;62;37;34;15;26;49
38;53;40;39;16;5;31;64;57;51;35;36;17;30;60;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;13;45;3;63;21;61;1;56;33;27;52;58;29;18;14;46;48;8;10;24;22;7;47;44;50;23;62;37;34;15;26;49;21;280
21;280;38;53;40;39;16;5;31;64;57;51;35;36;17;30;60;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;13;45;3;63;21;61;1;56;33;27;52;58;29;18;14;46;48;8;10;24;22;7;47;44;50;23;62;37;34;15;26;49
38;53;40;39;16;5;31;64;57;51;35;36;17;30;63;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;13;45;3;60;21;61;1;56;33;27;52;58;29;18;14;46;48;8;10;24;22;7;47;44;50;23;62;37;34;15;26;49;21;284
21;284;38;53;40;39;16;5;31;64;57;51;35;36;17;30;63;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;13;45;3;60;21;61;1;56;33;27;52;58;29;18;14;46;48;8;10;24;22;7;47;44;50;23;62;37;34;15;26;49
38;53;40;39;16;5;31;64;57;51;35;36;47;30;63;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;13;45;3;60;21;61;1;56;33;27;52;58;29;18;14;46;48;8;10;24;22;7;17;44;50;23;62;37;34;15;26;49;21;284
21;284;38;53;40;39;16;5;31;64;57;51;35;36;47;30;63;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;13;45;3;60;21;61;1;56;33;27;52;58;29;18;14;46;48;8;10;24;22;7;17;44;50;23;62;37;34;15;26;49
38;53;40;39;16;5;31;64;57;51;35;36;47;30;63;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;13;45;3;60;21;61;1;56;33;27;52;44;29;18;14;46;48;8;10;24;22;7;17;58;50;23;62;37;34;15;26;49;21;288
21;288;38;53;40;39;16;5;31;64;57;51;35;36;47;30;63;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;13;45;3;60;21;61;1;56;33;27;52;44;29;18;14;46;48;8;10;24;22;7;17;58;50;23;62;37;34;15;26;49
38;53;40;39;16;37;31;64;57;51;35;36;47;30;63;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;13;45;3;60;21;61;1;56;33;27;52;44;29;18;14;46;48;8;10;24;22;7;17;58;50;23;62;5;34;15;26;49;21;288
21;288;38;53;40;39;16;37;31;64;57;51;35;36;47;30;63;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;13;45;3;60;21;61;1;56;33;27;52;44;29;18;14;46;48;8;10;24;22;7;17;58;50;23;62;5;34;15;26;49
38;53;40;39;16;37;31;64;57;51;35;36;47;30;63;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;13;45;3;60;21;26;1;56;33;27;52;44;29;18;14;46;48;8;10;24;22;7;17;58;50;23;62;5;34;15;61;49;21;288
21;288;38;53;40;39;16;37;31;64;57;51;35;36;47;30;63;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;13;45;3;60;21;26;1;56;33;27;52;44;29;18;14;46;48;8;10;24;22;7;17;58;50;23;62;5;34;15;61;49
38;53;40;39;16;37;31;64;57;51;35;36;47;30;63;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;13;22;3;60;21;26;1;56;33;27;52;44;29;18;14;46;48;8;10;24;45;7;17;58;50;23;62;5;34;15;61;49;21;288
22;288;38;53;40;39;16;37;31;64;57;51;35;36;47;30;63;2;12;41;9;59;6;54;28;43;19;32;25;42;55;20;11;4;13;22;3;60;21;26;1;56;33;27;52;44;29;18;14;46;48;8;10;24;45;7;17;58;50;23;62;5;34;15;61;49
38;53;40;39;16;37;31;64;57;51;35;36;47;30;63;2;12;41;9;59;6;54;49;43;19;32;25;42;55;20;11;4;13;22;3;60;21;26;1;56;33;27;52;44;29;18;14;46;48;8;10;24;45;7;17;58;50;23;62;5;34;15;61;28;22;288
22;288;38;53;40;39;16;37;31;64;57;51;35;36;47;30;63;2;12;41;9;59;6;54;49;43;19;32;25;42;55;20;11;4;13;22;3;60;21;26;1;56;33;27;52;44;29;18;14;46;48;8;10;24;45;7;17;58;50;23;62;5;34;15;61;28
