"X1";"X27744";"X30";"X8";"X29";"X18";"X10";"X17";"X16";"X1.1";"X12";"X20";"X28";"X13";"X3";"X7";"X32";"X31";"X2";"X4";"X5";"X11";"X14";"X23";"X21";"X22";"X9";"X25";"X6";"X26";"X24";"X27";"X19";"X15"
19;26550;22;6;10;2;4;18;21;11;8;31;7;9;19;25;12;23;1;13;5;17;32;16;15;24;26;14;20;3;29;27;28;30
22;6;10;2;4;18;21;11;8;31;7;9;19;25;12;23;1;13;5;17;32;16;15;24;26;14;20;3;29;28;27;30;19;26630
19;26630;22;6;10;2;4;18;21;11;8;31;7;9;19;25;12;23;1;13;5;17;32;16;15;24;26;14;20;3;29;28;27;30
22;6;10;2;4;18;21;11;8;31;7;9;19;25;12;23;1;13;5;17;32;16;15;24;26;14;20;3;29;28;30;27;19;26630
19;26630;22;6;10;2;4;18;21;11;8;31;7;9;19;25;12;23;1;13;5;17;32;16;15;24;26;14;20;3;29;28;30;27
22;6;10;2;4;18;21;11;8;31;7;24;19;25;12;23;1;13;5;17;32;16;15;9;26;14;20;3;29;28;30;27;19;26422
19;26422;22;6;10;2;4;18;21;11;8;31;7;24;19;25;12;23;1;13;5;17;32;16;15;9;26;14;20;3;29;28;30;27
22;6;10;2;4;18;21;11;8;31;7;24;19;25;12;23;9;13;5;17;32;16;15;1;26;14;20;3;29;28;30;27;19;26582
19;26582;22;6;10;2;4;18;21;11;8;31;7;24;19;25;12;23;9;13;5;17;32;16;15;1;26;14;20;3;29;28;30;27
22;6;10;2;4;18;21;11;8;31;7;24;19;28;12;23;9;13;5;17;32;16;15;1;26;14;20;3;29;25;30;27;19;26662
19;26582;22;6;10;2;4;18;21;11;8;31;7;24;19;25;12;23;9;13;5;17;32;16;15;1;26;14;20;3;29;28;30;27
22;6;10;2;4;18;21;11;8;31;12;24;19;25;7;23;9;13;5;17;32;16;15;1;26;14;20;3;29;28;30;27;19;26862
19;26862;22;6;10;2;4;18;21;11;8;31;12;24;19;25;7;23;9;13;5;17;32;16;15;1;26;14;20;3;29;28;30;27
22;6;15;2;4;18;21;11;8;31;12;24;19;25;7;23;9;13;5;17;32;16;10;1;26;14;20;3;29;28;30;27;19;27342
19;27342;22;6;15;2;4;18;21;11;8;31;12;24;19;25;7;23;9;13;5;17;32;16;10;1;26;14;20;3;29;28;30;27
22;6;15;2;28;18;21;11;8;31;12;24;19;25;7;23;9;13;5;17;32;16;10;1;26;14;20;3;29;4;30;27;19;27372
19;27372;22;6;15;2;28;18;21;11;8;31;12;24;19;25;7;23;9;13;5;17;32;16;10;1;26;14;20;3;29;4;30;27
22;6;15;2;28;18;21;3;8;31;12;24;19;25;7;23;9;13;5;17;32;16;10;1;26;14;20;11;29;4;30;27;19;27492
19;27492;22;6;15;2;28;18;21;3;8;31;12;24;19;25;7;23;9;13;5;17;32;16;10;1;26;14;20;11;29;4;30;27
22;6;15;2;28;18;21;10;8;31;12;24;19;25;7;23;9;13;5;17;32;16;3;1;26;14;20;11;29;4;30;27;19;27512
19;27512;22;6;15;2;28;18;21;10;8;31;12;24;19;25;7;23;9;13;5;17;32;16;3;1;26;14;20;11;29;4;30;27
22;6;15;2;28;18;21;10;24;31;12;8;19;25;7;23;9;13;5;17;32;16;3;1;26;14;20;11;29;4;30;27;19;26730
19;26730;22;6;15;2;28;18;21;10;24;31;12;8;19;25;7;23;9;13;5;17;32;16;3;1;26;14;20;11;29;4;30;27
22;6;15;4;28;18;21;10;24;31;12;8;19;25;7;23;9;13;5;17;32;16;3;1;26;14;20;11;29;2;30;27;19;27010
19;27010;22;6;15;4;28;18;21;10;24;31;12;8;19;25;7;23;9;13;5;17;32;16;3;1;26;14;20;11;29;2;30;27
22;6;15;4;28;18;21;10;24;31;12;8;19;25;7;23;16;13;5;17;32;9;3;1;26;14;20;11;29;2;30;27;19;27210
20;27210;22;6;15;4;28;18;21;10;24;31;12;8;19;25;7;23;16;13;5;17;32;9;3;1;26;14;20;11;29;2;30;27
11;6;15;4;28;18;21;10;24;31;12;8;19;25;7;23;16;13;5;17;32;9;3;1;26;14;20;22;29;2;30;27;20;26646
20;26646;11;6;15;4;28;18;21;10;24;31;12;8;19;25;7;23;16;13;5;17;32;9;3;1;26;14;20;22;29;2;30;27
11;6;15;4;28;18;21;10;29;31;12;8;19;25;7;23;16;13;5;17;32;9;3;1;26;14;20;22;24;2;30;27;20;26886
20;26886;11;6;15;4;28;18;21;10;29;31;12;8;19;25;7;23;16;13;5;17;32;9;3;1;26;14;20;22;24;2;30;27
11;6;15;4;28;18;21;10;29;31;12;8;19;25;7;23;16;13;1;17;32;9;3;5;26;14;20;22;24;2;30;27;20;26766
20;26766;11;6;15;4;28;18;21;10;29;31;12;8;19;25;7;23;16;13;1;17;32;9;3;5;26;14;20;22;24;2;30;27
13;6;15;4;28;18;21;10;29;31;12;8;19;25;7;23;16;11;1;17;32;9;3;5;26;14;20;22;24;2;30;27;20;27146
20;27146;13;6;15;4;28;18;21;10;29;31;12;8;19;25;7;23;16;11;1;17;32;9;3;5;26;14;20;22;24;2;30;27
13;6;15;4;28;18;21;10;29;31;25;8;19;12;7;23;16;11;1;17;32;9;3;5;26;14;20;22;24;2;30;27;20;27346
20;27346;13;6;15;4;28;18;21;10;29;31;25;8;19;12;7;23;16;11;1;17;32;9;3;5;26;14;20;22;24;2;30;27
13;6;10;4;28;18;21;15;29;31;25;8;19;12;7;23;16;11;1;17;32;9;3;5;26;14;20;22;24;2;30;27;20;27266
20;27266;13;6;10;4;28;18;21;15;29;31;25;8;19;12;7;23;16;11;1;17;32;9;3;5;26;14;20;22;24;2;30;27
13;6;10;4;28;18;21;15;29;31;25;8;19;12;7;23;16;11;14;17;32;9;3;5;26;1;20;22;24;2;30;27;20;27826
20;27826;13;6;10;4;28;18;21;15;29;31;25;8;19;12;7;23;16;11;14;17;32;9;3;5;26;1;20;22;24;2;30;27
13;6;10;4;28;18;21;15;29;31;25;8;19;30;7;23;16;11;14;17;32;9;3;5;26;1;20;22;24;2;12;27;20;28090
20;28090;13;6;10;4;28;18;21;15;29;31;25;8;19;30;7;23;16;11;14;17;32;9;3;5;26;1;20;22;24;2;12;27
13;6;10;4;28;18;21;15;29;31;25;8;19;30;7;23;16;11;14;17;9;32;3;5;26;1;20;22;24;2;12;27;20;28390
20;28390;13;6;10;4;28;18;21;15;29;31;25;8;19;30;7;23;16;11;14;17;9;32;3;5;26;1;20;22;24;2;12;27
13;6;4;10;28;18;21;15;29;31;25;8;19;30;7;23;16;11;14;17;9;32;3;5;26;1;20;22;24;2;12;27;20;28190
20;28190;13;6;4;10;28;18;21;15;29;31;25;8;19;30;7;23;16;11;14;17;9;32;3;5;26;1;20;22;24;2;12;27
13;6;4;10;28;18;21;15;29;31;25;8;19;11;7;23;16;30;14;17;9;32;3;5;26;1;20;22;24;2;12;27;20;28224
20;28224;13;6;4;10;28;18;21;15;29;31;25;8;19;11;7;23;16;30;14;17;9;32;3;5;26;1;20;22;24;2;12;27
13;31;4;10;28;18;21;15;29;6;25;8;19;11;7;23;16;30;14;17;9;32;3;5;26;1;20;22;24;2;12;27;20;28724
20;28724;13;31;4;10;28;18;21;15;29;6;25;8;19;11;7;23;16;30;14;17;9;32;3;5;26;1;20;22;24;2;12;27
13;31;4;10;28;18;21;15;29;6;25;8;19;11;7;23;16;26;14;17;9;32;3;5;30;1;20;22;24;2;12;27;20;28624
20;28624;13;31;4;10;28;18;21;15;29;6;25;8;19;11;7;23;16;26;14;17;9;32;3;5;30;1;20;22;24;2;12;27
13;31;4;10;28;18;21;15;29;6;25;8;19;11;7;23;16;26;14;17;9;32;3;5;30;1;20;27;24;2;12;22;20;28784
20;28784;13;31;4;10;28;18;21;15;29;6;25;8;19;11;7;23;16;26;14;17;9;32;3;5;30;1;20;27;24;2;12;22
13;31;4;10;28;18;21;15;29;6;25;8;19;3;7;23;16;26;14;17;9;32;11;5;30;1;20;27;24;2;12;22;20;28544
20;28544;13;31;4;10;28;18;21;15;29;6;25;8;19;3;7;23;16;26;14;17;9;32;11;5;30;1;20;27;24;2;12;22
13;31;4;10;28;18;21;15;29;6;25;8;26;3;7;23;16;19;14;17;9;32;11;5;30;1;20;27;24;2;12;22;20;27724
20;27724;13;31;4;10;28;18;21;15;29;6;25;8;26;3;7;23;16;19;14;17;9;32;11;5;30;1;20;27;24;2;12;22
13;31;4;10;28;18;21;15;29;6;14;8;26;3;7;23;16;19;25;17;9;32;11;5;30;1;20;27;24;2;12;22;20;27684
20;27684;13;31;4;10;28;18;21;15;29;6;14;8;26;3;7;23;16;19;25;17;9;32;11;5;30;1;20;27;24;2;12;22
13;20;4;10;28;18;21;15;29;6;14;8;26;3;7;23;16;19;25;17;9;32;11;5;30;1;31;27;24;2;12;22;20;28204
20;28204;13;20;4;10;28;18;21;15;29;6;14;8;26;3;7;23;16;19;25;17;9;32;11;5;30;1;31;27;24;2;12;22
13;20;4;10;28;18;21;3;29;6;14;8;26;15;7;23;16;19;25;17;9;32;11;5;30;1;31;27;24;2;12;22;20;28444
20;28444;13;20;4;10;28;18;21;3;29;6;14;8;26;15;7;23;16;19;25;17;9;32;11;5;30;1;31;27;24;2;12;22
13;20;4;10;28;18;21;3;29;6;14;8;26;15;7;23;25;19;16;17;9;32;11;5;30;1;31;27;24;2;12;22;20;27872
21;27872;13;20;4;10;28;18;21;3;29;6;14;8;26;15;7;23;25;19;16;17;9;32;11;5;30;1;31;27;24;2;12;22
13;20;4;23;28;18;21;3;29;6;14;8;26;15;7;10;25;19;16;17;9;32;11;5;30;1;31;27;24;2;12;22;21;28126
21;28126;13;20;4;23;28;18;21;3;29;6;14;8;26;15;7;10;25;19;16;17;9;32;11;5;30;1;31;27;24;2;12;22
10;20;4;23;28;18;21;3;29;6;14;8;26;15;7;13;25;19;16;17;9;32;11;5;30;1;31;27;24;2;12;22;21;28566
21;28566;10;20;4;23;28;18;21;3;29;6;14;8;26;15;7;13;25;19;16;17;9;32;11;5;30;1;31;27;24;2;12;22
10;20;4;23;28;18;21;3;29;6;14;22;26;15;7;13;25;19;16;17;9;32;11;5;30;1;31;27;24;2;12;8;21;28286
21;28286;10;20;4;23;28;18;21;3;29;6;14;22;26;15;7;13;25;19;16;17;9;32;11;5;30;1;31;27;24;2;12;8
10;20;4;23;28;18;21;3;29;6;5;22;26;15;7;13;25;19;16;17;9;32;11;14;30;1;31;27;24;2;12;8;21;28046
21;28046;10;20;4;23;28;18;21;3;29;6;5;22;26;15;7;13;25;19;16;17;9;32;11;14;30;1;31;27;24;2;12;8
10;20;4;23;28;18;21;3;29;6;5;22;26;15;7;13;25;19;16;17;9;32;11;14;1;30;31;27;24;2;12;8;21;28418
21;28418;10;20;4;23;28;18;21;3;29;6;5;22;26;15;7;13;25;19;16;17;9;32;11;14;1;30;31;27;24;2;12;8
10;20;4;23;28;18;21;3;29;6;5;22;26;14;7;13;25;19;16;17;9;32;11;15;1;30;31;27;24;2;12;8;21;28298
21;28298;10;20;4;23;28;18;21;3;29;6;5;22;26;14;7;13;25;19;16;17;9;32;11;15;1;30;31;27;24;2;12;8
10;20;4;23;28;18;21;3;29;6;5;22;26;14;7;13;25;19;16;9;17;32;11;15;1;30;31;27;24;2;12;8;21;28556
21;28556;10;20;4;23;28;18;21;3;29;6;5;22;26;14;7;13;25;19;16;9;17;32;11;15;1;30;31;27;24;2;12;8
10;20;4;23;28;18;21;1;29;6;5;22;26;14;7;13;25;19;16;9;17;32;11;15;3;30;31;27;24;2;12;8;21;28076
21;28076;10;20;4;23;28;18;21;1;29;6;5;22;26;14;7;13;25;19;16;9;17;32;11;15;3;30;31;27;24;2;12;8
10;20;4;23;28;18;21;1;5;6;29;22;26;14;7;13;25;19;16;9;17;32;11;15;3;30;31;27;24;2;12;8;21;27718
21;27718;10;20;4;23;28;18;21;1;5;6;29;22;26;14;7;13;25;19;16;9;17;32;11;15;3;30;31;27;24;2;12;8
10;20;4;23;28;18;21;1;24;6;29;22;26;14;7;13;25;19;16;9;17;32;11;15;3;30;31;27;5;2;12;8;21;27634
21;27634;10;20;4;23;28;18;21;1;24;6;29;22;26;14;7;13;25;19;16;9;17;32;11;15;3;30;31;27;5;2;12;8
10;20;4;23;28;18;21;1;24;6;29;22;26;31;7;13;25;19;16;9;17;32;11;15;3;30;14;27;5;2;12;8;21;27386
21;27386;10;20;4;23;28;18;21;1;24;6;29;22;26;31;7;13;25;19;16;9;17;32;11;15;3;30;14;27;5;2;12;8
12;20;4;23;28;18;21;1;24;6;29;22;26;31;7;13;25;19;16;9;17;32;11;15;3;30;14;27;5;2;10;8;21;27866
21;27866;12;20;4;23;28;18;21;1;24;6;29;22;26;31;7;13;25;19;16;9;17;32;11;15;3;30;14;27;5;2;10;8
12;20;4;2;28;18;21;1;24;6;29;22;26;31;7;13;25;19;16;9;17;32;11;15;3;30;14;27;5;23;10;8;21;28232
21;28232;12;20;4;2;28;18;21;1;24;6;29;22;26;31;7;13;25;19;16;9;17;32;11;15;3;30;14;27;5;23;10;8
12;20;4;2;28;18;21;1;24;6;29;22;26;31;7;13;25;19;16;9;17;32;11;15;3;30;23;27;5;14;10;8;21;27752
21;27752;12;20;4;2;28;18;21;1;24;6;29;22;26;31;7;13;25;19;16;9;17;32;11;15;3;30;23;27;5;14;10;8
12;20;4;2;28;18;21;1;32;6;29;22;26;31;7;13;25;19;16;9;17;24;11;15;3;30;23;27;5;14;10;8;21;27352
21;27352;12;20;4;2;28;18;21;1;32;6;29;22;26;31;7;13;25;19;16;9;17;24;11;15;3;30;23;27;5;14;10;8
12;20;4;2;28;18;21;29;32;6;1;22;26;31;7;13;25;19;16;9;17;24;11;15;3;30;23;27;5;14;10;8;21;27560
21;27560;12;20;4;2;28;18;21;29;32;6;1;22;26;31;7;13;25;19;16;9;17;24;11;15;3;30;23;27;5;14;10;8
2;20;4;12;28;18;21;29;32;6;1;22;26;31;7;13;25;19;16;9;17;24;11;15;3;30;23;27;5;14;10;8;21;27720
21;27720;2;20;4;12;28;18;21;29;32;6;1;22;26;31;7;13;25;19;16;9;17;24;11;15;3;30;23;27;5;14;10;8
2;20;4;12;28;18;21;29;32;6;1;22;26;31;8;13;25;19;16;9;17;24;11;15;3;30;23;27;5;14;10;7;21;27660
21;27660;2;20;4;12;28;18;21;29;32;6;1;22;26;31;8;13;25;19;16;9;17;24;11;15;3;30;23;27;5;14;10;7
2;20;4;12;28;18;22;29;32;6;1;21;26;31;8;13;25;19;16;9;17;24;11;15;3;30;23;27;5;14;10;7;21;27760
21;27760;2;20;4;12;28;18;22;29;32;6;1;21;26;31;8;13;25;19;16;9;17;24;11;15;3;30;23;27;5;14;10;7
2;20;4;12;28;18;22;29;32;6;1;21;26;31;8;13;25;19;16;9;17;24;11;15;7;30;23;27;5;14;10;3;21;27680
22;27680;2;20;4;12;28;18;22;29;32;6;1;21;26;31;8;13;25;19;16;9;17;24;11;15;7;30;23;27;5;14;10;3
2;20;4;12;28;18;22;29;32;6;1;21;26;31;19;13;25;8;16;9;17;24;11;15;7;30;23;27;5;14;10;3;22;28064
22;28064;2;20;4;12;28;18;22;29;32;6;1;21;26;31;19;13;25;8;16;9;17;24;11;15;7;30;23;27;5;14;10;3
2;20;4;12;28;18;22;29;32;10;1;21;26;31;19;13;25;8;16;9;17;24;11;15;7;30;23;27;5;14;6;3;22;28044
22;28044;2;20;4;12;28;18;22;29;32;10;1;21;26;31;19;13;25;8;16;9;17;24;11;15;7;30;23;27;5;14;6;3
2;20;4;12;28;18;31;29;32;10;1;21;26;22;19;13;25;8;16;9;17;24;11;15;7;30;23;27;5;14;6;3;22;28304
22;28304;2;20;4;12;28;18;31;29;32;10;1;21;26;22;19;13;25;8;16;9;17;24;11;15;7;30;23;27;5;14;6;3
2;20;4;12;28;18;31;29;32;10;1;21;26;22;19;13;25;8;16;9;17;24;11;15;27;30;23;7;5;14;6;3;22;28436
22;28436;2;20;4;12;28;18;31;29;32;10;1;21;26;22;19;13;25;8;16;9;17;24;11;15;27;30;23;7;5;14;6;3
11;20;4;12;28;18;31;29;32;10;1;21;26;22;19;13;25;8;16;9;17;24;2;15;27;30;23;7;5;14;6;3;22;27856
22;27856;11;20;4;12;28;18;31;29;32;10;1;21;26;22;19;13;25;8;16;9;17;24;2;15;27;30;23;7;5;14;6;3
11;20;8;12;28;18;31;29;32;10;1;21;26;22;19;13;25;4;16;9;17;24;2;15;27;30;23;7;5;14;6;3;22;28016
22;28016;11;20;8;12;28;18;31;29;32;10;1;21;26;22;19;13;25;4;16;9;17;24;2;15;27;30;23;7;5;14;6;3
11;1;8;12;28;18;31;29;32;10;20;21;26;22;19;13;25;4;16;9;17;24;2;15;27;30;23;7;5;14;6;3;22;27898
22;27898;11;1;8;12;28;18;31;29;32;10;20;21;26;22;19;13;25;4;16;9;17;24;2;15;27;30;23;7;5;14;6;3
11;1;8;12;28;18;31;29;32;10;20;21;26;22;19;13;25;30;16;9;17;24;2;15;27;4;23;7;5;14;6;3;22;27304
22;27304;11;1;8;12;28;18;31;29;32;10;20;21;26;22;19;13;25;30;16;9;17;24;2;15;27;4;23;7;5;14;6;3
11;1;8;12;28;18;31;29;32;10;20;7;26;22;19;13;25;30;16;9;17;24;2;15;27;4;23;21;5;14;6;3;22;27288
22;27288;11;1;8;12;28;18;31;29;32;10;20;7;26;22;19;13;25;30;16;9;17;24;2;15;27;4;23;21;5;14;6;3
11;1;29;12;28;18;31;8;32;10;20;7;26;22;19;13;25;30;16;9;17;24;2;15;27;4;23;21;5;14;6;3;22;28314
22;27288;11;1;8;12;28;18;31;29;32;10;20;7;26;22;19;13;25;30;16;9;17;24;2;15;27;4;23;21;5;14;6;3
11;1;8;12;28;18;31;29;32;10;20;7;26;22;19;13;25;30;16;9;17;24;3;15;27;4;23;21;5;14;6;2;22;27348
22;27348;11;1;8;12;28;18;31;29;32;10;20;7;26;22;19;13;25;30;16;9;17;24;3;15;27;4;23;21;5;14;6;2
11;1;3;12;28;18;31;29;32;10;20;7;26;22;19;13;25;30;16;9;17;24;8;15;27;4;23;21;5;14;6;2;22;27308
22;27308;11;1;3;12;28;18;31;29;32;10;20;7;26;22;19;13;25;30;16;9;17;24;8;15;27;4;23;21;5;14;6;2
11;1;26;12;28;18;31;29;32;10;20;7;3;22;19;13;25;30;16;9;17;24;8;15;27;4;23;21;5;14;6;2;22;28642
22;28642;11;1;26;12;28;18;31;29;32;10;20;7;3;22;19;13;25;30;16;9;17;24;8;15;27;4;23;21;5;14;6;2
11;1;31;12;28;18;26;29;32;10;20;7;3;22;19;13;25;30;16;9;17;24;8;15;27;4;23;21;5;14;6;2;22;28602
22;28602;11;1;31;12;28;18;26;29;32;10;20;7;3;22;19;13;25;30;16;9;17;24;8;15;27;4;23;21;5;14;6;2
11;1;23;12;28;18;26;29;32;10;20;7;3;22;19;13;25;30;16;9;17;24;8;15;27;4;31;21;5;14;6;2;22;27882
22;27882;11;1;23;12;28;18;26;29;32;10;20;7;3;22;19;13;25;30;16;9;17;24;8;15;27;4;31;21;5;14;6;2
11;1;23;12;28;17;26;29;32;10;20;7;3;22;19;13;25;30;16;9;18;24;8;15;27;4;31;21;5;14;6;2;22;28002
22;28002;11;1;23;12;28;17;26;29;32;10;20;7;3;22;19;13;25;30;16;9;18;24;8;15;27;4;31;21;5;14;6;2
11;1;23;12;28;15;26;29;32;10;20;7;3;22;19;13;25;30;16;9;18;24;8;17;27;4;31;21;5;14;6;2;22;27948
22;27948;11;1;23;12;28;15;26;29;32;10;20;7;3;22;19;13;25;30;16;9;18;24;8;17;27;4;31;21;5;14;6;2
11;1;23;12;28;15;26;29;32;10;18;7;3;22;19;13;25;30;16;9;20;24;8;17;27;4;31;21;5;14;6;2;22;28068
22;28068;11;1;23;12;28;15;26;29;32;10;18;7;3;22;19;13;25;30;16;9;20;24;8;17;27;4;31;21;5;14;6;2
11;1;23;12;28;15;26;29;32;10;18;7;3;22;19;13;25;30;16;9;20;24;8;27;17;4;31;21;5;14;6;2;22;28028
22;28028;11;1;23;12;28;15;26;29;32;10;18;7;3;22;19;13;25;30;16;9;20;24;8;27;17;4;31;21;5;14;6;2
11;26;23;12;28;15;1;29;32;10;18;7;3;22;19;13;25;30;16;9;20;24;8;27;17;4;31;21;5;14;6;2;22;28280
23;28280;11;26;23;12;28;15;1;29;32;10;18;7;3;22;19;13;25;30;16;9;20;24;8;27;17;4;31;21;5;14;6;2
11;26;23;12;28;15;1;2;32;10;18;7;3;22;19;13;25;30;16;9;20;24;8;27;17;4;31;21;5;14;6;29;23;28124
23;28124;11;26;23;12;28;15;1;2;32;10;18;7;3;22;19;13;25;30;16;9;20;24;8;27;17;4;31;21;5;14;6;29
11;26;23;12;28;15;1;2;32;10;18;7;3;22;19;13;25;30;16;9;20;27;8;24;17;4;31;21;5;14;6;29;23;27924
23;27924;11;26;23;12;28;15;1;2;32;10;18;7;3;22;19;13;25;30;16;9;20;27;8;24;17;4;31;21;5;14;6;29
11;26;23;12;28;18;1;2;32;10;15;7;3;22;19;13;25;30;16;9;20;27;8;24;17;4;31;21;5;14;6;29;23;27750
23;27750;11;26;23;12;28;18;1;2;32;10;15;7;3;22;19;13;25;30;16;9;20;27;8;24;17;4;31;21;5;14;6;29
11;26;23;12;28;18;1;2;32;10;15;25;3;22;19;13;7;30;16;9;20;27;8;24;17;4;31;21;5;14;6;29;23;27790
23;27790;11;26;23;12;28;18;1;2;32;10;15;25;3;22;19;13;7;30;16;9;20;27;8;24;17;4;31;21;5;14;6;29
27;26;23;12;28;18;1;2;32;10;15;25;3;22;19;13;7;30;16;9;20;11;8;24;17;4;31;21;5;14;6;29;23;28296
23;28296;27;26;23;12;28;18;1;2;32;10;15;25;3;22;19;13;7;30;16;9;20;11;8;24;17;4;31;21;5;14;6;29
30;26;23;12;28;18;1;2;32;10;15;25;3;22;19;13;7;27;16;9;20;11;8;24;17;4;31;21;5;14;6;29;23;28656
23;28656;30;26;23;12;28;18;1;2;32;10;15;25;3;22;19;13;7;27;16;9;20;11;8;24;17;4;31;21;5;14;6;29
30;28;23;12;26;18;1;2;32;10;15;25;3;22;19;13;7;27;16;9;20;11;8;24;17;4;31;21;5;14;6;29;23;28656
23;28656;30;28;23;12;26;18;1;2;32;10;15;25;3;22;19;13;7;27;16;9;20;11;8;24;17;4;31;21;5;14;6;29
30;28;23;12;26;18;1;2;32;10;15;25;3;22;9;13;7;27;16;19;20;11;8;24;17;4;31;21;5;14;6;29;23;28570
23;28570;30;28;23;12;26;18;1;2;32;10;15;25;3;22;9;13;7;27;16;19;20;11;8;24;17;4;31;21;5;14;6;29
7;28;23;12;26;18;1;2;32;10;15;25;3;22;9;13;30;27;16;19;20;11;8;24;17;4;31;21;5;14;6;29;23;28674
23;28674;7;28;23;12;26;18;1;2;32;10;15;25;3;22;9;13;30;27;16;19;20;11;8;24;17;4;31;21;5;14;6;29
7;28;23;12;26;18;1;2;32;10;15;25;3;22;9;13;30;27;16;19;20;11;4;24;17;8;31;21;5;14;6;29;23;28294
23;28294;7;28;23;12;26;18;1;2;32;10;15;25;3;22;9;13;30;27;16;19;20;11;4;24;17;8;31;21;5;14;6;29
7;28;23;12;26;18;1;14;32;10;15;25;3;22;9;13;30;27;16;19;20;11;4;24;17;8;31;21;5;2;6;29;23;28214
23;28214;7;28;23;12;26;18;1;14;32;10;15;25;3;22;9;13;30;27;16;19;20;11;4;24;17;8;31;21;5;2;6;29
7;28;23;30;26;18;1;14;32;10;15;25;3;22;9;13;12;27;16;19;20;11;4;24;17;8;31;21;5;2;6;29;23;28572
23;28572;7;28;23;30;26;18;1;14;32;10;15;25;3;22;9;13;12;27;16;19;20;11;4;24;17;8;31;21;5;2;6;29
7;28;23;30;26;18;1;14;32;10;15;25;3;12;9;13;22;27;16;19;20;11;4;24;17;8;31;21;5;2;6;29;23;28080
23;28080;7;28;23;30;26;18;1;14;32;10;15;25;3;12;9;13;22;27;16;19;20;11;4;24;17;8;31;21;5;2;6;29
7;28;23;30;1;18;26;14;32;10;15;25;3;12;9;13;22;27;16;19;20;11;4;24;17;8;31;21;5;2;6;29;23;27800
23;27800;7;28;23;30;1;18;26;14;32;10;15;25;3;12;9;13;22;27;16;19;20;11;4;24;17;8;31;21;5;2;6;29
7;28;23;30;1;8;26;14;32;10;15;25;3;12;9;13;22;27;16;19;20;11;4;24;17;18;31;21;5;2;6;29;23;27678
23;27678;7;28;23;30;1;8;26;14;32;10;15;25;3;12;9;13;22;27;16;19;20;11;4;24;17;18;31;21;5;2;6;29
7;28;23;30;1;8;26;14;32;10;15;12;3;25;9;13;22;27;16;19;20;11;4;24;17;18;31;21;5;2;6;29;23;26754
23;26754;7;28;23;30;1;8;26;14;32;10;15;12;3;25;9;13;22;27;16;19;20;11;4;24;17;18;31;21;5;2;6;29
7;28;23;30;1;8;26;14;32;10;15;12;27;25;9;13;22;3;16;19;20;11;4;24;17;18;31;21;5;2;6;29;23;26332
23;26332;7;28;23;30;1;8;26;14;32;10;15;12;27;25;9;13;22;3;16;19;20;11;4;24;17;18;31;21;5;2;6;29
7;28;23;30;1;8;26;14;32;10;15;12;27;25;9;13;22;3;16;19;20;11;4;5;17;18;31;21;24;2;6;29;23;25678
23;25678;7;28;23;30;1;8;26;14;32;10;15;12;27;25;9;13;22;3;16;19;20;11;4;5;17;18;31;21;24;2;6;29
7;28;23;30;1;8;26;14;32;3;15;12;27;25;9;13;22;10;16;19;20;11;4;5;17;18;31;21;24;2;6;29;23;25518
23;25518;7;28;23;30;1;8;26;14;32;3;15;12;27;25;9;13;22;10;16;19;20;11;4;5;17;18;31;21;24;2;6;29
7;28;23;30;1;31;26;14;32;3;15;12;27;25;9;13;22;10;16;19;20;11;4;5;17;18;8;21;24;2;6;29;23;25480
24;25480;7;28;23;30;1;31;26;14;32;3;15;12;27;25;9;13;22;10;16;19;20;11;4;5;17;18;8;21;24;2;6;29
7;28;23;30;1;31;26;14;32;3;15;12;27;25;9;13;22;10;16;19;20;11;4;5;17;18;8;21;29;2;6;24;24;26420
24;25480;7;28;23;30;1;31;26;14;32;3;15;12;27;25;9;13;22;10;16;19;20;11;4;5;17;18;8;21;24;2;6;29
7;28;23;30;1;31;26;12;32;3;15;14;27;25;9;13;22;10;16;19;20;11;4;5;17;18;8;21;24;2;6;29;24;25720
24;25720;7;28;23;30;1;31;26;12;32;3;15;14;27;25;9;13;22;10;16;19;20;11;4;5;17;18;8;21;24;2;6;29
7;28;23;30;1;31;26;12;32;3;15;14;27;25;9;11;22;10;16;19;20;13;4;5;17;18;8;21;24;2;6;29;24;25260
24;25260;7;28;23;30;1;31;26;12;32;3;15;14;27;25;9;11;22;10;16;19;20;13;4;5;17;18;8;21;24;2;6;29
7;28;23;30;1;31;26;12;32;3;15;14;27;25;9;11;22;10;16;19;20;2;4;5;17;18;8;21;24;13;6;29;24;25540
24;25540;7;28;23;30;1;31;26;12;32;3;15;14;27;25;9;11;22;10;16;19;20;2;4;5;17;18;8;21;24;13;6;29
7;28;23;30;1;31;26;12;32;3;15;29;27;25;9;11;22;10;16;19;20;2;4;5;17;18;8;21;24;13;6;14;24;26072
24;26072;7;28;23;30;1;31;26;12;32;3;15;29;27;25;9;11;22;10;16;19;20;2;4;5;17;18;8;21;24;13;6;14
7;28;23;30;1;31;26;12;32;3;15;14;27;25;9;11;22;10;16;19;20;2;4;5;17;18;8;21;24;13;6;29;24;25540
24;25540;7;28;23;30;1;31;26;12;32;3;15;14;27;25;9;11;22;10;16;19;20;2;4;5;17;18;8;21;24;13;6;29
7;28;23;30;14;31;26;12;32;3;15;1;27;25;9;11;22;10;16;19;20;2;4;5;17;18;8;21;24;13;6;29;24;25700
