"X1";"X292";"X38";"X34";"X16";"X5";"X30";"X39";"X48";"X49";"X57";"X7";"X46";"X17";"X13";"X61";"X42";"X26";"X33";"X22";"X20";"X59";"X21";"X36";"X11";"X19";"X53";"X64";"X58";"X31";"X50";"X4";"X45";"X52";"X9";"X25";"X62";"X1.1";"X41";"X14";"X37";"X8";"X3";"X43";"X27";"X6";"X54";"X29";"X12";"X28";"X55";"X24";"X32";"X44";"X51";"X60";"X40";"X23";"X35";"X2";"X15";"X63";"X18";"X56";"X10";"X47"
10;298;37;35;56;16;15;29;31;60;5;50;34;45;24;51;8;47;39;62;13;38;1;6;48;28;9;26;2;23;58;41;53;33;32;55;25;36;54;61;49;63;44;7;30;18;20;40;4;46;12;3;17;42;52;11;19;59;57;27;21;64;22;14;43;10
37;35;56;16;2;29;31;60;5;50;34;45;24;51;8;47;39;62;13;38;1;6;48;28;9;26;15;23;58;41;53;33;32;55;25;36;54;61;49;63;44;7;30;18;20;40;4;46;12;3;17;42;52;11;19;59;57;27;21;64;22;14;43;10;10;314
10;314;37;35;56;16;2;29;31;60;5;50;34;45;24;51;8;47;39;62;13;38;1;6;48;28;9;26;15;23;58;41;53;33;32;55;25;36;54;61;49;63;44;7;30;18;20;40;4;46;12;3;17;42;52;11;19;59;57;27;21;64;22;14;43;10
37;35;56;16;2;29;31;60;5;50;11;45;24;51;8;47;39;62;13;38;1;6;48;28;9;26;15;23;58;41;53;33;32;55;25;36;54;61;49;63;44;7;30;18;20;40;4;46;12;3;17;42;52;34;19;59;57;27;21;64;22;14;43;10;10;330
10;330;37;35;56;16;2;29;31;60;5;50;11;45;24;51;8;47;39;62;13;38;1;6;48;28;9;26;15;23;58;41;53;33;32;55;25;36;54;61;49;63;44;7;30;18;20;40;4;46;12;3;17;42;52;34;19;59;57;27;21;64;22;14;43;10
37;35;56;16;2;29;31;60;5;50;11;45;24;51;8;47;39;62;13;38;1;26;48;28;9;6;15;23;58;41;53;33;32;55;25;36;54;61;49;63;44;7;30;18;20;40;4;46;12;3;17;42;52;34;19;59;57;27;21;64;22;14;43;10;10;328
10;328;37;35;56;16;2;29;31;60;5;50;11;45;24;51;8;47;39;62;13;38;1;26;48;28;9;6;15;23;58;41;53;33;32;55;25;36;54;61;49;63;44;7;30;18;20;40;4;46;12;3;17;42;52;34;19;59;57;27;21;64;22;14;43;10
37;35;56;16;2;29;31;60;5;50;11;45;24;51;8;47;39;62;13;38;1;26;48;28;9;6;15;23;58;40;53;33;32;55;25;36;54;61;49;63;44;7;30;18;20;41;4;46;12;3;17;42;52;34;19;59;57;27;21;64;22;14;43;10;10;320
10;320;37;35;56;16;2;29;31;60;5;50;11;45;24;51;8;47;39;62;13;38;1;26;48;28;9;6;15;23;58;40;53;33;32;55;25;36;54;61;49;63;44;7;30;18;20;41;4;46;12;3;17;42;52;34;19;59;57;27;21;64;22;14;43;10
37;35;56;16;2;29;31;60;5;50;11;45;24;51;8;47;39;62;13;38;1;26;48;28;9;6;15;23;58;40;53;33;32;55;25;49;54;61;36;63;44;7;30;18;20;41;4;46;12;3;17;42;52;34;19;59;57;27;21;64;22;14;43;10;10;314
10;314;37;35;56;16;2;29;31;60;5;50;11;45;24;51;8;47;39;62;13;38;1;26;48;28;9;6;15;23;58;40;53;33;32;55;25;49;54;61;36;63;44;7;30;18;20;41;4;46;12;3;17;42;52;34;19;59;57;27;21;64;22;14;43;10
37;35;56;16;2;13;31;60;5;50;11;45;24;51;8;47;39;62;29;38;1;26;48;28;9;6;15;23;58;40;53;33;32;55;25;49;54;61;36;63;44;7;30;18;20;41;4;46;12;3;17;42;52;34;19;59;57;27;21;64;22;14;43;10;10;314
10;314;37;35;56;16;2;13;31;60;5;50;11;45;24;51;8;47;39;62;29;38;1;26;48;28;9;6;15;23;58;40;53;33;32;55;25;49;54;61;36;63;44;7;30;18;20;41;4;46;12;3;17;42;52;34;19;59;57;27;21;64;22;14;43;10
37;35;56;16;2;13;31;60;5;50;11;45;24;51;8;47;39;62;29;38;1;26;48;28;9;6;15;54;58;40;53;33;32;55;25;49;23;61;36;63;44;7;30;18;20;41;4;46;12;3;17;42;52;34;19;59;57;27;21;64;22;14;43;10;10;306
10;306;37;35;56;16;2;13;31;60;5;50;11;45;24;51;8;47;39;62;29;38;1;26;48;28;9;6;15;54;58;40;53;33;32;55;25;49;23;61;36;63;44;7;30;18;20;41;4;46;12;3;17;42;52;34;19;59;57;27;21;64;22;14;43;10
37;35;56;16;2;13;31;60;5;50;11;45;24;51;8;47;19;62;29;38;1;26;48;28;9;6;15;54;58;40;53;33;32;55;25;49;23;61;36;63;44;7;30;18;20;41;4;46;12;3;17;42;52;34;39;59;57;27;21;64;22;14;43;10;10;294
10;294;37;35;56;16;2;13;31;60;5;50;11;45;24;51;8;47;19;62;29;38;1;26;48;28;9;6;15;54;58;40;53;33;32;55;25;49;23;61;36;63;44;7;30;18;20;41;4;46;12;3;17;42;52;34;39;59;57;27;21;64;22;14;43;10
37;18;56;16;2;13;31;60;5;50;11;45;24;51;8;47;19;62;29;38;1;26;48;28;9;6;15;54;58;40;53;33;32;55;25;49;23;61;36;63;44;7;30;35;20;41;4;46;12;3;17;42;52;34;39;59;57;27;21;64;22;14;43;10;10;290
10;290;37;18;56;16;2;13;31;60;5;50;11;45;24;51;8;47;19;62;29;38;1;26;48;28;9;6;15;54;58;40;53;33;32;55;25;49;23;61;36;63;44;7;30;35;20;41;4;46;12;3;17;42;52;34;39;59;57;27;21;64;22;14;43;10
37;18;56;16;2;13;31;60;5;50;11;45;24;51;8;47;19;62;29;38;1;26;48;28;9;6;15;54;58;40;53;27;32;55;25;49;23;61;36;63;44;7;30;35;20;41;4;46;12;3;17;42;52;34;39;59;57;33;21;64;22;14;43;10;10;294
10;294;37;18;56;16;2;13;31;60;5;50;11;45;24;51;8;47;19;62;29;38;1;26;48;28;9;6;15;54;58;40;53;27;32;55;25;49;23;61;36;63;44;7;30;35;20;41;4;46;12;3;17;42;52;34;39;59;57;33;21;64;22;14;43;10
37;18;56;16;2;13;31;60;5;50;11;45;24;51;8;47;19;62;36;38;1;26;48;28;9;6;15;54;58;40;53;27;32;55;25;49;23;61;29;63;44;7;30;35;20;41;4;46;12;3;17;42;52;34;39;59;57;33;21;64;22;14;43;10;10;270
10;270;37;18;56;16;2;13;31;60;5;50;11;45;24;51;8;47;19;62;36;38;1;26;48;28;9;6;15;54;58;40;53;27;32;55;25;49;23;61;29;63;44;7;30;35;20;41;4;46;12;3;17;42;52;34;39;59;57;33;21;64;22;14;43;10
37;18;56;16;2;13;31;60;5;50;11;45;24;51;8;47;19;62;36;38;1;26;48;28;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;35;20;41;4;46;12;3;17;42;52;34;39;59;57;33;21;64;22;14;43;29;10;276
10;276;37;18;56;16;2;13;31;60;5;50;11;45;24;51;8;47;19;62;36;38;1;26;48;28;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;35;20;41;4;46;12;3;17;42;52;34;39;59;57;33;21;64;22;14;43;29
37;18;56;16;21;13;31;60;5;50;11;45;24;51;8;47;19;62;36;38;1;26;48;28;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;35;20;41;4;46;12;3;17;42;52;34;39;59;57;33;2;64;22;14;43;29;10;276
10;276;37;18;56;16;21;13;31;60;5;50;11;45;24;51;8;47;19;62;36;38;1;26;48;28;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;35;20;41;4;46;12;3;17;42;52;34;39;59;57;33;2;64;22;14;43;29
37;4;56;16;21;13;31;60;5;50;11;45;24;51;8;47;19;62;36;38;1;26;48;28;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;35;20;41;18;46;12;3;17;42;52;34;39;59;57;33;2;64;22;14;43;29;10;276
10;276;37;4;56;16;21;13;31;60;5;50;11;45;24;51;8;47;19;62;36;38;1;26;48;28;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;35;20;41;18;46;12;3;17;42;52;34;39;59;57;33;2;64;22;14;43;29
37;4;56;16;21;13;31;60;5;50;11;45;24;51;8;47;19;62;36;38;14;26;48;28;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;35;20;41;18;46;12;3;17;42;52;34;39;59;57;33;2;64;22;1;43;29;10;276
10;276;37;4;56;16;21;13;31;60;5;50;11;45;24;51;8;47;19;62;36;38;14;26;48;28;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;35;20;41;18;46;12;3;17;42;52;34;39;59;57;33;2;64;22;1;43;29
37;4;56;16;21;13;31;60;5;50;11;45;24;51;8;47;19;62;36;38;14;26;48;35;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;41;18;46;12;3;17;42;52;34;39;59;57;33;2;64;22;1;43;29;10;284
10;284;37;4;56;16;21;13;31;60;5;50;11;45;24;51;8;47;19;62;36;38;14;26;48;35;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;41;18;46;12;3;17;42;52;34;39;59;57;33;2;64;22;1;43;29
37;4;56;16;21;11;31;60;5;50;13;45;24;51;8;47;19;62;36;38;14;26;48;35;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;41;18;46;12;3;17;42;52;34;39;59;57;33;2;64;22;1;43;29;10;284
11;284;37;4;56;16;21;11;31;60;5;50;13;45;24;51;8;47;19;62;36;38;14;26;48;35;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;41;18;46;12;3;17;42;52;34;39;59;57;33;2;64;22;1;43;29
37;26;56;16;21;11;31;60;5;50;13;45;24;51;8;47;19;62;36;38;14;4;48;35;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;41;18;46;12;3;17;42;52;34;39;59;57;33;2;64;22;1;43;29;11;282
11;282;37;26;56;16;21;11;31;60;5;50;13;45;24;51;8;47;19;62;36;38;14;4;48;35;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;41;18;46;12;3;17;42;52;34;39;59;57;33;2;64;22;1;43;29
37;26;56;16;21;11;31;60;5;50;13;45;24;51;8;47;2;62;36;38;14;4;48;35;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;41;18;46;12;3;17;42;52;34;39;59;57;33;19;64;22;1;43;29;11;290
11;290;37;26;56;16;21;11;31;60;5;50;13;45;24;51;8;47;2;62;36;38;14;4;48;35;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;41;18;46;12;3;17;42;52;34;39;59;57;33;19;64;22;1;43;29
37;26;56;29;21;11;31;60;5;50;13;45;24;51;8;47;2;62;36;38;14;4;48;35;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;41;18;46;12;3;17;42;52;34;39;59;57;33;19;64;22;1;43;16;11;290
11;290;37;26;56;29;21;11;31;60;5;50;13;45;24;51;8;47;2;62;36;38;14;4;48;35;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;41;18;46;12;3;17;42;52;34;39;59;57;33;19;64;22;1;43;16
37;26;56;29;21;11;31;60;5;50;13;45;24;51;8;47;2;62;36;38;18;4;48;35;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;41;14;46;12;3;17;42;52;34;39;59;57;33;19;64;22;1;43;16;11;290
11;290;37;26;56;29;21;11;31;60;5;50;13;45;24;51;8;47;2;62;36;38;18;4;48;35;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;41;14;46;12;3;17;42;52;34;39;59;57;33;19;64;22;1;43;16
37;26;45;29;21;11;31;60;5;50;13;56;24;51;8;47;2;62;36;38;18;4;48;35;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;41;14;46;12;3;17;42;52;34;39;59;57;33;19;64;22;1;43;16;11;294
11;294;37;26;45;29;21;11;31;60;5;50;13;56;24;51;8;47;2;62;36;38;18;4;48;35;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;41;14;46;12;3;17;42;52;34;39;59;57;33;19;64;22;1;43;16
37;26;45;29;21;11;31;60;5;50;13;56;24;51;8;47;2;62;36;38;18;4;48;35;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;59;14;46;12;3;17;42;52;34;39;41;57;33;19;64;22;1;43;16;11;286
11;286;37;26;45;29;21;11;31;60;5;50;13;56;24;51;8;47;2;62;36;38;18;4;48;35;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;59;14;46;12;3;17;42;52;34;39;41;57;33;19;64;22;1;43;16
37;26;45;29;21;11;31;60;5;50;13;56;24;51;8;47;2;62;36;38;18;4;48;35;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;59;14;46;12;3;17;42;52;34;39;41;57;33;22;64;19;1;43;16;11;286
11;286;37;26;45;29;21;11;31;60;5;50;13;56;24;51;8;47;2;62;36;38;18;4;48;35;9;6;15;54;58;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;59;14;46;12;3;17;42;52;34;39;41;57;33;22;64;19;1;43;16
37;26;45;29;21;11;31;60;5;50;13;56;24;51;8;47;2;58;36;38;18;4;48;35;9;6;15;54;62;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;59;14;46;12;3;17;42;52;34;39;41;57;33;22;64;19;1;43;16;11;286
11;286;37;26;45;29;21;11;31;60;5;50;13;56;24;51;8;47;2;58;36;38;18;4;48;35;9;6;15;54;62;40;53;27;32;55;25;49;23;61;10;63;44;7;30;28;20;59;14;46;12;3;17;42;52;34;39;41;57;33;22;64;19;1;43;16
37;26;45;29;21;11;31;60;5;50;13;56;24;51;30;47;2;58;36;38;18;4;48;35;9;6;15;54;62;40;53;27;32;55;25;49;23;61;10;63;44;7;8;28;20;59;14;46;12;3;17;42;52;34;39;41;57;33;22;64;19;1;43;16;11;292
11;292;37;26;45;29;21;11;31;60;5;50;13;56;24;51;30;47;2;58;36;38;18;4;48;35;9;6;15;54;62;40;53;27;32;55;25;49;23;61;10;63;44;7;8;28;20;59;14;46;12;3;17;42;52;34;39;41;57;33;22;64;19;1;43;16
37;26;45;29;21;11;31;60;5;50;13;56;24;51;30;47;2;58;36;38;18;4;48;35;9;6;15;54;62;40;53;27;32;55;25;49;23;61;10;63;44;7;8;28;20;59;14;46;12;3;17;42;52;34;39;19;57;33;22;64;41;1;43;16;11;292
11;292;37;26;45;29;21;11;31;60;5;50;13;56;24;51;30;47;2;58;36;38;18;4;48;35;9;6;15;54;62;40;53;27;32;55;25;49;23;61;10;63;44;7;8;28;20;59;14;46;12;3;17;42;52;34;39;19;57;33;22;64;41;1;43;16
37;26;45;29;21;11;31;60;5;50;13;56;24;51;30;63;2;58;36;38;18;4;48;35;9;6;15;54;62;40;53;27;32;55;25;49;23;61;10;47;44;7;8;28;20;59;14;46;12;3;17;42;52;34;39;19;57;33;22;64;41;1;43;16;11;292
11;292;37;26;45;29;21;11;31;60;5;50;13;56;24;51;30;63;2;58;36;38;18;4;48;35;9;6;15;54;62;40;53;27;32;55;25;49;23;61;10;47;44;7;8;28;20;59;14;46;12;3;17;42;52;34;39;19;57;33;22;64;41;1;43;16
37;26;45;29;21;11;31;60;5;50;13;56;24;51;30;63;2;58;36;38;18;4;48;35;9;6;15;54;62;40;53;27;32;55;25;49;23;61;10;47;44;7;8;28;20;59;14;33;12;3;17;42;52;34;39;19;57;46;22;64;41;1;43;16;11;292
11;292;37;26;45;29;21;11;31;60;5;50;13;56;24;51;30;63;2;58;36;38;18;4;48;35;9;6;15;54;62;40;53;27;32;55;25;49;23;61;10;47;44;7;8;28;20;59;14;33;12;3;17;42;52;34;39;19;57;46;22;64;41;1;43;16
37;26;45;29;9;11;31;60;5;50;13;56;24;51;30;63;2;58;36;38;18;4;48;35;21;6;15;54;62;40;53;27;32;55;25;49;23;61;10;47;44;7;8;28;20;59;14;33;12;3;17;42;52;34;39;19;57;46;22;64;41;1;43;16;11;292
11;292;37;26;45;29;9;11;31;60;5;50;13;56;24;51;30;63;2;58;36;38;18;4;48;35;21;6;15;54;62;40;53;27;32;55;25;49;23;61;10;47;44;7;8;28;20;59;14;33;12;3;17;42;52;34;39;19;57;46;22;64;41;1;43;16
37;26;45;29;9;11;31;60;5;50;13;56;24;51;30;63;2;58;36;38;18;4;48;35;21;6;15;25;62;40;53;27;32;55;54;49;23;61;10;47;44;7;8;28;20;59;14;33;12;3;17;42;52;34;39;19;57;46;22;64;41;1;43;16;11;292
11;292;37;26;45;29;9;11;31;60;5;50;13;56;24;51;30;63;2;58;36;38;18;4;48;35;21;6;15;25;62;40;53;27;32;55;54;49;23;61;10;47;44;7;8;28;20;59;14;33;12;3;17;42;52;34;39;19;57;46;22;64;41;1;43;16
37;26;45;29;9;11;31;60;5;50;13;56;24;51;30;63;2;58;36;38;18;4;48;35;21;6;15;25;46;40;53;27;32;55;54;49;23;61;10;47;44;7;8;28;20;59;14;33;12;3;17;42;52;34;39;19;57;62;22;64;41;1;43;16;11;292
11;292;37;26;45;29;9;11;31;60;5;50;13;56;24;51;30;63;2;58;36;38;18;4;48;35;21;6;15;25;46;40;53;27;32;55;54;49;23;61;10;47;44;7;8;28;20;59;14;33;12;3;17;42;52;34;39;19;57;62;22;64;41;1;43;16
37;26;45;29;9;11;31;60;5;50;13;56;24;51;30;63;2;58;36;38;18;4;48;35;21;6;15;25;53;40;46;27;32;55;54;49;23;61;10;47;44;7;8;28;20;59;14;33;12;3;17;42;52;34;39;19;57;62;22;64;41;1;43;16;11;292
11;292;37;26;45;29;9;11;31;60;5;50;13;56;24;51;30;63;2;58;36;38;18;4;48;35;21;6;15;25;53;40;46;27;32;55;54;49;23;61;10;47;44;7;8;28;20;59;14;33;12;3;17;42;52;34;39;19;57;62;22;64;41;1;43;16
37;26;45;29;9;11;31;60;8;50;13;56;24;51;30;63;2;58;36;38;18;4;48;35;21;6;15;25;53;40;46;27;32;55;54;49;23;61;10;47;44;7;5;28;20;59;14;33;12;3;17;42;52;34;39;19;57;62;22;64;41;1;43;16;11;292
11;292;37;26;45;29;9;11;31;60;8;50;13;56;24;51;30;63;2;58;36;38;18;4;48;35;21;6;15;25;53;40;46;27;32;55;54;49;23;61;10;47;44;7;5;28;20;59;14;33;12;3;17;42;52;34;39;19;57;62;22;64;41;1;43;16
37;26;45;29;9;11;31;60;8;50;13;56;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;53;40;46;27;32;55;54;49;23;61;10;47;44;7;5;28;20;59;14;33;12;3;17;42;52;34;39;19;57;62;22;64;41;1;43;16;11;288
11;288;37;26;45;29;9;11;31;60;8;50;13;56;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;53;40;46;27;32;55;54;49;23;61;10;47;44;7;5;28;20;59;14;33;12;3;17;42;52;34;39;19;57;62;22;64;41;1;43;16
37;26;45;52;9;11;31;60;8;50;13;56;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;53;40;46;27;32;55;54;49;23;61;10;47;44;7;5;28;20;59;14;33;12;3;17;42;29;34;39;19;57;62;22;64;41;1;43;16;11;280
11;280;37;26;45;52;9;11;31;60;8;50;13;56;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;53;40;46;27;32;55;54;49;23;61;10;47;44;7;5;28;20;59;14;33;12;3;17;42;29;34;39;19;57;62;22;64;41;1;43;16
37;26;45;52;9;11;31;57;8;50;13;56;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;53;40;46;27;32;55;54;49;23;61;10;47;44;7;5;28;20;59;14;33;12;3;17;42;29;34;39;19;60;62;22;64;41;1;43;16;11;284
12;280;37;26;45;52;9;11;31;60;8;50;13;56;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;53;40;46;27;32;55;54;49;23;61;10;47;44;7;5;28;20;59;14;33;12;3;17;42;29;34;39;19;57;62;22;64;41;1;43;16
37;26;45;52;9;11;10;60;8;50;13;56;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;53;40;46;27;32;55;54;49;23;61;31;47;44;7;5;28;20;59;14;33;12;3;17;42;29;34;39;19;57;62;22;64;41;1;43;16;12;268
12;268;37;26;45;52;9;11;10;60;8;50;13;56;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;53;40;46;27;32;55;54;49;23;61;31;47;44;7;5;28;20;59;14;33;12;3;17;42;29;34;39;19;57;62;22;64;41;1;43;16
37;26;45;52;9;11;10;60;8;50;13;53;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;56;40;46;27;32;55;54;49;23;61;31;47;44;7;5;28;20;59;14;33;12;3;17;42;29;34;39;19;57;62;22;64;41;1;43;16;12;268
12;268;37;26;45;52;9;11;10;60;8;50;13;53;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;56;40;46;27;32;55;54;49;23;61;31;47;44;7;5;28;20;59;14;33;12;3;17;42;29;34;39;19;57;62;22;64;41;1;43;16
37;26;45;52;9;11;10;60;8;50;13;53;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;56;61;46;27;32;55;54;49;23;40;31;47;44;7;5;28;20;59;14;33;12;3;17;42;29;34;39;19;57;62;22;64;41;1;43;16;12;256
12;256;37;26;45;52;9;11;10;60;8;50;13;53;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;56;61;46;27;32;55;54;49;23;40;31;47;44;7;5;28;20;59;14;33;12;3;17;42;29;34;39;19;57;62;22;64;41;1;43;16
37;26;45;52;9;11;10;60;8;50;13;53;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;12;61;46;27;32;55;54;49;23;40;31;47;44;7;5;28;20;59;14;33;56;3;17;42;29;34;39;19;57;62;22;64;41;1;43;16;12;256
12;256;37;26;45;52;9;11;10;60;8;50;13;53;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;12;61;46;27;32;55;54;49;23;40;31;47;44;7;5;28;20;59;14;33;56;3;17;42;29;34;39;19;57;62;22;64;41;1;43;16
37;26;45;52;9;11;10;60;8;50;13;53;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;12;61;46;27;32;55;19;49;23;40;31;47;44;7;5;28;20;59;14;33;56;3;17;42;29;34;39;54;57;62;22;64;41;1;43;16;12;256
12;256;37;26;45;52;9;11;10;60;8;50;13;53;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;12;61;46;27;32;55;19;49;23;40;31;47;44;7;5;28;20;59;14;33;56;3;17;42;29;34;39;54;57;62;22;64;41;1;43;16
37;26;45;52;9;11;10;60;8;50;13;53;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;12;61;46;27;32;55;19;49;23;64;31;47;44;7;5;28;20;59;14;33;56;3;17;42;29;34;39;54;57;62;22;40;41;1;43;16;12;256
12;256;37;26;45;52;9;11;10;60;8;50;13;53;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;12;61;46;27;32;55;19;49;23;64;31;47;44;7;5;28;20;59;14;33;56;3;17;42;29;34;39;54;57;62;22;40;41;1;43;16
37;26;45;52;9;11;10;60;8;50;13;53;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;12;61;46;27;32;55;19;49;23;64;31;47;44;7;5;28;20;59;14;33;17;3;56;42;29;34;39;54;57;62;22;40;41;1;43;16;12;256
12;256;37;26;45;52;9;11;10;60;8;50;13;53;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;25;12;61;46;27;32;55;19;49;23;64;31;47;44;7;5;28;20;59;14;33;17;3;56;42;29;34;39;54;57;62;22;40;41;1;43;16
37;26;45;52;9;11;10;60;8;50;13;53;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;55;12;61;46;27;32;25;19;49;23;64;31;47;44;7;5;28;20;59;14;33;17;3;56;42;29;34;39;54;57;62;22;40;41;1;43;16;12;260
12;260;37;26;45;52;9;11;10;60;8;50;13;53;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;55;12;61;46;27;32;25;19;49;23;64;31;47;44;7;5;28;20;59;14;33;17;3;56;42;29;34;39;54;57;62;22;40;41;1;43;16
37;26;45;52;9;11;39;60;8;50;13;53;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;55;12;61;46;27;32;25;19;49;23;64;31;47;44;7;5;28;20;59;14;33;17;3;56;42;29;34;10;54;57;62;22;40;41;1;43;16;12;260
12;260;37;26;45;52;9;11;39;60;8;50;13;53;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;55;12;61;46;27;32;25;19;49;23;64;31;47;44;7;5;28;20;59;14;33;17;3;56;42;29;34;10;54;57;62;22;40;41;1;43;16
37;26;45;52;9;11;39;60;8;50;13;53;36;51;30;63;2;58;48;38;18;4;24;35;21;6;15;55;12;61;46;27;32;25;19;49;23;64;31;47;44;7;5;28;20;59;14;33;17;3;56;42;29;34;10;54;57;62;22;40;41;1;43;16;12;268
12;260;37;26;45;52;9;11;39;60;8;50;13;53;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;55;12;61;46;27;32;25;19;49;23;64;31;47;44;7;5;28;20;59;14;33;17;3;56;42;29;34;10;54;57;62;22;40;41;1;43;16
62;26;45;52;9;11;39;60;8;50;13;53;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;55;12;61;46;27;32;25;19;49;23;64;31;47;44;7;5;28;20;59;14;33;17;3;56;42;29;34;10;54;57;37;22;40;41;1;43;16;12;260
12;260;62;26;45;52;9;11;39;60;8;50;13;53;36;51;30;63;2;58;24;38;18;4;48;35;21;6;15;55;12;61;46;27;32;25;19;49;23;64;31;47;44;7;5;28;20;59;14;33;17;3;56;42;29;34;10;54;57;37;22;40;41;1;43;16
62;26;45;52;9;11;39;60;8;50;13;53;36;38;30;63;2;58;24;51;18;4;48;35;21;6;15;55;12;61;46;27;32;25;19;49;23;64;31;47;44;7;5;28;20;59;14;33;17;3;56;42;29;34;10;54;57;37;22;40;41;1;43;16;12;264
12;264;62;26;45;52;9;11;39;60;8;50;13;53;36;38;30;63;2;58;24;51;18;4;48;35;21;6;15;55;12;61;46;27;32;25;19;49;23;64;31;47;44;7;5;28;20;59;14;33;17;3;56;42;29;34;10;54;57;37;22;40;41;1;43;16
62;26;45;52;9;11;39;60;8;50;13;53;36;38;30;63;2;58;24;51;18;4;48;35;16;6;15;55;12;61;46;27;32;25;19;49;23;64;31;47;44;7;5;28;20;59;14;33;17;3;56;42;29;34;10;54;57;37;22;40;41;1;43;21;12;264
12;264;62;26;45;52;9;11;39;60;8;50;13;53;36;38;30;63;2;58;24;51;18;4;48;35;16;6;15;55;12;61;46;27;32;25;19;49;23;64;31;47;44;7;5;28;20;59;14;33;17;3;56;42;29;34;10;54;57;37;22;40;41;1;43;21
62;26;45;52;9;11;39;60;8;50;13;53;36;38;30;63;2;58;24;51;18;4;48;37;16;6;15;55;12;61;46;27;32;25;19;49;23;64;31;47;44;7;5;28;20;59;14;33;17;3;56;42;29;34;10;54;57;35;22;40;41;1;43;21;12;264
12;264;62;26;45;52;9;11;39;60;8;50;13;53;36;38;30;63;2;58;24;51;18;4;48;37;16;6;15;55;12;61;46;27;32;25;19;49;23;64;31;47;44;7;5;28;20;59;14;33;17;3;56;42;29;34;10;54;57;35;22;40;41;1;43;21
62;26;45;52;9;11;39;60;31;50;13;53;36;38;30;63;2;58;24;51;18;4;48;37;16;6;15;55;12;61;46;27;32;25;19;49;23;64;8;47;44;7;5;28;20;59;14;33;17;3;56;42;29;34;10;54;57;35;22;40;41;1;43;21;12;270
