"X1";"X282";"X35";"X5";"X10";"X20";"X52";"X57";"X25";"X59";"X41";"X53";"X22";"X34";"X30";"X40";"X49";"X50";"X9";"X3";"X33";"X23";"X12";"X58";"X37";"X7";"X27";"X51";"X47";"X61";"X60";"X1.1";"X38";"X31";"X16";"X62";"X32";"X48";"X8";"X21";"X2";"X24";"X54";"X43";"X45";"X36";"X39";"X55";"X46";"X64";"X13";"X26";"X6";"X17";"X44";"X4";"X11";"X14";"X15";"X19";"X42";"X56";"X18";"X63";"X29";"X28"
60;41;59;3;56;10;51;21;23;28;47;24;48;40;54;63;58;7;9;19;16;46;8;50;2;53;20;39;32;31;12;5;30;25;15;37;11;35;64;26;13;4;33;45;36;29;14;52;17;38;61;49;42;57;44;6;1;55;18;34;27;22;62;43;14;268
14;268;60;41;59;3;56;10;51;21;23;28;47;24;48;40;54;63;58;7;9;19;16;46;8;50;2;53;20;39;32;31;12;5;30;25;15;37;11;35;64;26;13;4;33;45;36;29;14;52;17;38;61;49;42;57;44;6;1;55;18;34;27;22;62;43
60;41;59;3;56;10;51;21;23;28;47;24;48;40;54;63;45;7;9;19;16;46;8;50;2;53;20;39;32;31;12;5;30;25;15;37;11;35;64;26;13;4;33;58;36;29;14;52;17;38;61;49;42;57;44;6;1;55;18;34;27;22;62;43;14;268
14;268;60;41;59;3;56;10;51;21;23;28;47;24;48;40;54;63;45;7;9;19;16;46;8;50;2;53;20;39;32;31;12;5;30;25;15;37;11;35;64;26;13;4;33;58;36;29;14;52;17;38;61;49;42;57;44;6;1;55;18;34;27;22;62;43
60;41;59;3;56;10;51;21;23;28;47;24;48;40;54;63;14;7;9;19;16;46;8;50;2;53;20;39;32;31;12;5;30;25;15;37;11;35;64;26;13;4;33;58;36;29;45;52;17;38;61;49;42;57;44;6;1;55;18;34;27;22;62;43;14;264
14;264;60;41;59;3;56;10;51;21;23;28;47;24;48;40;54;63;14;7;9;19;16;46;8;50;2;53;20;39;32;31;12;5;30;25;15;37;11;35;64;26;13;4;33;58;36;29;45;52;17;38;61;49;42;57;44;6;1;55;18;34;27;22;62;43
60;41;59;3;56;10;51;21;23;28;47;24;48;22;54;63;14;7;9;19;16;46;8;50;2;53;20;39;32;31;12;5;30;25;15;37;11;35;64;26;13;4;33;58;36;29;45;52;17;38;61;49;42;57;44;6;1;55;18;34;27;40;62;43;14;248
14;248;60;41;59;3;56;10;51;21;23;28;47;24;48;22;54;63;14;7;9;19;16;46;8;50;2;53;20;39;32;31;12;5;30;25;15;37;11;35;64;26;13;4;33;58;36;29;45;52;17;38;61;49;42;57;44;6;1;55;18;34;27;40;62;43
60;41;59;3;56;10;51;21;23;28;47;24;48;22;54;63;14;7;9;19;16;46;8;50;2;53;20;39;32;31;12;5;30;25;15;37;11;33;64;26;13;4;35;58;36;29;45;52;17;38;61;49;42;57;44;6;1;55;18;34;27;40;62;43;14;248
14;248;60;41;59;3;56;10;51;21;23;28;47;24;48;22;54;63;14;7;9;19;16;46;8;50;2;53;20;39;32;31;12;5;30;25;15;37;11;33;64;26;13;4;35;58;36;29;45;52;17;38;61;49;42;57;44;6;1;55;18;34;27;40;62;43
60;41;59;3;56;10;51;21;23;28;47;24;48;22;54;63;14;7;9;19;16;46;8;50;2;53;20;39;32;4;12;5;30;25;15;37;11;33;64;26;13;31;35;58;36;29;45;52;17;38;61;49;42;57;44;6;1;55;18;34;27;40;62;43;14;252
14;252;60;41;59;3;56;10;51;21;23;28;47;24;48;22;54;63;14;7;9;19;16;46;8;50;2;53;20;39;32;4;12;5;30;25;15;37;11;33;64;26;13;31;35;58;36;29;45;52;17;38;61;49;42;57;44;6;1;55;18;34;27;40;62;43
60;41;59;3;56;10;51;21;23;28;47;24;48;22;54;63;14;7;9;19;16;46;8;50;2;53;20;12;32;4;39;5;30;25;15;37;11;33;64;26;13;31;35;58;36;29;45;52;17;38;61;49;42;57;44;6;1;55;18;34;27;40;62;43;14;252
14;252;60;41;59;3;56;10;51;21;23;28;47;24;48;22;54;63;14;7;9;19;16;46;8;50;2;53;20;12;32;4;39;5;30;25;15;37;11;33;64;26;13;31;35;58;36;29;45;52;17;38;61;49;42;57;44;6;1;55;18;34;27;40;62;43
60;41;59;3;56;10;51;21;23;28;47;24;57;22;54;63;14;7;9;19;16;46;8;50;2;53;20;12;32;4;39;5;30;25;15;37;11;33;64;26;13;31;35;58;36;29;45;52;17;38;61;49;42;48;44;6;1;55;18;34;27;40;62;43;14;252
14;252;60;41;59;3;56;10;51;21;23;28;47;24;57;22;54;63;14;7;9;19;16;46;8;50;2;53;20;12;32;4;39;5;30;25;15;37;11;33;64;26;13;31;35;58;36;29;45;52;17;38;61;49;42;48;44;6;1;55;18;34;27;40;62;43
60;39;59;3;56;10;51;21;23;28;47;24;57;22;54;63;14;7;9;19;16;46;8;50;2;53;20;12;32;4;41;5;30;25;15;37;11;33;64;26;13;31;35;58;36;29;45;52;17;38;61;49;42;48;44;6;1;55;18;34;27;40;62;43;14;252
14;252;60;39;59;3;56;10;51;21;23;28;47;24;57;22;54;63;14;7;9;19;16;46;8;50;2;53;20;12;32;4;41;5;30;25;15;37;11;33;64;26;13;31;35;58;36;29;45;52;17;38;61;49;42;48;44;6;1;55;18;34;27;40;62;43
60;39;59;3;56;10;51;21;23;28;47;24;57;22;54;63;14;7;9;19;16;46;8;50;2;53;20;12;32;4;41;5;30;25;15;37;11;33;64;26;13;31;35;58;36;29;45;52;17;38;61;49;42;48;44;1;6;55;18;34;27;40;62;43;14;252
14;252;60;39;59;3;56;10;51;21;23;28;47;24;57;22;54;63;14;7;9;19;16;46;8;50;2;53;20;12;32;4;41;5;30;25;15;37;11;33;64;26;13;31;35;58;36;29;45;52;17;38;61;49;42;48;44;1;6;55;18;34;27;40;62;43
60;39;59;3;56;10;51;21;23;28;47;24;57;22;54;63;14;7;9;19;16;46;8;50;2;53;20;12;32;4;41;5;13;25;15;37;11;33;64;26;30;31;35;58;36;29;45;52;17;38;61;49;42;48;44;1;6;55;18;34;27;40;62;43;14;248
14;248;60;39;59;3;56;10;51;21;23;28;47;24;57;22;54;63;14;7;9;19;16;46;8;50;2;53;20;12;32;4;41;5;13;25;15;37;11;33;64;26;30;31;35;58;36;29;45;52;17;38;61;49;42;48;44;1;6;55;18;34;27;40;62;43
60;39;59;3;56;10;51;21;23;28;47;24;57;22;54;63;14;11;9;19;16;46;8;50;2;53;20;12;32;4;41;5;13;25;15;37;7;33;64;26;30;31;35;58;36;29;45;52;17;38;61;49;42;48;44;1;6;55;18;34;27;40;62;43;14;252
14;252;60;39;59;3;56;10;51;21;23;28;47;24;57;22;54;63;14;11;9;19;16;46;8;50;2;53;20;12;32;4;41;5;13;25;15;37;7;33;64;26;30;31;35;58;36;29;45;52;17;38;61;49;42;48;44;1;6;55;18;34;27;40;62;43
60;39;59;3;56;10;51;21;23;28;47;34;57;22;54;63;14;11;9;19;16;46;8;50;2;53;20;12;32;4;41;5;13;25;15;37;7;33;64;26;30;31;35;58;36;29;45;52;17;38;61;49;42;48;44;1;6;55;18;24;27;40;62;43;14;252
15;252;60;39;59;3;56;10;51;21;23;28;47;34;57;22;54;63;14;11;9;19;16;46;8;50;2;53;20;12;32;4;41;5;13;25;15;37;7;33;64;26;30;31;35;58;36;29;45;52;17;38;61;49;42;48;44;1;6;55;18;24;27;40;62;43
60;39;59;3;56;10;51;21;23;28;47;8;57;22;54;63;14;11;9;19;16;46;34;50;2;53;20;12;32;4;41;5;13;25;15;37;7;33;64;26;30;31;35;58;36;29;45;52;17;38;61;49;42;48;44;1;6;55;18;24;27;40;62;43;15;252
15;252;60;39;59;3;56;10;51;21;23;28;47;8;57;22;54;63;14;11;9;19;16;46;34;50;2;53;20;12;32;4;41;5;13;25;15;37;7;33;64;26;30;31;35;58;36;29;45;52;17;38;61;49;42;48;44;1;6;55;18;24;27;40;62;43
60;39;59;3;56;10;51;21;23;28;47;8;57;22;54;31;14;11;9;19;16;46;34;50;2;53;20;12;32;4;41;5;13;25;15;37;7;33;64;26;30;63;35;58;36;29;45;52;17;38;61;49;42;48;44;1;6;55;18;24;27;40;62;43;15;252
15;252;60;39;59;3;56;10;51;21;23;28;47;8;57;22;54;31;14;11;9;19;16;46;34;50;2;53;20;12;32;4;41;5;13;25;15;37;7;33;64;26;30;63;35;58;36;29;45;52;17;38;61;49;42;48;44;1;6;55;18;24;27;40;62;43
60;39;59;3;56;10;51;21;23;28;47;8;57;22;54;31;14;11;9;19;16;46;34;50;2;53;20;12;6;4;41;5;13;25;15;37;7;33;64;26;30;63;35;58;36;29;45;52;17;38;61;49;42;48;44;1;32;55;18;24;27;40;62;43;15;252
15;252;60;39;59;3;56;10;51;21;23;28;47;8;57;22;54;31;14;11;9;19;16;46;34;50;2;53;20;12;6;4;41;5;13;25;15;37;7;33;64;26;30;63;35;58;36;29;45;52;17;38;61;49;42;48;44;1;32;55;18;24;27;40;62;43
60;39;59;3;56;10;51;21;23;28;47;8;57;22;54;31;46;11;9;19;16;14;34;50;2;53;20;12;6;4;41;5;13;25;15;37;7;33;64;26;30;63;35;58;36;29;45;52;17;38;61;49;42;48;44;1;32;55;18;24;27;40;62;43;15;258
15;258;60;39;59;3;56;10;51;21;23;28;47;8;57;22;54;31;46;11;9;19;16;14;34;50;2;53;20;12;6;4;41;5;13;25;15;37;7;33;64;26;30;63;35;58;36;29;45;52;17;38;61;49;42;48;44;1;32;55;18;24;27;40;62;43
60;39;59;3;56;10;51;21;23;28;47;8;42;22;54;31;46;11;9;19;16;14;34;50;2;53;20;12;6;4;41;5;13;25;15;37;7;33;64;26;30;63;35;58;36;29;45;52;17;38;61;49;57;48;44;1;32;55;18;24;27;40;62;43;15;258
15;258;60;39;59;3;56;10;51;21;23;28;47;8;42;22;54;31;46;11;9;19;16;14;34;50;2;53;20;12;6;4;41;5;13;25;15;37;7;33;64;26;30;63;35;58;36;29;45;52;17;38;61;49;57;48;44;1;32;55;18;24;27;40;62;43
60;39;59;3;56;10;51;21;23;28;47;8;42;22;54;31;46;11;9;19;16;14;34;50;2;53;20;12;6;4;41;5;13;25;15;7;37;33;64;26;30;63;35;58;36;29;45;52;17;38;61;49;57;48;44;1;32;55;18;24;27;40;62;43;15;250
15;250;60;39;59;3;56;10;51;21;23;28;47;8;42;22;54;31;46;11;9;19;16;14;34;50;2;53;20;12;6;4;41;5;13;25;15;7;37;33;64;26;30;63;35;58;36;29;45;52;17;38;61;49;57;48;44;1;32;55;18;24;27;40;62;43
60;39;59;3;56;10;51;21;23;28;47;8;42;22;36;31;46;11;9;19;16;14;34;50;2;53;20;12;6;4;41;5;13;25;15;7;37;33;64;26;30;63;35;58;54;29;45;52;17;38;61;49;57;48;44;1;32;55;18;24;27;40;62;43;15;272
15;272;60;39;59;3;56;10;51;21;23;28;47;8;42;22;36;31;46;11;9;19;16;14;34;50;2;53;20;12;6;4;41;5;13;25;15;7;37;33;64;26;30;63;35;58;54;29;45;52;17;38;61;49;57;48;44;1;32;55;18;24;27;40;62;43
60;39;59;3;56;10;51;21;23;28;47;8;42;22;36;31;46;11;9;19;16;14;34;50;2;53;45;12;6;4;41;5;13;25;15;7;37;33;64;26;30;63;35;58;54;29;20;52;17;38;61;49;57;48;44;1;32;55;18;24;27;40;62;43;15;280
15;280;60;39;59;3;56;10;51;21;23;28;47;8;42;22;36;31;46;11;9;19;16;14;34;50;2;53;45;12;6;4;41;5;13;25;15;7;37;33;64;26;30;63;35;58;54;29;20;52;17;38;61;49;57;48;44;1;32;55;18;24;27;40;62;43
60;39;59;3;56;10;51;8;23;28;47;21;42;22;36;31;46;11;9;19;16;14;34;50;2;53;45;12;6;4;41;5;13;25;15;7;37;33;64;26;30;63;35;58;54;29;20;52;17;38;61;49;57;48;44;1;32;55;18;24;27;40;62;43;15;280
15;280;60;39;59;3;56;10;51;8;23;28;47;21;42;22;36;31;46;11;9;19;16;14;34;50;2;53;45;12;6;4;41;5;13;25;15;7;37;33;64;26;30;63;35;58;54;29;20;52;17;38;61;49;57;48;44;1;32;55;18;24;27;40;62;43
60;39;59;3;56;10;51;8;23;28;47;21;42;22;36;31;46;11;9;19;16;14;34;50;2;53;45;12;6;4;41;5;13;25;15;7;37;33;64;26;30;63;35;58;54;29;20;52;17;38;61;49;57;48;44;27;32;55;18;24;1;40;62;43;15;280
15;280;60;39;59;3;56;10;51;8;23;28;47;21;42;22;36;31;46;11;9;19;16;14;34;50;2;53;45;12;6;4;41;5;13;25;15;7;37;33;64;26;30;63;35;58;54;29;20;52;17;38;61;49;57;48;44;27;32;55;18;24;1;40;62;43
60;39;59;3;56;10;51;8;23;28;47;21;42;22;24;31;46;11;9;19;16;14;34;50;2;53;45;12;6;4;41;5;13;25;15;7;37;33;64;26;30;63;35;58;54;29;20;52;17;38;61;49;57;48;44;27;32;55;18;36;1;40;62;43;15;270
15;270;60;39;59;3;56;10;51;8;23;28;47;21;42;22;24;31;46;11;9;19;16;14;34;50;2;53;45;12;6;4;41;5;13;25;15;7;37;33;64;26;30;63;35;58;54;29;20;52;17;38;61;49;57;48;44;27;32;55;18;36;1;40;62;43
60;39;59;3;56;10;51;8;23;28;47;21;42;22;24;31;46;11;9;19;16;14;34;50;2;53;45;12;6;4;41;5;13;25;15;7;37;33;64;26;30;63;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;1;49;62;43;15;270
15;270;60;39;59;3;56;10;51;8;23;28;47;21;42;22;24;31;46;11;9;19;16;14;34;50;2;53;45;12;6;4;41;5;13;25;15;7;37;33;64;26;30;63;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;1;49;62;43
60;39;59;3;56;10;51;8;23;28;47;21;42;22;24;31;46;11;9;19;16;14;34;50;63;53;45;12;6;4;41;5;13;25;15;7;37;33;64;26;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;1;49;62;43;15;270
15;270;60;39;59;3;56;10;51;8;23;28;47;21;42;22;24;31;46;11;9;19;16;14;34;50;63;53;45;12;6;4;41;5;13;25;15;7;37;33;64;26;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;1;49;62;43
60;39;59;11;56;10;51;8;23;28;47;21;42;22;24;31;46;3;9;19;16;14;34;50;63;53;45;12;6;4;41;5;13;25;15;7;37;33;64;26;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;1;49;62;43;15;270
15;270;60;39;59;11;56;10;51;8;23;28;47;21;42;22;24;31;46;3;9;19;16;14;34;50;63;53;45;12;6;4;41;5;13;25;15;7;37;33;64;26;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;1;49;62;43
60;39;59;11;56;10;51;8;23;28;47;21;42;22;24;31;46;3;9;19;16;14;34;50;63;4;45;12;6;53;41;5;13;25;15;7;37;33;64;26;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;1;49;62;43;15;278
15;278;60;39;59;11;56;10;51;8;23;28;47;21;42;22;24;31;46;3;9;19;16;14;34;50;63;4;45;12;6;53;41;5;13;25;15;7;37;33;64;26;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;1;49;62;43
60;39;59;11;33;10;51;8;23;28;47;21;42;22;24;31;46;3;9;19;16;14;34;50;63;4;45;12;6;53;41;5;13;25;15;7;37;56;64;26;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;1;49;62;43;15;278
15;278;60;39;59;11;33;10;51;8;23;28;47;21;42;22;24;31;46;3;9;19;16;14;34;50;63;4;45;12;6;53;41;5;13;25;15;7;37;56;64;26;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;1;49;62;43
60;39;59;11;33;10;51;8;23;28;47;21;42;22;24;31;46;3;9;19;16;14;34;50;63;4;45;12;6;53;41;5;26;25;15;7;37;56;64;13;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;1;49;62;43;15;284
15;284;60;39;59;11;33;10;51;8;23;28;47;21;42;22;24;31;46;3;9;19;16;14;34;50;63;4;45;12;6;53;41;5;26;25;15;7;37;56;64;13;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;1;49;62;43
60;39;59;11;33;53;51;8;23;28;47;21;42;22;24;31;46;3;9;19;16;14;34;50;63;4;45;12;6;10;41;5;26;25;15;7;37;56;64;13;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;1;49;62;43;15;280
15;280;60;39;59;11;33;53;51;8;23;28;47;21;42;22;24;31;46;3;9;19;16;14;34;50;63;4;45;12;6;10;41;5;26;25;15;7;37;56;64;13;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;1;49;62;43
60;39;59;11;33;53;51;8;34;28;47;21;42;22;24;31;46;3;9;19;16;14;23;50;63;4;45;12;6;10;41;5;26;25;15;7;37;56;64;13;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;1;49;62;43;15;280
15;280;60;39;59;11;33;53;51;8;34;28;47;21;42;22;24;31;46;3;9;19;16;14;23;50;63;4;45;12;6;10;41;5;26;25;15;7;37;56;64;13;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;1;49;62;43
60;39;59;11;33;53;51;8;34;28;47;21;42;22;24;31;46;3;9;19;16;14;23;50;63;4;45;12;6;10;41;1;26;25;15;7;37;56;64;13;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;5;49;62;43;15;278
16;278;60;39;59;11;33;53;51;8;34;28;47;21;42;22;24;31;46;3;9;19;16;14;23;50;63;4;45;12;6;10;41;1;26;25;15;7;37;56;64;13;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;5;49;62;43
60;39;59;11;33;53;51;8;34;28;47;21;42;22;24;31;46;3;9;19;16;14;23;50;63;4;45;12;6;10;41;13;26;25;15;7;37;56;64;1;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;5;49;62;43;16;278
16;278;60;39;59;11;33;53;51;8;34;28;47;21;42;22;24;31;46;3;9;19;16;14;23;50;63;4;45;12;6;10;41;13;26;25;15;7;37;56;64;1;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;27;32;55;18;36;5;49;62;43
60;39;59;11;33;53;51;8;34;28;47;21;42;22;24;27;46;3;9;19;16;14;23;50;63;4;45;12;6;10;41;13;26;25;15;7;37;56;64;1;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;31;32;55;18;36;5;49;62;43;16;278
16;278;60;39;59;11;33;53;51;8;34;28;47;21;42;22;24;27;46;3;9;19;16;14;23;50;63;4;45;12;6;10;41;13;26;25;15;7;37;56;64;1;30;2;35;58;54;29;20;52;17;38;61;40;57;48;44;31;32;55;18;36;5;49;62;43
60;39;59;11;33;53;51;8;34;28;47;21;42;22;24;27;46;3;9;19;16;14;38;50;63;4;45;12;6;10;41;13;26;25;15;7;37;56;64;1;30;2;35;58;54;29;20;52;17;23;61;40;57;48;44;31;32;55;18;36;5;49;62;43;16;278
16;278;60;39;59;11;33;53;51;8;34;28;47;21;42;22;24;27;46;3;9;19;16;14;38;50;63;4;45;12;6;10;41;13;26;25;15;7;37;56;64;1;30;2;35;58;54;29;20;52;17;23;61;40;57;48;44;31;32;55;18;36;5;49;62;43
60;39;59;11;33;53;51;8;34;28;47;21;42;22;24;27;46;3;9;19;16;14;38;50;63;4;45;12;6;18;41;13;26;25;15;7;37;56;64;1;30;2;35;58;54;29;20;52;17;23;61;40;57;48;44;31;32;55;10;36;5;49;62;43;16;282
16;282;60;39;59;11;33;53;51;8;34;28;47;21;42;22;24;27;46;3;9;19;16;14;38;50;63;4;45;12;6;18;41;13;26;25;15;7;37;56;64;1;30;2;35;58;54;29;20;52;17;23;61;40;57;48;44;31;32;55;10;36;5;49;62;43
60;39;59;11;33;53;51;8;34;28;47;21;42;22;24;27;46;3;9;19;16;14;38;50;63;4;45;12;6;18;41;13;26;25;15;7;37;56;64;1;30;2;35;58;54;29;20;52;17;23;61;40;57;48;44;36;32;55;10;31;5;49;62;43;16;282
16;282;60;39;59;11;33;53;51;8;34;28;47;21;42;22;24;27;46;3;9;19;16;14;38;50;63;4;45;12;6;18;41;13;26;25;15;7;37;56;64;1;30;2;35;58;54;29;20;52;17;23;61;40;57;48;44;36;32;55;10;31;5;49;62;43
60;39;59;11;33;48;51;8;34;28;47;21;42;22;24;27;46;3;9;19;16;14;38;50;63;4;45;12;6;18;41;13;26;25;15;7;37;56;64;1;30;2;35;58;54;29;20;52;17;23;61;40;57;53;44;36;32;55;10;31;5;49;62;43;16;278
16;278;60;39;59;11;33;48;51;8;34;28;47;21;42;22;24;27;46;3;9;19;16;14;38;50;63;4;45;12;6;18;41;13;26;25;15;7;37;56;64;1;30;2;35;58;54;29;20;52;17;23;61;40;57;53;44;36;32;55;10;31;5;49;62;43
60;39;59;11;33;48;51;8;34;28;47;21;42;22;24;27;46;3;10;19;16;14;38;50;63;4;45;12;6;18;41;13;26;25;15;7;37;56;64;1;30;2;35;58;54;29;20;52;17;23;61;40;57;53;44;36;32;55;9;31;5;49;62;43;16;270
16;270;60;39;59;11;33;48;51;8;34;28;47;21;42;22;24;27;46;3;10;19;16;14;38;50;63;4;45;12;6;18;41;13;26;25;15;7;37;56;64;1;30;2;35;58;54;29;20;52;17;23;61;40;57;53;44;36;32;55;9;31;5;49;62;43
60;39;59;11;33;48;51;8;34;28;47;21;42;22;24;27;46;3;10;19;16;14;38;50;63;4;45;12;6;56;41;13;26;25;15;7;37;18;64;1;30;2;35;58;54;29;20;52;17;23;61;40;57;53;44;36;32;55;9;31;5;49;62;43;16;270
16;270;60;39;59;11;33;48;51;8;34;28;47;21;42;22;24;27;46;3;10;19;16;14;38;50;63;4;45;12;6;56;41;13;26;25;15;7;37;18;64;1;30;2;35;58;54;29;20;52;17;23;61;40;57;53;44;36;32;55;9;31;5;49;62;43
60;39;59;11;33;48;51;52;34;28;47;21;42;22;24;27;46;3;10;19;16;14;38;50;63;4;45;12;6;56;41;13;26;25;15;7;37;18;64;1;30;2;35;58;54;29;20;8;17;23;61;40;57;53;44;36;32;55;9;31;5;49;62;43;16;278
16;278;60;39;59;11;33;48;51;52;34;28;47;21;42;22;24;27;46;3;10;19;16;14;38;50;63;4;45;12;6;56;41;13;26;25;15;7;37;18;64;1;30;2;35;58;54;29;20;8;17;23;61;40;57;53;44;36;32;55;9;31;5;49;62;43
60;39;59;11;33;48;51;52;34;28;47;21;42;22;24;27;46;3;10;19;16;14;38;50;63;4;45;12;6;56;41;13;26;25;15;7;37;18;31;1;30;2;35;58;54;29;20;8;17;23;61;40;57;53;44;36;32;55;9;64;5;49;62;43;16;278
16;278;60;39;59;11;33;48;51;52;34;28;47;21;42;22;24;27;46;3;10;19;16;14;38;50;63;4;45;12;6;56;41;13;26;25;15;7;37;18;31;1;30;2;35;58;54;29;20;8;17;23;61;40;57;53;44;36;32;55;9;64;5;49;62;43
60;39;59;11;33;48;51;52;40;28;47;21;42;22;24;27;46;3;10;19;16;14;38;50;63;4;45;12;6;56;41;13;26;25;15;7;37;18;31;1;30;2;35;58;54;29;20;8;17;23;61;34;57;53;44;36;32;55;9;64;5;49;62;43;16;278
16;278;60;39;59;11;33;48;51;52;40;28;47;21;42;22;24;27;46;3;10;19;16;14;38;50;63;4;45;12;6;56;41;13;26;25;15;7;37;18;31;1;30;2;35;58;54;29;20;8;17;23;61;34;57;53;44;36;32;55;9;64;5;49;62;43
60;39;59;11;33;48;51;52;40;28;47;21;42;22;24;27;46;3;10;19;16;14;38;50;63;4;45;12;6;56;41;13;26;53;15;7;37;18;31;1;30;2;35;58;54;29;20;8;17;23;61;34;57;25;44;36;32;55;9;64;5;49;62;43;16;278
16;278;60;39;59;11;33;48;51;52;40;28;47;21;42;22;24;27;46;3;10;19;16;14;38;50;63;4;45;12;6;56;41;13;26;53;15;7;37;18;31;1;30;2;35;58;54;29;20;8;17;23;61;34;57;25;44;36;32;55;9;64;5;49;62;43
60;39;59;11;33;48;51;52;40;28;47;21;42;22;24;27;46;3;10;19;16;14;38;50;63;4;25;12;6;56;41;13;26;53;15;7;37;18;31;1;30;2;35;58;54;29;20;8;17;23;61;34;57;45;44;36;32;55;9;64;5;49;62;43;16;266
16;266;60;39;59;11;33;48;51;52;40;28;47;21;42;22;24;27;46;3;10;19;16;14;38;50;63;4;25;12;6;56;41;13;26;53;15;7;37;18;31;1;30;2;35;58;54;29;20;8;17;23;61;34;57;45;44;36;32;55;9;64;5;49;62;43
60;39;59;11;33;48;51;52;40;28;47;21;42;22;24;27;46;63;10;19;16;14;38;50;3;4;25;12;6;56;41;13;26;53;15;7;37;18;31;1;30;2;35;58;54;29;20;8;17;23;61;34;57;45;44;36;32;55;9;64;5;49;62;43;16;266
16;266;60;39;59;11;33;48;51;52;40;28;47;21;42;22;24;27;46;63;10;19;16;14;38;50;3;4;25;12;6;56;41;13;26;53;15;7;37;18;31;1;30;2;35;58;54;29;20;8;17;23;61;34;57;45;44;36;32;55;9;64;5;49;62;43
60;39;59;11;33;48;51;52;40;28;47;21;42;22;24;27;18;63;10;19;16;14;38;50;3;4;25;12;6;56;41;13;26;53;15;7;37;46;31;1;30;2;35;58;54;29;20;8;17;23;61;34;57;45;44;36;32;55;9;64;5;49;62;43;16;270
16;270;60;39;59;11;33;48;51;52;40;28;47;21;42;22;24;27;18;63;10;19;16;14;38;50;3;4;25;12;6;56;41;13;26;53;15;7;37;46;31;1;30;2;35;58;54;29;20;8;17;23;61;34;57;45;44;36;32;55;9;64;5;49;62;43
60;39;59;11;33;48;51;52;40;28;47;21;42;22;24;27;18;63;10;19;16;14;38;50;3;4;25;12;6;56;41;13;26;20;15;7;37;46;31;1;30;2;35;58;54;29;53;8;17;23;61;34;57;45;44;36;32;55;9;64;5;49;62;43;16;270
16;270;60;39;59;11;33;48;51;52;40;28;47;21;42;22;24;27;18;63;10;19;16;14;38;50;3;4;25;12;6;56;41;13;26;20;15;7;37;46;31;1;30;2;35;58;54;29;53;8;17;23;61;34;57;45;44;36;32;55;9;64;5;49;62;43
60;39;59;11;33;48;51;52;40;38;47;21;42;22;24;27;18;63;10;19;16;14;28;50;3;4;25;12;6;56;41;13;26;20;15;7;37;46;31;1;30;2;35;58;54;29;53;8;17;23;61;34;57;45;44;36;32;55;9;64;5;49;62;43;16;278
16;278;60;39;59;11;33;48;51;52;40;38;47;21;42;22;24;27;18;63;10;19;16;14;28;50;3;4;25;12;6;56;41;13;26;20;15;7;37;46;31;1;30;2;35;58;54;29;53;8;17;23;61;34;57;45;44;36;32;55;9;64;5;49;62;43
63;39;59;11;33;48;51;52;40;38;47;21;42;22;24;27;18;60;10;19;16;14;28;50;3;4;25;12;6;56;41;13;26;20;15;7;37;46;31;1;30;2;35;58;54;29;53;8;17;23;61;34;57;45;44;36;32;55;9;64;5;49;62;43;16;278
16;278;63;39;59;11;33;48;51;52;40;38;47;21;42;22;24;27;18;60;10;19;16;14;28;50;3;4;25;12;6;56;41;13;26;20;15;7;37;46;31;1;30;2;35;58;54;29;53;8;17;23;61;34;57;45;44;36;32;55;9;64;5;49;62;43
63;39;59;11;33;48;51;52;40;38;47;21;42;22;24;27;18;60;10;19;16;14;28;50;3;4;25;12;36;56;41;13;26;20;15;7;37;46;31;1;30;2;35;58;54;29;53;8;17;23;61;34;57;45;44;6;32;55;9;64;5;49;62;43;16;278
16;278;63;39;59;11;33;48;51;52;40;38;47;21;42;22;24;27;18;60;10;19;16;14;28;50;3;4;25;12;36;56;41;13;26;20;15;7;37;46;31;1;30;2;35;58;54;29;53;8;17;23;61;34;57;45;44;6;32;55;9;64;5;49;62;43
