"X1";"X27956";"X7";"X21";"X9";"X20";"X32";"X24";"X22";"X14";"X1.1";"X8";"X31";"X13";"X17";"X5";"X2";"X30";"X12";"X4";"X19";"X3";"X25";"X26";"X16";"X18";"X29";"X11";"X6";"X15";"X23";"X27";"X10";"X28"
11;32;16;10;21;8;1;30;23;14;31;6;25;15;12;3;26;18;2;19;4;22;5;20;28;7;29;9;17;27;24;13;32;26732
32;26732;11;32;16;10;21;8;1;30;23;14;31;6;25;15;12;3;26;18;2;19;4;22;5;20;28;7;29;9;17;27;24;13
11;32;16;10;21;8;1;30;23;14;31;6;27;15;12;3;26;18;2;19;4;22;5;20;28;7;29;9;17;25;24;13;32;26532
32;26532;11;32;16;10;21;8;1;30;23;14;31;6;27;15;12;3;26;18;2;19;4;22;5;20;28;7;29;9;17;25;24;13
11;32;16;10;21;8;1;30;23;14;31;6;27;15;12;3;26;18;2;19;4;22;13;20;28;7;29;9;17;25;24;5;32;26852
32;26532;11;32;16;10;21;8;1;30;23;14;31;6;27;15;12;3;26;18;2;19;4;22;5;20;28;7;29;9;17;25;24;13
11;32;16;21;10;8;1;30;23;14;31;6;27;15;12;3;26;18;2;19;4;22;5;20;28;7;29;9;17;25;24;13;32;26716
32;26716;11;32;16;21;10;8;1;30;23;14;31;6;27;15;12;3;26;18;2;19;4;22;5;20;28;7;29;9;17;25;24;13
11;32;16;21;10;8;1;30;23;14;31;6;27;15;12;3;26;18;2;19;4;22;5;20;25;7;29;9;17;28;24;13;32;26796
33;26796;11;32;16;21;10;8;1;30;23;14;31;6;27;15;12;3;26;18;2;19;4;22;5;20;25;7;29;9;17;28;24;13
11;32;16;21;10;8;1;30;23;14;31;6;27;15;12;3;26;9;2;19;4;22;5;20;25;7;29;18;17;28;24;13;33;26782
33;26782;11;32;16;21;10;8;1;30;23;14;31;6;27;15;12;3;26;9;2;19;4;22;5;20;25;7;29;18;17;28;24;13
11;32;16;21;10;8;1;30;23;14;31;6;28;15;12;3;26;9;2;19;4;22;5;20;25;7;29;18;17;27;24;13;33;27342
33;27342;11;32;16;21;10;8;1;30;23;14;31;6;28;15;12;3;26;9;2;19;4;22;5;20;25;7;29;18;17;27;24;13
11;32;16;21;10;8;1;30;28;14;31;6;23;15;12;3;26;9;2;19;4;22;5;20;25;7;29;18;17;27;24;13;33;27022
33;27022;11;32;16;21;10;8;1;30;28;14;31;6;23;15;12;3;26;9;2;19;4;22;5;20;25;7;29;18;17;27;24;13
11;32;16;21;10;8;1;30;28;14;31;6;23;15;12;9;26;3;2;19;4;22;5;20;25;7;29;18;17;27;24;13;33;27222
33;27222;11;32;16;21;10;8;1;30;28;14;31;6;23;15;12;9;26;3;2;19;4;22;5;20;25;7;29;18;17;27;24;13
11;32;13;21;10;8;1;30;28;14;31;6;23;15;12;9;26;3;2;19;4;22;5;20;25;7;29;18;17;27;24;16;33;27402
33;27402;11;32;13;21;10;8;1;30;28;14;31;6;23;15;12;9;26;3;2;19;4;22;5;20;25;7;29;18;17;27;24;16
11;32;13;21;10;8;1;30;28;14;31;6;23;19;12;9;26;3;2;15;4;22;5;20;25;7;29;18;17;27;24;16;33;27186
33;27186;11;32;13;21;10;8;1;30;28;14;31;6;23;19;12;9;26;3;2;15;4;22;5;20;25;7;29;18;17;27;24;16
11;32;13;21;10;8;1;30;28;14;31;6;23;19;12;9;26;27;2;15;4;22;5;20;25;7;29;18;17;3;24;16;33;26440
33;26440;11;32;13;21;10;8;1;30;28;14;31;6;23;19;12;9;26;27;2;15;4;22;5;20;25;7;29;18;17;3;24;16
11;32;13;21;10;8;1;30;28;14;31;6;23;19;12;9;26;27;2;15;4;22;5;20;25;7;29;17;18;3;24;16;33;26460
33;26460;11;32;13;21;10;8;1;30;28;14;31;6;23;19;12;9;26;27;2;15;4;22;5;20;25;7;29;17;18;3;24;16
11;32;13;21;10;8;1;30;28;14;31;6;23;19;12;9;26;27;24;15;4;22;5;20;25;7;29;17;18;3;2;16;33;26488
33;26488;11;32;13;21;10;8;1;30;28;14;31;6;23;19;12;9;26;27;24;15;4;22;5;20;25;7;29;17;18;3;2;16
11;32;13;30;10;8;1;21;28;14;31;6;23;19;12;9;26;27;24;15;4;22;5;20;25;7;29;17;18;3;2;16;33;26428
33;26428;11;32;13;30;10;8;1;21;28;14;31;6;23;19;12;9;26;27;24;15;4;22;5;20;25;7;29;17;18;3;2;16
11;32;13;30;10;8;1;21;28;14;31;6;23;19;12;9;26;27;29;15;4;22;5;20;25;7;24;17;18;3;2;16;33;26388
33;26388;11;32;13;30;10;8;1;21;28;14;31;6;23;19;12;9;26;27;29;15;4;22;5;20;25;7;24;17;18;3;2;16
11;32;13;30;10;8;1;21;28;14;31;6;23;19;12;9;26;27;29;15;4;22;5;16;25;7;24;17;18;3;2;20;33;26572
33;26572;11;32;13;30;10;8;1;21;28;14;31;6;23;19;12;9;26;27;29;15;4;22;5;16;25;7;24;17;18;3;2;20
11;32;13;30;10;8;18;21;28;14;31;6;23;19;12;9;26;27;29;15;4;22;5;16;25;7;24;17;1;3;2;20;33;25172
33;25172;11;32;13;30;10;8;18;21;28;14;31;6;23;19;12;9;26;27;29;15;4;22;5;16;25;7;24;17;1;3;2;20
11;32;13;30;10;8;18;3;28;14;31;6;23;19;12;9;26;27;29;15;4;22;5;16;25;7;24;17;1;21;2;20;33;25424
33;25424;11;32;13;30;10;8;18;3;28;14;31;6;23;19;12;9;26;27;29;15;4;22;5;16;25;7;24;17;1;21;2;20
22;32;13;30;10;8;18;3;28;14;31;6;23;19;12;9;26;27;29;15;4;11;5;16;25;7;24;17;1;21;2;20;33;25642
33;25642;22;32;13;30;10;8;18;3;28;14;31;6;23;19;12;9;26;27;29;15;4;11;5;16;25;7;24;17;1;21;2;20
22;32;13;30;10;8;18;3;28;14;31;6;23;19;12;9;2;27;29;15;4;11;5;16;25;7;24;17;1;21;26;20;33;26442
33;26442;22;32;13;30;10;8;18;3;28;14;31;6;23;19;12;9;2;27;29;15;4;11;5;16;25;7;24;17;1;21;26;20
31;32;13;30;10;8;18;3;28;14;22;6;23;19;12;9;2;27;29;15;4;11;5;16;25;7;24;17;1;21;26;20;33;26122
33;26122;31;32;13;30;10;8;18;3;28;14;22;6;23;19;12;9;2;27;29;15;4;11;5;16;25;7;24;17;1;21;26;20
31;32;13;30;10;8;18;3;28;29;22;6;23;19;12;9;2;27;14;15;4;11;5;16;25;7;24;17;1;21;26;20;33;25820
33;25820;31;32;13;30;10;8;18;3;28;29;22;6;23;19;12;9;2;27;14;15;4;11;5;16;25;7;24;17;1;21;26;20
31;32;13;9;10;8;18;3;28;29;22;6;23;19;12;30;2;27;14;15;4;11;5;16;25;7;24;17;1;21;26;20;33;25222
33;25222;31;32;13;9;10;8;18;3;28;29;22;6;23;19;12;30;2;27;14;15;4;11;5;16;25;7;24;17;1;21;26;20
31;32;13;9;10;8;18;3;28;29;22;6;23;19;12;30;2;27;14;15;4;11;5;16;25;7;24;17;26;21;1;20;33;25624
34;25624;31;32;13;9;10;8;18;3;28;29;22;6;23;19;12;30;2;27;14;15;4;11;5;16;25;7;24;17;26;21;1;20
31;32;13;9;10;8;18;3;28;29;22;6;23;25;12;30;2;27;14;15;4;11;5;16;19;7;24;17;26;21;1;20;34;25744
34;25744;31;32;13;9;10;8;18;3;28;29;22;6;23;25;12;30;2;27;14;15;4;11;5;16;19;7;24;17;26;21;1;20
31;32;13;9;10;8;18;3;28;29;22;6;23;25;12;30;2;27;14;15;4;11;5;7;19;16;24;17;26;21;1;20;34;26224
34;26224;31;32;13;9;10;8;18;3;28;29;22;6;23;25;12;30;2;27;14;15;4;11;5;7;19;16;24;17;26;21;1;20
31;32;13;9;10;8;18;3;28;29;20;6;23;25;12;30;2;27;14;15;4;11;5;7;19;16;24;17;26;21;1;22;34;27064
34;27064;31;32;13;9;10;8;18;3;28;29;20;6;23;25;12;30;2;27;14;15;4;11;5;7;19;16;24;17;26;21;1;22
31;32;13;9;10;8;18;3;22;29;20;6;23;25;12;30;2;27;14;15;4;11;5;7;19;16;24;17;26;21;1;28;34;26644
34;26644;31;32;13;9;10;8;18;3;22;29;20;6;23;25;12;30;2;27;14;15;4;11;5;7;19;16;24;17;26;21;1;28
31;32;13;9;10;8;18;3;22;29;20;6;23;25;12;30;2;27;14;15;4;11;19;7;5;16;24;17;26;21;1;28;34;26766
34;26766;31;32;13;9;10;8;18;3;22;29;20;6;23;25;12;30;2;27;14;15;4;11;19;7;5;16;24;17;26;21;1;28
31;32;13;9;10;8;18;3;22;29;20;6;23;25;19;30;2;27;14;15;4;11;12;7;5;16;24;17;26;21;1;28;34;27426
34;27426;31;32;13;9;10;8;18;3;22;29;20;6;23;25;19;30;2;27;14;15;4;11;12;7;5;16;24;17;26;21;1;28
31;32;13;9;10;8;3;18;22;29;20;6;23;25;19;30;2;27;14;15;4;11;12;7;5;16;24;17;26;21;1;28;34;27832
34;27832;31;32;13;9;10;8;3;18;22;29;20;6;23;25;19;30;2;27;14;15;4;11;12;7;5;16;24;17;26;21;1;28
31;32;13;27;10;8;3;18;22;29;20;6;23;25;19;30;2;9;14;15;4;11;12;7;5;16;24;17;26;21;1;28;34;27492
34;27492;31;32;13;27;10;8;3;18;22;29;20;6;23;25;19;30;2;9;14;15;4;11;12;7;5;16;24;17;26;21;1;28
31;32;13;7;10;8;3;18;22;29;20;6;23;25;19;30;2;9;14;15;4;11;12;27;5;16;24;17;26;21;1;28;34;27018
34;27018;31;32;13;7;10;8;3;18;22;29;20;6;23;25;19;30;2;9;14;15;4;11;12;27;5;16;24;17;26;21;1;28
31;32;13;11;10;8;3;18;22;29;20;6;23;25;19;30;2;9;14;15;4;7;12;27;5;16;24;17;26;21;1;28;34;26978
34;26978;31;32;13;11;10;8;3;18;22;29;20;6;23;25;19;30;2;9;14;15;4;7;12;27;5;16;24;17;26;21;1;28
31;32;13;11;10;8;3;29;22;18;20;6;23;25;19;30;2;9;14;15;4;7;12;27;5;16;24;17;26;21;1;28;34;26898
34;26898;31;32;13;11;10;8;3;29;22;18;20;6;23;25;19;30;2;9;14;15;4;7;12;27;5;16;24;17;26;21;1;28
31;32;13;11;10;8;3;29;22;18;20;6;23;25;19;30;2;9;14;15;5;7;12;27;4;16;24;17;26;21;1;28;34;26938
34;26938;31;32;13;11;10;8;3;29;22;18;20;6;23;25;19;30;2;9;14;15;5;7;12;27;4;16;24;17;26;21;1;28
31;32;13;11;10;8;3;29;22;18;20;6;23;25;19;30;2;9;14;15;5;7;12;26;4;16;24;17;27;21;1;28;34;26998
34;26998;31;32;13;11;10;8;3;29;22;18;20;6;23;25;19;30;2;9;14;15;5;7;12;26;4;16;24;17;27;21;1;28
31;32;13;11;10;8;3;29;22;18;20;4;23;25;19;30;2;9;14;15;5;7;12;26;6;16;24;17;27;21;1;28;34;27158
34;27158;31;32;13;11;10;8;3;29;22;18;20;4;23;25;19;30;2;9;14;15;5;7;12;26;6;16;24;17;27;21;1;28
31;32;13;11;10;8;3;29;22;18;20;4;23;25;19;30;2;9;14;15;5;7;12;26;6;16;27;17;24;21;1;28;34;27358
34;27358;31;32;13;11;10;8;3;29;22;18;20;4;23;25;19;30;2;9;14;15;5;7;12;26;6;16;27;17;24;21;1;28
31;32;13;11;10;8;3;29;22;18;17;4;23;25;19;30;2;9;14;15;5;7;12;26;6;16;27;20;24;21;1;28;34;27798
34;27798;31;32;13;11;10;8;3;29;22;18;17;4;23;25;19;30;2;9;14;15;5;7;12;26;6;16;27;20;24;21;1;28
31;32;1;11;10;8;3;29;22;18;17;4;23;25;19;30;2;9;14;15;5;7;12;26;6;16;27;20;24;21;13;28;34;27978
34;27978;31;32;1;11;10;8;3;29;22;18;17;4;23;25;19;30;2;9;14;15;5;7;12;26;6;16;27;20;24;21;13;28
29;32;1;11;10;8;3;31;22;18;17;4;23;25;19;30;2;9;14;15;5;7;12;26;6;16;27;20;24;21;13;28;34;27978
34;27978;29;32;1;11;10;8;3;31;22;18;17;4;23;25;19;30;2;9;14;15;5;7;12;26;6;16;27;20;24;21;13;28
29;32;1;11;10;8;3;31;22;18;17;4;23;25;14;30;2;9;19;15;5;7;12;26;6;16;27;20;24;21;13;28;34;27380
34;27380;29;32;1;11;10;8;3;31;22;18;17;4;23;25;14;30;2;9;19;15;5;7;12;26;6;16;27;20;24;21;13;28
29;32;1;11;10;8;3;31;22;18;17;4;23;25;14;30;2;16;19;15;5;7;12;26;6;9;27;20;24;21;13;28;34;26780
35;26780;29;32;1;11;10;8;3;31;22;18;17;4;23;25;14;30;2;16;19;15;5;7;12;26;6;9;27;20;24;21;13;28
29;32;1;11;10;8;27;31;22;18;17;4;23;25;14;30;2;16;19;15;5;7;12;26;6;9;3;20;24;21;13;28;35;25862
35;25862;29;32;1;11;10;8;27;31;22;18;17;4;23;25;14;30;2;16;19;15;5;7;12;26;6;9;3;20;24;21;13;28
29;32;1;17;10;8;27;31;22;18;11;4;23;25;14;30;2;16;19;15;5;7;12;26;6;9;3;20;24;21;13;28;35;26636
35;26636;29;32;1;17;10;8;27;31;22;18;11;4;23;25;14;30;2;16;19;15;5;7;12;26;6;9;3;20;24;21;13;28
29;32;1;17;10;8;27;31;22;18;11;4;23;25;14;30;2;19;16;15;5;7;12;26;6;9;3;20;24;21;13;28;35;26530
35;26530;29;32;1;17;10;8;27;31;22;18;11;4;23;25;14;30;2;19;16;15;5;7;12;26;6;9;3;20;24;21;13;28
29;32;1;17;10;5;27;31;22;18;11;4;23;25;14;30;2;19;16;15;8;7;12;26;6;9;3;20;24;21;13;28;35;25730
35;25730;29;32;1;17;10;5;27;31;22;18;11;4;23;25;14;30;2;19;16;15;8;7;12;26;6;9;3;20;24;21;13;28
29;32;1;17;10;5;27;31;22;18;11;21;23;25;14;30;2;19;16;15;8;7;12;26;6;9;3;20;24;4;13;28;35;25518
35;25518;29;32;1;17;10;5;27;31;22;18;11;21;23;25;14;30;2;19;16;15;8;7;12;26;6;9;3;20;24;4;13;28
29;16;1;17;10;5;27;31;22;18;11;21;23;25;14;30;2;19;32;15;8;7;12;26;6;9;3;20;24;4;13;28;35;25012
35;25012;29;16;1;17;10;5;27;31;22;18;11;21;23;25;14;30;2;19;32;15;8;7;12;26;6;9;3;20;24;4;13;28
29;16;1;17;10;5;27;31;11;18;22;21;23;25;14;30;2;19;32;15;8;7;12;26;6;9;3;20;24;4;13;28;35;24934
35;24934;29;16;1;17;10;5;27;31;11;18;22;21;23;25;14;30;2;19;32;15;8;7;12;26;6;9;3;20;24;4;13;28
29;16;1;17;10;5;27;31;11;18;22;21;23;25;14;30;2;19;32;15;8;7;12;26;20;9;3;6;24;4;13;28;35;25250
35;25250;29;16;1;17;10;5;27;31;11;18;22;21;23;25;14;30;2;19;32;15;8;7;12;26;20;9;3;6;24;4;13;28
29;16;1;17;10;27;5;31;11;18;22;21;23;25;14;30;2;19;32;15;8;7;12;26;20;9;3;6;24;4;13;28;35;26550
35;26550;29;16;1;17;10;27;5;31;11;18;22;21;23;25;14;30;2;19;32;15;8;7;12;26;20;9;3;6;24;4;13;28
29;16;1;17;10;27;5;31;11;18;22;21;23;25;14;30;2;19;32;4;8;7;12;26;20;9;3;6;24;15;13;28;35;26790
35;26790;29;16;1;17;10;27;5;31;11;18;22;21;23;25;14;30;2;19;32;4;8;7;12;26;20;9;3;6;24;15;13;28
24;16;1;17;10;27;5;31;11;18;22;21;23;25;14;30;2;19;32;4;8;7;12;26;20;9;3;6;29;15;13;28;35;27570
35;27570;24;16;1;17;10;27;5;31;11;18;22;21;23;25;14;30;2;19;32;4;8;7;12;26;20;9;3;6;29;15;13;28
24;16;1;17;10;27;5;31;11;18;22;21;23;25;14;30;2;19;32;4;8;7;15;26;20;9;3;6;29;12;13;28;35;27530
35;27530;24;16;1;17;10;27;5;31;11;18;22;21;23;25;14;30;2;19;32;4;8;7;15;26;20;9;3;6;29;12;13;28
24;16;1;17;10;27;5;31;11;18;22;21;23;25;14;30;2;32;19;4;8;7;15;26;20;9;3;6;29;12;13;28;35;28130
35;28130;24;16;1;17;10;27;5;31;11;18;22;21;23;25;14;30;2;32;19;4;8;7;15;26;20;9;3;6;29;12;13;28
24;16;1;17;10;27;5;31;11;18;26;21;23;25;14;30;2;32;19;4;8;7;15;22;20;9;3;6;29;12;13;28;35;28410
35;28410;24;16;1;17;10;27;5;31;11;18;26;21;23;25;14;30;2;32;19;4;8;7;15;22;20;9;3;6;29;12;13;28
24;16;1;17;10;27;5;31;11;18;26;21;23;25;14;30;2;32;19;4;8;7;3;22;20;9;15;6;29;12;13;28;35;28190
35;28190;24;16;1;17;10;27;5;31;11;18;26;21;23;25;14;30;2;32;19;4;8;7;3;22;20;9;15;6;29;12;13;28
24;16;1;13;10;27;5;31;11;18;26;21;23;25;14;30;2;32;19;4;8;7;3;22;20;9;15;6;29;12;17;28;35;27492
35;27492;24;16;1;13;10;27;5;31;11;18;26;21;23;25;14;30;2;32;19;4;8;7;3;22;20;9;15;6;29;12;17;28
24;16;1;13;10;27;5;31;11;18;26;21;23;25;7;30;2;32;19;4;8;14;3;22;20;9;15;6;29;12;17;28;35;27932
35;27932;24;16;1;13;10;27;5;31;11;18;26;21;23;25;7;30;2;32;19;4;8;14;3;22;20;9;15;6;29;12;17;28
24;16;11;13;10;27;5;31;1;18;26;21;23;25;7;30;2;32;19;4;8;14;3;22;20;9;15;6;29;12;17;28;35;27292
35;27292;24;16;11;13;10;27;5;31;1;18;26;21;23;25;7;30;2;32;19;4;8;14;3;22;20;9;15;6;29;12;17;28
24;16;11;13;10;27;5;31;1;18;26;21;23;25;7;30;2;32;19;4;8;14;3;20;22;9;15;6;29;12;17;28;35;27452
35;27452;24;16;11;13;10;27;5;31;1;18;26;21;23;25;7;30;2;32;19;4;8;14;3;20;22;9;15;6;29;12;17;28
24;16;11;13;10;27;5;31;1;18;26;21;23;25;7;30;2;32;19;4;28;14;3;20;22;9;15;6;29;12;17;8;35;27530
36;27530;24;16;11;13;10;27;5;31;1;18;26;21;23;25;7;30;2;32;19;4;28;14;3;20;22;9;15;6;29;12;17;8
24;16;11;13;10;27;5;31;2;18;26;21;23;25;7;30;1;32;19;4;28;14;3;20;22;9;15;6;29;12;17;8;36;27870
36;27870;24;16;11;13;10;27;5;31;2;18;26;21;23;25;7;30;1;32;19;4;28;14;3;20;22;9;15;6;29;12;17;8
24;16;11;13;10;27;5;31;2;18;26;21;23;25;7;30;4;32;19;1;28;14;3;20;22;9;15;6;29;12;17;8;36;27790
36;27790;24;16;11;13;10;27;5;31;2;18;26;21;23;25;7;30;4;32;19;1;28;14;3;20;22;9;15;6;29;12;17;8
24;16;11;13;10;27;5;31;2;18;26;21;23;25;7;30;4;32;8;1;28;14;3;20;22;9;15;6;29;12;17;19;36;27882
36;27882;24;16;11;13;10;27;5;31;2;18;26;21;23;25;7;30;4;32;8;1;28;14;3;20;22;9;15;6;29;12;17;19
24;16;11;13;10;27;5;31;2;6;26;21;23;25;7;30;4;32;8;1;28;14;3;20;22;9;15;18;29;12;17;19;36;27620
36;27620;24;16;11;13;10;27;5;31;2;6;26;21;23;25;7;30;4;32;8;1;28;14;3;20;22;9;15;18;29;12;17;19
24;16;11;13;10;27;5;31;2;6;26;21;1;25;7;30;4;32;8;23;28;14;3;20;22;9;15;18;29;12;17;19;36;27348
36;27348;24;16;11;13;10;27;5;31;2;6;26;21;1;25;7;30;4;32;8;23;28;14;3;20;22;9;15;18;29;12;17;19
24;15;11;13;10;27;5;31;2;6;26;21;1;25;7;30;4;32;8;23;28;14;3;20;22;9;16;18;29;12;17;19;36;26808
36;26808;24;15;11;13;10;27;5;31;2;6;26;21;1;25;7;30;4;32;8;23;28;14;3;20;22;9;16;18;29;12;17;19
24;15;11;13;22;27;5;31;2;6;26;21;1;25;7;30;4;32;8;23;28;14;3;20;10;9;16;18;29;12;17;19;36;27098
36;27098;24;15;11;13;22;27;5;31;2;6;26;21;1;25;7;30;4;32;8;23;28;14;3;20;10;9;16;18;29;12;17;19
24;15;11;13;22;27;5;31;2;6;1;21;26;25;7;30;4;32;8;23;28;14;3;20;10;9;16;18;29;12;17;19;36;27502
36;27502;24;15;11;13;22;27;5;31;2;6;1;21;26;25;7;30;4;32;8;23;28;14;3;20;10;9;16;18;29;12;17;19
24;15;11;13;22;25;5;31;2;6;1;21;26;27;7;30;4;32;8;23;28;14;3;20;10;9;16;18;29;12;17;19;36;27782
36;27782;24;15;11;13;22;25;5;31;2;6;1;21;26;27;7;30;4;32;8;23;28;14;3;20;10;9;16;18;29;12;17;19
25;15;11;13;22;24;5;31;2;6;1;21;26;27;7;30;4;32;8;23;28;14;3;20;10;9;16;18;29;12;17;19;36;27582
36;27582;25;15;11;13;22;24;5;31;2;6;1;21;26;27;7;30;4;32;8;23;28;14;3;20;10;9;16;18;29;12;17;19
25;15;11;13;22;24;5;31;2;6;1;21;26;27;7;19;4;32;8;23;28;14;3;20;10;9;16;18;29;12;17;30;36;27862
36;27862;25;15;11;13;22;24;5;31;2;6;1;21;26;27;7;19;4;32;8;23;28;14;3;20;10;9;16;18;29;12;17;30
25;6;11;13;22;24;5;31;2;15;1;21;26;27;7;19;4;32;8;23;28;14;3;20;10;9;16;18;29;12;17;30;36;27622
36;27622;25;6;11;13;22;24;5;31;2;15;1;21;26;27;7;19;4;32;8;23;28;14;3;20;10;9;16;18;29;12;17;30
25;6;11;13;22;24;5;31;2;15;1;21;26;27;7;19;4;32;8;23;9;14;3;20;10;28;16;18;29;12;17;30;36;26952
36;26952;25;6;11;13;22;24;5;31;2;15;1;21;26;27;7;19;4;32;8;23;9;14;3;20;10;28;16;18;29;12;17;30
25;6;11;13;22;24;5;31;2;10;1;21;26;27;7;19;4;32;8;23;9;14;3;20;15;28;16;18;29;12;17;30;36;26592
36;26592;25;6;11;13;22;24;5;31;2;10;1;21;26;27;7;19;4;32;8;23;9;14;3;20;15;28;16;18;29;12;17;30
25;6;11;13;22;24;5;31;2;10;1;26;21;27;7;19;4;32;8;23;9;14;3;20;15;28;16;18;29;12;17;30;36;26352
36;26352;25;6;11;13;22;24;5;31;2;10;1;26;21;27;7;19;4;32;8;23;9;14;3;20;15;28;16;18;29;12;17;30
25;6;11;13;22;24;5;31;2;10;1;21;26;27;7;19;4;32;8;23;9;14;3;20;15;28;16;18;29;12;17;30;36;26592
36;26592;25;6;11;13;22;24;5;31;2;10;1;21;26;27;7;19;4;32;8;23;9;14;3;20;15;28;16;18;29;12;17;30
25;6;11;13;22;24;5;31;2;10;1;21;26;27;7;19;4;32;8;23;29;14;3;20;15;28;16;18;9;12;17;30;36;26828
36;26828;25;6;11;13;22;24;5;31;2;10;1;21;26;27;7;19;4;32;8;23;29;14;3;20;15;28;16;18;9;12;17;30
25;6;11;15;22;24;5;31;2;10;1;21;26;27;7;19;4;32;8;23;29;14;3;20;13;28;16;18;9;12;17;30;36;26628
36;26628;25;6;11;15;22;24;5;31;2;10;1;21;26;27;7;19;4;32;8;23;29;14;3;20;13;28;16;18;9;12;17;30
11;6;25;15;22;24;5;31;2;10;1;21;26;27;7;19;4;32;8;23;29;14;3;20;13;28;16;18;9;12;17;30;36;26650
36;26650;11;6;25;15;22;24;5;31;2;10;1;21;26;27;7;19;4;32;8;23;29;14;3;20;13;28;16;18;9;12;17;30
11;6;25;15;22;24;5;31;2;10;1;21;26;27;7;19;4;28;8;23;29;14;3;20;13;32;16;18;9;12;17;30;36;27110
37;27110;11;6;25;15;22;24;5;31;2;10;1;21;26;27;7;19;4;28;8;23;29;14;3;20;13;32;16;18;9;12;17;30
11;6;25;15;26;24;5;31;2;10;1;21;22;27;7;19;4;28;8;23;29;14;3;20;13;32;16;18;9;12;17;30;37;26850
37;26850;11;6;25;15;26;24;5;31;2;10;1;21;22;27;7;19;4;28;8;23;29;14;3;20;13;32;16;18;9;12;17;30
11;6;25;15;26;24;5;31;2;10;1;21;22;27;7;19;4;28;8;18;29;14;3;20;13;32;16;23;9;12;17;30;37;27050
37;27050;11;6;25;15;26;24;5;31;2;10;1;21;22;27;7;19;4;28;8;18;29;14;3;20;13;32;16;23;9;12;17;30
11;6;25;15;26;24;5;31;2;10;1;21;22;27;7;19;4;28;9;18;29;14;3;20;13;32;16;23;8;12;17;30;37;26890
37;26890;11;6;25;15;26;24;5;31;2;10;1;21;22;27;7;19;4;28;9;18;29;14;3;20;13;32;16;23;8;12;17;30
11;6;25;13;26;24;5;31;2;10;1;21;22;27;7;19;4;28;9;18;29;14;3;20;15;32;16;23;8;12;17;30;37;27010
37;27010;11;6;25;13;26;24;5;31;2;10;1;21;22;27;7;19;4;28;9;18;29;14;3;20;15;32;16;23;8;12;17;30
11;6;25;13;26;24;5;31;2;10;1;21;22;27;7;19;4;28;9;18;14;29;3;20;15;32;16;23;8;12;17;30;37;26814
37;26814;11;6;25;13;26;24;5;31;2;10;1;21;22;27;7;19;4;28;9;18;14;29;3;20;15;32;16;23;8;12;17;30
11;6;25;13;26;24;5;31;2;10;1;21;22;27;32;19;4;28;9;18;14;29;3;20;15;7;16;23;8;12;17;30;37;26352
37;26352;11;6;25;13;26;24;5;31;2;10;1;21;22;27;32;19;4;28;9;18;14;29;3;20;15;7;16;23;8;12;17;30
11;6;25;13;26;24;5;31;2;10;1;21;22;27;3;19;4;28;9;18;14;29;32;20;15;7;16;23;8;12;17;30;37;26376
37;26376;11;6;25;13;26;24;5;31;2;10;1;21;22;27;3;19;4;28;9;18;14;29;32;20;15;7;16;23;8;12;17;30
11;6;24;13;26;25;5;31;2;10;1;21;22;27;3;19;4;28;9;18;14;29;32;20;15;7;16;23;8;12;17;30;37;26376
37;26376;11;6;24;13;26;25;5;31;2;10;1;21;22;27;3;19;4;28;9;18;14;29;32;20;15;7;16;23;8;12;17;30
3;6;24;13;26;25;5;31;2;10;1;21;22;27;11;19;4;28;9;18;14;29;32;20;15;7;16;23;8;12;17;30;37;25936
37;25936;3;6;24;13;26;25;5;31;2;10;1;21;22;27;11;19;4;28;9;18;14;29;32;20;15;7;16;23;8;12;17;30
3;13;24;6;26;25;5;31;2;10;1;21;22;27;11;19;4;28;9;18;14;29;32;20;15;7;16;23;8;12;17;30;37;25896
37;25896;3;13;24;6;26;25;5;31;2;10;1;21;22;27;11;19;4;28;9;18;14;29;32;20;15;7;16;23;8;12;17;30
3;13;24;6;26;25;5;31;2;10;1;21;22;27;30;19;4;28;9;18;14;29;32;20;15;7;16;23;8;12;17;11;37;26050
37;26050;3;13;24;6;26;25;5;31;2;10;1;21;22;27;30;19;4;28;9;18;14;29;32;20;15;7;16;23;8;12;17;11
3;13;24;6;26;20;5;31;2;10;1;21;22;27;30;19;4;28;9;18;14;29;32;25;15;7;16;23;8;12;17;11;37;26190
37;26190;3;13;24;6;26;20;5;31;2;10;1;21;22;27;30;19;4;28;9;18;14;29;32;25;15;7;16;23;8;12;17;11
3;19;24;6;26;20;5;31;2;10;1;21;22;27;30;13;4;28;9;18;14;29;32;25;15;7;16;23;8;12;17;11;37;26884
37;26190;3;13;24;6;26;20;5;31;2;10;1;21;22;27;30;19;4;28;9;18;14;29;32;25;15;7;16;23;8;12;17;11
3;13;9;6;26;20;5;31;2;10;1;21;22;27;30;19;4;28;24;18;14;29;32;25;15;7;16;23;8;12;17;11;37;26340
37;26340;3;13;9;6;26;20;5;31;2;10;1;21;22;27;30;19;4;28;24;18;14;29;32;25;15;7;16;23;8;12;17;11
26;13;9;6;3;20;5;31;2;10;1;21;22;27;30;19;4;28;24;18;14;29;32;25;15;7;16;23;8;12;17;11;37;26738
37;26340;3;13;9;6;26;20;5;31;2;10;1;21;22;27;30;19;4;28;24;18;14;29;32;25;15;7;16;23;8;12;17;11
