"X1";"X27558";"X13";"X2";"X28";"X12";"X21";"X19";"X8";"X3";"X29";"X9";"X20";"X15";"X25";"X5";"X26";"X22";"X10";"X16";"X32";"X27";"X14";"X11";"X31";"X23";"X17";"X24";"X1.1";"X4";"X30";"X6";"X18";"X7"
7;26;3;23;21;28;13;1;30;16;29;2;20;9;4;22;10;17;25;18;27;8;6;14;19;15;5;31;11;12;32;24;50;27642
50;27642;7;26;3;23;21;28;13;1;30;16;29;2;20;9;4;22;10;17;25;18;27;8;6;14;19;15;5;31;11;12;32;24
7;26;3;23;21;28;13;1;30;16;29;2;20;9;4;22;10;17;25;18;27;11;6;14;19;15;5;31;8;12;32;24;50;27802
50;27802;7;26;3;23;21;28;13;1;30;16;29;2;20;9;4;22;10;17;25;18;27;11;6;14;19;15;5;31;8;12;32;24
7;26;3;23;21;28;13;1;30;16;24;2;20;9;4;22;10;17;25;18;27;11;6;14;19;15;5;31;8;12;32;29;50;27162
50;27162;7;26;3;23;21;28;13;1;30;16;24;2;20;9;4;22;10;17;25;18;27;11;6;14;19;15;5;31;8;12;32;29
7;31;3;23;21;28;13;1;30;16;24;2;20;9;4;22;10;17;25;18;27;11;6;14;19;15;5;26;8;12;32;29;50;27802
50;27802;7;31;3;23;21;28;13;1;30;16;24;2;20;9;4;22;10;17;25;18;27;11;6;14;19;15;5;26;8;12;32;29
7;31;3;23;21;28;10;1;30;16;24;2;20;9;4;22;13;17;25;18;27;11;6;14;19;15;5;26;8;12;32;29;50;27922
50;27922;7;31;3;23;21;28;10;1;30;16;24;2;20;9;4;22;13;17;25;18;27;11;6;14;19;15;5;26;8;12;32;29
7;31;3;23;21;19;10;1;30;16;24;2;20;9;4;22;13;17;25;18;27;11;6;14;28;15;5;26;8;12;32;29;50;27542
50;27542;7;31;3;23;21;19;10;1;30;16;24;2;20;9;4;22;13;17;25;18;27;11;6;14;28;15;5;26;8;12;32;29
7;31;3;23;21;19;10;1;30;16;24;2;20;9;4;22;13;17;25;18;27;11;6;14;28;15;5;26;32;12;8;29;50;27616
50;27616;7;31;3;23;21;19;10;1;30;16;24;2;20;9;4;22;13;17;25;18;27;11;6;14;28;15;5;26;32;12;8;29
7;31;3;23;21;19;10;1;30;16;24;2;20;9;4;22;13;17;25;18;27;11;28;14;6;15;5;26;32;12;8;29;50;26982
50;26982;7;31;3;23;21;19;10;1;30;16;24;2;20;9;4;22;13;17;25;18;27;11;28;14;6;15;5;26;32;12;8;29
7;31;3;23;21;19;10;1;30;16;24;2;20;9;4;22;13;17;25;18;27;11;28;5;6;15;14;26;32;12;8;29;50;27342
50;27342;7;31;3;23;21;19;10;1;30;16;24;2;20;9;4;22;13;17;25;18;27;11;28;5;6;15;14;26;32;12;8;29
7;31;3;23;21;19;10;1;30;16;24;2;20;9;4;22;13;17;25;18;27;11;28;5;6;12;14;26;32;15;8;29;50;27342
50;27342;7;31;3;23;21;19;10;1;30;16;24;2;20;9;4;22;13;17;25;18;27;11;28;5;6;12;14;26;32;15;8;29
7;31;3;23;21;19;10;1;30;6;24;2;20;9;4;22;13;17;25;18;27;11;28;5;16;12;14;26;32;15;8;29;50;27262
50;27262;7;31;3;23;21;19;10;1;30;6;24;2;20;9;4;22;13;17;25;18;27;11;28;5;16;12;14;26;32;15;8;29
7;31;3;23;21;19;10;1;30;6;24;2;20;9;15;22;13;17;25;18;27;11;28;5;16;12;14;26;32;4;8;29;50;27022
50;27022;7;31;3;23;21;19;10;1;30;6;24;2;20;9;15;22;13;17;25;18;27;11;28;5;16;12;14;26;32;4;8;29
7;31;3;23;21;19;10;14;30;6;24;2;20;9;15;22;13;17;25;18;27;11;28;5;16;12;1;26;32;4;8;29;50;26462
50;26462;7;31;3;23;21;19;10;14;30;6;24;2;20;9;15;22;13;17;25;18;27;11;28;5;16;12;1;26;32;4;8;29
7;31;3;23;21;19;10;14;30;16;24;2;20;9;15;22;13;17;25;18;27;11;28;5;6;12;1;26;32;4;8;29;50;26542
51;26542;7;31;3;23;21;19;10;14;30;16;24;2;20;9;15;22;13;17;25;18;27;11;28;5;6;12;1;26;32;4;8;29
7;31;3;23;21;19;10;14;30;16;24;2;20;9;15;22;13;17;6;18;27;11;28;5;25;12;1;26;32;4;8;29;51;26818
51;26818;7;31;3;23;21;19;10;14;30;16;24;2;20;9;15;22;13;17;6;18;27;11;28;5;25;12;1;26;32;4;8;29
7;31;3;23;21;19;10;20;30;16;24;2;14;9;15;22;13;17;6;18;27;11;28;5;25;12;1;26;32;4;8;29;51;26482
51;26482;7;31;3;23;21;19;10;20;30;16;24;2;14;9;15;22;13;17;6;18;27;11;28;5;25;12;1;26;32;4;8;29
7;31;3;23;21;19;10;20;14;16;24;2;30;9;15;22;13;17;6;18;27;11;28;5;25;12;1;26;32;4;8;29;51;26160
51;26160;7;31;3;23;21;19;10;20;14;16;24;2;30;9;15;22;13;17;6;18;27;11;28;5;25;12;1;26;32;4;8;29
9;31;3;23;21;19;10;20;14;16;24;2;30;7;15;22;13;17;6;18;27;11;28;5;25;12;1;26;32;4;8;29;51;26880
51;26160;7;31;3;23;21;19;10;20;14;16;24;2;30;9;15;22;13;17;6;18;27;11;28;5;25;12;1;26;32;4;8;29
7;31;3;23;26;19;10;20;14;16;24;2;30;9;15;22;13;17;6;18;27;11;28;5;25;12;1;21;32;4;8;29;51;26000
51;26000;7;31;3;23;26;19;10;20;14;16;24;2;30;9;15;22;13;17;6;18;27;11;28;5;25;12;1;21;32;4;8;29
7;31;3;23;26;19;10;30;14;16;24;2;20;9;15;22;13;17;6;18;27;11;28;5;25;12;1;21;32;4;8;29;51;26280
51;26280;7;31;3;23;26;19;10;30;14;16;24;2;20;9;15;22;13;17;6;18;27;11;28;5;25;12;1;21;32;4;8;29
7;31;3;23;26;27;10;30;14;16;24;2;20;9;15;22;13;17;6;18;19;11;28;5;25;12;1;21;32;4;8;29;51;26400
51;26400;7;31;3;23;26;27;10;30;14;16;24;2;20;9;15;22;13;17;6;18;19;11;28;5;25;12;1;21;32;4;8;29
7;31;3;23;26;27;10;30;14;16;24;2;20;9;15;8;13;17;6;18;19;11;28;5;25;12;1;21;32;4;22;29;51;26944
51;26944;7;31;3;23;26;27;10;30;14;16;24;2;20;9;15;8;13;17;6;18;19;11;28;5;25;12;1;21;32;4;22;29
7;31;3;23;26;27;10;30;14;16;12;2;20;9;15;8;13;17;6;18;19;11;28;5;25;24;1;21;32;4;22;29;51;26788
51;26788;7;31;3;23;26;27;10;30;14;16;12;2;20;9;15;8;13;17;6;18;19;11;28;5;25;24;1;21;32;4;22;29
7;31;3;23;26;27;10;2;14;16;12;30;20;9;15;8;13;17;6;18;19;11;28;5;25;24;1;21;32;4;22;29;51;26776
51;26776;7;31;3;23;26;27;10;2;14;16;12;30;20;9;15;8;13;17;6;18;19;11;28;5;25;24;1;21;32;4;22;29
7;31;3;23;26;27;10;2;14;16;12;30;20;9;15;8;13;17;6;18;19;11;28;5;25;24;1;21;29;4;22;32;51;26756
51;26756;7;31;3;23;26;27;10;2;14;16;12;30;20;9;15;8;13;17;6;18;19;11;28;5;25;24;1;21;29;4;22;32
7;31;3;23;26;27;10;2;14;16;12;30;20;9;15;8;13;17;6;18;19;11;28;5;25;24;1;21;4;29;22;32;51;26682
51;26682;7;31;3;23;26;27;10;2;14;16;12;30;20;9;15;8;13;17;6;18;19;11;28;5;25;24;1;21;4;29;22;32
7;31;3;23;26;27;10;2;14;16;12;30;20;9;15;11;13;17;6;18;19;8;28;5;25;24;1;21;4;29;22;32;51;26642
51;26642;7;31;3;23;26;27;10;2;14;16;12;30;20;9;15;11;13;17;6;18;19;8;28;5;25;24;1;21;4;29;22;32
7;31;3;23;26;27;10;2;14;16;12;30;20;29;15;11;13;17;6;18;19;8;28;5;25;24;1;21;4;9;22;32;51;26526
51;26526;7;31;3;23;26;27;10;2;14;16;12;30;20;29;15;11;13;17;6;18;19;8;28;5;25;24;1;21;4;9;22;32
7;31;3;23;26;27;10;30;14;16;12;2;20;29;15;11;13;17;6;18;19;8;28;5;25;24;1;21;4;9;22;32;51;26418
51;26418;7;31;3;23;26;27;10;30;14;16;12;2;20;29;15;11;13;17;6;18;19;8;28;5;25;24;1;21;4;9;22;32
7;31;3;23;26;27;10;30;21;16;12;2;20;29;15;11;13;17;6;18;19;8;28;5;25;24;1;14;4;9;22;32;51;26308
51;26308;7;31;3;23;26;27;10;30;21;16;12;2;20;29;15;11;13;17;6;18;19;8;28;5;25;24;1;14;4;9;22;32
12;31;3;23;26;27;10;30;21;16;7;2;20;29;15;11;13;17;6;18;19;8;28;5;25;24;1;14;4;9;22;32;51;26468
51;26468;12;31;3;23;26;27;10;30;21;16;7;2;20;29;15;11;13;17;6;18;19;8;28;5;25;24;1;14;4;9;22;32
12;31;3;23;26;27;10;30;21;16;7;2;20;29;15;11;13;17;6;8;19;18;28;5;25;24;1;14;4;9;22;32;51;26718
51;26718;12;31;3;23;26;27;10;30;21;16;7;2;20;29;15;11;13;17;6;8;19;18;28;5;25;24;1;14;4;9;22;32
12;31;3;23;26;27;10;30;21;16;7;2;20;29;15;32;13;17;6;8;19;18;28;5;25;24;1;14;4;9;22;11;51;27270
51;27270;12;31;3;23;26;27;10;30;21;16;7;2;20;29;15;32;13;17;6;8;19;18;28;5;25;24;1;14;4;9;22;11
12;31;3;23;26;27;10;30;21;16;7;2;20;29;15;32;13;17;6;8;19;11;28;5;25;24;1;14;4;9;22;18;51;26828
52;26828;12;31;3;23;26;27;10;30;21;16;7;2;20;29;15;32;13;17;6;8;19;11;28;5;25;24;1;14;4;9;22;18
12;31;3;23;26;27;7;30;21;16;10;2;20;29;15;32;13;17;6;8;19;11;28;5;25;24;1;14;4;9;22;18;52;26868
52;26868;12;31;3;23;26;27;7;30;21;16;10;2;20;29;15;32;13;17;6;8;19;11;28;5;25;24;1;14;4;9;22;18
12;31;3;23;26;27;7;30;21;16;10;2;20;29;15;32;13;17;6;8;19;11;18;5;25;24;1;14;4;9;22;28;52;26868
52;26868;12;31;3;23;26;27;7;30;21;16;10;2;20;29;15;32;13;17;6;8;19;11;18;5;25;24;1;14;4;9;22;28
12;31;3;23;26;22;7;30;21;16;10;2;20;29;15;32;13;17;6;8;19;11;18;5;25;24;1;14;4;9;27;28;52;27148
52;27148;12;31;3;23;26;22;7;30;21;16;10;2;20;29;15;32;13;17;6;8;19;11;18;5;25;24;1;14;4;9;27;28
12;31;3;23;26;22;7;30;21;16;20;2;10;29;15;32;13;17;6;8;19;11;18;5;25;24;1;14;4;9;27;28;52;26536
52;26536;12;31;3;23;26;22;7;30;21;16;20;2;10;29;15;32;13;17;6;8;19;11;18;5;25;24;1;14;4;9;27;28
12;31;23;3;26;22;7;30;21;16;20;2;10;29;15;32;13;17;6;8;19;11;18;5;25;24;1;14;4;9;27;28;52;26472
52;26472;12;31;23;3;26;22;7;30;21;16;20;2;10;29;15;32;13;17;6;8;19;11;18;5;25;24;1;14;4;9;27;28
12;31;23;3;26;22;7;30;21;16;20;2;10;29;15;32;13;17;6;8;19;11;18;5;25;24;1;14;4;9;28;27;52;26472
52;26472;12;31;23;3;26;22;7;30;21;16;20;2;10;29;15;32;13;17;6;8;19;11;18;5;25;24;1;14;4;9;28;27
12;31;23;3;26;27;7;30;21;16;20;2;10;29;15;32;13;17;6;8;19;11;18;5;25;24;1;14;4;9;28;22;52;26192
52;26192;12;31;23;3;26;27;7;30;21;16;20;2;10;29;15;32;13;17;6;8;19;11;18;5;25;24;1;14;4;9;28;22
12;31;23;3;26;27;7;30;21;16;20;2;10;29;15;32;13;17;6;8;19;11;18;5;25;28;1;14;4;9;24;22;52;25832
52;25832;12;31;23;3;26;27;7;30;21;16;20;2;10;29;15;32;13;17;6;8;19;11;18;5;25;28;1;14;4;9;24;22
12;31;23;3;26;27;7;30;21;16;19;2;10;29;15;32;13;17;6;8;20;11;18;5;25;28;1;14;4;9;24;22;52;25652
52;25652;12;31;23;3;26;27;7;30;21;16;19;2;10;29;15;32;13;17;6;8;20;11;18;5;25;28;1;14;4;9;24;22
12;31;23;3;26;27;15;30;21;16;19;2;10;29;7;32;13;17;6;8;20;11;18;5;25;28;1;14;4;9;24;22;52;25772
52;25772;12;31;23;3;26;27;15;30;21;16;19;2;10;29;7;32;13;17;6;8;20;11;18;5;25;28;1;14;4;9;24;22
12;31;23;3;26;27;15;10;21;16;19;2;30;29;7;32;13;17;6;8;20;11;18;5;25;28;1;14;4;9;24;22;52;25364
52;25364;12;31;23;3;26;27;15;10;21;16;19;2;30;29;7;32;13;17;6;8;20;11;18;5;25;28;1;14;4;9;24;22
12;31;23;3;26;27;28;10;21;16;19;2;30;29;7;32;13;17;6;8;20;11;18;5;25;15;1;14;4;9;24;22;52;25486
52;25486;12;31;23;3;26;27;28;10;21;16;19;2;30;29;7;32;13;17;6;8;20;11;18;5;25;15;1;14;4;9;24;22
12;31;23;3;26;27;28;10;21;16;19;2;30;29;32;7;13;17;6;8;20;11;18;5;25;15;1;14;4;9;24;22;52;25612
52;25612;12;31;23;3;26;27;28;10;21;16;19;2;30;29;32;7;13;17;6;8;20;11;18;5;25;15;1;14;4;9;24;22
12;31;23;3;26;16;28;10;21;27;19;2;30;29;32;7;13;17;6;8;20;11;18;5;25;15;1;14;4;9;24;22;52;25896
52;25896;12;31;23;3;26;16;28;10;21;27;19;2;30;29;32;7;13;17;6;8;20;11;18;5;25;15;1;14;4;9;24;22
12;31;23;29;26;16;28;10;21;27;19;2;30;3;32;7;13;17;6;8;20;11;18;5;25;15;1;14;4;9;24;22;52;26798
52;26798;12;31;23;29;26;16;28;10;21;27;19;2;30;3;32;7;13;17;6;8;20;11;18;5;25;15;1;14;4;9;24;22
12;31;23;29;26;16;28;10;21;27;7;2;30;3;32;19;13;17;6;8;20;11;18;5;25;15;1;14;4;9;24;22;52;26814
52;26814;12;31;23;29;26;16;28;10;21;27;7;2;30;3;32;19;13;17;6;8;20;11;18;5;25;15;1;14;4;9;24;22
12;31;23;29;26;16;28;10;21;27;5;2;30;3;32;19;13;17;6;8;20;11;18;7;25;15;1;14;4;9;24;22;52;27214
52;27214;12;31;23;29;26;16;28;10;21;27;5;2;30;3;32;19;13;17;6;8;20;11;18;7;25;15;1;14;4;9;24;22
12;31;23;29;26;16;28;10;21;27;9;2;30;3;32;19;13;17;6;8;20;11;18;7;25;15;1;14;4;5;24;22;52;26974
52;26974;12;31;23;29;26;16;28;10;21;27;9;2;30;3;32;19;13;17;6;8;20;11;18;7;25;15;1;14;4;5;24;22
12;31;23;29;22;16;28;10;21;27;9;2;30;3;32;19;13;17;6;8;20;11;18;7;25;15;1;14;4;5;24;26;52;27274
52;27274;12;31;23;29;22;16;28;10;21;27;9;2;30;3;32;19;13;17;6;8;20;11;18;7;25;15;1;14;4;5;24;26
12;31;23;29;22;16;28;10;21;27;9;2;30;3;32;19;13;17;6;8;1;11;18;7;25;15;20;14;4;5;24;26;52;27876
53;27876;12;31;23;29;22;16;28;10;21;27;9;2;30;3;32;19;13;17;6;8;1;11;18;7;25;15;20;14;4;5;24;26
26;31;23;29;22;16;28;10;21;27;9;2;30;3;32;19;13;17;6;8;1;11;18;7;25;15;20;14;4;5;24;12;53;27540
53;27540;26;31;23;29;22;16;28;10;21;27;9;2;30;3;32;19;13;17;6;8;1;11;18;7;25;15;20;14;4;5;24;12
26;31;23;29;22;16;28;21;10;27;9;2;30;3;32;19;13;17;6;8;1;11;18;7;25;15;20;14;4;5;24;12;53;27518
53;27518;26;31;23;29;22;16;28;21;10;27;9;2;30;3;32;19;13;17;6;8;1;11;18;7;25;15;20;14;4;5;24;12
26;31;23;29;22;21;28;16;10;27;9;2;30;3;32;19;13;17;6;8;1;11;18;7;25;15;20;14;4;5;24;12;53;27516
53;27516;26;31;23;29;22;21;28;16;10;27;9;2;30;3;32;19;13;17;6;8;1;11;18;7;25;15;20;14;4;5;24;12
26;16;23;29;22;21;28;31;10;27;9;2;30;3;32;19;13;17;6;8;1;11;18;7;25;15;20;14;4;5;24;12;53;27914
53;27914;26;16;23;29;22;21;28;31;10;27;9;2;30;3;32;19;13;17;6;8;1;11;18;7;25;15;20;14;4;5;24;12
26;16;23;29;22;21;11;31;10;27;9;2;30;3;32;19;13;17;6;8;1;28;18;7;25;15;20;14;4;5;24;12;53;27478
53;27478;26;16;23;29;22;21;11;31;10;27;9;2;30;3;32;19;13;17;6;8;1;28;18;7;25;15;20;14;4;5;24;12
26;16;25;29;22;21;11;31;10;27;9;2;30;3;32;19;13;17;6;8;1;28;18;7;23;15;20;14;4;5;24;12;53;27418
53;27418;26;16;25;29;22;21;11;31;10;27;9;2;30;3;32;19;13;17;6;8;1;28;18;7;23;15;20;14;4;5;24;12
26;16;25;29;22;21;11;31;10;15;9;2;30;3;32;19;13;17;6;8;1;28;18;7;23;27;20;14;4;5;24;12;53;26164
53;26164;26;16;25;29;22;21;11;31;10;15;9;2;30;3;32;19;13;17;6;8;1;28;18;7;23;27;20;14;4;5;24;12
26;16;25;29;22;21;11;31;10;15;9;2;30;3;32;19;13;17;6;8;1;28;18;7;23;4;20;14;27;5;24;12;53;28322
53;26164;26;16;25;29;22;21;11;31;10;15;9;2;30;3;32;19;13;17;6;8;1;28;18;7;23;27;20;14;4;5;24;12
26;16;25;29;22;21;11;31;10;6;9;2;30;3;32;19;13;17;15;8;1;28;18;7;23;27;20;14;4;5;24;12;53;26304
53;26304;26;16;25;29;22;21;11;31;10;6;9;2;30;3;32;19;13;17;15;8;1;28;18;7;23;27;20;14;4;5;24;12
26;16;25;29;22;21;11;31;10;6;9;2;30;13;32;19;3;17;15;8;1;28;18;7;23;27;20;14;4;5;24;12;53;26704
53;26704;26;16;25;29;22;21;11;31;10;6;9;2;30;13;32;19;3;17;15;8;1;28;18;7;23;27;20;14;4;5;24;12
26;16;25;29;22;21;11;31;10;6;9;2;30;13;32;19;3;23;15;8;1;28;18;7;17;27;20;14;4;5;24;12;53;26684
53;26684;26;16;25;29;22;21;11;31;10;6;9;2;30;13;32;19;3;23;15;8;1;28;18;7;17;27;20;14;4;5;24;12
26;16;25;29;22;21;11;31;10;6;9;2;32;13;30;19;3;23;15;8;1;28;18;7;17;27;20;14;4;5;24;12;53;27084
53;27084;26;16;25;29;22;21;11;31;10;6;9;2;32;13;30;19;3;23;15;8;1;28;18;7;17;27;20;14;4;5;24;12
26;16;25;29;22;21;11;31;10;6;9;2;32;13;30;19;4;23;15;8;1;28;18;7;17;27;20;14;3;5;24;12;53;27424
53;27424;26;16;25;29;22;21;11;31;10;6;9;2;32;13;30;19;4;23;15;8;1;28;18;7;17;27;20;14;3;5;24;12
26;16;25;29;22;21;11;31;10;6;9;2;32;15;30;19;4;23;13;8;1;28;18;7;17;27;20;14;3;5;24;12;53;27024
53;27024;26;16;25;29;22;21;11;31;10;6;9;2;32;15;30;19;4;23;13;8;1;28;18;7;17;27;20;14;3;5;24;12
26;16;27;29;22;21;11;31;10;6;9;2;32;15;30;19;4;23;13;8;1;28;18;7;17;25;20;14;3;5;24;12;53;26744
53;26744;26;16;27;29;22;21;11;31;10;6;9;2;32;15;30;19;4;23;13;8;1;28;18;7;17;25;20;14;3;5;24;12
26;16;7;29;22;21;11;31;10;6;9;2;32;15;30;19;4;23;13;8;1;28;18;27;17;25;20;14;3;5;24;12;53;27126
53;27126;26;16;7;29;22;21;11;31;10;6;9;2;32;15;30;19;4;23;13;8;1;28;18;27;17;25;20;14;3;5;24;12
26;16;7;29;22;21;11;31;10;6;9;2;32;15;30;19;4;23;13;8;1;18;28;27;17;25;20;14;3;5;24;12;53;27446
53;27446;26;16;7;29;22;21;11;31;10;6;9;2;32;15;30;19;4;23;13;8;1;18;28;27;17;25;20;14;3;5;24;12
26;16;7;29;22;21;11;31;10;6;13;2;32;15;30;19;4;23;9;8;1;18;28;27;17;25;20;14;3;5;24;12;53;27766
53;27766;26;16;7;29;22;21;11;31;10;6;13;2;32;15;30;19;4;23;9;8;1;18;28;27;17;25;20;14;3;5;24;12
26;16;7;29;22;21;11;31;10;6;13;2;32;15;30;19;4;23;9;8;1;28;18;27;17;25;20;14;3;5;24;12;53;27446
53;27446;26;16;7;29;22;21;11;31;10;6;13;2;32;15;30;19;4;23;9;8;1;28;18;27;17;25;20;14;3;5;24;12
26;16;7;29;22;21;11;31;10;28;13;2;32;15;30;19;4;23;9;8;1;6;18;27;17;25;20;14;3;5;24;12;53;27414
54;27414;26;16;7;29;22;21;11;31;10;28;13;2;32;15;30;19;4;23;9;8;1;6;18;27;17;25;20;14;3;5;24;12
26;16;7;19;22;21;11;31;10;28;13;2;32;15;30;29;4;23;9;8;1;6;18;27;17;25;20;14;3;5;24;12;54;27394
54;27394;26;16;7;19;22;21;11;31;10;28;13;2;32;15;30;29;4;23;9;8;1;6;18;27;17;25;20;14;3;5;24;12
26;16;7;19;22;21;11;15;10;28;13;2;32;31;30;29;4;23;9;8;1;6;18;27;17;25;20;14;3;5;24;12;54;26566
54;26566;26;16;7;19;22;21;11;15;10;28;13;2;32;31;30;29;4;23;9;8;1;6;18;27;17;25;20;14;3;5;24;12
26;16;3;19;22;21;11;15;10;28;13;2;32;31;30;29;4;23;9;8;1;6;18;27;17;25;20;14;7;5;24;12;54;26846
54;26846;26;16;3;19;22;21;11;15;10;28;13;2;32;31;30;29;4;23;9;8;1;6;18;27;17;25;20;14;7;5;24;12
26;16;3;19;22;21;11;15;10;28;13;2;29;31;30;32;4;23;9;8;1;6;18;27;17;25;20;14;7;5;24;12;54;26766
54;26766;26;16;3;19;22;21;11;15;10;28;13;2;29;31;30;32;4;23;9;8;1;6;18;27;17;25;20;14;7;5;24;12
26;16;3;19;22;21;11;15;10;28;13;2;29;31;30;27;4;23;9;8;1;6;18;32;17;25;20;14;7;5;24;12;54;26286
54;26286;26;16;3;19;22;21;11;15;10;28;13;2;29;31;30;27;4;23;9;8;1;6;18;32;17;25;20;14;7;5;24;12
26;16;3;19;22;21;11;15;10;28;18;2;29;31;30;27;4;23;9;8;1;6;13;32;17;25;20;14;7;5;24;12;54;25964
54;25964;26;16;3;19;22;21;11;15;10;28;18;2;29;31;30;27;4;23;9;8;1;6;13;32;17;25;20;14;7;5;24;12
26;16;3;19;22;21;11;15;10;28;18;2;29;31;30;27;4;23;9;8;1;6;13;12;17;25;20;14;7;5;24;32;54;25764
54;25764;26;16;3;19;22;21;11;15;10;28;18;2;29;31;30;27;4;23;9;8;1;6;13;12;17;25;20;14;7;5;24;32
26;16;3;19;22;21;11;15;10;28;18;2;4;31;30;27;29;23;9;8;1;6;13;12;17;25;20;14;7;5;24;32;54;25296
54;25296;26;16;3;19;22;21;11;15;10;28;18;2;4;31;30;27;29;23;9;8;1;6;13;12;17;25;20;14;7;5;24;32
26;16;3;19;22;21;17;15;10;28;18;2;4;31;30;27;29;23;9;8;1;6;13;12;11;25;20;14;7;5;24;32;54;26350
54;26350;26;16;3;19;22;21;17;15;10;28;18;2;4;31;30;27;29;23;9;8;1;6;13;12;11;25;20;14;7;5;24;32
31;16;3;19;22;21;17;15;10;28;18;2;4;26;30;27;29;23;9;8;1;6;13;12;11;25;20;14;7;5;24;32;54;26830
54;26350;26;16;3;19;22;21;17;15;10;28;18;2;4;31;30;27;29;23;9;8;1;6;13;12;11;25;20;14;7;5;24;32
26;16;3;19;22;21;17;15;10;13;18;2;4;31;30;27;29;23;9;8;1;6;28;12;11;25;20;14;7;5;24;32;54;26106
54;26106;26;16;3;19;22;21;17;15;10;13;18;2;4;31;30;27;29;23;9;8;1;6;28;12;11;25;20;14;7;5;24;32
26;16;3;19;22;21;17;15;10;13;18;2;4;31;30;27;29;23;9;8;1;6;12;28;11;25;20;14;7;5;24;32;54;25876
54;25876;26;16;3;19;22;21;17;15;10;13;18;2;4;31;30;27;29;23;9;8;1;6;12;28;11;25;20;14;7;5;24;32
26;16;3;1;22;21;17;15;10;13;18;2;4;31;30;27;29;23;9;8;19;6;12;28;11;25;20;14;7;5;24;32;54;26504
54;26504;26;16;3;1;22;21;17;15;10;13;18;2;4;31;30;27;29;23;9;8;19;6;12;28;11;25;20;14;7;5;24;32
26;16;3;21;22;1;17;15;10;13;18;2;4;31;30;27;29;23;9;8;19;6;12;28;11;25;20;14;7;5;24;32;54;26188
54;26188;26;16;3;21;22;1;17;15;10;13;18;2;4;31;30;27;29;23;9;8;19;6;12;28;11;25;20;14;7;5;24;32
26;16;3;21;32;1;17;15;10;13;18;2;4;31;30;27;29;23;9;8;19;6;12;28;11;25;20;14;7;5;24;22;54;27068
54;26188;26;16;3;21;22;1;17;15;10;13;18;2;4;31;30;27;29;23;9;8;19;6;12;28;11;25;20;14;7;5;24;32
26;16;3;21;22;1;17;15;10;13;18;2;4;31;30;27;29;23;9;8;19;6;12;28;11;25;24;14;7;5;20;32;54;26108
54;26108;26;16;3;21;22;1;17;15;10;13;18;2;4;31;30;27;29;23;9;8;19;6;12;28;11;25;24;14;7;5;20;32
26;16;3;21;22;1;17;15;10;13;11;2;4;31;30;27;29;23;9;8;19;6;12;28;18;25;24;14;7;5;20;32;54;26444
54;26444;26;16;3;21;22;1;17;15;10;13;11;2;4;31;30;27;29;23;9;8;19;6;12;28;18;25;24;14;7;5;20;32
26;16;3;21;22;1;10;15;17;13;11;2;4;31;30;27;29;23;9;8;19;6;12;28;18;25;24;14;7;5;20;32;54;25700
54;25700;26;16;3;21;22;1;10;15;17;13;11;2;4;31;30;27;29;23;9;8;19;6;12;28;18;25;24;14;7;5;20;32
26;16;3;21;22;1;10;15;17;13;28;2;4;31;30;27;29;23;9;8;19;6;12;11;18;25;24;14;7;5;20;32;54;25940
54;25940;26;16;3;21;22;1;10;15;17;13;28;2;4;31;30;27;29;23;9;8;19;6;12;11;18;25;24;14;7;5;20;32
26;16;3;21;32;1;10;15;17;13;28;2;4;31;30;27;29;23;9;8;19;6;12;11;18;25;24;14;7;5;20;22;54;26500
55;26500;26;16;3;21;32;1;10;15;17;13;28;2;4;31;30;27;29;23;9;8;19;6;12;11;18;25;24;14;7;5;20;22
26;16;3;21;32;1;10;15;17;13;28;25;4;31;30;27;29;23;9;8;19;6;12;11;18;2;24;14;7;5;20;22;55;27580
55;27580;26;16;3;21;32;1;10;15;17;13;28;25;4;31;30;27;29;23;9;8;19;6;12;11;18;2;24;14;7;5;20;22
26;16;3;21;32;1;10;24;17;13;28;25;4;31;30;27;29;23;9;8;19;6;12;11;18;2;15;14;7;5;20;22;55;27900
55;27900;26;16;3;21;32;1;10;24;17;13;28;25;4;31;30;27;29;23;9;8;19;6;12;11;18;2;15;14;7;5;20;22
26;16;3;21;32;1;13;24;17;10;28;25;4;31;30;27;29;23;9;8;19;6;12;11;18;2;15;14;7;5;20;22;55;28660
55;27900;26;16;3;21;32;1;10;24;17;13;28;25;4;31;30;27;29;23;9;8;19;6;12;11;18;2;15;14;7;5;20;22
14;16;3;21;32;1;10;24;17;13;28;25;4;31;30;27;29;23;9;8;19;6;12;11;18;2;15;26;7;5;20;22;55;28880
55;27900;26;16;3;21;32;1;10;24;17;13;28;25;4;31;30;27;29;23;9;8;19;6;12;11;18;2;15;14;7;5;20;22
26;16;3;21;32;9;10;24;17;13;28;25;4;31;30;27;29;23;1;8;19;6;12;11;18;2;15;14;7;5;20;22;55;27380
55;27380;26;16;3;21;32;9;10;24;17;13;28;25;4;31;30;27;29;23;1;8;19;6;12;11;18;2;15;14;7;5;20;22
26;16;3;21;32;9;10;24;17;13;28;25;4;31;30;27;29;23;2;8;19;6;12;11;18;1;15;14;7;5;20;22;55;27700
55;27380;26;16;3;21;32;9;10;24;17;13;28;25;4;31;30;27;29;23;1;8;19;6;12;11;18;2;15;14;7;5;20;22
