"X1";"X28066";"X10";"X7";"X17";"X24";"X8";"X9";"X18";"X19";"X30";"X11";"X21";"X31";"X6";"X25";"X32";"X13";"X28";"X2";"X23";"X5";"X29";"X27";"X3";"X22";"X26";"X12";"X16";"X20";"X15";"X4";"X1.1";"X14"
13;31;27;23;5;7;16;15;10;14;6;22;19;24;8;25;29;18;26;3;1;9;20;2;32;11;28;12;21;17;4;30;19;26836
19;26836;13;31;27;23;5;7;16;15;10;14;6;22;19;24;8;25;29;18;26;3;1;9;20;2;32;11;28;12;21;17;4;30
13;31;27;23;5;7;20;15;10;14;6;22;19;24;8;25;29;18;26;3;1;9;16;2;32;11;28;12;21;17;4;30;19;27852
19;27852;13;31;27;23;5;7;20;15;10;14;6;22;19;24;8;25;29;18;26;3;1;9;16;2;32;11;28;12;21;17;4;30
13;31;27;23;5;7;20;15;10;14;6;22;19;24;8;25;16;18;26;3;1;9;29;2;32;11;28;12;21;17;4;30;19;27454
19;27454;13;31;27;23;5;7;20;15;10;14;6;22;19;24;8;25;16;18;26;3;1;9;29;2;32;11;28;12;21;17;4;30
13;3;27;23;5;7;20;15;10;14;6;22;19;24;8;25;16;18;26;31;1;9;29;2;32;11;28;12;21;17;4;30;19;27248
19;27248;13;3;27;23;5;7;20;15;10;14;6;22;19;24;8;25;16;18;26;31;1;9;29;2;32;11;28;12;21;17;4;30
13;3;27;23;5;7;6;15;10;14;20;22;19;24;8;25;16;18;26;31;1;9;29;2;32;11;28;12;21;17;4;30;19;26522
19;26522;13;3;27;23;5;7;6;15;10;14;20;22;19;24;8;25;16;18;26;31;1;9;29;2;32;11;28;12;21;17;4;30
13;3;27;23;5;7;9;15;10;14;20;22;19;24;8;25;16;18;26;31;1;6;29;2;32;11;28;12;21;17;4;30;19;26442
19;26442;13;3;27;23;5;7;9;15;10;14;20;22;19;24;8;25;16;18;26;31;1;6;29;2;32;11;28;12;21;17;4;30
13;3;27;23;5;28;9;15;10;14;20;22;19;24;8;25;16;18;26;31;1;6;29;2;32;11;7;12;21;17;4;30;19;26964
19;26964;13;3;27;23;5;28;9;15;10;14;20;22;19;24;8;25;16;18;26;31;1;6;29;2;32;11;7;12;21;17;4;30
13;3;27;23;5;28;9;15;10;14;20;22;24;19;8;25;16;18;26;31;1;6;29;2;32;11;7;12;21;17;4;30;19;26564
19;26564;13;3;27;23;5;28;9;15;10;14;20;22;24;19;8;25;16;18;26;31;1;6;29;2;32;11;7;12;21;17;4;30
13;5;27;23;3;28;9;15;10;14;20;22;24;19;8;25;16;18;26;31;1;6;29;2;32;11;7;12;21;17;4;30;19;26564
19;26564;13;5;27;23;3;28;9;15;10;14;20;22;24;19;8;25;16;18;26;31;1;6;29;2;32;11;7;12;21;17;4;30
13;5;27;23;3;28;9;15;10;14;20;22;31;19;8;25;16;18;26;24;1;6;29;2;32;11;7;12;21;17;4;30;19;26924
19;26924;13;5;27;23;3;28;9;15;10;14;20;22;31;19;8;25;16;18;26;24;1;6;29;2;32;11;7;12;21;17;4;30
13;5;27;23;3;28;9;15;10;14;20;22;31;19;11;25;16;18;26;24;1;6;29;2;32;8;7;12;21;17;4;30;19;27044
20;27044;13;5;27;23;3;28;9;15;10;14;20;22;31;19;11;25;16;18;26;24;1;6;29;2;32;8;7;12;21;17;4;30
13;5;27;23;3;28;9;15;10;14;20;22;31;19;7;25;16;18;26;24;1;6;29;2;32;8;11;12;21;17;4;30;20;27024
20;27024;13;5;27;23;3;28;9;15;10;14;20;22;31;19;7;25;16;18;26;24;1;6;29;2;32;8;11;12;21;17;4;30
13;5;27;23;3;28;9;15;10;14;20;22;31;19;7;25;16;18;26;11;1;6;29;2;32;8;24;12;21;17;4;30;20;26096
20;26096;13;5;27;23;3;28;9;15;10;14;20;22;31;19;7;25;16;18;26;11;1;6;29;2;32;8;24;12;21;17;4;30
13;5;27;23;3;28;9;15;10;14;20;22;31;19;7;25;16;18;26;11;12;6;29;2;32;8;24;1;21;17;4;30;20;26556
20;26556;13;5;27;23;3;28;9;15;10;14;20;22;31;19;7;25;16;18;26;11;12;6;29;2;32;8;24;1;21;17;4;30
13;5;27;23;3;28;9;15;10;14;20;22;31;19;7;25;16;18;26;11;12;6;8;2;32;29;24;1;21;17;4;30;20;26750
20;26750;13;5;27;23;3;28;9;15;10;14;20;22;31;19;7;25;16;18;26;11;12;6;8;2;32;29;24;1;21;17;4;30
17;5;27;23;3;28;9;15;10;14;20;22;31;19;7;25;16;18;26;11;12;6;8;2;32;29;24;1;21;13;4;30;20;27118
20;27118;17;5;27;23;3;28;9;15;10;14;20;22;31;19;7;25;16;18;26;11;12;6;8;2;32;29;24;1;21;13;4;30
17;5;27;23;3;28;9;15;10;14;20;22;16;19;7;25;31;18;26;11;12;6;8;2;32;29;24;1;21;13;4;30;20;26406
20;26406;17;5;27;23;3;28;9;15;10;14;20;22;16;19;7;25;31;18;26;11;12;6;8;2;32;29;24;1;21;13;4;30
17;5;27;23;3;28;4;15;10;14;20;22;16;19;7;25;31;18;26;11;12;6;8;2;32;29;24;1;21;13;9;30;20;26746
20;26746;17;5;27;23;3;28;4;15;10;14;20;22;16;19;7;25;31;18;26;11;12;6;8;2;32;29;24;1;21;13;9;30
17;5;27;23;3;28;4;15;10;14;20;22;16;19;12;25;31;18;26;11;7;6;8;2;32;29;24;1;21;13;9;30;20;26866
20;26866;17;5;27;23;3;28;4;15;10;14;20;22;16;19;12;25;31;18;26;11;7;6;8;2;32;29;24;1;21;13;9;30
17;5;27;23;3;28;4;15;10;14;20;22;16;19;12;25;31;18;1;11;7;6;8;2;32;29;24;26;21;13;9;30;20;26778
20;26778;17;5;27;23;3;28;4;15;10;14;20;22;16;19;12;25;31;18;1;11;7;6;8;2;32;29;24;26;21;13;9;30
17;5;27;23;3;28;4;15;10;14;20;22;16;19;12;25;2;18;1;11;7;6;8;31;32;29;24;26;21;13;9;30;20;26686
20;26686;17;5;27;23;3;28;4;15;10;14;20;22;16;19;12;25;2;18;1;11;7;6;8;31;32;29;24;26;21;13;9;30
17;5;27;23;3;28;4;15;10;14;20;22;24;19;12;25;2;18;1;11;7;6;8;31;32;29;16;26;21;13;9;30;20;26098
20;26098;17;5;27;23;3;28;4;15;10;14;20;22;24;19;12;25;2;18;1;11;7;6;8;31;32;29;16;26;21;13;9;30
17;5;27;23;3;28;4;15;10;14;20;22;24;19;12;25;11;18;1;2;7;6;8;31;32;29;16;26;21;13;9;30;20;26018
20;26018;17;5;27;23;3;28;4;15;10;14;20;22;24;19;12;25;11;18;1;2;7;6;8;31;32;29;16;26;21;13;9;30
17;5;27;23;3;28;4;15;18;14;20;22;24;19;12;25;11;10;1;2;7;6;8;31;32;29;16;26;21;13;9;30;20;25602
20;25602;17;5;27;23;3;28;4;15;18;14;20;22;24;19;12;25;11;10;1;2;7;6;8;31;32;29;16;26;21;13;9;30
17;18;27;23;3;28;4;15;5;14;20;22;24;19;12;25;11;10;1;2;7;6;8;31;32;29;16;26;21;13;9;30;20;25694
20;25694;17;18;27;23;3;28;4;15;5;14;20;22;24;19;12;25;11;10;1;2;7;6;8;31;32;29;16;26;21;13;9;30
17;18;27;23;3;29;4;15;5;14;20;22;24;19;12;25;11;10;1;2;7;6;8;31;32;28;16;26;21;13;9;30;20;25734
20;25734;17;18;27;23;3;29;4;15;5;14;20;22;24;19;12;25;11;10;1;2;7;6;8;31;32;28;16;26;21;13;9;30
17;18;27;23;3;29;4;15;5;14;20;22;24;19;12;25;11;26;1;2;7;6;8;31;32;28;16;10;21;13;9;30;20;25412
20;25412;17;18;27;23;3;29;4;15;5;14;20;22;24;19;12;25;11;26;1;2;7;6;8;31;32;28;16;10;21;13;9;30
17;18;27;23;3;29;4;15;5;14;20;22;24;19;12;25;11;26;1;13;7;6;8;31;32;28;16;10;21;2;9;30;20;25972
20;25972;17;18;27;23;3;29;4;15;5;14;20;22;24;19;12;25;11;26;1;13;7;6;8;31;32;28;16;10;21;2;9;30
17;18;27;23;3;29;4;15;5;14;20;13;24;19;12;25;11;26;1;22;7;6;8;31;32;28;16;10;21;2;9;30;20;26064
20;26064;17;18;27;23;3;29;4;15;5;14;20;13;24;19;12;25;11;26;1;22;7;6;8;31;32;28;16;10;21;2;9;30
17;18;27;23;3;29;4;15;5;14;20;13;24;19;12;7;11;26;1;22;25;6;8;31;32;28;16;10;21;2;9;30;20;26034
20;26034;17;18;27;23;3;29;4;15;5;14;20;13;24;19;12;7;11;26;1;22;25;6;8;31;32;28;16;10;21;2;9;30
17;18;27;23;3;22;4;15;5;14;20;13;24;19;12;7;11;26;1;29;25;6;8;31;32;28;16;10;21;2;9;30;20;25854
21;25854;17;18;27;23;3;22;4;15;5;14;20;13;24;19;12;7;11;26;1;29;25;6;8;31;32;28;16;10;21;2;9;30
17;18;27;23;3;22;4;19;5;14;20;13;24;15;12;7;11;26;1;29;25;6;8;31;32;28;16;10;21;2;9;30;21;26230
21;26230;17;18;27;23;3;22;4;19;5;14;20;13;24;15;12;7;11;26;1;29;25;6;8;31;32;28;16;10;21;2;9;30
17;18;27;15;3;22;4;19;5;14;20;13;24;23;12;7;11;26;1;29;25;6;8;31;32;28;16;10;21;2;9;30;21;26164
21;26164;17;18;27;15;3;22;4;19;5;14;20;13;24;23;12;7;11;26;1;29;25;6;8;31;32;28;16;10;21;2;9;30
17;18;27;15;3;22;4;19;5;14;20;26;24;23;12;7;11;13;1;29;25;6;8;31;32;28;16;10;21;2;9;30;21;25654
21;25654;17;18;27;15;3;22;4;19;5;14;20;26;24;23;12;7;11;13;1;29;25;6;8;31;32;28;16;10;21;2;9;30
17;18;27;15;3;22;4;19;5;14;9;26;24;23;12;7;11;13;1;29;25;6;8;31;32;28;16;10;21;2;20;30;21;26078
21;26078;17;18;27;15;3;22;4;19;5;14;9;26;24;23;12;7;11;13;1;29;25;6;8;31;32;28;16;10;21;2;20;30
17;18;27;15;3;22;4;19;5;14;9;26;24;23;12;7;11;13;1;29;25;6;8;31;30;28;16;10;21;2;20;32;21;26158
21;26158;17;18;27;15;3;22;4;19;5;14;9;26;24;23;12;7;11;13;1;29;25;6;8;31;30;28;16;10;21;2;20;32
17;18;27;15;3;22;4;19;5;14;9;20;24;23;12;7;11;13;1;29;25;6;8;31;30;28;16;10;21;2;26;32;21;26438
21;26438;17;18;27;15;3;22;4;19;5;14;9;20;24;23;12;7;11;13;1;29;25;6;8;31;30;28;16;10;21;2;26;32
17;18;27;15;3;22;4;19;5;14;9;2;24;23;12;7;11;13;1;29;25;6;8;31;30;28;16;10;21;20;26;32;21;25854
21;25854;17;18;27;15;3;22;4;19;5;14;9;2;24;23;12;7;11;13;1;29;25;6;8;31;30;28;16;10;21;20;26;32
17;18;27;15;3;22;4;19;5;14;9;2;20;23;12;7;11;13;1;29;25;6;8;31;30;28;16;10;21;24;26;32;21;26174
21;26174;17;18;27;15;3;22;4;19;5;14;9;2;20;23;12;7;11;13;1;29;25;6;8;31;30;28;16;10;21;24;26;32
17;18;27;15;3;22;4;19;5;14;9;2;20;23;12;13;11;7;1;29;25;6;8;31;30;28;16;10;21;24;26;32;21;27134
21;27134;17;18;27;15;3;22;4;19;5;14;9;2;20;23;12;13;11;7;1;29;25;6;8;31;30;28;16;10;21;24;26;32
17;18;27;15;3;22;4;19;5;14;9;2;20;23;12;13;11;7;1;29;25;6;8;31;30;28;16;10;21;32;26;24;21;27134
21;27134;17;18;27;15;3;22;4;19;5;14;9;2;20;23;12;13;11;7;1;29;25;6;8;31;30;28;16;10;21;32;26;24
17;18;27;15;3;22;4;19;5;14;13;2;20;23;12;9;11;7;1;29;25;6;8;31;30;28;16;10;21;32;26;24;21;27014
21;27014;17;18;27;15;3;22;4;19;5;14;13;2;20;23;12;9;11;7;1;29;25;6;8;31;30;28;16;10;21;32;26;24
17;18;27;20;3;22;4;19;5;14;13;2;15;23;12;9;11;7;1;29;25;6;8;31;30;28;16;10;21;32;26;24;21;26044
21;26044;17;18;27;20;3;22;4;19;5;14;13;2;15;23;12;9;11;7;1;29;25;6;8;31;30;28;16;10;21;32;26;24
17;19;27;20;3;22;4;18;5;14;13;2;15;23;12;9;11;7;1;29;25;6;8;31;30;28;16;10;21;32;26;24;21;25904
21;25904;17;19;27;20;3;22;4;18;5;14;13;2;15;23;12;9;11;7;1;29;25;6;8;31;30;28;16;10;21;32;26;24
17;19;27;20;3;14;4;18;5;22;13;2;15;23;12;9;11;7;1;29;25;6;8;31;30;28;16;10;21;32;26;24;21;26392
21;26392;17;19;27;20;3;14;4;18;5;22;13;2;15;23;12;9;11;7;1;29;25;6;8;31;30;28;16;10;21;32;26;24
17;19;24;20;3;14;4;18;5;22;13;2;15;23;12;9;11;7;1;29;25;6;8;31;30;28;16;10;21;32;26;27;21;26872
21;26872;17;19;24;20;3;14;4;18;5;22;13;2;15;23;12;9;11;7;1;29;25;6;8;31;30;28;16;10;21;32;26;27
17;19;24;20;3;14;4;18;28;22;13;2;15;23;12;9;11;7;1;29;25;6;8;31;30;5;16;10;21;32;26;27;21;28030
21;28030;17;19;24;20;3;14;4;18;28;22;13;2;15;23;12;9;11;7;1;29;25;6;8;31;30;5;16;10;21;32;26;27
17;19;16;20;3;14;4;18;28;22;13;2;15;23;12;9;11;7;1;29;25;6;8;31;30;5;24;10;21;32;26;27;21;27776
21;27776;17;19;16;20;3;14;4;18;28;22;13;2;15;23;12;9;11;7;1;29;25;6;8;31;30;5;24;10;21;32;26;27
17;19;16;20;3;14;10;18;28;22;13;2;15;23;12;9;11;7;1;29;25;6;8;31;30;5;24;4;21;32;26;27;21;27216
21;27216;17;19;16;20;3;14;10;18;28;22;13;2;15;23;12;9;11;7;1;29;25;6;8;31;30;5;24;4;21;32;26;27
17;9;16;20;3;14;10;18;28;22;13;2;15;23;12;19;11;7;1;29;25;6;8;31;30;5;24;4;21;32;26;27;21;26994
21;26994;17;9;16;20;3;14;10;18;28;22;13;2;15;23;12;19;11;7;1;29;25;6;8;31;30;5;24;4;21;32;26;27
17;9;16;20;3;14;10;18;28;32;13;2;15;23;12;19;11;7;1;29;25;6;8;31;30;5;24;4;21;22;26;27;21;26874
22;26874;17;9;16;20;3;14;10;18;28;32;13;2;15;23;12;19;11;7;1;29;25;6;8;31;30;5;24;4;21;22;26;27
17;9;16;20;3;14;10;18;32;28;13;2;15;23;12;19;11;7;1;29;25;6;8;31;30;5;24;4;21;22;26;27;22;26834
22;26834;17;9;16;20;3;14;10;18;32;28;13;2;15;23;12;19;11;7;1;29;25;6;8;31;30;5;24;4;21;22;26;27
17;9;16;20;3;14;10;18;32;7;13;2;15;23;12;19;11;28;1;29;25;6;8;31;30;5;24;4;21;22;26;27;22;26590
22;26590;17;9;16;20;3;14;10;18;32;7;13;2;15;23;12;19;11;28;1;29;25;6;8;31;30;5;24;4;21;22;26;27
17;9;16;20;3;14;18;10;32;7;13;2;15;23;12;19;11;28;1;29;25;6;8;31;30;5;24;4;21;22;26;27;22;27196
22;27196;17;9;16;20;3;14;18;10;32;7;13;2;15;23;12;19;11;28;1;29;25;6;8;31;30;5;24;4;21;22;26;27
17;9;16;26;3;14;18;10;32;7;13;2;15;23;12;19;11;28;1;29;25;6;8;31;30;5;24;4;21;22;20;27;22;26276
22;26276;17;9;16;26;3;14;18;10;32;7;13;2;15;23;12;19;11;28;1;29;25;6;8;31;30;5;24;4;21;22;20;27
17;9;16;26;3;14;18;10;32;7;13;2;15;23;12;19;11;21;1;29;25;6;8;31;30;5;24;4;28;22;20;27;22;26276
22;26276;17;9;16;26;3;14;18;10;32;7;13;2;15;23;12;19;11;21;1;29;25;6;8;31;30;5;24;4;28;22;20;27
17;18;16;26;3;14;9;10;32;7;13;2;15;23;12;19;11;21;1;29;25;6;8;31;30;5;24;4;28;22;20;27;22;26336
22;26336;17;18;16;26;3;14;9;10;32;7;13;2;15;23;12;19;11;21;1;29;25;6;8;31;30;5;24;4;28;22;20;27
17;18;16;26;3;14;9;10;32;7;13;2;15;23;12;20;11;21;1;29;25;6;8;31;30;5;24;4;28;22;19;27;22;26936
22;26936;17;18;16;26;3;14;9;10;32;7;13;2;15;23;12;20;11;21;1;29;25;6;8;31;30;5;24;4;28;22;19;27
17;18;16;26;3;14;9;2;32;7;13;10;15;23;12;20;11;21;1;29;25;6;8;31;30;5;24;4;28;22;19;27;22;26736
22;26736;17;18;16;26;3;14;9;2;32;7;13;10;15;23;12;20;11;21;1;29;25;6;8;31;30;5;24;4;28;22;19;27
19;18;16;26;3;14;9;2;32;7;13;10;15;23;12;20;11;21;1;29;25;6;8;31;30;5;24;4;28;22;17;27;22;26576
22;26576;19;18;16;26;3;14;9;2;32;7;13;10;15;23;12;20;11;21;1;29;25;6;8;31;30;5;24;4;28;22;17;27
19;18;16;26;3;14;9;2;32;7;13;10;6;23;12;20;11;21;1;29;25;15;8;31;30;5;24;4;28;22;17;27;22;26796
22;26796;19;18;16;26;3;14;9;2;32;7;13;10;6;23;12;20;11;21;1;29;25;15;8;31;30;5;24;4;28;22;17;27
19;18;16;26;3;14;9;2;32;7;13;10;6;23;12;20;11;5;1;29;25;15;8;31;30;21;24;4;28;22;17;27;22;26934
22;26934;19;18;16;26;3;14;9;2;32;7;13;10;6;23;12;20;11;5;1;29;25;15;8;31;30;21;24;4;28;22;17;27
19;18;16;26;3;14;9;2;32;7;13;10;6;12;23;20;11;5;1;29;25;15;8;31;30;21;24;4;28;22;17;27;22;26944
22;26944;19;18;16;26;3;14;9;2;32;7;13;10;6;12;23;20;11;5;1;29;25;15;8;31;30;21;24;4;28;22;17;27
19;18;16;26;3;14;9;2;20;7;13;10;6;12;23;32;11;5;1;29;25;15;8;31;30;21;24;4;28;22;17;27;22;27084
22;27084;19;18;16;26;3;14;9;2;20;7;13;10;6;12;23;32;11;5;1;29;25;15;8;31;30;21;24;4;28;22;17;27
19;18;25;26;3;14;9;2;20;7;13;10;6;12;23;32;11;5;1;29;16;15;8;31;30;21;24;4;28;22;17;27;22;26848
22;26848;19;18;25;26;3;14;9;2;20;7;13;10;6;12;23;32;11;5;1;29;16;15;8;31;30;21;24;4;28;22;17;27
19;18;25;26;3;14;9;2;20;7;13;10;6;12;23;32;11;5;1;29;16;24;8;31;30;21;15;4;28;22;17;27;22;27034
22;27034;19;18;25;26;3;14;9;2;20;7;13;10;6;12;23;32;11;5;1;29;16;24;8;31;30;21;15;4;28;22;17;27
19;18;25;26;4;14;9;2;20;7;13;10;6;12;23;32;11;5;1;29;16;24;8;31;30;21;15;3;28;22;17;27;22;27294
22;27294;19;18;25;26;4;14;9;2;20;7;13;10;6;12;23;32;11;5;1;29;16;24;8;31;30;21;15;3;28;22;17;27
19;22;25;26;4;14;9;2;20;7;13;10;6;12;23;32;11;5;1;29;16;24;8;31;30;21;15;3;28;18;17;27;22;26914
22;26914;19;22;25;26;4;14;9;2;20;7;13;10;6;12;23;32;11;5;1;29;16;24;8;31;30;21;15;3;28;18;17;27
24;22;25;26;4;14;9;2;20;7;13;10;6;12;23;32;11;5;1;29;16;19;8;31;30;21;15;3;28;18;17;27;22;26914
22;26914;24;22;25;26;4;14;9;2;20;7;13;10;6;12;23;32;11;5;1;29;16;19;8;31;30;21;15;3;28;18;17;27
14;22;25;26;4;24;9;2;20;7;13;10;6;12;23;32;11;5;1;29;16;19;8;31;30;21;15;3;28;18;17;27;22;26724
22;26724;14;22;25;26;4;24;9;2;20;7;13;10;6;12;23;32;11;5;1;29;16;19;8;31;30;21;15;3;28;18;17;27
14;22;25;26;4;24;9;2;20;7;13;10;6;12;23;32;11;5;1;29;16;27;8;31;30;21;15;3;28;18;17;19;22;26284
23;26284;14;22;25;26;4;24;9;2;20;7;13;10;6;12;23;32;11;5;1;29;16;27;8;31;30;21;15;3;28;18;17;19
14;22;28;26;4;24;9;2;20;7;13;10;6;12;23;32;11;5;1;29;16;27;8;31;30;21;15;3;25;18;17;19;23;26364
23;26364;14;22;28;26;4;24;9;2;20;7;13;10;6;12;23;32;11;5;1;29;16;27;8;31;30;21;15;3;25;18;17;19
14;22;28;26;4;24;9;13;20;7;2;10;6;12;23;32;11;5;1;29;16;27;8;31;30;21;15;3;25;18;17;19;23;25884
23;25884;14;22;28;26;4;24;9;13;20;7;2;10;6;12;23;32;11;5;1;29;16;27;8;31;30;21;15;3;25;18;17;19
14;22;28;26;4;24;12;13;20;7;2;10;6;9;23;32;11;5;1;29;16;27;8;31;30;21;15;3;25;18;17;19;23;25224
23;25224;14;22;28;26;4;24;12;13;20;7;2;10;6;9;23;32;11;5;1;29;16;27;8;31;30;21;15;3;25;18;17;19
14;22;28;26;4;24;12;13;20;7;2;10;6;9;23;32;11;5;8;29;16;27;1;31;30;21;15;3;25;18;17;19;23;25584
23;25224;14;22;28;26;4;24;12;13;20;7;2;10;6;9;23;32;11;5;1;29;16;27;8;31;30;21;15;3;25;18;17;19
14;22;28;26;4;24;12;13;20;7;2;10;6;1;23;32;11;5;9;29;16;27;8;31;30;21;15;3;25;18;17;19;23;25184
23;25184;14;22;28;26;4;24;12;13;20;7;2;10;6;1;23;32;11;5;9;29;16;27;8;31;30;21;15;3;25;18;17;19
14;22;28;26;4;24;12;13;20;7;2;10;6;1;23;32;16;5;9;29;11;27;8;31;30;21;15;3;25;18;17;19;23;25424
23;25424;14;22;28;26;4;24;12;13;20;7;2;10;6;1;23;32;16;5;9;29;11;27;8;31;30;21;15;3;25;18;17;19
14;6;28;26;4;24;12;13;20;7;2;10;22;1;23;32;16;5;9;29;11;27;8;31;30;21;15;3;25;18;17;19;23;26114
23;26114;14;6;28;26;4;24;12;13;20;7;2;10;22;1;23;32;16;5;9;29;11;27;8;31;30;21;15;3;25;18;17;19
14;27;28;26;4;24;12;13;20;7;2;10;22;1;23;32;16;5;9;29;11;6;8;31;30;21;15;3;25;18;17;19;23;25650
23;25650;14;27;28;26;4;24;12;13;20;7;2;10;22;1;23;32;16;5;9;29;11;6;8;31;30;21;15;3;25;18;17;19
14;27;28;26;4;24;12;3;20;7;2;10;22;1;23;32;16;5;9;29;11;6;8;31;30;21;15;13;25;18;17;19;23;26330
23;26330;14;27;28;26;4;24;12;3;20;7;2;10;22;1;23;32;16;5;9;29;11;6;8;31;30;21;15;13;25;18;17;19
14;27;28;26;4;24;12;3;20;7;2;10;22;1;11;32;16;5;9;29;23;6;8;31;30;21;15;13;25;18;17;19;23;26738
23;26738;14;27;28;26;4;24;12;3;20;7;2;10;22;1;11;32;16;5;9;29;23;6;8;31;30;21;15;13;25;18;17;19
14;27;28;9;4;24;12;3;20;7;2;10;22;1;11;32;16;5;26;29;23;6;8;31;30;21;15;13;25;18;17;19;23;26996
23;26996;14;27;28;9;4;24;12;3;20;7;2;10;22;1;11;32;16;5;26;29;23;6;8;31;30;21;15;13;25;18;17;19
14;27;28;21;4;24;12;3;20;7;2;10;22;1;11;32;16;5;26;29;23;6;8;31;30;9;15;13;25;18;17;19;23;27538
23;27538;14;27;28;21;4;24;12;3;20;7;2;10;22;1;11;32;16;5;26;29;23;6;8;31;30;9;15;13;25;18;17;19
14;27;28;21;4;24;12;3;20;7;2;16;22;1;11;32;10;5;26;29;23;6;8;31;30;9;15;13;25;18;17;19;23;27418
23;27418;14;27;28;21;4;24;12;3;20;7;2;16;22;1;11;32;10;5;26;29;23;6;8;31;30;9;15;13;25;18;17;19
14;27;28;21;4;24;12;3;20;7;2;16;22;1;11;32;10;5;26;29;23;6;31;8;30;9;15;13;25;18;17;19;23;27736
23;27736;14;27;28;21;4;24;12;3;20;7;2;16;22;1;11;32;10;5;26;29;23;6;31;8;30;9;15;13;25;18;17;19
14;27;28;21;4;24;12;3;20;16;2;7;22;1;11;32;10;5;26;29;23;6;31;8;30;9;15;13;25;18;17;19;23;27036
23;27036;14;27;28;21;4;24;12;3;20;16;2;7;22;1;11;32;10;5;26;29;23;6;31;8;30;9;15;13;25;18;17;19
14;27;28;21;4;2;12;3;20;16;24;7;22;1;11;32;10;5;26;29;23;6;31;8;30;9;15;13;25;18;17;19;23;27102
23;27102;14;27;28;21;4;2;12;3;20;16;24;7;22;1;11;32;10;5;26;29;23;6;31;8;30;9;15;13;25;18;17;19
14;24;28;21;4;2;12;3;20;16;27;7;22;1;11;32;10;5;26;29;23;6;31;8;30;9;15;13;25;18;17;19;23;27222
23;27222;14;24;28;21;4;2;12;3;20;16;27;7;22;1;11;32;10;5;26;29;23;6;31;8;30;9;15;13;25;18;17;19
14;24;28;21;4;2;12;3;20;16;27;7;22;1;19;32;10;5;26;29;23;6;31;8;30;9;15;13;25;18;17;11;23;27560
23;27560;14;24;28;21;4;2;12;3;20;16;27;7;22;1;19;32;10;5;26;29;23;6;31;8;30;9;15;13;25;18;17;11
14;16;28;21;4;2;12;3;20;24;27;7;22;1;19;32;10;5;26;29;23;6;31;8;30;9;15;13;25;18;17;11;23;28040
23;28040;14;16;28;21;4;2;12;3;20;24;27;7;22;1;19;32;10;5;26;29;23;6;31;8;30;9;15;13;25;18;17;11
14;16;28;21;4;2;12;3;20;24;27;7;22;1;19;32;10;5;26;29;8;6;31;23;30;9;15;13;25;18;17;11;23;27922
24;27922;14;16;28;21;4;2;12;3;20;24;27;7;22;1;19;32;10;5;26;29;8;6;31;23;30;9;15;13;25;18;17;11
14;16;28;21;4;2;12;3;20;24;27;7;22;1;19;32;10;5;26;29;8;6;31;23;30;11;15;13;25;18;17;9;24;27682
24;27682;14;16;28;21;4;2;12;3;20;24;27;7;22;1;19;32;10;5;26;29;8;6;31;23;30;11;15;13;25;18;17;9
14;16;28;21;4;30;12;3;20;24;27;7;22;1;19;32;10;5;26;29;8;6;31;23;2;11;15;13;25;18;17;9;24;27124
24;27124;14;16;28;21;4;30;12;3;20;24;27;7;22;1;19;32;10;5;26;29;8;6;31;23;2;11;15;13;25;18;17;9
14;16;28;21;4;30;12;3;20;24;27;7;22;1;9;32;10;5;26;29;8;6;31;23;2;11;15;13;25;18;17;19;24;26706
24;26706;14;16;28;21;4;30;12;3;20;24;27;7;22;1;9;32;10;5;26;29;8;6;31;23;2;11;15;13;25;18;17;19
14;16;28;21;4;30;12;3;20;24;27;7;22;1;23;32;10;5;26;29;8;6;31;9;2;11;15;13;25;18;17;19;24;26716
24;26716;14;16;28;21;4;30;12;3;20;24;27;7;22;1;23;32;10;5;26;29;8;6;31;9;2;11;15;13;25;18;17;19
14;16;28;21;4;30;12;3;20;24;27;7;22;1;23;32;17;5;26;29;8;6;31;9;2;11;15;13;25;18;10;19;24;27864
24;27864;14;16;28;21;4;30;12;3;20;24;27;7;22;1;23;32;17;5;26;29;8;6;31;9;2;11;15;13;25;18;10;19
14;16;28;21;4;30;11;3;20;24;27;7;22;1;23;32;17;5;26;29;8;6;31;9;2;12;15;13;25;18;10;19;24;28204
24;28204;14;16;28;21;4;30;11;3;20;24;27;7;22;1;23;32;17;5;26;29;8;6;31;9;2;12;15;13;25;18;10;19
14;16;28;21;4;30;9;3;20;24;27;7;22;1;23;32;17;5;26;29;8;6;31;11;2;12;15;13;25;18;10;19;24;29004
24;29004;14;16;28;21;4;30;9;3;20;24;27;7;22;1;23;32;17;5;26;29;8;6;31;11;2;12;15;13;25;18;10;19
14;16;28;21;4;30;9;3;31;24;27;7;22;1;23;32;17;5;26;29;8;6;20;11;2;12;15;13;25;18;10;19;24;28604
24;28604;14;16;28;21;4;30;9;3;31;24;27;7;22;1;23;32;17;5;26;29;8;6;20;11;2;12;15;13;25;18;10;19
14;16;28;21;3;30;9;4;31;24;27;7;22;1;23;32;17;5;26;29;8;6;20;11;2;12;15;13;25;18;10;19;24;28624
24;28624;14;16;28;21;3;30;9;4;31;24;27;7;22;1;23;32;17;5;26;29;8;6;20;11;2;12;15;13;25;18;10;19
