"X1";"X26530";"X10";"X31";"X1.1";"X29";"X23";"X14";"X32";"X22";"X19";"X15";"X25";"X7";"X17";"X2";"X9";"X20";"X18";"X12";"X24";"X6";"X5";"X11";"X21";"X16";"X8";"X3";"X30";"X13";"X26";"X28";"X27";"X4"
44;26640;17;6;21;24;11;1;16;10;20;2;27;8;7;28;12;22;26;25;13;29;18;19;9;14;32;23;15;30;3;5;4;31
17;6;21;12;11;1;16;10;20;2;27;8;7;28;24;22;26;25;13;29;18;19;9;14;32;23;15;30;3;5;4;31;44;26652
44;26652;17;6;21;12;11;1;16;10;20;2;27;8;7;28;24;22;26;25;13;29;18;19;9;14;32;23;15;30;3;5;4;31
17;6;21;12;11;2;16;10;20;1;27;8;7;28;24;22;26;25;13;29;18;19;9;14;32;23;15;30;3;5;4;31;44;26452
44;26452;17;6;21;12;11;2;16;10;20;1;27;8;7;28;24;22;26;25;13;29;18;19;9;14;32;23;15;30;3;5;4;31
17;6;21;12;14;2;16;10;20;1;27;8;7;28;24;22;26;25;13;29;18;19;9;11;32;23;15;30;3;5;4;31;44;26652
44;26652;17;6;21;12;14;2;16;10;20;1;27;8;7;28;24;22;26;25;13;29;18;19;9;11;32;23;15;30;3;5;4;31
17;6;21;12;14;2;16;10;20;1;27;8;7;28;24;22;26;25;23;29;18;19;9;11;32;13;15;30;3;5;4;31;44;27644
44;27644;17;6;21;12;14;2;16;10;20;1;27;8;7;28;24;22;26;25;23;29;18;19;9;11;32;13;15;30;3;5;4;31
17;6;21;12;14;2;16;10;13;1;27;8;7;28;24;22;26;25;23;29;18;19;9;11;32;20;15;30;3;5;4;31;44;27550
44;27550;17;6;21;12;14;2;16;10;13;1;27;8;7;28;24;22;26;25;23;29;18;19;9;11;32;20;15;30;3;5;4;31
17;6;21;12;14;2;16;10;13;1;27;8;7;28;24;22;29;25;23;26;18;19;9;11;32;20;15;30;3;5;4;31;44;28030
44;28030;17;6;21;12;14;2;16;10;13;1;27;8;7;28;24;22;29;25;23;26;18;19;9;11;32;20;15;30;3;5;4;31
17;18;21;12;14;2;16;10;13;1;27;8;7;28;24;22;29;25;23;26;6;19;9;11;32;20;15;30;3;5;4;31;44;27534
44;27534;17;18;21;12;14;2;16;10;13;1;27;8;7;28;24;22;29;25;23;26;6;19;9;11;32;20;15;30;3;5;4;31
17;18;1;12;14;2;16;10;13;21;27;8;7;28;24;22;29;25;23;26;6;19;9;11;32;20;15;30;3;5;4;31;44;27942
45;27942;17;18;1;12;14;2;16;10;13;21;27;8;7;28;24;22;29;25;23;26;6;19;9;11;32;20;15;30;3;5;4;31
17;18;1;12;14;2;16;10;13;21;27;8;7;28;24;30;29;25;23;26;6;19;9;11;32;20;15;22;3;5;4;31;45;27902
45;27902;17;18;1;12;14;2;16;10;13;21;27;8;7;28;24;30;29;25;23;26;6;19;9;11;32;20;15;22;3;5;4;31
17;18;1;12;14;2;16;10;13;21;27;8;7;28;24;30;29;25;31;26;6;19;9;11;32;20;15;22;3;5;4;23;45;27982
45;27982;17;18;1;12;14;2;16;10;13;21;27;8;7;28;24;30;29;25;31;26;6;19;9;11;32;20;15;22;3;5;4;23
17;18;1;12;14;2;16;10;13;21;24;8;7;28;27;30;29;25;31;26;6;19;9;11;32;20;15;22;3;5;4;23;45;28062
45;28062;17;18;1;12;14;2;16;10;13;21;24;8;7;28;27;30;29;25;31;26;6;19;9;11;32;20;15;22;3;5;4;23
17;18;1;22;14;2;16;10;13;21;24;8;7;28;27;30;29;25;31;26;6;19;9;11;32;20;15;12;3;5;4;23;45;27600
45;27600;17;18;1;22;14;2;16;10;13;21;24;8;7;28;27;30;29;25;31;26;6;19;9;11;32;20;15;12;3;5;4;23
17;18;1;22;14;2;16;10;13;21;24;8;7;28;27;30;29;25;31;26;23;19;9;11;32;20;15;12;3;5;4;6;45;27994
45;27994;17;18;1;22;14;2;16;10;13;21;24;8;7;28;27;30;29;25;31;26;23;19;9;11;32;20;15;12;3;5;4;6
17;18;1;22;14;12;16;10;13;21;24;8;7;28;27;30;29;25;31;26;23;19;9;11;32;20;15;2;3;5;4;6;45;28354
45;27994;17;18;1;22;14;2;16;10;13;21;24;8;7;28;27;30;29;25;31;26;23;19;9;11;32;20;15;12;3;5;4;6
17;18;4;22;14;2;16;10;13;21;24;8;7;28;27;30;29;25;31;26;23;19;9;11;32;20;15;12;3;5;1;6;45;28094
45;28094;17;18;4;22;14;2;16;10;13;21;24;8;7;28;27;30;29;25;31;26;23;19;9;11;32;20;15;12;3;5;1;6
17;18;4;22;14;2;25;10;13;21;24;8;7;28;27;30;29;16;31;26;23;19;9;11;32;20;15;12;3;5;1;6;45;26494
45;26494;17;18;4;22;14;2;25;10;13;21;24;8;7;28;27;30;29;16;31;26;23;19;9;11;32;20;15;12;3;5;1;6
17;18;22;4;14;2;25;10;13;21;24;8;7;28;27;30;29;16;31;26;23;19;9;11;32;20;15;12;3;5;1;6;45;27050
45;26494;17;18;4;22;14;2;25;10;13;21;24;8;7;28;27;30;29;16;31;26;23;19;9;11;32;20;15;12;3;5;1;6
17;18;4;22;14;2;25;10;13;21;24;8;7;28;27;30;29;16;31;26;20;19;9;11;32;23;15;12;3;5;1;6;45;26334
45;26334;17;18;4;22;14;2;25;10;13;21;24;8;7;28;27;30;29;16;31;26;20;19;9;11;32;23;15;12;3;5;1;6
17;18;4;22;14;2;25;10;13;21;24;8;7;28;27;30;29;20;31;26;16;19;9;11;32;23;15;12;3;5;1;6;45;26702
45;26702;17;18;4;22;14;2;25;10;13;21;24;8;7;28;27;30;29;20;31;26;16;19;9;11;32;23;15;12;3;5;1;6
17;18;4;22;14;2;25;10;13;21;24;31;7;28;27;30;29;20;8;26;16;19;9;11;32;23;15;12;3;5;1;6;45;26862
45;26862;17;18;4;22;14;2;25;10;13;21;24;31;7;28;27;30;29;20;8;26;16;19;9;11;32;23;15;12;3;5;1;6
17;18;4;22;14;2;25;10;13;21;24;31;26;28;27;30;29;20;8;7;16;19;9;11;32;23;15;12;3;5;1;6;45;25834
45;25834;17;18;4;22;14;2;25;10;13;21;24;31;26;28;27;30;29;20;8;7;16;19;9;11;32;23;15;12;3;5;1;6
17;18;4;22;14;2;25;10;13;21;24;11;26;28;27;30;29;20;8;7;16;19;9;31;32;23;15;12;3;5;1;6;45;25910
45;25910;17;18;4;22;14;2;25;10;13;21;24;11;26;28;27;30;29;20;8;7;16;19;9;31;32;23;15;12;3;5;1;6
17;18;4;22;14;2;25;10;13;21;24;11;26;28;27;30;29;20;8;7;16;19;12;31;32;23;15;9;3;5;1;6;45;25530
45;25530;17;18;4;22;14;2;25;10;13;21;24;11;26;28;27;30;29;20;8;7;16;19;12;31;32;23;15;9;3;5;1;6
17;18;30;22;14;2;25;10;13;21;24;11;26;28;27;4;29;20;8;7;16;19;12;31;32;23;15;9;3;5;1;6;45;26472
45;26472;17;18;30;22;14;2;25;10;13;21;24;11;26;28;27;4;29;20;8;7;16;19;12;31;32;23;15;9;3;5;1;6
17;18;23;22;14;2;25;10;13;21;24;11;26;28;27;4;29;20;8;7;16;19;12;31;32;30;15;9;3;5;1;6;45;26532
45;26532;17;18;23;22;14;2;25;10;13;21;24;11;26;28;27;4;29;20;8;7;16;19;12;31;32;30;15;9;3;5;1;6
18;17;23;22;14;2;25;10;13;21;24;11;26;28;27;4;29;20;8;7;16;19;12;31;32;30;15;9;3;5;1;6;45;26592
45;26592;18;17;23;22;14;2;25;10;13;21;24;11;26;28;27;4;29;20;8;7;16;19;12;31;32;30;15;9;3;5;1;6
18;17;23;22;31;2;25;10;13;21;24;11;26;28;27;4;29;20;8;7;16;19;12;14;32;30;15;9;3;5;1;6;45;26226
45;26226;18;17;23;22;31;2;25;10;13;21;24;11;26;28;27;4;29;20;8;7;16;19;12;14;32;30;15;9;3;5;1;6
9;17;23;22;31;2;25;10;13;21;24;11;26;28;27;4;29;20;8;7;16;19;12;14;32;30;15;18;3;5;1;6;45;26070
46;26070;9;17;23;22;31;2;25;10;13;21;24;11;26;28;27;4;29;20;8;7;16;19;12;14;32;30;15;18;3;5;1;6
9;17;23;2;31;22;25;10;13;21;24;11;26;28;27;4;29;20;8;7;16;19;12;14;32;30;15;18;3;5;1;6;46;26334
46;26334;9;17;23;2;31;22;25;10;13;21;24;11;26;28;27;4;29;20;8;7;16;19;12;14;32;30;15;18;3;5;1;6
20;17;23;2;31;22;25;10;13;21;24;11;26;28;27;4;29;9;8;7;16;19;12;14;32;30;15;18;3;5;1;6;46;26892
46;26892;20;17;23;2;31;22;25;10;13;21;24;11;26;28;27;4;29;9;8;7;16;19;12;14;32;30;15;18;3;5;1;6
20;17;23;2;31;18;25;10;13;21;24;11;26;28;27;4;29;9;8;7;16;19;12;14;32;30;15;22;3;5;1;6;46;26912
46;26912;20;17;23;2;31;18;25;10;13;21;24;11;26;28;27;4;29;9;8;7;16;19;12;14;32;30;15;22;3;5;1;6
20;17;23;25;31;18;2;10;13;21;24;11;26;28;27;4;29;9;8;7;16;19;12;14;32;30;15;22;3;5;1;6;46;26932
46;26932;20;17;23;25;31;18;2;10;13;21;24;11;26;28;27;4;29;9;8;7;16;19;12;14;32;30;15;22;3;5;1;6
20;17;23;25;31;18;2;10;13;21;15;11;26;28;27;4;29;9;8;7;16;19;12;14;32;30;24;22;3;5;1;6;46;27800
46;26932;20;17;23;25;31;18;2;10;13;21;24;11;26;28;27;4;29;9;8;7;16;19;12;14;32;30;15;22;3;5;1;6
20;17;23;25;31;18;8;10;13;21;24;11;26;28;27;4;29;9;2;7;16;19;12;14;32;30;15;22;3;5;1;6;46;26872
46;26872;20;17;23;25;31;18;8;10;13;21;24;11;26;28;27;4;29;9;2;7;16;19;12;14;32;30;15;22;3;5;1;6
20;17;23;25;31;18;8;10;13;21;24;11;26;28;27;4;29;9;2;7;16;19;14;12;32;30;15;22;3;5;1;6;46;26892
46;26892;20;17;23;25;31;18;8;10;13;21;24;11;26;28;27;4;29;9;2;7;16;19;14;12;32;30;15;22;3;5;1;6
20;17;23;25;31;18;8;10;13;21;24;11;26;28;5;4;29;9;2;7;16;19;14;12;32;30;15;22;3;27;1;6;46;27482
46;27482;20;17;23;25;31;18;8;10;13;21;24;11;26;28;5;4;29;9;2;7;16;19;14;12;32;30;15;22;3;27;1;6
20;17;15;25;31;18;8;10;13;21;24;11;26;28;5;4;29;9;2;7;16;19;14;12;32;30;23;22;3;27;1;6;46;28400
46;28400;20;17;15;25;31;18;8;10;13;21;24;11;26;28;5;4;29;9;2;7;16;19;14;12;32;30;23;22;3;27;1;6
20;17;15;25;31;18;16;10;13;21;24;11;26;28;5;4;29;9;2;7;8;19;14;12;32;30;23;22;3;27;1;6;46;28480
46;28480;20;17;15;25;31;18;16;10;13;21;24;11;26;28;5;4;29;9;2;7;8;19;14;12;32;30;23;22;3;27;1;6
20;17;15;25;31;18;16;10;13;21;24;11;22;28;5;4;29;9;2;7;8;19;14;12;32;30;23;26;3;27;1;6;46;28760
46;28760;20;17;15;25;31;18;16;10;13;21;24;11;22;28;5;4;29;9;2;7;8;19;14;12;32;30;23;26;3;27;1;6
20;17;15;25;31;18;5;10;13;21;24;11;22;28;16;4;29;9;2;7;8;19;14;12;32;30;23;26;3;27;1;6;46;28200
46;28200;20;17;15;25;31;18;5;10;13;21;24;11;22;28;16;4;29;9;2;7;8;19;14;12;32;30;23;26;3;27;1;6
20;17;24;25;31;18;5;10;13;21;15;11;22;28;16;4;29;9;2;7;8;19;14;12;32;30;23;26;3;27;1;6;46;28690
46;28200;20;17;15;25;31;18;5;10;13;21;24;11;22;28;16;4;29;9;2;7;8;19;14;12;32;30;23;26;3;27;1;6
7;17;15;25;31;18;5;10;13;21;24;11;22;28;16;4;29;9;2;20;8;19;14;12;32;30;23;26;3;27;1;6;46;28356
46;28356;7;17;15;25;31;18;5;10;13;21;24;11;22;28;16;4;29;9;2;20;8;19;14;12;32;30;23;26;3;27;1;6
7;17;15;25;31;18;5;10;13;21;24;20;22;28;16;4;29;9;2;11;8;19;14;12;32;30;23;26;3;27;1;6;46;27736
46;27736;7;17;15;25;31;18;5;10;13;21;24;20;22;28;16;4;29;9;2;11;8;19;14;12;32;30;23;26;3;27;1;6
7;17;15;25;31;18;5;10;13;21;24;20;22;28;16;4;29;9;2;11;8;19;14;30;32;12;23;26;3;27;1;6;46;28128
46;27736;7;17;15;25;31;18;5;10;13;21;24;20;22;28;16;4;29;9;2;11;8;19;14;12;32;30;23;26;3;27;1;6
7;17;15;25;31;18;5;10;13;26;24;20;22;28;16;4;29;9;2;11;8;19;14;12;32;30;23;21;3;27;1;6;46;27896
46;27896;7;17;15;25;31;18;5;10;13;26;24;20;22;28;16;4;29;9;2;11;8;19;14;12;32;30;23;21;3;27;1;6
7;17;15;25;18;31;5;10;13;26;24;20;22;28;16;4;29;9;2;11;8;19;14;12;32;30;23;21;3;27;1;6;46;27656
46;27656;7;17;15;25;18;31;5;10;13;26;24;20;22;28;16;4;29;9;2;11;8;19;14;12;32;30;23;21;3;27;1;6
7;17;15;25;18;31;5;10;13;26;24;20;22;28;16;4;29;9;2;11;8;19;14;12;32;30;23;6;3;27;1;21;46;27732
46;27732;7;17;15;25;18;31;5;10;13;26;24;20;22;28;16;4;29;9;2;11;8;19;14;12;32;30;23;6;3;27;1;21
7;17;15;25;18;31;5;28;13;26;24;20;22;10;16;4;29;9;2;11;8;19;14;12;32;30;23;6;3;27;1;21;46;27808
47;27808;7;17;15;25;18;31;5;28;13;26;24;20;22;10;16;4;29;9;2;11;8;19;14;12;32;30;23;6;3;27;1;21
7;17;15;25;18;31;5;11;13;26;24;20;22;10;16;4;29;9;2;28;8;19;14;12;32;30;23;6;3;27;1;21;47;28232
47;28232;7;17;15;25;18;31;5;11;13;26;24;20;22;10;16;4;29;9;2;28;8;19;14;12;32;30;23;6;3;27;1;21
7;17;15;25;18;31;5;11;26;13;24;20;22;10;16;4;29;9;2;28;8;19;14;12;32;30;23;6;3;27;1;21;47;27624
47;27624;7;17;15;25;18;31;5;11;26;13;24;20;22;10;16;4;29;9;2;28;8;19;14;12;32;30;23;6;3;27;1;21
7;17;15;25;1;31;5;11;26;13;24;20;22;10;16;4;29;9;2;28;8;19;14;12;32;30;23;6;3;27;18;21;47;28062
47;28062;7;17;15;25;1;31;5;11;26;13;24;20;22;10;16;4;29;9;2;28;8;19;14;12;32;30;23;6;3;27;18;21
7;17;15;25;1;31;5;11;26;13;24;20;22;10;16;4;29;9;2;28;14;19;8;12;32;30;23;6;3;27;18;21;47;28102
47;28102;7;17;15;25;1;31;5;11;26;13;24;20;22;10;16;4;29;9;2;28;14;19;8;12;32;30;23;6;3;27;18;21
7;17;15;25;1;31;5;11;26;13;24;20;22;10;16;30;29;9;2;28;14;19;8;12;32;4;23;6;3;27;18;21;47;28158
47;28158;7;17;15;25;1;31;5;11;26;13;24;20;22;10;16;30;29;9;2;28;14;19;8;12;32;4;23;6;3;27;18;21
7;17;15;25;1;31;5;11;26;18;24;20;22;10;16;30;29;9;2;28;14;19;8;12;32;4;23;6;3;27;13;21;47;28200
47;28200;7;17;15;25;1;31;5;11;26;18;24;20;22;10;16;30;29;9;2;28;14;19;8;12;32;4;23;6;3;27;13;21
7;17;15;25;1;31;5;11;26;18;24;20;22;10;13;30;29;9;2;28;14;19;8;12;32;4;23;6;3;27;16;21;47;27900
47;27900;7;17;15;25;1;31;5;11;26;18;24;20;22;10;13;30;29;9;2;28;14;19;8;12;32;4;23;6;3;27;16;21
7;17;15;25;1;31;5;11;13;18;24;20;22;10;26;30;29;9;2;28;14;19;8;12;32;4;23;6;3;27;16;21;47;28112
47;28112;7;17;15;25;1;31;5;11;13;18;24;20;22;10;26;30;29;9;2;28;14;19;8;12;32;4;23;6;3;27;16;21
7;17;15;25;1;31;8;11;13;18;24;20;22;10;26;30;29;9;2;28;14;19;5;12;32;4;23;6;3;27;16;21;47;28792
47;28792;7;17;15;25;1;31;8;11;13;18;24;20;22;10;26;30;29;9;2;28;14;19;5;12;32;4;23;6;3;27;16;21
7;17;15;25;1;31;8;11;13;14;24;20;22;10;26;30;29;9;2;28;18;19;5;12;32;4;23;6;3;27;16;21;47;28592
47;28592;7;17;15;25;1;31;8;11;13;14;24;20;22;10;26;30;29;9;2;28;18;19;5;12;32;4;23;6;3;27;16;21
7;17;15;25;1;31;8;11;13;14;24;20;22;10;26;30;29;9;2;28;18;19;5;12;32;4;16;6;3;27;23;21;47;28488
47;28488;7;17;15;25;1;31;8;11;13;14;24;20;22;10;26;30;29;9;2;28;18;19;5;12;32;4;16;6;3;27;23;21
7;17;15;8;1;31;25;11;13;14;24;20;22;10;26;30;29;9;2;28;18;19;5;12;32;4;16;6;3;27;23;21;47;28192
47;28192;7;17;15;8;1;31;25;11;13;14;24;20;22;10;26;30;29;9;2;28;18;19;5;12;32;4;16;6;3;27;23;21
7;17;15;8;1;31;25;3;13;14;24;20;22;10;26;30;29;9;2;28;18;19;5;12;32;4;16;6;11;27;23;21;47;28352
47;28192;7;17;15;8;1;31;25;11;13;14;24;20;22;10;26;30;29;9;2;28;18;19;5;12;32;4;16;6;3;27;23;21
7;17;15;8;1;31;25;11;13;14;24;29;22;10;26;30;20;9;2;28;18;19;5;12;32;4;16;6;3;27;23;21;47;28552
47;28192;7;17;15;8;1;31;25;11;13;14;24;20;22;10;26;30;29;9;2;28;18;19;5;12;32;4;16;6;3;27;23;21
7;17;15;8;1;31;25;14;13;11;24;20;22;10;26;30;29;9;2;28;18;19;5;12;32;4;16;6;3;27;23;21;47;28272
47;28272;7;17;15;8;1;31;25;14;13;11;24;20;22;10;26;30;29;9;2;28;18;19;5;12;32;4;16;6;3;27;23;21
7;17;15;8;1;31;25;14;13;11;24;28;22;10;26;30;29;9;2;20;18;19;5;12;32;4;16;6;3;27;23;21;47;28232
47;28232;7;17;15;8;1;31;25;14;13;11;24;28;22;10;26;30;29;9;2;20;18;19;5;12;32;4;16;6;3;27;23;21
20;17;15;8;1;31;25;14;13;11;24;28;22;10;26;30;29;9;2;7;18;19;5;12;32;4;16;6;3;27;23;21;47;27904
47;27904;20;17;15;8;1;31;25;14;13;11;24;28;22;10;26;30;29;9;2;7;18;19;5;12;32;4;16;6;3;27;23;21
20;17;15;8;1;31;25;14;13;11;24;28;22;10;26;19;29;9;2;7;18;30;5;12;32;4;16;6;3;27;23;21;47;28104
47;28104;20;17;15;8;1;31;25;14;13;11;24;28;22;10;26;19;29;9;2;7;18;30;5;12;32;4;16;6;3;27;23;21
20;17;15;8;1;31;25;14;13;11;24;28;22;10;26;19;29;9;2;7;18;30;5;3;32;4;16;6;12;27;23;21;47;28644
47;28644;20;17;15;8;1;31;25;14;13;11;24;28;22;10;26;19;29;9;2;7;18;30;5;3;32;4;16;6;12;27;23;21
20;9;15;8;1;31;25;14;13;11;24;28;22;10;26;19;29;17;2;7;18;30;5;3;32;4;16;6;12;27;23;21;47;29224
48;29224;20;9;15;8;1;31;25;14;13;11;24;28;22;10;26;19;29;17;2;7;18;30;5;3;32;4;16;6;12;27;23;21
20;9;15;8;1;31;25;14;13;11;24;28;22;10;26;19;29;17;2;7;18;30;5;3;32;4;23;6;12;27;16;21;48;28800
48;28800;20;9;15;8;1;31;25;14;13;11;24;28;22;10;26;19;29;17;2;7;18;30;5;3;32;4;23;6;12;27;16;21
20;9;15;8;1;31;25;14;13;11;24;30;22;10;26;19;29;17;2;7;18;28;5;3;32;4;23;6;12;27;16;21;48;28820
48;28820;20;9;15;8;1;31;25;14;13;11;24;30;22;10;26;19;29;17;2;7;18;28;5;3;32;4;23;6;12;27;16;21
20;9;15;8;1;31;25;14;13;11;24;30;22;10;26;19;29;17;2;7;18;28;6;3;32;4;23;5;12;27;16;21;48;28760
48;28760;20;9;15;8;1;31;25;14;13;11;24;30;22;10;26;19;29;17;2;7;18;28;6;3;32;4;23;5;12;27;16;21
20;9;15;8;1;31;25;14;13;6;24;30;22;10;26;19;29;17;2;7;18;28;11;3;32;4;23;5;12;27;16;21;48;28520
48;28520;20;9;15;8;1;31;25;14;13;6;24;30;22;10;26;19;29;17;2;7;18;28;11;3;32;4;23;5;12;27;16;21
20;9;15;8;1;31;25;14;13;6;24;30;22;10;26;19;29;17;2;16;18;28;11;3;32;4;23;5;12;27;7;21;48;28760
48;28760;20;9;15;8;1;31;25;14;13;6;24;30;22;10;26;19;29;17;2;16;18;28;11;3;32;4;23;5;12;27;7;21
20;9;15;8;1;6;25;14;13;31;24;30;22;10;26;19;29;17;2;16;18;28;11;3;32;4;23;5;12;27;7;21;48;29052
48;29052;20;9;15;8;1;6;25;14;13;31;24;30;22;10;26;19;29;17;2;16;18;28;11;3;32;4;23;5;12;27;7;21
20;9;15;8;1;6;25;14;13;31;24;30;22;10;26;19;29;17;23;16;18;28;11;3;32;4;2;5;12;27;7;21;48;29088
48;29088;20;9;15;8;1;6;25;14;13;31;24;30;22;10;26;19;29;17;23;16;18;28;11;3;32;4;2;5;12;27;7;21
20;9;15;8;1;6;25;14;13;31;24;29;22;10;26;19;30;17;23;16;18;28;11;3;32;4;2;5;12;27;7;21;48;29088
48;29088;20;9;15;8;1;6;25;14;13;31;24;29;22;10;26;19;30;17;23;16;18;28;11;3;32;4;2;5;12;27;7;21
20;9;15;8;1;6;25;14;13;31;26;29;22;10;24;19;30;17;23;16;18;28;11;3;32;4;2;5;12;27;7;21;48;28588
48;28588;20;9;15;8;1;6;25;14;13;31;26;29;22;10;24;19;30;17;23;16;18;28;11;3;32;4;2;5;12;27;7;21
25;9;15;8;1;6;20;14;13;31;26;29;22;10;24;19;30;17;23;16;18;28;11;3;32;4;2;5;12;27;7;21;48;29008
48;28588;20;9;15;8;1;6;25;14;13;31;26;29;22;10;24;19;30;17;23;16;18;28;11;3;32;4;2;5;12;27;7;21
20;9;15;8;1;6;25;14;13;31;26;29;22;10;24;19;30;17;23;16;32;28;11;3;18;4;2;5;12;27;7;21;48;28008
48;28008;20;9;15;8;1;6;25;14;13;31;26;29;22;10;24;19;30;17;23;16;32;28;11;3;18;4;2;5;12;27;7;21
20;9;3;8;1;6;25;14;13;31;26;29;22;10;24;19;30;17;23;16;32;28;11;15;18;4;2;5;12;27;7;21;48;28068
48;28068;20;9;3;8;1;6;25;14;13;31;26;29;22;10;24;19;30;17;23;16;32;28;11;15;18;4;2;5;12;27;7;21
20;5;3;8;1;6;25;14;13;31;26;29;22;10;24;19;30;17;23;16;32;28;11;15;18;4;2;9;12;27;7;21;48;28088
48;28088;20;5;3;8;1;6;25;14;13;31;26;29;22;10;24;19;30;17;23;16;32;28;11;15;18;4;2;9;12;27;7;21
20;5;3;8;23;6;25;14;13;31;26;29;22;10;24;19;30;17;1;16;32;28;11;15;18;4;2;9;12;27;7;21;48;27170
48;27170;20;5;3;8;23;6;25;14;13;31;26;29;22;10;24;19;30;17;1;16;32;28;11;15;18;4;2;9;12;27;7;21
20;5;3;8;23;6;25;14;13;31;26;22;29;10;24;19;30;17;1;16;32;28;11;15;18;4;2;9;12;27;7;21;48;26450
48;26450;20;5;3;8;23;6;25;14;13;31;26;22;29;10;24;19;30;17;1;16;32;28;11;15;18;4;2;9;12;27;7;21
20;5;3;8;23;6;25;24;13;31;26;22;29;10;14;19;30;17;1;16;32;28;11;15;18;4;2;9;12;27;7;21;48;26084
48;26084;20;5;3;8;23;6;25;24;13;31;26;22;29;10;14;19;30;17;1;16;32;28;11;15;18;4;2;9;12;27;7;21
20;5;3;31;23;6;25;24;13;8;26;22;29;10;14;19;30;17;1;16;32;28;11;15;18;4;2;9;12;27;7;21;48;26020
48;26020;20;5;3;31;23;6;25;24;13;8;26;22;29;10;14;19;30;17;1;16;32;28;11;15;18;4;2;9;12;27;7;21
20;5;3;31;23;6;25;24;13;8;26;22;29;10;14;19;30;17;1;9;32;28;11;15;18;4;2;16;12;27;7;21;48;25860
48;25860;20;5;3;31;23;6;25;24;13;8;26;22;29;10;14;19;30;17;1;9;32;28;11;15;18;4;2;16;12;27;7;21
20;5;3;31;23;6;14;24;13;8;26;22;29;10;25;19;30;17;1;9;32;28;11;15;18;4;2;16;12;27;7;21;48;26676
48;26676;20;5;3;31;23;6;14;24;13;8;26;22;29;10;25;19;30;17;1;9;32;28;11;15;18;4;2;16;12;27;7;21
20;5;3;31;23;6;14;24;13;8;26;21;29;10;25;19;30;17;1;9;32;28;11;15;18;4;2;16;12;27;7;22;48;26956
49;26956;20;5;3;31;23;6;14;24;13;8;26;21;29;10;25;19;30;17;1;9;32;28;11;15;18;4;2;16;12;27;7;22
25;5;3;31;23;6;14;24;13;8;26;21;29;10;20;19;30;17;1;9;32;28;11;15;18;4;2;16;12;27;7;22;49;26136
49;26136;25;5;3;31;23;6;14;24;13;8;26;21;29;10;20;19;30;17;1;9;32;28;11;15;18;4;2;16;12;27;7;22
8;5;3;31;23;6;14;24;13;25;26;21;29;10;20;19;30;17;1;9;32;28;11;15;18;4;2;16;12;27;7;22;49;26710
49;26710;8;5;3;31;23;6;14;24;13;25;26;21;29;10;20;19;30;17;1;9;32;28;11;15;18;4;2;16;12;27;7;22
8;5;3;31;23;6;14;24;13;25;26;21;29;10;20;19;30;17;11;9;32;28;1;15;18;4;2;16;12;27;7;22;49;27150
49;27150;8;5;3;31;23;6;14;24;13;25;26;21;29;10;20;19;30;17;11;9;32;28;1;15;18;4;2;16;12;27;7;22
8;5;3;31;23;6;20;24;13;25;26;21;29;10;14;19;30;17;11;9;32;28;1;15;18;4;2;16;12;27;7;22;49;27722
49;27722;8;5;3;31;23;6;20;24;13;25;26;21;29;10;14;19;30;17;11;9;32;28;1;15;18;4;2;16;12;27;7;22
8;5;3;31;23;6;20;24;13;25;26;21;29;10;14;19;30;17;11;9;28;32;1;15;18;4;2;16;12;27;7;22;49;27682
49;27682;8;5;3;31;23;6;20;24;13;25;26;21;29;10;14;19;30;17;11;9;28;32;1;15;18;4;2;16;12;27;7;22
11;5;3;31;23;6;20;24;13;25;26;21;29;10;14;19;30;17;8;9;28;32;1;15;18;4;2;16;12;27;7;22;49;27402
49;27402;11;5;3;31;23;6;20;24;13;25;26;21;29;10;14;19;30;17;8;9;28;32;1;15;18;4;2;16;12;27;7;22
11;5;3;31;23;6;20;19;13;25;26;21;29;10;14;24;30;17;8;9;28;32;1;15;18;4;2;16;12;27;7;22;49;27642
49;27642;11;5;3;31;23;6;20;19;13;25;26;21;29;10;14;24;30;17;8;9;28;32;1;15;18;4;2;16;12;27;7;22
11;28;3;31;23;6;20;19;13;25;26;21;29;10;14;24;30;17;8;9;5;32;1;15;18;4;2;16;12;27;7;22;49;27326
49;27326;11;28;3;31;23;6;20;19;13;25;26;21;29;10;14;24;30;17;8;9;5;32;1;15;18;4;2;16;12;27;7;22
11;28;3;31;23;6;20;19;13;25;26;21;29;10;9;24;30;17;8;14;5;32;1;15;18;4;2;16;12;27;7;22;49;27646
49;27646;11;28;3;31;23;6;20;19;13;25;26;21;29;10;9;24;30;17;8;14;5;32;1;15;18;4;2;16;12;27;7;22
11;28;3;6;23;31;20;19;13;25;26;21;29;10;9;24;30;17;8;14;5;32;1;15;18;4;2;16;12;27;7;22;49;27698
49;27698;11;28;3;6;23;31;20;19;13;25;26;21;29;10;9;24;30;17;8;14;5;32;1;15;18;4;2;16;12;27;7;22
11;28;3;6;23;31;20;19;13;25;26;22;29;10;9;24;30;17;8;14;5;32;1;15;18;4;2;16;12;27;7;21;49;27458
49;27458;11;28;3;6;23;31;20;19;13;25;26;22;29;10;9;24;30;17;8;14;5;32;1;15;18;4;2;16;12;27;7;21
11;28;3;6;23;31;20;19;13;25;26;18;29;10;9;24;30;17;8;14;5;32;1;15;22;4;2;16;12;27;7;21;49;27778
