"X1";"X254";"X46";"X22";"X60";"X57";"X51";"X19";"X41";"X21";"X29";"X38";"X49";"X40";"X1.1";"X36";"X43";"X10";"X50";"X6";"X16";"X30";"X15";"X62";"X3";"X14";"X37";"X27";"X13";"X34";"X11";"X59";"X44";"X63";"X8";"X18";"X32";"X7";"X39";"X42";"X9";"X24";"X23";"X5";"X31";"X54";"X26";"X56";"X35";"X61";"X58";"X53";"X55";"X2";"X64";"X12";"X25";"X45";"X33";"X52";"X48";"X20";"X28";"X4";"X47";"X17"
20;282;3;25;46;39;55;2;64;16;43;15;34;5;53;51;14;42;18;56;7;30;54;52;24;62;63;58;1;48;45;22;59;44;29;6;21;47;33;11;12;28;32;38;4;8;41;57;31;49;35;37;23;40;27;10;17;50;9;13;26;20;19;61;36;60
3;25;46;39;55;2;64;16;43;15;34;5;53;51;14;42;18;56;7;30;54;52;24;62;63;58;1;48;45;22;59;44;29;33;21;47;6;11;12;28;32;38;4;8;41;57;31;49;35;37;23;40;27;10;17;50;9;13;26;20;19;61;36;60;20;270
20;270;3;25;46;39;55;2;64;16;43;15;34;5;53;51;14;42;18;56;7;30;54;52;24;62;63;58;1;48;45;22;59;44;29;33;21;47;6;11;12;28;32;38;4;8;41;57;31;49;35;37;23;40;27;10;17;50;9;13;26;20;19;61;36;60
3;25;46;39;55;2;64;16;43;15;34;5;53;51;14;42;18;56;7;30;54;52;24;62;63;58;1;48;35;22;59;44;29;33;21;47;6;11;12;28;32;38;4;8;41;57;31;49;45;37;23;40;27;10;17;50;9;13;26;20;19;61;36;60;20;270
21;270;3;25;46;39;55;2;64;16;43;15;34;5;53;51;14;42;18;56;7;30;54;52;24;62;63;58;1;48;35;22;59;44;29;33;21;47;6;11;12;28;32;38;4;8;41;57;31;49;45;37;23;40;27;10;17;50;9;13;26;20;19;61;36;60
3;25;46;39;55;23;64;16;43;15;34;5;53;51;14;42;18;56;7;30;54;52;24;62;63;58;1;48;35;22;59;44;29;33;21;47;6;11;12;28;32;38;4;8;41;57;31;49;45;37;2;40;27;10;17;50;9;13;26;20;19;61;36;60;21;278
21;278;3;25;46;39;55;23;64;16;43;15;34;5;53;51;14;42;18;56;7;30;54;52;24;62;63;58;1;48;35;22;59;44;29;33;21;47;6;11;12;28;32;38;4;8;41;57;31;49;45;37;2;40;27;10;17;50;9;13;26;20;19;61;36;60
3;25;46;39;55;23;64;16;43;15;34;5;53;51;14;42;18;56;7;30;54;52;24;62;63;58;36;48;35;22;59;44;29;33;21;47;6;11;12;28;32;38;4;8;41;57;31;49;45;37;2;40;27;10;17;50;9;13;26;20;19;61;1;60;21;274
21;274;3;25;46;39;55;23;64;16;43;15;34;5;53;51;14;42;18;56;7;30;54;52;24;62;63;58;36;48;35;22;59;44;29;33;21;47;6;11;12;28;32;38;4;8;41;57;31;49;45;37;2;40;27;10;17;50;9;13;26;20;19;61;1;60
3;25;46;39;55;23;64;16;43;62;34;5;53;51;14;42;18;56;7;30;54;52;24;15;63;58;36;48;35;22;59;44;29;33;21;47;6;11;12;28;32;38;4;8;41;57;31;49;45;37;2;40;27;10;17;50;9;13;26;20;19;61;1;60;21;282
21;282;3;25;46;39;55;23;64;16;43;62;34;5;53;51;14;42;18;56;7;30;54;52;24;15;63;58;36;48;35;22;59;44;29;33;21;47;6;11;12;28;32;38;4;8;41;57;31;49;45;37;2;40;27;10;17;50;9;13;26;20;19;61;1;60
3;9;46;39;55;23;64;16;43;62;34;5;53;51;14;42;18;56;7;30;54;52;24;15;63;58;36;48;35;22;59;44;29;33;21;47;6;11;12;28;32;38;4;8;41;57;31;49;45;37;2;40;27;10;17;50;25;13;26;20;19;61;1;60;21;282
21;282;3;9;46;39;55;23;64;16;43;62;34;5;53;51;14;42;18;56;7;30;54;52;24;15;63;58;36;48;35;22;59;44;29;33;21;47;6;11;12;28;32;38;4;8;41;57;31;49;45;37;2;40;27;10;17;50;25;13;26;20;19;61;1;60
3;9;46;39;55;23;64;16;43;62;34;5;53;51;14;42;18;56;7;30;54;52;24;15;63;58;36;48;35;22;59;44;29;33;21;40;6;11;12;28;32;38;4;8;41;57;31;49;45;37;2;47;27;10;17;50;25;13;26;20;19;61;1;60;21;282
21;282;3;9;46;39;55;23;64;16;43;62;34;5;53;51;14;42;18;56;7;30;54;52;24;15;63;58;36;48;35;22;59;44;29;33;21;40;6;11;12;28;32;38;4;8;41;57;31;49;45;37;2;47;27;10;17;50;25;13;26;20;19;61;1;60
3;9;46;39;55;23;64;16;43;62;34;5;53;51;14;42;18;56;7;30;59;52;24;15;63;58;36;48;35;22;54;44;29;33;21;40;6;11;12;28;32;38;4;8;41;57;31;49;45;37;2;47;27;10;17;50;25;13;26;20;19;61;1;60;21;282
21;282;3;9;46;39;55;23;64;16;43;62;34;5;53;51;14;42;18;56;7;30;59;52;24;15;63;58;36;48;35;22;54;44;29;33;21;40;6;11;12;28;32;38;4;8;41;57;31;49;45;37;2;47;27;10;17;50;25;13;26;20;19;61;1;60
3;9;46;39;55;23;64;16;43;62;34;5;53;51;14;42;18;56;7;30;59;52;24;15;63;58;36;48;35;22;54;44;29;33;21;40;6;11;12;28;32;38;4;8;41;57;31;49;45;37;50;47;27;10;17;2;25;13;26;20;19;61;1;60;21;282
21;282;3;9;46;39;55;23;64;16;43;62;34;5;53;51;14;42;18;56;7;30;59;52;24;15;63;58;36;48;35;22;54;44;29;33;21;40;6;11;12;28;32;38;4;8;41;57;31;49;45;37;50;47;27;10;17;2;25;13;26;20;19;61;1;60
3;9;46;39;55;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;58;36;48;35;22;54;44;29;33;21;40;6;11;12;28;32;38;4;8;41;57;31;49;45;37;50;47;27;10;17;2;25;13;26;20;19;61;1;14;21;282
21;282;3;9;46;39;55;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;58;36;48;35;22;54;44;29;33;21;40;6;11;12;28;32;38;4;8;41;57;31;49;45;37;50;47;27;10;17;2;25;13;26;20;19;61;1;14
3;9;46;39;55;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;58;36;48;35;49;54;44;29;33;21;40;6;11;12;28;32;38;4;8;41;57;31;22;45;37;50;47;27;10;17;2;25;13;26;20;19;61;1;14;21;286
21;286;3;9;46;39;55;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;58;36;48;35;49;54;44;29;33;21;40;6;11;12;28;32;38;4;8;41;57;31;22;45;37;50;47;27;10;17;2;25;13;26;20;19;61;1;14
3;9;46;39;55;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;58;36;48;35;49;54;44;29;33;21;40;6;11;12;28;32;38;4;8;41;57;31;27;45;37;50;47;22;10;17;2;25;13;26;20;19;61;1;14;21;286
21;286;3;9;46;39;55;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;58;36;48;35;49;54;44;29;33;21;40;6;11;12;28;32;38;4;8;41;57;31;27;45;37;50;47;22;10;17;2;25;13;26;20;19;61;1;14
3;9;46;39;55;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;58;36;48;35;49;54;44;29;33;21;40;6;11;12;28;32;37;4;8;41;57;31;27;45;38;50;47;22;10;17;2;25;13;26;20;19;61;1;14;21;286
21;286;3;9;46;39;55;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;58;36;48;35;49;54;44;29;33;21;40;6;11;12;28;32;37;4;8;41;57;31;27;45;38;50;47;22;10;17;2;25;13;26;20;19;61;1;14
3;9;46;39;55;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;58;36;48;44;49;54;35;29;33;21;40;6;11;12;28;32;37;4;8;41;57;31;27;45;38;50;47;22;10;17;2;25;13;26;20;19;61;1;14;21;290
21;290;3;9;46;39;55;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;58;36;48;44;49;54;35;29;33;21;40;6;11;12;28;32;37;4;8;41;57;31;27;45;38;50;47;22;10;17;2;25;13;26;20;19;61;1;14
3;9;46;39;55;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;8;36;48;44;49;54;35;29;33;21;40;6;11;12;28;32;37;4;58;41;57;31;27;45;38;50;47;22;10;17;2;25;13;26;20;19;61;1;14;21;290
21;290;3;9;46;39;55;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;8;36;48;44;49;54;35;29;33;21;40;6;11;12;28;32;37;4;58;41;57;31;27;45;38;50;47;22;10;17;2;25;13;26;20;19;61;1;14
3;9;46;39;55;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;8;36;61;44;49;54;35;29;33;21;40;6;11;12;28;32;37;4;58;41;57;31;27;45;38;50;47;22;10;17;2;25;13;26;20;19;48;1;14;21;286
21;286;3;9;46;39;55;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;8;36;61;44;49;54;35;29;33;21;40;6;11;12;28;32;37;4;58;41;57;31;27;45;38;50;47;22;10;17;2;25;13;26;20;19;48;1;14
3;9;46;39;55;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;8;36;61;44;49;54;35;29;33;21;40;6;11;12;28;32;37;4;58;41;57;31;27;45;38;50;14;22;10;17;2;25;13;26;20;19;48;1;47;21;286
21;286;3;9;46;39;55;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;8;36;61;44;49;54;35;29;33;21;40;6;11;12;28;32;37;4;58;41;57;31;27;45;38;50;14;22;10;17;2;25;13;26;20;19;48;1;47
3;9;46;39;55;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;8;36;61;44;49;54;35;29;33;21;40;6;11;12;28;48;37;4;58;41;57;31;27;45;38;50;14;22;10;17;2;25;13;26;20;19;32;1;47;21;286
21;286;3;9;46;39;55;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;8;36;61;44;49;54;35;29;33;21;40;6;11;12;28;48;37;4;58;41;57;31;27;45;38;50;14;22;10;17;2;25;13;26;20;19;32;1;47
3;9;46;55;39;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;8;36;61;44;49;54;35;29;33;21;40;6;11;12;28;48;37;4;58;41;57;31;27;45;38;50;14;22;10;17;2;25;13;26;20;19;32;1;47;21;282
21;282;3;9;46;55;39;23;64;16;43;62;34;5;53;51;60;42;18;56;7;30;59;52;24;15;63;8;36;61;44;49;54;35;29;33;21;40;6;11;12;28;48;37;4;58;41;57;31;27;45;38;50;14;22;10;17;2;25;13;26;20;19;32;1;47
3;9;46;55;39;23;64;16;43;62;34;5;53;51;60;42;36;56;7;30;59;52;24;15;63;8;18;61;44;49;54;35;29;33;21;40;6;11;12;28;48;37;4;58;41;57;31;27;45;38;50;14;22;10;17;2;25;13;26;20;19;32;1;47;21;282
21;282;3;9;46;55;39;23;64;16;43;62;34;5;53;51;60;42;36;56;7;30;59;52;24;15;63;8;18;61;44;49;54;35;29;33;21;40;6;11;12;28;48;37;4;58;41;57;31;27;45;38;50;14;22;10;17;2;25;13;26;20;19;32;1;47
3;9;46;55;39;23;64;16;43;62;34;5;53;51;60;42;36;56;7;30;59;52;24;12;63;8;18;61;44;49;54;35;29;33;21;40;6;11;15;28;48;37;4;58;41;57;31;27;45;38;50;14;22;10;17;2;25;13;26;20;19;32;1;47;21;294
21;282;3;9;46;55;39;23;64;16;43;62;34;5;53;51;60;42;36;56;7;30;59;52;24;15;63;8;18;61;44;49;54;35;29;33;21;40;6;11;12;28;48;37;4;58;41;57;31;27;45;38;50;14;22;10;17;2;25;13;26;20;19;32;1;47
3;9;46;55;39;23;64;16;43;62;34;5;53;51;60;42;37;56;7;30;59;52;24;15;63;8;18;61;44;49;54;35;29;33;21;40;6;11;12;28;48;36;4;58;41;57;31;27;45;38;50;14;22;10;17;2;25;13;26;20;19;32;1;47;21;286
22;286;3;9;46;55;39;23;64;16;43;62;34;5;53;51;60;42;37;56;7;30;59;52;24;15;63;8;18;61;44;49;54;35;29;33;21;40;6;11;12;28;48;36;4;58;41;57;31;27;45;38;50;14;22;10;17;2;25;13;26;20;19;32;1;47
3;9;46;55;39;23;64;16;43;62;34;5;53;51;60;42;37;56;7;30;59;52;24;15;63;8;18;61;44;38;54;35;29;33;21;40;6;11;12;28;48;36;4;58;41;57;31;27;45;49;50;14;22;10;17;2;25;13;26;20;19;32;1;47;22;282
22;282;3;9;46;55;39;23;64;16;43;62;34;5;53;51;60;42;37;56;7;30;59;52;24;15;63;8;18;61;44;38;54;35;29;33;21;40;6;11;12;28;48;36;4;58;41;57;31;27;45;49;50;14;22;10;17;2;25;13;26;20;19;32;1;47
3;9;46;59;39;23;64;16;43;62;34;5;53;51;60;42;37;56;7;30;55;52;24;15;63;8;18;61;44;38;54;35;29;33;21;40;6;11;12;28;48;36;4;58;41;57;31;27;45;49;50;14;22;10;17;2;25;13;26;20;19;32;1;47;22;282
22;282;3;9;46;59;39;23;64;16;43;62;34;5;53;51;60;42;37;56;7;30;55;52;24;15;63;8;18;61;44;38;54;35;29;33;21;40;6;11;12;28;48;36;4;58;41;57;31;27;45;49;50;14;22;10;17;2;25;13;26;20;19;32;1;47
3;9;46;59;39;23;64;16;43;62;34;5;53;51;60;42;37;56;7;30;55;52;24;15;63;8;18;61;44;38;54;35;29;33;21;40;6;11;12;28;48;36;4;58;41;57;31;27;45;49;50;14;10;22;17;2;25;13;26;20;19;32;1;47;22;282
22;282;3;9;46;59;39;23;64;16;43;62;34;5;53;51;60;42;37;56;7;30;55;52;24;15;63;8;18;61;44;38;54;35;29;33;21;40;6;11;12;28;48;36;4;58;41;57;31;27;45;49;50;14;10;22;17;2;25;13;26;20;19;32;1;47
3;9;46;59;39;23;64;16;43;62;34;61;53;51;60;42;37;56;7;30;55;52;24;15;63;8;18;5;44;38;54;35;29;33;21;40;6;11;12;28;48;36;4;58;41;57;31;27;45;49;50;14;10;22;17;2;25;13;26;20;19;32;1;47;22;278
22;278;3;9;46;59;39;23;64;16;43;62;34;61;53;51;60;42;37;56;7;30;55;52;24;15;63;8;18;5;44;38;54;35;29;33;21;40;6;11;12;28;48;36;4;58;41;57;31;27;45;49;50;14;10;22;17;2;25;13;26;20;19;32;1;47
64;9;46;59;39;23;3;16;43;62;34;61;53;51;60;42;37;56;7;30;55;52;24;15;63;8;18;5;44;38;54;35;29;33;21;40;6;11;12;28;48;36;4;58;41;57;31;27;45;49;50;14;10;22;17;2;25;13;26;20;19;32;1;47;22;278
22;278;64;9;46;59;39;23;3;16;43;62;34;61;53;51;60;42;37;56;7;30;55;52;24;15;63;8;18;5;44;38;54;35;29;33;21;40;6;11;12;28;48;36;4;58;41;57;31;27;45;49;50;14;10;22;17;2;25;13;26;20;19;32;1;47
64;9;46;59;39;23;3;16;43;62;34;61;53;51;60;42;37;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;21;40;6;11;12;28;48;36;4;58;41;57;31;27;45;49;50;14;10;22;17;2;25;13;26;20;19;32;1;47;22;278
22;278;64;9;46;59;39;23;3;16;43;62;34;61;53;51;60;42;37;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;21;40;6;11;12;28;48;36;4;58;41;57;31;27;45;49;50;14;10;22;17;2;25;13;26;20;19;32;1;47
64;9;46;59;39;23;3;16;43;62;34;61;53;51;60;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;21;40;6;37;12;28;48;36;4;58;41;57;31;27;45;49;50;14;10;22;17;2;25;13;26;20;19;32;1;47;22;282
22;282;64;9;46;59;39;23;3;16;43;62;34;61;53;51;60;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;21;40;6;37;12;28;48;36;4;58;41;57;31;27;45;49;50;14;10;22;17;2;25;13;26;20;19;32;1;47
64;9;46;59;39;23;3;16;43;62;34;61;53;51;60;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;21;40;6;37;12;28;48;36;4;58;41;57;31;27;49;45;50;14;10;22;17;2;25;13;26;20;19;32;1;47;22;282
22;282;64;9;46;59;39;23;3;16;43;62;34;61;53;51;60;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;21;40;6;37;12;28;48;36;4;58;41;57;31;27;49;45;50;14;10;22;17;2;25;13;26;20;19;32;1;47
60;9;46;59;39;23;3;16;43;62;34;61;53;51;64;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;21;40;6;37;12;28;48;36;4;58;41;57;31;27;49;45;50;14;10;22;17;2;25;13;26;20;19;32;1;47;22;284
22;284;60;9;46;59;39;23;3;16;43;62;34;61;53;51;64;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;21;40;6;37;12;28;48;36;4;58;41;57;31;27;49;45;50;14;10;22;17;2;25;13;26;20;19;32;1;47
60;9;46;59;39;23;3;16;43;62;34;61;53;51;64;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;4;58;41;57;31;27;49;45;50;14;10;22;17;2;25;13;26;20;19;32;1;47;22;292
22;292;60;9;46;59;39;23;3;16;43;62;34;61;53;51;64;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;4;58;41;57;31;27;49;45;50;14;10;22;17;2;25;13;26;20;19;32;1;47
60;9;46;59;39;23;3;16;43;62;34;61;53;51;64;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;4;58;41;57;31;27;49;45;50;14;10;22;26;2;25;13;17;20;19;32;1;47;22;292
22;292;60;9;46;59;39;23;3;16;43;62;34;61;53;51;64;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;4;58;41;57;31;27;49;45;50;14;10;22;26;2;25;13;17;20;19;32;1;47
60;9;46;59;39;23;3;16;43;62;34;61;20;51;64;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;4;58;41;57;31;27;49;45;50;14;10;22;26;2;25;13;17;53;19;32;1;47;22;292
22;292;60;9;46;59;39;23;3;16;43;62;34;61;20;51;64;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;4;58;41;57;31;27;49;45;50;14;10;22;26;2;25;13;17;53;19;32;1;47
60;9;46;59;39;23;3;58;43;62;34;61;20;51;64;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;4;16;41;57;31;27;49;45;50;14;10;22;26;2;25;13;17;53;19;32;1;47;22;292
22;292;60;9;46;59;39;23;3;58;43;62;34;61;20;51;64;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;4;16;41;57;31;27;49;45;50;14;10;22;26;2;25;13;17;53;19;32;1;47
60;9;46;59;39;23;3;58;43;62;20;61;34;51;64;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;4;16;41;57;31;27;49;45;50;14;10;22;26;2;25;13;17;53;19;32;1;47;22;284
22;284;60;9;46;59;39;23;3;58;43;62;20;61;34;51;64;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;4;16;41;57;31;27;49;45;50;14;10;22;26;2;25;13;17;53;19;32;1;47
60;9;46;59;39;23;3;58;43;62;20;61;34;51;64;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;4;16;10;57;31;27;49;45;50;14;41;22;26;2;25;13;17;53;19;32;1;47;22;284
22;284;60;9;46;59;39;23;3;58;43;62;20;61;34;51;64;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;4;16;10;57;31;27;49;45;50;14;41;22;26;2;25;13;17;53;19;32;1;47
60;9;46;62;39;23;3;58;43;59;20;61;34;51;64;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;4;16;10;57;31;27;49;45;50;14;41;22;26;2;25;13;17;53;19;32;1;47;22;276
22;276;60;9;46;62;39;23;3;58;43;59;20;61;34;51;64;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;4;16;10;57;31;27;49;45;50;14;41;22;26;2;25;13;17;53;19;32;1;47
60;9;46;62;4;23;3;58;43;59;20;61;34;51;64;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;39;16;10;57;31;27;49;45;50;14;41;22;26;2;25;13;17;53;19;32;1;47;22;276
22;276;60;9;46;62;4;23;3;58;43;59;20;61;34;51;64;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;39;16;10;57;31;27;49;45;50;14;41;22;26;2;25;13;17;53;19;32;1;47
60;9;46;62;4;23;3;58;43;59;64;61;34;51;20;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;39;16;10;57;31;27;49;45;50;14;41;22;26;2;25;13;17;53;19;32;1;47;22;274
22;274;60;9;46;62;4;23;3;58;43;59;64;61;34;51;20;42;11;5;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;39;16;10;57;31;27;49;45;50;14;41;22;26;2;25;13;17;53;19;32;1;47
60;9;46;62;4;23;3;58;43;59;64;61;34;51;20;42;11;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;39;16;10;57;31;27;5;45;50;14;41;22;26;2;25;13;17;53;19;32;1;47;22;274
22;274;60;9;46;62;4;23;3;58;43;59;64;61;34;51;20;42;11;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;48;36;39;16;10;57;31;27;5;45;50;14;41;22;26;2;25;13;17;53;19;32;1;47
60;9;46;62;4;23;3;58;43;59;64;61;34;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;11;36;39;16;10;57;31;27;5;45;50;14;41;22;26;2;25;13;17;53;19;32;1;47;22;274
23;274;60;9;46;62;4;23;3;58;43;59;64;61;34;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;11;36;39;16;10;57;31;27;5;45;50;14;41;22;26;2;25;13;17;53;19;32;1;47
60;9;46;62;4;23;5;58;43;59;64;61;34;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;11;36;39;16;10;57;31;27;3;45;50;14;41;22;26;2;25;13;17;53;19;32;1;47;23;274
23;274;60;9;46;62;4;23;5;58;43;59;64;61;34;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;11;36;39;16;10;57;31;27;3;45;50;14;41;22;26;2;25;13;17;53;19;32;1;47
60;9;46;62;4;23;36;58;43;59;64;61;34;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;11;5;39;16;10;57;31;27;3;45;50;14;41;22;26;2;25;13;17;53;19;32;1;47;23;274
23;274;60;9;46;62;4;23;36;58;43;59;64;61;34;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;28;11;5;39;16;10;57;31;27;3;45;50;14;41;22;26;2;25;13;17;53;19;32;1;47
60;9;46;62;4;23;36;58;43;59;64;61;34;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;45;11;5;39;16;10;57;31;27;3;28;50;14;41;22;26;2;25;13;17;53;19;32;1;47;23;274
23;274;60;9;46;62;4;23;36;58;43;59;64;61;34;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;21;6;37;12;45;11;5;39;16;10;57;31;27;3;28;50;14;41;22;26;2;25;13;17;53;19;32;1;47
60;9;46;62;4;23;36;21;43;59;64;61;34;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;58;6;37;12;45;11;5;39;16;10;57;31;27;3;28;50;14;41;22;26;2;25;13;17;53;19;32;1;47;23;270
23;270;60;9;46;62;4;23;36;21;43;59;64;61;34;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;29;33;40;58;6;37;12;45;11;5;39;16;10;57;31;27;3;28;50;14;41;22;26;2;25;13;17;53;19;32;1;47
60;9;46;62;4;23;36;21;43;59;64;61;29;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;34;33;40;58;6;37;12;45;11;5;39;16;10;57;31;27;3;28;50;14;41;22;26;2;25;13;17;53;19;32;1;47;23;264
23;264;60;9;46;62;4;23;36;21;43;59;64;61;29;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;34;33;40;58;6;37;12;45;11;5;39;16;10;57;31;27;3;28;50;14;41;22;26;2;25;13;17;53;19;32;1;47
60;9;46;62;4;23;36;21;43;59;64;61;29;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;34;33;40;58;6;37;12;45;11;5;39;16;10;57;31;27;3;28;50;14;41;22;26;19;25;13;17;53;2;32;1;47;23;264
23;264;60;9;46;62;4;23;36;21;43;59;64;61;29;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;34;33;40;58;6;37;12;45;11;5;39;16;10;57;31;27;3;28;50;14;41;22;26;19;25;13;17;53;2;32;1;47
60;9;46;62;4;23;36;21;43;59;64;61;29;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;34;33;40;58;6;37;12;45;11;32;39;16;10;57;31;27;3;28;50;14;41;22;26;19;25;13;17;53;2;5;1;47;23;264
23;264;60;9;46;62;4;23;36;21;43;59;64;61;29;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;34;33;40;58;6;37;12;45;11;32;39;16;10;57;31;27;3;28;50;14;41;22;26;19;25;13;17;53;2;5;1;47
32;9;46;62;4;23;36;21;43;59;64;61;29;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;34;33;40;58;6;37;12;45;11;60;39;16;10;57;31;27;3;28;50;14;41;22;26;19;25;13;17;53;2;5;1;47;23;264
23;264;32;9;46;62;4;23;36;21;43;59;64;61;29;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;34;33;40;58;6;37;12;45;11;60;39;16;10;57;31;27;3;28;50;14;41;22;26;19;25;13;17;53;2;5;1;47
32;9;46;62;4;23;28;21;43;59;64;61;29;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;34;33;40;58;6;37;12;45;11;60;39;16;10;57;31;27;3;36;50;14;41;22;26;19;25;13;17;53;2;5;1;47;23;264
23;264;32;9;46;62;4;23;28;21;43;59;64;61;29;51;20;42;48;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;34;33;40;58;6;37;12;45;11;60;39;16;10;57;31;27;3;36;50;14;41;22;26;19;25;13;17;53;2;5;1;47
32;9;46;62;4;23;28;21;43;59;64;61;29;51;20;42;36;49;7;30;55;52;24;15;63;8;18;56;44;38;54;35;34;33;40;58;6;37;12;45;11;60;39;16;10;57;31;27;3;48;50;14;41;22;26;19;25;13;17;53;2;5;1;47;23;264
