"X1";"X5957337";"X11";"X8";"X17";"X24";"X10";"X23";"X7";"X18";"X21";"X22";"X26";"X1.1";"X4";"X20";"X15";"X12";"X6";"X25";"X9";"X14";"X5";"X2";"X19";"X13";"X16";"X3"
67;5901069;15;4;21;22;9;16;17;11;24;14;7;3;19;8;25;5;6;12;10;18;1;2;20;23;13;26
15;4;21;22;9;16;3;11;24;14;7;17;19;8;25;5;6;12;10;18;1;2;20;23;13;26;67;5902147
67;5902147;15;4;21;22;9;16;3;11;24;14;7;17;19;8;25;5;6;12;10;18;1;2;20;23;13;26
15;4;21;22;9;16;3;11;24;14;7;17;19;8;2;5;6;12;10;18;1;25;20;23;13;26;67;5892601
67;5892601;15;4;21;22;9;16;3;11;24;14;7;17;19;8;2;5;6;12;10;18;1;25;20;23;13;26
15;4;17;22;9;16;3;11;24;14;7;21;19;8;2;5;6;12;10;18;1;25;20;23;13;26;67;5870317
67;5870317;15;4;17;22;9;16;3;11;24;14;7;21;19;8;2;5;6;12;10;18;1;25;20;23;13;26
15;4;17;18;9;16;3;11;24;14;7;21;19;8;2;5;6;12;10;22;1;25;20;23;13;26;67;5859105
67;5859105;15;4;17;18;9;16;3;11;24;14;7;21;19;8;2;5;6;12;10;22;1;25;20;23;13;26
15;4;17;18;9;21;3;11;24;14;7;16;19;8;2;5;6;12;10;22;1;25;20;23;13;26;67;5912311
67;5859105;15;4;17;18;9;16;3;11;24;14;7;21;19;8;2;5;6;12;10;22;1;25;20;23;13;26
15;4;17;18;9;16;3;11;24;14;7;1;19;8;2;5;6;12;10;22;21;25;20;23;13;26;67;5829364
67;5829364;15;4;17;18;9;16;3;11;24;14;7;1;19;8;2;5;6;12;10;22;21;25;20;23;13;26
15;4;17;18;9;16;3;11;24;14;7;1;19;22;2;5;6;12;10;8;21;25;20;23;13;26;67;5833591
67;5833591;15;4;17;18;9;16;3;11;24;14;7;1;19;22;2;5;6;12;10;8;21;25;20;23;13;26
15;4;17;8;9;16;3;11;24;14;7;1;19;22;2;5;6;12;10;18;21;25;20;23;13;26;67;5857879
68;5857879;15;4;17;8;9;16;3;11;24;14;7;1;19;22;2;5;6;12;10;18;21;25;20;23;13;26
15;4;17;8;9;16;3;11;25;14;7;1;19;22;2;5;6;12;10;18;21;24;20;23;13;26;68;5857891
68;5857891;15;4;17;8;9;16;3;11;25;14;7;1;19;22;2;5;6;12;10;18;21;24;20;23;13;26
15;4;17;8;9;16;3;11;25;14;7;1;20;22;2;5;6;12;10;18;21;24;19;23;13;26;68;5825989
68;5825989;15;4;17;8;9;16;3;11;25;14;7;1;20;22;2;5;6;12;10;18;21;24;19;23;13;26
15;21;17;8;9;16;3;11;25;14;7;1;20;22;2;5;6;12;10;18;4;24;19;23;13;26;68;5813220
68;5813220;15;21;17;8;9;16;3;11;25;14;7;1;20;22;2;5;6;12;10;18;4;24;19;23;13;26
19;21;17;8;9;16;3;11;25;14;7;1;20;22;2;5;6;12;10;18;4;24;15;23;13;26;68;5777945
68;5777945;19;21;17;8;9;16;3;11;25;14;7;1;20;22;2;5;6;12;10;18;4;24;15;23;13;26
19;21;17;8;9;16;6;11;25;14;7;1;20;22;2;5;3;12;10;18;4;24;15;23;13;26;68;5781570
68;5781570;19;21;17;8;9;16;6;11;25;14;7;1;20;22;2;5;3;12;10;18;4;24;15;23;13;26
6;21;17;8;9;16;19;11;25;14;7;1;20;22;2;5;3;12;10;18;4;24;15;23;13;26;68;5794105
68;5794105;6;21;17;8;9;16;19;11;25;14;7;1;20;22;2;5;3;12;10;18;4;24;15;23;13;26
6;24;17;8;9;16;19;11;25;14;7;1;20;22;2;5;3;12;10;18;4;21;15;23;13;26;68;5808934
68;5808934;6;24;17;8;9;16;19;11;25;14;7;1;20;22;2;5;3;12;10;18;4;21;15;23;13;26
6;24;17;21;9;16;19;11;25;14;7;1;20;22;2;5;3;12;10;18;4;8;15;23;13;26;68;5801240
68;5801240;6;24;17;21;9;16;19;11;25;14;7;1;20;22;2;5;3;12;10;18;4;8;15;23;13;26
6;24;17;21;9;16;19;11;25;14;7;1;20;22;2;5;15;12;10;18;4;8;3;23;13;26;68;5856831
68;5856831;6;24;17;21;9;16;19;11;25;14;7;1;20;22;2;5;15;12;10;18;4;8;3;23;13;26
8;24;17;21;9;16;19;11;25;14;7;1;20;22;2;5;15;12;10;18;4;6;3;23;13;26;68;5836120
68;5836120;8;24;17;21;9;16;19;11;25;14;7;1;20;22;2;5;15;12;10;18;4;6;3;23;13;26
8;24;17;21;9;16;19;11;25;14;26;1;20;22;2;5;15;12;10;18;4;6;3;23;13;7;68;5891097
68;5891097;8;24;17;21;9;16;19;11;25;14;26;1;20;22;2;5;15;12;10;18;4;6;3;23;13;7
8;24;17;21;9;16;19;11;25;14;26;1;20;22;2;5;15;12;10;18;4;6;3;13;23;7;68;5905048
68;5905048;8;24;17;21;9;16;19;11;25;14;26;1;20;22;2;5;15;12;10;18;4;6;3;13;23;7
8;24;17;21;9;16;19;11;25;14;26;1;5;22;2;20;15;12;10;18;4;6;3;13;23;7;68;5924563
68;5924563;8;24;17;21;9;16;19;11;25;14;26;1;5;22;2;20;15;12;10;18;4;6;3;13;23;7
8;24;17;21;9;16;19;11;25;14;26;1;5;22;2;20;15;12;10;6;4;18;3;13;23;7;68;5926353
68;5926353;8;24;17;21;9;16;19;11;25;14;26;1;5;22;2;20;15;12;10;6;4;18;3;13;23;7
8;24;17;21;9;16;19;11;25;14;26;1;5;22;2;20;15;12;10;7;4;18;3;13;23;6;68;5918597
68;5918597;8;24;17;21;9;16;19;11;25;14;26;1;5;22;2;20;15;12;10;7;4;18;3;13;23;6
8;24;17;21;9;16;19;11;25;14;26;1;5;22;18;20;15;12;10;7;4;2;3;13;23;6;68;5881803
68;5881803;8;24;17;21;9;16;19;11;25;14;26;1;5;22;18;20;15;12;10;7;4;2;3;13;23;6
8;24;17;21;9;16;19;11;23;14;26;1;5;22;18;20;15;12;10;7;4;2;3;13;25;6;68;5878989
68;5878989;8;24;17;21;9;16;19;11;23;14;26;1;5;22;18;20;15;12;10;7;4;2;3;13;25;6
8;24;17;21;9;16;19;11;23;14;5;1;26;22;18;20;15;12;10;7;4;2;3;13;25;6;68;5911039
68;5911039;8;24;17;21;9;16;19;11;23;14;5;1;26;22;18;20;15;12;10;7;4;2;3;13;25;6
8;24;17;21;9;16;19;11;23;22;5;1;26;14;18;20;15;12;10;7;4;2;3;13;25;6;68;5977266
68;5911039;8;24;17;21;9;16;19;11;23;14;5;1;26;22;18;20;15;12;10;7;4;2;3;13;25;6
8;24;17;21;9;16;19;11;23;14;13;1;26;22;18;20;15;12;10;7;4;2;3;5;25;6;68;6129189
69;6129189;8;24;17;21;9;16;19;11;23;14;13;1;26;22;18;20;15;12;10;7;4;2;3;5;25;6
8;24;17;21;9;16;19;11;23;14;13;1;26;10;18;20;15;12;22;7;4;2;3;5;25;6;69;6119434
69;6119434;8;24;17;21;9;16;19;11;23;14;13;1;26;10;18;20;15;12;22;7;4;2;3;5;25;6
8;24;17;5;9;16;19;11;23;14;13;1;26;10;18;20;15;12;22;7;4;2;3;21;25;6;69;6015201
69;6015201;8;24;17;5;9;16;19;11;23;14;13;1;26;10;18;20;15;12;22;7;4;2;3;21;25;6
8;24;17;5;9;16;10;11;23;14;13;1;26;19;18;20;15;12;22;7;4;2;3;21;25;6;69;6039483
69;6039483;8;24;17;5;9;16;10;11;23;14;13;1;26;19;18;20;15;12;22;7;4;2;3;21;25;6
8;17;24;5;9;16;10;11;23;14;13;1;26;19;18;20;15;12;22;7;4;2;3;21;25;6;69;6039403
69;6039403;8;17;24;5;9;16;10;11;23;14;13;1;26;19;18;20;15;12;22;7;4;2;3;21;25;6
8;17;23;5;9;16;10;11;24;14;13;1;26;19;18;20;15;12;22;7;4;2;3;21;25;6;69;6057368
69;6057368;8;17;23;5;9;16;10;11;24;14;13;1;26;19;18;20;15;12;22;7;4;2;3;21;25;6
8;17;23;5;9;7;10;11;24;14;13;1;26;19;18;20;15;12;22;16;4;2;3;21;25;6;69;6029775
69;6029775;8;17;23;5;9;7;10;11;24;14;13;1;26;19;18;20;15;12;22;16;4;2;3;21;25;6
8;17;23;5;9;7;10;15;24;14;13;1;26;19;18;20;11;12;22;16;4;2;3;21;25;6;69;6045141
69;6045141;8;17;23;5;9;7;10;15;24;14;13;1;26;19;18;20;11;12;22;16;4;2;3;21;25;6
8;17;23;5;9;7;10;15;24;14;13;1;26;19;18;20;11;6;22;16;4;2;3;21;25;12;69;6053953
69;6053953;8;17;23;5;9;7;10;15;24;14;13;1;26;19;18;20;11;6;22;16;4;2;3;21;25;12
8;17;7;5;9;23;10;15;24;14;13;1;26;19;18;20;11;6;22;16;4;2;3;21;25;12;69;6064599
69;6064599;8;17;7;5;9;23;10;15;24;14;13;1;26;19;18;20;11;6;22;16;4;2;3;21;25;12
8;12;7;5;9;23;10;15;24;14;13;1;26;19;18;20;11;6;22;16;4;2;3;21;25;17;69;6119072
69;6119072;8;12;7;5;9;23;10;15;24;14;13;1;26;19;18;20;11;6;22;16;4;2;3;21;25;17
8;12;7;5;9;23;10;15;24;14;13;1;26;19;25;20;11;6;22;16;4;2;3;21;18;17;69;5979038
69;5979038;8;12;7;5;9;23;10;15;24;14;13;1;26;19;25;20;11;6;22;16;4;2;3;21;18;17
8;22;7;5;9;23;10;15;24;14;13;1;26;19;25;20;11;6;12;16;4;2;3;21;18;17;69;5914893
69;5914893;8;22;7;5;9;23;10;15;24;14;13;1;26;19;25;20;11;6;12;16;4;2;3;21;18;17
8;22;7;5;9;23;10;15;24;14;13;1;26;19;25;20;11;6;12;17;4;2;3;21;18;16;69;5909568
69;5909568;8;22;7;5;9;23;10;15;24;14;13;1;26;19;25;20;11;6;12;17;4;2;3;21;18;16
8;22;7;5;9;23;10;15;12;14;13;1;26;19;25;20;11;6;24;17;4;2;3;21;18;16;69;5922789
69;5922789;8;22;7;5;9;23;10;15;12;14;13;1;26;19;25;20;11;6;24;17;4;2;3;21;18;16
8;9;7;5;22;23;10;15;12;14;13;1;26;19;25;20;11;6;24;17;4;2;3;21;18;16;69;5936327
69;5936327;8;9;7;5;22;23;10;15;12;14;13;1;26;19;25;20;11;6;24;17;4;2;3;21;18;16
8;9;18;5;22;23;10;15;12;14;13;1;26;19;25;20;11;6;24;17;4;2;3;21;7;16;69;6005095
69;5936327;8;9;7;5;22;23;10;15;12;14;13;1;26;19;25;20;11;6;24;17;4;2;3;21;18;16
8;9;7;5;4;23;10;15;12;14;13;1;26;19;25;20;11;6;24;17;22;2;3;21;18;16;69;5907532
69;5907532;8;9;7;5;4;23;10;15;12;14;13;1;26;19;25;20;11;6;24;17;22;2;3;21;18;16
8;16;7;5;4;23;10;15;12;14;13;1;26;19;25;20;11;6;24;17;22;2;3;21;18;9;69;5888997
69;5888997;8;16;7;5;4;23;10;15;12;14;13;1;26;19;25;20;11;6;24;17;22;2;3;21;18;9
8;2;7;5;4;23;10;15;12;14;13;1;26;19;25;20;11;6;24;17;22;16;3;21;18;9;69;5885901
69;5885901;8;2;7;5;4;23;10;15;12;14;13;1;26;19;25;20;11;6;24;17;22;16;3;21;18;9
8;2;7;5;4;23;10;17;12;14;13;1;26;19;25;20;11;6;24;15;22;16;3;21;18;9;69;5884683
70;5884683;8;2;7;5;4;23;10;17;12;14;13;1;26;19;25;20;11;6;24;15;22;16;3;21;18;9
3;2;7;5;4;23;10;17;12;14;13;1;26;19;25;20;11;6;24;15;22;16;8;21;18;9;70;5924486
70;5924486;3;2;7;5;4;23;10;17;12;14;13;1;26;19;25;20;11;6;24;15;22;16;8;21;18;9
3;2;7;5;4;23;14;17;12;10;13;1;26;19;25;20;11;6;24;15;22;16;8;21;18;9;70;5983451
70;5983451;3;2;7;5;4;23;14;17;12;10;13;1;26;19;25;20;11;6;24;15;22;16;8;21;18;9
3;2;7;5;4;23;14;19;12;10;13;1;26;17;25;20;11;6;24;15;22;16;8;21;18;9;70;5974271
70;5974271;3;2;7;5;4;23;14;19;12;10;13;1;26;17;25;20;11;6;24;15;22;16;8;21;18;9
3;2;7;5;4;23;14;19;12;10;13;1;26;17;25;20;16;6;24;15;22;11;8;21;18;9;70;5981123
70;5981123;3;2;7;5;4;23;14;19;12;10;13;1;26;17;25;20;16;6;24;15;22;11;8;21;18;9
3;2;7;5;4;23;14;19;12;10;13;1;26;17;25;20;16;6;8;15;22;11;24;21;18;9;70;5885733
70;5885733;3;2;7;5;4;23;14;19;12;10;13;1;26;17;25;20;16;6;8;15;22;11;24;21;18;9
3;2;7;5;4;23;14;24;12;10;13;1;26;17;25;20;16;6;8;15;22;11;19;21;18;9;70;5939566
70;5939566;3;2;7;5;4;23;14;24;12;10;13;1;26;17;25;20;16;6;8;15;22;11;19;21;18;9
2;3;7;5;4;23;14;24;12;10;13;1;26;17;25;20;16;6;8;15;22;11;19;21;18;9;70;5934695
70;5934695;2;3;7;5;4;23;14;24;12;10;13;1;26;17;25;20;16;6;8;15;22;11;19;21;18;9
2;19;7;5;4;23;14;24;12;10;13;1;26;17;25;20;16;6;8;15;22;11;3;21;18;9;70;5905562
70;5905562;2;19;7;5;4;23;14;24;12;10;13;1;26;17;25;20;16;6;8;15;22;11;3;21;18;9
2;19;7;5;4;23;14;24;12;10;13;1;26;17;25;20;16;6;21;15;22;11;3;8;18;9;70;5946052
70;5946052;2;19;7;5;4;23;14;24;12;10;13;1;26;17;25;20;16;6;21;15;22;11;3;8;18;9
2;19;7;5;4;23;14;24;12;10;13;1;11;17;25;20;16;6;21;15;22;26;3;8;18;9;70;5939165
70;5939165;2;19;7;5;4;23;14;24;12;10;13;1;11;17;25;20;16;6;21;15;22;26;3;8;18;9
14;19;7;5;4;23;2;24;12;10;13;1;11;17;25;20;16;6;21;15;22;26;3;8;18;9;70;5970908
70;5970908;14;19;7;5;4;23;2;24;12;10;13;1;11;17;25;20;16;6;21;15;22;26;3;8;18;9
14;19;7;5;4;23;2;24;12;10;3;1;11;17;25;20;16;6;21;15;22;26;13;8;18;9;70;5996030
70;5970908;14;19;7;5;4;23;2;24;12;10;13;1;11;17;25;20;16;6;21;15;22;26;3;8;18;9
14;19;7;5;4;17;2;24;12;10;13;1;11;23;25;20;16;6;21;15;22;26;3;8;18;9;70;5965350
70;5965350;14;19;7;5;4;17;2;24;12;10;13;1;11;23;25;20;16;6;21;15;22;26;3;8;18;9
14;19;7;5;4;17;2;24;12;10;13;1;11;23;25;20;16;6;22;15;21;26;3;8;18;9;70;6030388
70;5965350;14;19;7;5;4;17;2;24;12;10;13;1;11;23;25;20;16;6;21;15;22;26;3;8;18;9
14;19;7;5;4;17;2;24;12;10;18;1;11;23;25;20;16;6;21;15;22;26;3;8;13;9;70;5970382
70;5970382;14;19;7;5;4;17;2;24;12;10;18;1;11;23;25;20;16;6;21;15;22;26;3;8;13;9
14;19;7;5;4;17;24;2;12;10;18;1;11;23;25;20;16;6;21;15;22;26;3;8;13;9;70;5966880
70;5966880;14;19;7;5;4;17;24;2;12;10;18;1;11;23;25;20;16;6;21;15;22;26;3;8;13;9
14;19;7;5;4;17;11;2;12;10;18;1;24;23;25;20;16;6;21;15;22;26;3;8;13;9;70;5969477
70;5969477;14;19;7;5;4;17;11;2;12;10;18;1;24;23;25;20;16;6;21;15;22;26;3;8;13;9
10;19;7;5;4;17;11;2;12;14;18;1;24;23;25;20;16;6;21;15;22;26;3;8;13;9;70;5871322
70;5871322;10;19;7;5;4;17;11;2;12;14;18;1;24;23;25;20;16;6;21;15;22;26;3;8;13;9
10;19;7;26;4;17;11;2;12;14;18;1;24;23;25;20;16;6;21;15;22;5;3;8;13;9;70;5937007
70;5937007;10;19;7;26;4;17;11;2;12;14;18;1;24;23;25;20;16;6;21;15;22;5;3;8;13;9
10;19;7;26;4;17;11;2;12;14;18;1;24;23;25;20;16;6;9;15;22;5;3;8;13;21;70;5914399
71;5914399;10;19;7;26;4;17;11;2;12;14;18;1;24;23;25;20;16;6;9;15;22;5;3;8;13;21
10;19;7;26;4;22;11;2;12;14;18;1;24;23;25;20;16;6;9;15;17;5;3;8;13;21;71;5891042
71;5891042;10;19;7;26;4;22;11;2;12;14;18;1;24;23;25;20;16;6;9;15;17;5;3;8;13;21
10;19;7;26;4;22;11;2;12;14;18;17;24;23;25;20;16;6;9;15;1;5;3;8;13;21;71;5953014
71;5953014;10;19;7;26;4;22;11;2;12;14;18;17;24;23;25;20;16;6;9;15;1;5;3;8;13;21
10;19;7;9;4;22;11;2;12;14;18;17;24;23;25;20;16;6;26;15;1;5;3;8;13;21;71;6062999
71;5953014;10;19;7;26;4;22;11;2;12;14;18;17;24;23;25;20;16;6;9;15;1;5;3;8;13;21
10;19;7;26;4;22;11;2;12;14;18;17;24;23;25;20;16;6;9;15;5;1;3;8;13;21;71;5955896
71;5955896;10;19;7;26;4;22;11;2;12;14;18;17;24;23;25;20;16;6;9;15;5;1;3;8;13;21
10;19;7;26;4;22;11;2;12;14;18;1;24;23;25;20;16;6;9;15;5;17;3;8;13;21;71;5897315
71;5897315;10;19;7;26;4;22;11;2;12;14;18;1;24;23;25;20;16;6;9;15;5;17;3;8;13;21
10;19;7;26;4;22;16;2;12;14;18;1;24;23;25;20;11;6;9;15;5;17;3;8;13;21;71;5892895
71;5892895;10;19;7;26;4;22;16;2;12;14;18;1;24;23;25;20;11;6;9;15;5;17;3;8;13;21
10;19;3;26;4;22;16;2;12;14;18;1;24;23;25;20;11;6;9;15;5;17;7;8;13;21;71;5909252
71;5909252;10;19;3;26;4;22;16;2;12;14;18;1;24;23;25;20;11;6;9;15;5;17;7;8;13;21
10;19;3;26;4;22;1;2;12;14;18;16;24;23;25;20;11;6;9;15;5;17;7;8;13;21;71;6006219
71;5909252;10;19;3;26;4;22;16;2;12;14;18;1;24;23;25;20;11;6;9;15;5;17;7;8;13;21
10;19;3;26;4;22;16;2;12;14;18;1;24;23;15;20;11;6;9;25;5;17;7;8;13;21;71;5894332
71;5894332;10;19;3;26;4;22;16;2;12;14;18;1;24;23;15;20;11;6;9;25;5;17;7;8;13;21
10;19;22;26;4;3;16;2;12;14;18;1;24;23;15;20;11;6;9;25;5;17;7;8;13;21;71;5849970
71;5849970;10;19;22;26;4;3;16;2;12;14;18;1;24;23;15;20;11;6;9;25;5;17;7;8;13;21
10;19;22;26;4;3;16;2;12;14;18;1;24;23;15;20;21;6;9;25;5;17;7;8;13;11;71;5842323
71;5842323;10;19;22;26;4;3;16;2;12;14;18;1;24;23;15;20;21;6;9;25;5;17;7;8;13;11
10;19;22;26;8;3;16;2;12;14;18;1;24;23;15;20;21;6;9;25;5;17;7;4;13;11;71;5840606
71;5840606;10;19;22;26;8;3;16;2;12;14;18;1;24;23;15;20;21;6;9;25;5;17;7;4;13;11
10;19;22;26;8;25;16;2;12;14;18;1;24;23;15;20;21;6;9;3;5;17;7;4;13;11;71;5895783
71;5895783;10;19;22;26;8;25;16;2;12;14;18;1;24;23;15;20;21;6;9;3;5;17;7;4;13;11
10;19;22;26;8;13;16;2;12;14;18;1;24;23;15;20;21;6;9;3;5;17;7;4;25;11;71;5891321
71;5891321;10;19;22;26;8;13;16;2;12;14;18;1;24;23;15;20;21;6;9;3;5;17;7;4;25;11
10;19;22;26;8;21;16;2;12;14;18;1;24;23;15;20;13;6;9;3;5;17;7;4;25;11;71;5898441
71;5898441;10;19;22;26;8;21;16;2;12;14;18;1;24;23;15;20;13;6;9;3;5;17;7;4;25;11
10;19;22;26;8;21;16;5;12;14;18;1;24;23;15;20;13;6;9;3;2;17;7;4;25;11;71;5829066
71;5829066;10;19;22;26;8;21;16;5;12;14;18;1;24;23;15;20;13;6;9;3;2;17;7;4;25;11
10;19;22;25;8;21;16;5;12;14;18;1;24;23;15;20;13;6;9;3;2;17;7;4;26;11;71;5856649
71;5856649;10;19;22;25;8;21;16;5;12;14;18;1;24;23;15;20;13;6;9;3;2;17;7;4;26;11
10;19;22;25;8;21;16;5;12;14;18;1;24;7;15;20;13;6;9;3;2;17;23;4;26;11;71;5848110
71;5848110;10;19;22;25;8;21;16;5;12;14;18;1;24;7;15;20;13;6;9;3;2;17;23;4;26;11
10;19;22;25;8;21;16;5;12;14;18;1;24;7;15;20;2;6;9;3;13;17;23;4;26;11;71;5859534
71;5859534;10;19;22;25;8;21;16;5;12;14;18;1;24;7;15;20;2;6;9;3;13;17;23;4;26;11
10;19;22;25;8;21;16;5;12;14;18;1;24;11;15;20;2;6;9;3;13;17;23;4;26;7;71;5912560
72;5912560;10;19;22;25;8;21;16;5;12;14;18;1;24;11;15;20;2;6;9;3;13;17;23;4;26;7
10;19;22;25;8;21;16;5;12;14;18;1;24;11;15;20;2;6;9;3;13;7;23;4;26;17;72;5854262
72;5854262;10;19;22;25;8;21;16;5;12;14;18;1;24;11;15;20;2;6;9;3;13;7;23;4;26;17
10;19;22;25;8;21;11;5;12;14;18;1;24;16;15;20;2;6;9;3;13;7;23;4;26;17;72;5866138
72;5866138;10;19;22;25;8;21;11;5;12;14;18;1;24;16;15;20;2;6;9;3;13;7;23;4;26;17
10;19;22;25;8;21;26;5;12;14;18;1;24;16;15;20;2;6;9;3;13;7;23;4;11;17;72;5857420
72;5857420;10;19;22;25;8;21;26;5;12;14;18;1;24;16;15;20;2;6;9;3;13;7;23;4;11;17
10;19;22;25;8;21;26;23;12;14;18;1;24;16;15;20;2;6;9;3;13;7;5;4;11;17;72;5891429
72;5891429;10;19;22;25;8;21;26;23;12;14;18;1;24;16;15;20;2;6;9;3;13;7;5;4;11;17
10;19;22;25;8;21;26;23;12;14;18;1;24;16;20;15;2;6;9;3;13;7;5;4;11;17;72;5939883
72;5939883;10;19;22;25;8;21;26;23;12;14;18;1;24;16;20;15;2;6;9;3;13;7;5;4;11;17
1;19;22;25;8;21;26;23;12;14;18;10;24;16;20;15;2;6;9;3;13;7;5;4;11;17;72;5991988
72;5991988;1;19;22;25;8;21;26;23;12;14;18;10;24;16;20;15;2;6;9;3;13;7;5;4;11;17
1;19;22;25;8;21;26;23;12;14;18;10;24;16;20;15;2;6;11;3;13;7;5;4;9;17;72;6015885
72;6015885;1;19;22;25;8;21;26;23;12;14;18;10;24;16;20;15;2;6;11;3;13;7;5;4;9;17
1;19;22;25;8;21;26;23;11;14;18;10;24;16;20;15;2;6;12;3;13;7;5;4;9;17;72;6008381
72;6008381;1;19;22;25;8;21;26;23;11;14;18;10;24;16;20;15;2;6;12;3;13;7;5;4;9;17
1;15;22;25;8;21;26;23;11;14;18;10;24;16;20;19;2;6;12;3;13;7;5;4;9;17;72;5962275
72;5962275;1;15;22;25;8;21;26;23;11;14;18;10;24;16;20;19;2;6;12;3;13;7;5;4;9;17
1;15;22;25;8;21;26;3;11;14;18;10;24;16;20;19;2;6;12;23;13;7;5;4;9;17;72;5954561
72;5954561;1;15;22;25;8;21;26;3;11;14;18;10;24;16;20;19;2;6;12;23;13;7;5;4;9;17
1;15;22;25;8;24;26;3;11;14;18;10;21;16;20;19;2;6;12;23;13;7;5;4;9;17;72;5918187
72;5918187;1;15;22;25;8;24;26;3;11;14;18;10;21;16;20;19;2;6;12;23;13;7;5;4;9;17
1;15;18;25;8;24;26;3;11;14;22;10;21;16;20;19;2;6;12;23;13;7;5;4;9;17;72;6017394
72;6017394;1;15;18;25;8;24;26;3;11;14;22;10;21;16;20;19;2;6;12;23;13;7;5;4;9;17
1;15;18;14;8;24;26;3;11;25;22;10;21;16;20;19;2;6;12;23;13;7;5;4;9;17;72;6301842
72;6017394;1;15;18;25;8;24;26;3;11;14;22;10;21;16;20;19;2;6;12;23;13;7;5;4;9;17
1;15;18;25;8;24;26;3;11;6;22;10;21;16;20;19;2;14;12;23;13;7;5;4;9;17;72;5992636
72;5992636;1;15;18;25;8;24;26;3;11;6;22;10;21;16;20;19;2;14;12;23;13;7;5;4;9;17
1;15;6;25;8;24;26;3;11;18;22;10;21;16;20;19;2;14;12;23;13;7;5;4;9;17;72;5866312
72;5866312;1;15;6;25;8;24;26;3;11;18;22;10;21;16;20;19;2;14;12;23;13;7;5;4;9;17
1;15;6;25;8;16;26;3;11;18;22;10;21;24;20;19;2;14;12;23;13;7;5;4;9;17;72;5871295
72;5871295;1;15;6;25;8;16;26;3;11;18;22;10;21;24;20;19;2;14;12;23;13;7;5;4;9;17
1;15;6;4;8;16;26;3;11;18;22;10;21;24;20;19;2;14;12;23;13;7;5;25;9;17;72;5926178
72;5926178;1;15;6;4;8;16;26;3;11;18;22;10;21;24;20;19;2;14;12;23;13;7;5;25;9;17
1;12;6;4;8;16;26;3;11;18;22;10;21;24;20;19;2;14;15;23;13;7;5;25;9;17;72;5951352
72;5951352;1;12;6;4;8;16;26;3;11;18;22;10;21;24;20;19;2;14;15;23;13;7;5;25;9;17
1;12;6;4;8;16;26;3;13;18;22;10;21;24;20;19;2;14;15;23;11;7;5;25;9;17;72;5935344
72;5935344;1;12;6;4;8;16;26;3;13;18;22;10;21;24;20;19;2;14;15;23;11;7;5;25;9;17
1;12;18;4;8;16;26;3;13;6;22;10;21;24;20;19;2;14;15;23;11;7;5;25;9;17;72;6038320
73;5935344;1;12;6;4;8;16;26;3;13;18;22;10;21;24;20;19;2;14;15;23;11;7;5;25;9;17
1;12;6;4;8;16;26;3;13;18;22;10;21;24;20;19;2;14;15;23;11;5;7;25;9;17;73;5884173
73;5884173;1;12;6;4;8;16;26;3;13;18;22;10;21;24;20;19;2;14;15;23;11;5;7;25;9;17
1;12;6;4;8;16;26;3;13;18;22;14;21;24;20;19;2;10;15;23;11;5;7;25;9;17;73;5944692
73;5944692;1;12;6;4;8;16;26;3;13;18;22;14;21;24;20;19;2;10;15;23;11;5;7;25;9;17
26;12;6;4;8;16;1;3;13;18;22;14;21;24;20;19;2;10;15;23;11;5;7;25;9;17;73;5930690
73;5930690;26;12;6;4;8;16;1;3;13;18;22;14;21;24;20;19;2;10;15;23;11;5;7;25;9;17
26;12;6;4;22;16;1;3;13;18;8;14;21;24;20;19;2;10;15;23;11;5;7;25;9;17;73;5919683
73;5919683;26;12;6;4;22;16;1;3;13;18;8;14;21;24;20;19;2;10;15;23;11;5;7;25;9;17
26;12;6;4;22;19;1;3;13;18;8;14;21;24;20;16;2;10;15;23;11;5;7;25;9;17;73;5945663
73;5945663;26;12;6;4;22;19;1;3;13;18;8;14;21;24;20;16;2;10;15;23;11;5;7;25;9;17
26;12;6;4;22;19;1;3;13;18;8;14;21;24;20;16;2;10;17;23;11;5;7;25;9;15;73;5977354
73;5977354;26;12;6;4;22;19;1;3;13;18;8;14;21;24;20;16;2;10;17;23;11;5;7;25;9;15
26;18;6;4;22;19;1;3;13;12;8;14;21;24;20;16;2;10;17;23;11;5;7;25;9;15;73;6059822
73;6059822;26;18;6;4;22;19;1;3;13;12;8;14;21;24;20;16;2;10;17;23;11;5;7;25;9;15
26;12;6;4;22;19;1;3;13;18;8;14;21;24;20;16;2;10;17;23;11;5;7;25;9;15;73;5977354
73;5977354;26;12;6;4;22;19;1;3;13;18;8;14;21;24;20;16;2;10;17;23;11;5;7;25;9;15
26;12;6;4;22;19;1;3;10;18;8;14;21;24;20;16;2;13;17;23;11;5;7;25;9;15;73;5964524
73;5964524;26;12;6;4;22;19;1;3;10;18;8;14;21;24;20;16;2;13;17;23;11;5;7;25;9;15
26;12;6;4;22;19;1;3;10;18;16;14;21;24;20;8;2;13;17;23;11;5;7;25;9;15;73;5986038
73;5986038;26;12;6;4;22;19;1;3;10;18;16;14;21;24;20;8;2;13;17;23;11;5;7;25;9;15
26;12;6;4;22;19;1;3;10;18;16;14;21;24;20;8;2;13;17;23;25;5;7;11;9;15;73;5983397
73;5983397;26;12;6;4;22;19;1;3;10;18;16;14;21;24;20;8;2;13;17;23;25;5;7;11;9;15
