"X1";"X26738";"X1.1";"X23";"X31";"X21";"X4";"X11";"X3";"X5";"X32";"X16";"X6";"X18";"X27";"X28";"X26";"X20";"X19";"X24";"X25";"X8";"X13";"X15";"X29";"X14";"X12";"X17";"X10";"X22";"X7";"X2";"X9";"X30"
2;27;3;8;12;7;4;1;14;29;13;5;26;20;22;21;16;25;23;31;15;10;11;18;24;32;28;19;6;30;17;9;37;26912
37;26912;2;27;3;8;12;7;4;1;14;29;13;5;26;20;22;21;16;25;23;31;15;10;11;18;24;32;28;19;6;30;17;9
2;27;3;8;12;7;4;1;14;29;13;5;26;20;22;21;16;28;23;31;15;10;11;18;24;32;25;19;6;30;17;9;37;26332
37;26332;2;27;3;8;12;7;4;1;14;29;13;5;26;20;22;21;16;28;23;31;15;10;11;18;24;32;25;19;6;30;17;9
2;27;3;8;12;16;4;1;14;29;13;5;26;20;22;21;7;28;23;31;15;10;11;18;24;32;25;19;6;30;17;9;37;26112
37;26112;2;27;3;8;12;16;4;1;14;29;13;5;26;20;22;21;7;28;23;31;15;10;11;18;24;32;25;19;6;30;17;9
2;27;3;16;12;8;4;1;14;29;13;5;26;20;22;21;7;28;23;31;15;10;11;18;24;32;25;19;6;30;17;9;37;26272
37;26272;2;27;3;16;12;8;4;1;14;29;13;5;26;20;22;21;7;28;23;31;15;10;11;18;24;32;25;19;6;30;17;9
2;27;3;16;12;8;4;1;14;29;13;5;19;20;22;21;7;28;23;31;15;10;11;18;24;32;25;26;6;30;17;9;37;26192
37;26192;2;27;3;16;12;8;4;1;14;29;13;5;19;20;22;21;7;28;23;31;15;10;11;18;24;32;25;26;6;30;17;9
2;27;3;16;12;8;4;11;14;29;13;5;19;20;22;21;7;28;23;31;15;10;1;18;24;32;25;26;6;30;17;9;37;25952
38;25952;2;27;3;16;12;8;4;11;14;29;13;5;19;20;22;21;7;28;23;31;15;10;1;18;24;32;25;26;6;30;17;9
2;27;3;16;12;8;4;11;14;29;13;5;19;1;22;21;7;28;23;31;15;10;20;18;24;32;25;26;6;30;17;9;38;27418
38;27418;2;27;3;16;12;8;4;11;14;29;13;5;19;1;22;21;7;28;23;31;15;10;20;18;24;32;25;26;6;30;17;9
2;27;3;16;12;8;4;11;14;29;13;5;19;1;22;21;7;28;23;31;15;10;25;18;24;32;20;26;6;30;17;9;38;27158
38;27158;2;27;3;16;12;8;4;11;14;29;13;5;19;1;22;21;7;28;23;31;15;10;25;18;24;32;20;26;6;30;17;9
2;27;3;16;5;8;4;11;14;29;13;12;19;1;22;21;7;28;23;31;15;10;25;18;24;32;20;26;6;30;17;9;38;27598
38;27598;2;27;3;16;5;8;4;11;14;29;13;12;19;1;22;21;7;28;23;31;15;10;25;18;24;32;20;26;6;30;17;9
2;27;3;16;5;8;4;11;14;29;10;12;19;1;22;21;7;28;23;31;15;13;25;18;24;32;20;26;6;30;17;9;38;27358
38;27358;2;27;3;16;5;8;4;11;14;29;10;12;19;1;22;21;7;28;23;31;15;13;25;18;24;32;20;26;6;30;17;9
2;27;3;16;5;8;4;11;29;14;10;12;19;1;22;21;7;28;23;31;15;13;25;18;24;32;20;26;6;30;17;9;38;27702
38;27702;2;27;3;16;5;8;4;11;29;14;10;12;19;1;22;21;7;28;23;31;15;13;25;18;24;32;20;26;6;30;17;9
2;27;3;16;5;8;4;11;29;14;10;12;19;1;30;21;7;28;23;31;15;13;25;18;24;32;20;26;6;22;17;9;38;27822
38;27822;2;27;3;16;5;8;4;11;29;14;10;12;19;1;30;21;7;28;23;31;15;13;25;18;24;32;20;26;6;22;17;9
2;27;3;16;5;8;4;26;29;14;10;12;19;1;30;21;7;28;23;31;15;13;25;18;24;32;20;11;6;22;17;9;38;28482
38;28482;2;27;3;16;5;8;4;26;29;14;10;12;19;1;30;21;7;28;23;31;15;13;25;18;24;32;20;11;6;22;17;9
2;27;3;16;5;1;4;26;29;14;10;12;19;8;30;21;7;28;23;31;15;13;25;18;24;32;20;11;6;22;17;9;38;28402
38;28402;2;27;3;16;5;1;4;26;29;14;10;12;19;8;30;21;7;28;23;31;15;13;25;18;24;32;20;11;6;22;17;9
2;27;3;16;5;1;4;26;29;14;10;12;8;19;30;21;7;28;23;31;15;13;25;18;24;32;20;11;6;22;17;9;38;27826
38;27826;2;27;3;16;5;1;4;26;29;14;10;12;8;19;30;21;7;28;23;31;15;13;25;18;24;32;20;11;6;22;17;9
2;27;3;16;5;1;4;26;28;14;10;12;8;19;30;21;7;29;23;31;15;13;25;18;24;32;20;11;6;22;17;9;38;27906
38;27906;2;27;3;16;5;1;4;26;28;14;10;12;8;19;30;21;7;29;23;31;15;13;25;18;24;32;20;11;6;22;17;9
2;27;3;16;5;1;9;26;28;14;10;12;8;19;30;21;7;29;23;31;15;13;25;18;24;32;20;11;6;22;17;4;38;27166
38;27166;2;27;3;16;5;1;9;26;28;14;10;12;8;19;30;21;7;29;23;31;15;13;25;18;24;32;20;11;6;22;17;4
2;27;3;8;5;1;9;26;28;14;10;12;16;19;30;21;7;29;23;31;15;13;25;18;24;32;20;11;6;22;17;4;38;27286
38;27286;2;27;3;8;5;1;9;26;28;14;10;12;16;19;30;21;7;29;23;31;15;13;25;18;24;32;20;11;6;22;17;4
2;27;3;8;5;1;9;26;28;14;10;12;16;19;30;11;7;29;23;31;15;13;25;18;24;32;20;21;6;22;17;4;38;26706
38;26706;2;27;3;8;5;1;9;26;28;14;10;12;16;19;30;11;7;29;23;31;15;13;25;18;24;32;20;21;6;22;17;4
2;27;3;8;5;1;9;26;28;14;10;12;16;19;30;11;7;29;23;31;15;13;25;18;32;24;20;21;6;22;17;4;38;26026
38;26026;2;27;3;8;5;1;9;26;28;14;10;12;16;19;30;11;7;29;23;31;15;13;25;18;32;24;20;21;6;22;17;4
18;27;3;8;5;1;9;26;28;14;10;12;16;19;30;11;7;29;23;31;15;13;25;2;32;24;20;21;6;22;17;4;38;26302
38;26302;18;27;3;8;5;1;9;26;28;14;10;12;16;19;30;11;7;29;23;31;15;13;25;2;32;24;20;21;6;22;17;4
18;27;3;8;5;1;9;20;28;14;10;12;16;19;30;11;7;29;23;31;15;13;25;2;32;24;26;21;6;22;17;4;38;26782
38;26782;18;27;3;8;5;1;9;20;28;14;10;12;16;19;30;11;7;29;23;31;15;13;25;2;32;24;26;21;6;22;17;4
18;27;3;8;5;1;9;20;28;14;10;12;16;19;30;11;7;29;23;31;15;13;25;2;26;24;32;21;6;22;17;4;38;26782
38;26782;18;27;3;8;5;1;9;20;28;14;10;12;16;19;30;11;7;29;23;31;15;13;25;2;26;24;32;21;6;22;17;4
14;27;3;8;5;1;9;20;28;18;10;12;16;19;30;11;7;29;23;31;15;13;25;2;26;24;32;21;6;22;17;4;38;26244
38;26244;14;27;3;8;5;1;9;20;28;18;10;12;16;19;30;11;7;29;23;31;15;13;25;2;26;24;32;21;6;22;17;4
14;27;3;8;5;25;9;20;28;18;10;12;16;19;30;11;7;29;23;31;15;13;1;2;26;24;32;21;6;22;17;4;38;26016
38;26016;14;27;3;8;5;25;9;20;28;18;10;12;16;19;30;11;7;29;23;31;15;13;1;2;26;24;32;21;6;22;17;4
14;27;6;8;5;25;9;20;28;18;10;12;16;19;30;11;7;29;23;31;15;13;1;2;26;24;32;21;3;22;17;4;38;25496
39;25496;14;27;6;8;5;25;9;20;28;18;10;12;16;19;30;11;7;29;23;31;15;13;1;2;26;24;32;21;3;22;17;4
14;27;9;8;5;25;6;20;28;18;10;12;16;19;30;11;7;29;23;31;15;13;1;2;26;24;32;21;3;22;17;4;39;25216
39;25216;14;27;9;8;5;25;6;20;28;18;10;12;16;19;30;11;7;29;23;31;15;13;1;2;26;24;32;21;3;22;17;4
14;27;9;8;5;25;6;20;28;18;10;12;16;19;30;11;7;29;23;4;15;13;1;2;26;24;32;21;3;22;17;31;39;24968
39;24968;14;27;9;8;5;25;6;20;28;18;10;12;16;19;30;11;7;29;23;4;15;13;1;2;26;24;32;21;3;22;17;31
14;27;9;8;31;25;6;20;28;18;10;12;16;19;30;11;7;29;23;4;15;13;1;2;26;24;32;21;3;22;17;5;39;25446
39;25446;14;27;9;8;31;25;6;20;28;18;10;12;16;19;30;11;7;29;23;4;15;13;1;2;26;24;32;21;3;22;17;5
14;27;9;8;31;25;6;20;28;18;10;12;16;19;30;11;7;2;23;4;15;13;1;29;26;24;32;21;3;22;17;5;39;25832
39;25832;14;27;9;8;31;25;6;20;28;18;10;12;16;19;30;11;7;2;23;4;15;13;1;29;26;24;32;21;3;22;17;5
14;27;9;8;31;25;6;20;28;18;10;12;16;19;30;11;13;2;23;4;15;7;1;29;26;24;32;21;3;22;17;5;39;26272
39;26272;14;27;9;8;31;25;6;20;28;18;10;12;16;19;30;11;13;2;23;4;15;7;1;29;26;24;32;21;3;22;17;5
14;27;9;8;31;25;6;20;28;18;10;12;16;11;30;19;13;2;23;4;15;7;1;29;26;24;32;21;3;22;17;5;39;27324
39;27324;14;27;9;8;31;25;6;20;28;18;10;12;16;11;30;19;13;2;23;4;15;7;1;29;26;24;32;21;3;22;17;5
14;27;9;8;31;25;6;20;28;22;10;12;16;11;30;19;13;2;23;4;15;7;1;29;26;24;32;21;3;18;17;5;39;27264
39;27264;14;27;9;8;31;25;6;20;28;22;10;12;16;11;30;19;13;2;23;4;15;7;1;29;26;24;32;21;3;18;17;5
14;27;9;8;31;25;16;20;28;22;10;12;6;11;30;19;13;2;23;4;15;7;1;29;26;24;32;21;3;18;17;5;39;26904
39;26904;14;27;9;8;31;25;16;20;28;22;10;12;6;11;30;19;13;2;23;4;15;7;1;29;26;24;32;21;3;18;17;5
14;27;9;8;31;25;13;20;28;22;10;12;6;11;30;19;16;2;23;4;15;7;1;29;26;24;32;21;3;18;17;5;39;27484
39;27484;14;27;9;8;31;25;13;20;28;22;10;12;6;11;30;19;16;2;23;4;15;7;1;29;26;24;32;21;3;18;17;5
14;27;9;8;31;25;13;20;28;22;10;12;6;11;30;19;16;2;23;4;15;7;1;29;26;21;32;24;3;18;17;5;39;27444
39;27444;14;27;9;8;31;25;13;20;28;22;10;12;6;11;30;19;16;2;23;4;15;7;1;29;26;21;32;24;3;18;17;5
14;27;9;8;31;25;13;20;28;22;10;7;6;11;30;19;16;2;23;4;15;12;1;29;26;21;32;24;3;18;17;5;39;27404
39;27404;14;27;9;8;31;25;13;20;28;22;10;7;6;11;30;19;16;2;23;4;15;12;1;29;26;21;32;24;3;18;17;5
14;27;9;8;31;17;13;20;28;22;10;7;6;11;30;19;16;2;23;4;15;12;1;29;26;21;32;24;3;18;25;5;39;27964
39;27404;14;27;9;8;31;25;13;20;28;22;10;7;6;11;30;19;16;2;23;4;15;12;1;29;26;21;32;24;3;18;17;5
14;27;9;8;31;25;13;20;28;29;10;7;6;11;30;19;16;2;23;4;15;12;1;22;26;21;32;24;3;18;17;5;39;27224
39;27224;14;27;9;8;31;25;13;20;28;29;10;7;6;11;30;19;16;2;23;4;15;12;1;22;26;21;32;24;3;18;17;5
14;27;9;8;31;25;13;20;28;29;1;7;6;11;30;19;16;2;23;4;15;12;10;22;26;21;32;24;3;18;17;5;39;27804
39;27804;14;27;9;8;31;25;13;20;28;29;1;7;6;11;30;19;16;2;23;4;15;12;10;22;26;21;32;24;3;18;17;5
14;27;9;20;31;25;13;8;28;29;1;7;6;11;30;19;16;2;23;4;15;12;10;22;26;21;32;24;3;18;17;5;39;27702
39;27702;14;27;9;20;31;25;13;8;28;29;1;7;6;11;30;19;16;2;23;4;15;12;10;22;26;21;32;24;3;18;17;5
14;27;9;20;31;25;13;8;28;29;1;7;6;11;30;19;16;2;23;4;15;12;10;22;26;17;32;24;3;18;21;5;39;27942
39;27942;14;27;9;20;31;25;13;8;28;29;1;7;6;11;30;19;16;2;23;4;15;12;10;22;26;17;32;24;3;18;21;5
14;27;9;11;31;25;13;8;28;29;1;7;6;20;30;19;16;2;23;4;15;12;10;22;26;17;32;24;3;18;21;5;39;27060
39;27060;14;27;9;11;31;25;13;8;28;29;1;7;6;20;30;19;16;2;23;4;15;12;10;22;26;17;32;24;3;18;21;5
14;27;9;11;31;25;13;8;28;29;1;7;6;20;30;19;16;2;23;4;15;12;21;22;26;17;32;24;3;18;10;5;39;27754
39;27754;14;27;9;11;31;25;13;8;28;29;1;7;6;20;30;19;16;2;23;4;15;12;21;22;26;17;32;24;3;18;10;5
14;9;27;11;31;25;13;8;28;29;1;7;6;20;30;19;16;2;23;4;15;12;21;22;26;17;32;24;3;18;10;5;39;27570
39;27570;14;9;27;11;31;25;13;8;28;29;1;7;6;20;30;19;16;2;23;4;15;12;21;22;26;17;32;24;3;18;10;5
14;9;27;11;31;25;13;8;16;29;1;7;6;20;30;19;28;2;23;4;15;12;21;22;26;17;32;24;3;18;10;5;39;26960
40;26960;14;9;27;11;31;25;13;8;16;29;1;7;6;20;30;19;28;2;23;4;15;12;21;22;26;17;32;24;3;18;10;5
14;9;27;11;31;25;13;21;16;29;1;7;6;20;30;19;28;2;23;4;15;12;8;22;26;17;32;24;3;18;10;5;40;27054
40;27054;14;9;27;11;31;25;13;21;16;29;1;7;6;20;30;19;28;2;23;4;15;12;8;22;26;17;32;24;3;18;10;5
7;9;27;11;31;25;13;21;16;29;1;14;6;20;30;19;28;2;23;4;15;12;8;22;26;17;32;24;3;18;10;5;40;27014
40;27014;7;9;27;11;31;25;13;21;16;29;1;14;6;20;30;19;28;2;23;4;15;12;8;22;26;17;32;24;3;18;10;5
7;9;5;11;31;25;13;21;16;29;1;14;6;20;30;19;28;2;23;4;15;12;8;22;26;17;32;24;3;18;10;27;40;27480
40;27480;7;9;5;11;31;25;13;21;16;29;1;14;6;20;30;19;28;2;23;4;15;12;8;22;26;17;32;24;3;18;10;27
7;9;5;11;31;25;13;21;8;29;1;14;6;20;30;19;28;2;23;4;15;12;16;22;26;17;32;24;3;18;10;27;40;27280
40;27280;7;9;5;11;31;25;13;21;8;29;1;14;6;20;30;19;28;2;23;4;15;12;16;22;26;17;32;24;3;18;10;27
7;9;5;29;31;25;13;21;8;11;1;14;6;20;30;19;28;2;23;4;15;12;16;22;26;17;32;24;3;18;10;27;40;27348
40;27348;7;9;5;29;31;25;13;21;8;11;1;14;6;20;30;19;28;2;23;4;15;12;16;22;26;17;32;24;3;18;10;27
7;9;5;29;31;25;13;21;8;11;1;14;6;12;30;19;28;2;23;4;15;20;16;22;26;17;32;24;3;18;10;27;40;28194
40;28194;7;9;5;29;31;25;13;21;8;11;1;14;6;12;30;19;28;2;23;4;15;20;16;22;26;17;32;24;3;18;10;27
7;9;5;14;31;25;13;21;8;11;1;29;6;12;30;19;28;2;23;4;15;20;16;22;26;17;32;24;3;18;10;27;40;28640
40;28640;7;9;5;14;31;25;13;21;8;11;1;29;6;12;30;19;28;2;23;4;15;20;16;22;26;17;32;24;3;18;10;27
7;9;5;14;31;25;13;21;8;11;1;29;15;12;30;19;28;2;23;4;6;20;16;22;26;17;32;24;3;18;10;27;40;28740
40;28740;7;9;5;14;31;25;13;21;8;11;1;29;15;12;30;19;28;2;23;4;6;20;16;22;26;17;32;24;3;18;10;27
7;9;5;14;31;25;13;21;8;11;1;29;15;12;30;19;28;6;23;4;2;20;16;22;26;17;32;24;3;18;10;27;40;28780
40;28780;7;9;5;14;31;25;13;21;8;11;1;29;15;12;30;19;28;6;23;4;2;20;16;22;26;17;32;24;3;18;10;27
7;9;5;20;31;25;13;21;8;11;1;29;15;12;30;19;28;6;23;4;2;14;16;22;26;17;32;24;3;18;10;27;40;28200
40;28200;7;9;5;20;31;25;13;21;8;11;1;29;15;12;30;19;28;6;23;4;2;14;16;22;26;17;32;24;3;18;10;27
7;9;5;20;4;25;13;21;8;11;1;29;15;12;30;19;28;6;23;31;2;14;16;22;26;17;32;24;3;18;10;27;40;28998
40;28998;7;9;5;20;4;25;13;21;8;11;1;29;15;12;30;19;28;6;23;31;2;14;16;22;26;17;32;24;3;18;10;27
7;9;5;20;4;25;13;21;8;2;1;29;15;12;30;19;28;6;23;31;11;14;16;22;26;17;32;24;3;18;10;27;40;29038
40;29038;7;9;5;20;4;25;13;21;8;2;1;29;15;12;30;19;28;6;23;31;11;14;16;22;26;17;32;24;3;18;10;27
7;9;5;20;4;25;13;21;8;2;1;16;15;12;30;19;28;6;23;31;11;14;29;22;26;17;32;24;3;18;10;27;40;29516
40;29516;7;9;5;20;4;25;13;21;8;2;1;16;15;12;30;19;28;6;23;31;11;14;29;22;26;17;32;24;3;18;10;27
7;9;5;20;4;25;13;21;8;2;1;16;15;12;19;30;28;6;23;31;11;14;29;22;26;17;32;24;3;18;10;27;40;29396
40;29396;7;9;5;20;4;25;13;21;8;2;1;16;15;12;19;30;28;6;23;31;11;14;29;22;26;17;32;24;3;18;10;27
7;9;5;20;4;25;13;21;8;2;1;16;15;12;19;17;28;6;23;31;11;14;29;22;26;30;32;24;3;18;10;27;40;29716
40;29716;7;9;5;20;4;25;13;21;8;2;1;16;15;12;19;17;28;6;23;31;11;14;29;22;26;30;32;24;3;18;10;27
7;9;5;1;4;25;13;21;8;2;20;16;15;12;19;17;28;6;23;31;11;14;29;22;26;30;32;24;3;18;10;27;40;30238
40;30238;7;9;5;1;4;25;13;21;8;2;20;16;15;12;19;17;28;6;23;31;11;14;29;22;26;30;32;24;3;18;10;27
7;9;5;23;4;25;13;21;8;2;20;16;15;12;19;17;28;6;1;31;11;14;29;22;26;30;32;24;3;18;10;27;40;29444
40;29444;7;9;5;23;4;25;13;21;8;2;20;16;15;12;19;17;28;6;1;31;11;14;29;22;26;30;32;24;3;18;10;27
7;9;5;23;4;25;13;21;8;2;20;16;15;12;19;17;28;27;1;31;11;14;29;22;26;30;32;24;3;18;10;6;40;28710
40;28710;7;9;5;23;4;25;13;21;8;2;20;16;15;12;19;17;28;27;1;31;11;14;29;22;26;30;32;24;3;18;10;6
7;9;5;23;4;25;13;21;8;2;20;16;15;12;19;17;28;24;1;31;11;14;29;22;26;30;32;27;3;18;10;6;40;28830
40;28830;7;9;5;23;4;25;13;21;8;2;20;16;15;12;19;17;28;24;1;31;11;14;29;22;26;30;32;27;3;18;10;6
7;9;5;23;4;25;13;21;8;2;20;16;12;15;19;17;28;24;1;31;11;14;29;22;26;30;32;27;3;18;10;6;40;28710
41;28710;7;9;5;23;4;25;13;21;8;2;20;16;12;15;19;17;28;24;1;31;11;14;29;22;26;30;32;27;3;18;10;6
7;9;5;23;4;25;13;21;8;2;20;16;12;15;19;17;28;24;1;31;11;30;29;22;26;14;32;27;3;18;10;6;41;29400
41;29400;7;9;5;23;4;25;13;21;8;2;20;16;12;15;19;17;28;24;1;31;11;30;29;22;26;14;32;27;3;18;10;6
7;9;5;23;4;25;13;11;8;2;20;16;12;15;19;17;28;24;1;31;21;30;29;22;26;14;32;27;3;18;10;6;41;29410
41;29410;7;9;5;23;4;25;13;11;8;2;20;16;12;15;19;17;28;24;1;31;21;30;29;22;26;14;32;27;3;18;10;6
7;9;5;23;4;25;13;11;8;2;20;16;12;15;28;17;19;24;1;31;21;30;29;22;26;14;32;27;3;18;10;6;41;29470
41;29470;7;9;5;23;4;25;13;11;8;2;20;16;12;15;28;17;19;24;1;31;21;30;29;22;26;14;32;27;3;18;10;6
7;9;5;23;4;25;13;11;8;2;20;16;12;15;28;14;19;24;1;31;21;30;29;22;26;17;32;27;3;18;10;6;41;28694
41;28694;7;9;5;23;4;25;13;11;8;2;20;16;12;15;28;14;19;24;1;31;21;30;29;22;26;17;32;27;3;18;10;6
7;9;5;23;4;25;13;11;15;2;20;16;12;8;28;14;19;24;1;31;21;30;29;22;26;17;32;27;3;18;10;6;41;27994
41;27994;7;9;5;23;4;25;13;11;15;2;20;16;12;8;28;14;19;24;1;31;21;30;29;22;26;17;32;27;3;18;10;6
7;9;5;23;4;32;13;11;15;2;20;16;12;8;28;14;19;24;1;31;21;30;29;22;26;17;25;27;3;18;10;6;41;28474
41;28474;7;9;5;23;4;32;13;11;15;2;20;16;12;8;28;14;19;24;1;31;21;30;29;22;26;17;25;27;3;18;10;6
7;9;5;23;4;32;24;11;15;2;20;16;12;8;28;14;19;13;1;31;21;30;29;22;26;17;25;27;3;18;10;6;41;28370
41;28370;7;9;5;23;4;32;24;11;15;2;20;16;12;8;28;14;19;13;1;31;21;30;29;22;26;17;25;27;3;18;10;6
7;9;5;23;4;32;24;27;15;2;20;16;12;8;28;14;19;13;1;31;21;30;29;22;26;17;25;11;3;18;10;6;41;28002
41;28002;7;9;5;23;4;32;24;27;15;2;20;16;12;8;28;14;19;13;1;31;21;30;29;22;26;17;25;11;3;18;10;6
7;9;5;23;4;32;24;27;15;2;20;16;12;8;28;14;19;13;1;31;11;30;29;22;26;17;25;21;3;18;10;6;41;28316
41;28316;7;9;5;23;4;32;24;27;15;2;20;16;12;8;28;14;19;13;1;31;11;30;29;22;26;17;25;21;3;18;10;6
7;9;5;23;4;32;24;27;10;2;20;16;12;8;28;14;19;13;1;31;11;30;29;22;26;17;25;21;3;18;15;6;41;28436
41;28436;7;9;5;23;4;32;24;27;10;2;20;16;12;8;28;14;19;13;1;31;11;30;29;22;26;17;25;21;3;18;15;6
7;9;5;23;4;32;24;27;10;2;20;16;12;8;28;14;19;13;1;31;11;30;29;22;26;17;3;21;25;18;15;6;41;28022
41;28022;7;9;5;23;4;32;24;27;10;2;20;16;12;8;28;14;19;13;1;31;11;30;29;22;26;17;3;21;25;18;15;6
7;9;5;23;4;32;24;27;10;2;20;16;12;8;28;18;19;13;1;31;11;30;29;22;26;17;3;21;25;14;15;6;41;28074
41;28022;7;9;5;23;4;32;24;27;10;2;20;16;12;8;28;14;19;13;1;31;11;30;29;22;26;17;3;21;25;18;15;6
7;9;5;23;4;32;24;27;10;2;20;16;28;8;12;14;19;13;1;31;11;30;29;22;26;17;3;21;25;18;15;6;41;28160
41;28160;7;9;5;23;4;32;24;27;10;2;20;16;28;8;12;14;19;13;1;31;11;30;29;22;26;17;3;21;25;18;15;6
7;9;5;23;4;14;24;27;10;2;20;16;28;8;12;32;19;13;1;31;11;30;29;22;26;17;3;21;25;18;15;6;41;27954
41;27954;7;9;5;23;4;14;24;27;10;2;20;16;28;8;12;32;19;13;1;31;11;30;29;22;26;17;3;21;25;18;15;6
7;9;3;23;4;14;24;27;10;2;20;16;28;8;12;32;19;13;1;31;11;30;29;22;26;17;5;21;25;18;15;6;41;27374
41;27374;7;9;3;23;4;14;24;27;10;2;20;16;28;8;12;32;19;13;1;31;11;30;29;22;26;17;5;21;25;18;15;6
7;9;3;23;4;14;30;27;10;2;20;16;28;8;12;32;19;13;1;31;11;24;29;22;26;17;5;21;25;18;15;6;41;27534
41;27534;7;9;3;23;4;14;30;27;10;2;20;16;28;8;12;32;19;13;1;31;11;24;29;22;26;17;5;21;25;18;15;6
7;9;3;23;4;14;30;25;10;2;20;16;28;8;12;32;19;13;1;31;11;24;29;22;26;17;5;21;27;18;15;6;41;28134
41;28134;7;9;3;23;4;14;30;25;10;2;20;16;28;8;12;32;19;13;1;31;11;24;29;22;26;17;5;21;27;18;15;6
7;9;3;23;4;14;30;25;10;2;20;16;28;8;12;32;19;13;1;31;11;26;29;22;24;17;5;21;27;18;15;6;41;28354
41;28354;7;9;3;23;4;14;30;25;10;2;20;16;28;8;12;32;19;13;1;31;11;26;29;22;24;17;5;21;27;18;15;6
7;17;3;23;4;14;30;25;10;2;20;16;28;8;12;32;19;13;1;31;11;26;29;22;24;9;5;21;27;18;15;6;41;28196
41;28196;7;17;3;23;4;14;30;25;10;2;20;16;28;8;12;32;19;13;1;31;11;26;29;22;24;9;5;21;27;18;15;6
7;17;3;23;4;14;30;25;10;2;20;16;28;32;12;8;19;13;1;31;11;26;29;22;24;9;5;21;27;18;15;6;41;27660
42;27660;7;17;3;23;4;14;30;25;10;2;20;16;28;32;12;8;19;13;1;31;11;26;29;22;24;9;5;21;27;18;15;6
7;17;3;23;4;14;30;25;10;2;20;16;28;32;12;8;19;13;1;31;11;26;29;22;24;9;5;6;27;18;15;21;42;27368
42;27368;7;17;3;23;4;14;30;25;10;2;20;16;28;32;12;8;19;13;1;31;11;26;29;22;24;9;5;6;27;18;15;21
7;17;3;23;4;14;30;25;10;2;20;24;28;32;12;8;19;13;1;31;11;26;29;22;16;9;5;6;27;18;15;21;42;26588
42;26588;7;17;3;23;4;14;30;25;10;2;20;24;28;32;12;8;19;13;1;31;11;26;29;22;16;9;5;6;27;18;15;21
7;17;3;4;23;14;30;25;10;2;20;24;28;32;12;8;19;13;1;31;11;26;29;22;16;9;5;6;27;18;15;21;42;26364
42;26364;7;17;3;4;23;14;30;25;10;2;20;24;28;32;12;8;19;13;1;31;11;26;29;22;16;9;5;6;27;18;15;21
7;17;3;4;23;14;30;25;10;2;20;24;28;32;12;8;19;13;1;31;11;26;29;22;21;9;5;6;27;18;15;16;42;26148
42;26148;7;17;3;4;23;14;30;25;10;2;20;24;28;32;12;8;19;13;1;31;11;26;29;22;21;9;5;6;27;18;15;16
30;17;3;4;23;14;7;25;10;2;20;24;28;32;12;8;19;13;1;31;11;26;29;22;21;9;5;6;27;18;15;16;42;26146
42;26146;30;17;3;4;23;14;7;25;10;2;20;24;28;32;12;8;19;13;1;31;11;26;29;22;21;9;5;6;27;18;15;16
30;17;3;4;23;14;7;25;10;2;20;24;8;32;12;28;19;13;1;31;11;26;29;22;21;9;5;6;27;18;15;16;42;26238
42;26238;30;17;3;4;23;14;7;25;10;2;20;24;8;32;12;28;19;13;1;31;11;26;29;22;21;9;5;6;27;18;15;16
30;17;3;4;23;14;7;25;10;12;20;24;8;32;2;28;19;13;1;31;11;26;29;22;21;9;5;6;27;18;15;16;42;26118
42;26118;30;17;3;4;23;14;7;25;10;12;20;24;8;32;2;28;19;13;1;31;11;26;29;22;21;9;5;6;27;18;15;16
30;17;3;4;23;31;7;25;10;12;20;24;8;32;2;28;19;13;1;14;11;26;29;22;21;9;5;6;27;18;15;16;42;25724
42;25724;30;17;3;4;23;31;7;25;10;12;20;24;8;32;2;28;19;13;1;14;11;26;29;22;21;9;5;6;27;18;15;16
30;17;3;15;23;31;7;25;10;12;20;24;8;32;2;28;19;13;1;14;11;26;29;22;21;9;5;6;27;18;4;16;42;25524
42;25524;30;17;3;15;23;31;7;25;10;12;20;24;8;32;2;28;19;13;1;14;11;26;29;22;21;9;5;6;27;18;4;16
30;17;3;15;23;31;11;25;10;12;20;24;8;32;2;28;19;13;1;14;7;26;29;22;21;9;5;6;27;18;4;16;42;25524
42;25524;30;17;3;15;23;31;11;25;10;12;20;24;8;32;2;28;19;13;1;14;7;26;29;22;21;9;5;6;27;18;4;16
30;21;3;15;23;31;11;25;10;12;20;24;8;32;2;28;19;13;1;14;7;26;29;22;17;9;5;6;27;18;4;16;42;25304
42;25304;30;21;3;15;23;31;11;25;10;12;20;24;8;32;2;28;19;13;1;14;7;26;29;22;17;9;5;6;27;18;4;16
30;21;3;15;23;31;11;25;10;12;20;24;8;7;2;28;19;13;1;14;32;26;29;22;17;9;5;6;27;18;4;16;42;24834
42;24834;30;21;3;15;23;31;11;25;10;12;20;24;8;7;2;28;19;13;1;14;32;26;29;22;17;9;5;6;27;18;4;16
30;21;3;15;23;31;11;25;10;12;20;14;8;7;2;28;19;13;1;24;32;26;29;22;17;9;5;6;27;18;4;16;42;25350
42;25350;30;21;3;15;23;31;11;25;10;12;20;14;8;7;2;28;19;13;1;24;32;26;29;22;17;9;5;6;27;18;4;16
30;21;3;15;23;31;11;25;10;12;20;14;8;7;2;28;22;13;1;24;32;26;29;19;17;9;5;6;27;18;4;16;42;24950
42;24950;30;21;3;15;23;31;11;25;10;12;20;14;8;7;2;28;22;13;1;24;32;26;29;19;17;9;5;6;27;18;4;16
