"X1";"X296";"X47";"X5";"X64";"X63";"X32";"X45";"X37";"X26";"X44";"X36";"X12";"X18";"X40";"X1.1";"X39";"X15";"X23";"X25";"X62";"X60";"X58";"X28";"X50";"X46";"X6";"X17";"X38";"X41";"X34";"X42";"X57";"X61";"X55";"X8";"X53";"X4";"X43";"X14";"X27";"X10";"X13";"X24";"X59";"X11";"X22";"X2";"X29";"X31";"X9";"X56";"X30";"X21";"X49";"X7";"X19";"X52";"X3";"X51";"X33";"X20";"X16";"X48";"X35";"X54"
12;45;4;14;33;34;16;2;64;6;52;63;42;51;30;17;44;57;55;29;1;38;10;3;49;19;28;59;22;5;32;36;35;41;53;26;43;62;60;31;9;47;48;39;61;56;46;8;18;21;15;37;54;58;24;25;27;11;23;40;7;20;50;13;23;262
24;262;12;45;4;14;33;34;16;2;64;6;52;63;42;51;30;17;44;57;55;29;1;38;10;3;49;19;28;59;22;5;32;36;35;41;53;26;43;62;60;31;9;47;48;39;61;56;46;8;18;21;15;37;54;58;24;25;27;11;23;40;7;20;50;13
12;45;4;14;33;34;3;2;64;6;52;63;42;51;30;17;44;57;55;29;1;38;10;16;49;19;28;59;22;5;32;36;35;41;53;26;43;62;60;31;9;47;48;39;61;56;46;8;18;21;15;37;54;58;24;25;27;11;23;40;7;20;50;13;24;262
24;262;12;45;4;14;33;34;3;2;64;6;52;63;42;51;30;17;44;57;55;29;1;38;10;16;49;19;28;59;22;5;32;36;35;41;53;26;43;62;60;31;9;47;48;39;61;56;46;8;18;21;15;37;54;58;24;25;27;11;23;40;7;20;50;13
12;45;4;14;33;34;3;2;64;6;52;63;42;51;30;17;44;57;55;29;1;38;10;16;49;19;40;59;22;5;32;36;35;41;53;26;43;62;60;31;9;47;48;39;61;56;46;8;18;21;15;37;54;58;24;25;27;11;23;28;7;20;50;13;24;278
24;262;12;45;4;14;33;34;3;2;64;6;52;63;42;51;30;17;44;57;55;29;1;38;10;16;49;19;28;59;22;5;32;36;35;41;53;26;43;62;60;31;9;47;48;39;61;56;46;8;18;21;15;37;54;58;24;25;27;11;23;40;7;20;50;13
12;45;4;14;33;34;3;2;64;6;52;63;42;51;30;17;44;57;32;29;1;38;10;16;49;19;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;61;56;46;8;18;21;15;37;54;58;24;25;27;11;23;40;7;20;50;13;24;270
24;270;12;45;4;14;33;34;3;2;64;6;52;63;42;51;30;17;44;57;32;29;1;38;10;16;49;19;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;61;56;46;8;18;21;15;37;54;58;24;25;27;11;23;40;7;20;50;13
12;45;4;14;33;34;3;2;64;40;52;63;42;51;30;17;44;57;32;29;1;38;10;16;49;19;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;61;56;46;8;18;21;15;37;54;58;24;25;27;11;23;6;7;20;50;13;24;262
24;262;12;45;4;14;33;34;3;2;64;40;52;63;42;51;30;17;44;57;32;29;1;38;10;16;49;19;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;61;56;46;8;18;21;15;37;54;58;24;25;27;11;23;6;7;20;50;13
12;45;4;14;33;34;3;2;37;40;52;63;42;51;30;17;44;57;32;29;1;38;10;16;49;19;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;61;56;46;8;18;21;15;64;54;58;24;25;27;11;23;6;7;20;50;13;24;262
24;262;12;45;4;14;33;34;3;2;37;40;52;63;42;51;30;17;44;57;32;29;1;38;10;16;49;19;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;61;56;46;8;18;21;15;64;54;58;24;25;27;11;23;6;7;20;50;13
12;45;4;14;33;34;3;2;37;40;52;63;42;51;30;17;44;57;32;29;1;38;10;16;49;19;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;46;8;18;21;61;64;54;58;24;25;27;11;23;6;7;20;50;13;24;262
24;262;12;45;4;14;33;34;3;2;37;40;52;63;42;51;30;17;44;57;32;29;1;38;10;16;49;19;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;46;8;18;21;61;64;54;58;24;25;27;11;23;6;7;20;50;13
12;45;4;14;33;34;3;2;37;40;52;63;42;51;30;17;44;57;32;29;1;38;10;16;49;21;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;46;8;18;19;61;64;54;58;24;25;27;11;23;6;7;20;50;13;24;262
24;262;12;45;4;14;33;34;3;2;37;40;52;63;42;51;30;17;44;57;32;29;1;38;10;16;49;21;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;46;8;18;19;61;64;54;58;24;25;27;11;23;6;7;20;50;13
12;45;4;14;33;34;3;24;37;40;52;63;42;51;30;17;44;57;32;29;1;38;10;16;49;21;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;46;8;18;19;61;64;54;58;2;25;27;11;23;6;7;20;50;13;24;250
24;250;12;45;4;14;33;34;3;24;37;40;52;63;42;51;30;17;44;57;32;29;1;38;10;16;49;21;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;46;8;18;19;61;64;54;58;2;25;27;11;23;6;7;20;50;13
12;45;4;14;33;34;3;24;37;40;52;42;63;51;30;17;44;57;32;29;1;38;10;16;49;21;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;46;8;18;19;61;64;54;58;2;25;27;11;23;6;7;20;50;13;24;250
24;250;12;45;4;14;33;34;3;24;37;40;52;42;63;51;30;17;44;57;32;29;1;38;10;16;49;21;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;46;8;18;19;61;64;54;58;2;25;27;11;23;6;7;20;50;13
12;45;4;14;33;34;3;24;37;40;52;42;63;51;30;17;44;57;32;29;1;16;10;38;49;21;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;46;8;18;19;61;64;54;58;2;25;27;11;23;6;7;20;50;13;24;252
24;252;12;45;4;14;33;34;3;24;37;40;52;42;63;51;30;17;44;57;32;29;1;16;10;38;49;21;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;46;8;18;19;61;64;54;58;2;25;27;11;23;6;7;20;50;13
12;45;4;14;33;34;3;24;37;40;52;42;63;19;30;17;44;57;32;29;1;16;10;38;49;21;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;46;8;18;51;61;64;54;58;2;25;27;11;23;6;7;20;50;13;24;256
24;256;12;45;4;14;33;34;3;24;37;40;52;42;63;19;30;17;44;57;32;29;1;16;10;38;49;21;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;46;8;18;51;61;64;54;58;2;25;27;11;23;6;7;20;50;13
12;45;4;14;33;34;3;24;37;40;52;42;63;19;30;17;44;57;32;29;1;16;10;38;49;21;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;46;27;18;51;61;64;54;58;2;25;8;11;23;6;7;20;50;13;24;256
24;256;12;45;4;14;33;34;3;24;37;40;52;42;63;19;30;17;44;57;32;29;1;16;10;38;49;21;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;46;27;18;51;61;64;54;58;2;25;8;11;23;6;7;20;50;13
12;45;4;14;33;34;3;24;37;40;52;42;63;19;30;17;44;57;32;29;1;16;10;38;49;21;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;50;27;18;51;61;64;54;58;2;25;8;11;23;6;7;20;46;13;24;256
24;256;12;45;4;14;33;34;3;24;37;40;52;42;63;19;30;17;44;57;32;29;1;16;10;38;49;21;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;50;27;18;51;61;64;54;58;2;25;8;11;23;6;7;20;46;13
12;45;4;14;33;34;3;24;37;40;52;42;63;19;30;17;44;57;32;29;1;16;10;38;49;21;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;50;27;18;51;61;25;54;58;2;64;8;11;23;6;7;20;46;13;24;256
24;256;12;45;4;14;33;34;3;24;37;40;52;42;63;19;30;17;44;57;32;29;1;16;10;38;49;21;28;59;22;5;55;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;50;27;18;51;61;25;54;58;2;64;8;11;23;6;7;20;46;13
12;45;4;14;33;34;3;24;37;40;52;42;63;19;30;17;44;55;32;29;1;16;10;38;49;21;28;59;22;5;57;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;50;27;18;51;61;25;54;58;2;64;8;11;23;6;7;20;46;13;24;256
24;256;12;45;4;14;33;34;3;24;37;40;52;42;63;19;30;17;44;55;32;29;1;16;10;38;49;21;28;59;22;5;57;36;35;41;53;26;43;62;60;31;9;47;48;39;15;56;50;27;18;51;61;25;54;58;2;64;8;11;23;6;7;20;46;13
12;45;4;14;33;34;3;24;37;40;52;42;63;19;30;17;44;55;32;29;1;16;10;38;49;21;28;59;22;5;57;36;35;51;53;26;43;62;60;31;9;47;48;39;15;56;50;27;18;41;61;25;54;58;2;64;8;11;23;6;7;20;46;13;24;256
24;256;12;45;4;14;33;34;3;24;37;40;52;42;63;19;30;17;44;55;32;29;1;16;10;38;49;21;28;59;22;5;57;36;35;51;53;26;43;62;60;31;9;47;48;39;15;56;50;27;18;41;61;25;54;58;2;64;8;11;23;6;7;20;46;13
12;45;4;14;33;34;3;24;37;40;52;42;63;19;30;17;44;55;32;29;1;16;5;38;49;21;28;59;22;10;57;36;35;51;53;26;43;62;60;31;9;47;48;39;15;56;50;27;18;41;61;25;54;58;2;64;8;11;23;6;7;20;46;13;24;252
24;252;12;45;4;14;33;34;3;24;37;40;52;42;63;19;30;17;44;55;32;29;1;16;5;38;49;21;28;59;22;10;57;36;35;51;53;26;43;62;60;31;9;47;48;39;15;56;50;27;18;41;61;25;54;58;2;64;8;11;23;6;7;20;46;13
12;45;4;14;33;34;30;24;37;40;52;42;63;19;3;17;44;55;32;29;1;16;5;38;49;21;28;59;22;10;57;36;35;51;53;26;43;62;60;31;9;47;48;39;15;56;50;27;18;41;61;25;54;58;2;64;8;11;23;6;7;20;46;13;24;230
24;230;12;45;4;14;33;34;30;24;37;40;52;42;63;19;3;17;44;55;32;29;1;16;5;38;49;21;28;59;22;10;57;36;35;51;53;26;43;62;60;31;9;47;48;39;15;56;50;27;18;41;61;25;54;58;2;64;8;11;23;6;7;20;46;13
12;45;4;14;33;34;30;24;37;51;52;42;63;19;3;17;44;55;32;29;1;16;5;38;49;21;28;59;22;10;57;36;35;40;53;26;43;62;60;31;9;47;48;39;15;56;50;27;18;41;61;25;54;58;2;64;8;11;23;6;7;20;46;13;24;234
24;234;12;45;4;14;33;34;30;24;37;51;52;42;63;19;3;17;44;55;32;29;1;16;5;38;49;21;28;59;22;10;57;36;35;40;53;26;43;62;60;31;9;47;48;39;15;56;50;27;18;41;61;25;54;58;2;64;8;11;23;6;7;20;46;13
12;45;4;17;33;34;30;24;37;51;52;42;63;19;3;14;44;55;32;29;1;16;5;38;49;21;28;59;22;10;57;36;35;40;53;26;43;62;60;31;9;47;48;39;15;56;50;27;18;41;61;25;54;58;2;64;8;11;23;6;7;20;46;13;24;226
25;226;12;45;4;17;33;34;30;24;37;51;52;42;63;19;3;14;44;55;32;29;1;16;5;38;49;21;28;59;22;10;57;36;35;40;53;26;43;62;60;31;9;47;48;39;15;56;50;27;18;41;61;25;54;58;2;64;8;11;23;6;7;20;46;13
12;45;4;17;33;34;30;24;37;51;52;42;63;19;3;14;44;55;32;29;1;16;5;38;49;21;28;59;22;10;57;36;35;40;53;26;43;62;27;31;9;47;48;39;15;56;50;60;18;41;61;25;54;58;2;64;8;11;23;6;7;20;46;13;25;226
25;226;12;45;4;17;33;34;30;24;37;51;52;42;63;19;3;14;44;55;32;29;1;16;5;38;49;21;28;59;22;10;57;36;35;40;53;26;43;62;27;31;9;47;48;39;15;56;50;60;18;41;61;25;54;58;2;64;8;11;23;6;7;20;46;13
12;45;4;17;33;34;30;24;37;51;52;42;63;19;3;14;44;55;32;29;1;16;5;38;49;21;28;59;22;10;57;36;40;35;53;26;43;62;27;31;9;47;48;39;15;56;50;60;18;41;61;25;54;58;2;64;8;11;23;6;7;20;46;13;25;226
25;226;12;45;4;17;33;34;30;24;37;51;52;42;63;19;3;14;44;55;32;29;1;16;5;38;49;21;28;59;22;10;57;36;40;35;53;26;43;62;27;31;9;47;48;39;15;56;50;60;18;41;61;25;54;58;2;64;8;11;23;6;7;20;46;13
12;45;4;17;33;34;30;24;37;51;52;42;63;19;3;14;44;55;32;29;1;16;5;38;49;21;28;59;22;10;57;36;40;35;64;26;43;62;27;31;9;47;48;39;15;56;50;60;18;41;61;25;54;58;2;53;8;11;23;6;7;20;46;13;25;224
25;224;12;45;4;17;33;34;30;24;37;51;52;42;63;19;3;14;44;55;32;29;1;16;5;38;49;21;28;59;22;10;57;36;40;35;64;26;43;62;27;31;9;47;48;39;15;56;50;60;18;41;61;25;54;58;2;53;8;11;23;6;7;20;46;13
12;45;4;17;33;34;30;24;37;51;52;42;63;19;3;14;44;55;32;29;1;16;5;38;49;21;28;59;22;10;57;27;40;35;64;26;43;62;36;31;9;47;48;39;15;56;50;60;18;41;61;25;54;58;2;53;8;11;23;6;7;20;46;13;25;232
25;224;12;45;4;17;33;34;30;24;37;51;52;42;63;19;3;14;44;55;32;29;1;16;5;38;49;21;28;59;22;10;57;36;40;35;64;26;43;62;27;31;9;47;48;39;15;56;50;60;18;41;61;25;54;58;2;53;8;11;23;6;7;20;46;13
12;45;9;17;33;34;30;24;37;51;52;42;63;19;3;14;44;55;32;29;1;16;5;38;49;21;28;59;22;10;57;36;40;35;64;26;43;62;27;31;4;47;48;39;15;56;50;60;18;41;61;25;54;58;2;53;8;11;23;6;7;20;46;13;25;222
25;222;12;45;9;17;33;34;30;24;37;51;52;42;63;19;3;14;44;55;32;29;1;16;5;38;49;21;28;59;22;10;57;36;40;35;64;26;43;62;27;31;4;47;48;39;15;56;50;60;18;41;61;25;54;58;2;53;8;11;23;6;7;20;46;13
12;45;9;17;33;34;30;24;37;51;52;42;63;19;3;14;44;55;32;43;1;16;5;38;49;21;28;59;22;10;57;36;40;35;64;26;29;62;27;31;4;47;48;39;15;56;50;60;18;41;61;25;54;58;2;53;8;11;23;6;7;20;46;13;25;242
25;222;12;45;9;17;33;34;30;24;37;51;52;42;63;19;3;14;44;55;32;29;1;16;5;38;49;21;28;59;22;10;57;36;40;35;64;26;43;62;27;31;4;47;48;39;15;56;50;60;18;41;61;25;54;58;2;53;8;11;23;6;7;20;46;13
12;45;9;17;33;34;30;24;37;51;52;42;63;19;3;14;44;55;32;29;60;16;5;38;49;21;28;59;22;10;57;36;40;35;64;26;43;62;27;31;4;47;48;39;15;56;50;1;18;41;61;25;54;58;2;53;8;11;23;6;7;20;46;13;25;222
25;222;12;45;9;17;33;34;30;24;37;51;52;42;63;19;3;14;44;55;32;29;60;16;5;38;49;21;28;59;22;10;57;36;40;35;64;26;43;62;27;31;4;47;48;39;15;56;50;1;18;41;61;25;54;58;2;53;8;11;23;6;7;20;46;13
12;45;9;17;33;34;30;24;37;51;52;8;63;19;3;14;44;55;32;29;60;16;5;38;49;21;28;59;22;10;57;36;40;35;64;26;43;62;27;31;4;47;48;39;15;56;50;1;18;41;61;25;54;58;2;53;42;11;23;6;7;20;46;13;25;222
25;222;12;45;9;17;33;34;30;24;37;51;52;8;63;19;3;14;44;55;32;29;60;16;5;38;49;21;28;59;22;10;57;36;40;35;64;26;43;62;27;31;4;47;48;39;15;56;50;1;18;41;61;25;54;58;2;53;42;11;23;6;7;20;46;13
12;45;9;17;33;34;30;24;37;23;52;8;63;19;3;14;44;55;32;29;60;16;5;38;49;21;28;59;22;10;57;36;40;35;64;26;43;62;27;31;4;47;48;39;15;56;50;1;18;41;61;25;54;58;2;53;42;11;51;6;7;20;46;13;25;226
25;226;12;45;9;17;33;34;30;24;37;23;52;8;63;19;3;14;44;55;32;29;60;16;5;38;49;21;28;59;22;10;57;36;40;35;64;26;43;62;27;31;4;47;48;39;15;56;50;1;18;41;61;25;54;58;2;53;42;11;51;6;7;20;46;13
12;45;9;17;33;34;30;24;37;23;52;8;63;19;3;14;44;55;32;29;60;16;5;38;49;21;28;59;22;10;57;36;40;58;64;26;43;62;27;31;4;47;48;39;15;56;50;1;18;41;61;25;54;35;2;53;42;11;51;6;7;20;46;13;25;226
25;226;12;45;9;17;33;34;30;24;37;23;52;8;63;19;3;14;44;55;32;29;60;16;5;38;49;21;28;59;22;10;57;36;40;58;64;26;43;62;27;31;4;47;48;39;15;56;50;1;18;41;61;25;54;35;2;53;42;11;51;6;7;20;46;13
12;45;9;17;33;34;30;24;37;23;52;11;63;19;3;14;44;55;32;29;60;16;5;38;49;21;28;59;22;10;57;36;40;58;64;26;43;62;27;31;4;47;48;39;15;56;50;1;18;41;61;25;54;35;2;53;42;8;51;6;7;20;46;13;25;226
25;226;12;45;9;17;33;34;30;24;37;23;52;11;63;19;3;14;44;55;32;29;60;16;5;38;49;21;28;59;22;10;57;36;40;58;64;26;43;62;27;31;4;47;48;39;15;56;50;1;18;41;61;25;54;35;2;53;42;8;51;6;7;20;46;13
12;45;9;17;33;34;30;24;37;23;52;11;63;19;3;14;44;55;32;29;60;16;5;38;49;21;28;59;22;10;57;36;40;58;64;26;43;62;27;1;4;47;48;39;15;56;50;31;18;41;61;25;54;35;2;53;42;8;51;6;7;20;46;13;25;226
25;226;12;45;9;17;33;34;30;24;37;23;52;11;63;19;3;14;44;55;32;29;60;16;5;38;49;21;28;59;22;10;57;36;40;58;64;26;43;62;27;1;4;47;48;39;15;56;50;31;18;41;61;25;54;35;2;53;42;8;51;6;7;20;46;13
12;45;9;17;14;34;30;24;37;23;52;11;63;19;3;33;44;55;32;29;60;16;5;38;49;21;28;59;22;10;57;36;40;58;64;26;43;62;27;1;4;47;48;39;15;56;50;31;18;41;61;25;54;35;2;53;42;8;51;6;7;20;46;13;25;226
25;226;12;45;9;17;14;34;30;24;37;23;52;11;63;19;3;33;44;55;32;29;60;16;5;38;49;21;28;59;22;10;57;36;40;58;64;26;43;62;27;1;4;47;48;39;15;56;50;31;18;41;61;25;54;35;2;53;42;8;51;6;7;20;46;13
12;45;9;17;14;34;30;24;37;23;52;11;63;19;3;33;44;55;32;29;60;16;5;38;49;21;28;59;22;10;51;36;40;58;64;26;43;62;27;1;4;47;48;39;15;56;50;31;18;41;61;25;54;35;2;53;42;8;57;6;7;20;46;13;25;226
25;226;12;45;9;17;14;34;30;24;37;23;52;11;63;19;3;33;44;55;32;29;60;16;5;38;49;21;28;59;22;10;51;36;40;58;64;26;43;62;27;1;4;47;48;39;15;56;50;31;18;41;61;25;54;35;2;53;42;8;57;6;7;20;46;13
12;45;9;17;14;34;30;24;37;23;52;11;63;19;3;33;44;55;32;29;60;16;5;47;49;21;28;59;22;10;51;36;40;58;64;26;43;62;27;1;4;38;48;39;15;56;50;31;18;41;61;25;54;35;2;53;42;8;57;6;7;20;46;13;25;226
25;226;12;45;9;17;14;34;30;24;37;23;52;11;63;19;3;33;44;55;32;29;60;16;5;47;49;21;28;59;22;10;51;36;40;58;64;26;43;62;27;1;4;38;48;39;15;56;50;31;18;41;61;25;54;35;2;53;42;8;57;6;7;20;46;13
12;45;9;17;14;34;30;24;37;23;52;11;63;19;3;25;44;55;32;29;60;16;5;47;49;21;28;59;22;10;51;36;40;58;64;26;43;62;27;1;4;38;48;39;15;56;50;31;18;41;61;33;54;35;2;53;42;8;57;6;7;20;46;13;25;226
25;226;12;45;9;17;14;34;30;24;37;23;52;11;63;19;3;25;44;55;32;29;60;16;5;47;49;21;28;59;22;10;51;36;40;58;64;26;43;62;27;1;4;38;48;39;15;56;50;31;18;41;61;33;54;35;2;53;42;8;57;6;7;20;46;13
12;45;9;17;14;34;30;24;37;23;52;11;63;19;3;25;44;55;32;48;60;16;5;47;49;21;28;59;22;10;51;36;40;58;64;26;43;62;27;1;4;38;29;39;15;56;50;31;18;41;61;33;54;35;2;53;42;8;57;6;7;20;46;13;25;238
25;238;12;45;9;17;14;34;30;24;37;23;52;11;63;19;3;25;44;55;32;48;60;16;5;47;49;21;28;59;22;10;51;36;40;58;64;26;43;62;27;1;4;38;29;39;15;56;50;31;18;41;61;33;54;35;2;53;42;8;57;6;7;20;46;13
12;45;9;17;14;34;30;24;37;23;52;11;63;19;3;25;44;55;32;48;60;16;5;47;49;21;28;59;22;10;51;36;40;58;64;26;43;62;27;35;4;38;29;39;15;56;50;31;18;41;61;33;54;1;2;53;42;8;57;6;7;20;46;13;25;238
25;238;12;45;9;17;14;34;30;24;37;23;52;11;63;19;3;25;44;55;32;48;60;16;5;47;49;21;28;59;22;10;51;36;40;58;64;26;43;62;27;35;4;38;29;39;15;56;50;31;18;41;61;33;54;1;2;53;42;8;57;6;7;20;46;13
12;45;9;17;14;34;30;24;37;23;52;11;63;19;3;25;44;55;32;48;60;16;5;47;49;21;28;59;22;10;51;36;40;13;64;26;43;62;27;35;4;38;29;39;15;56;50;31;18;41;61;33;54;1;2;53;42;8;57;6;7;20;46;58;25;238
25;238;12;45;9;17;14;34;30;24;37;23;52;11;63;19;3;25;44;55;32;48;60;16;5;47;49;21;28;59;22;10;51;36;40;13;64;26;43;62;27;35;4;38;29;39;15;56;50;31;18;41;61;33;54;1;2;53;42;8;57;6;7;20;46;58
12;45;9;17;14;34;30;24;37;23;52;11;63;19;3;25;44;55;32;48;60;16;5;47;49;21;28;59;22;10;51;36;40;13;64;61;43;62;27;35;4;38;29;39;15;56;50;31;18;41;26;33;54;1;2;53;42;8;57;6;7;20;46;58;25;238
26;238;12;45;9;17;14;34;30;24;37;23;52;11;63;19;3;25;44;55;32;48;60;16;5;47;49;21;28;59;22;10;51;36;40;13;64;61;43;62;27;35;4;38;29;39;15;56;50;31;18;41;26;33;54;1;2;53;42;8;57;6;7;20;46;58
12;45;9;17;14;34;30;24;37;23;52;44;63;19;3;25;11;55;32;48;60;16;5;47;49;21;28;59;22;10;51;36;40;13;64;61;43;62;27;35;4;38;29;39;15;56;50;31;18;41;26;33;54;1;2;53;42;8;57;6;7;20;46;58;26;238
26;238;12;45;9;17;14;34;30;24;37;23;52;44;63;19;3;25;11;55;32;48;60;16;5;47;49;21;28;59;22;10;51;36;40;13;64;61;43;62;27;35;4;38;29;39;15;56;50;31;18;41;26;33;54;1;2;53;42;8;57;6;7;20;46;58
12;45;9;17;14;34;30;24;37;23;52;44;63;19;3;25;11;55;32;48;60;16;5;47;49;21;28;59;22;10;51;36;40;13;64;61;43;62;27;35;4;38;7;39;15;56;50;31;18;41;26;33;54;1;2;53;42;8;57;6;29;20;46;58;26;238
26;238;12;45;9;17;14;34;30;24;37;23;52;44;63;19;3;25;11;55;32;48;60;16;5;47;49;21;28;59;22;10;51;36;40;13;64;61;43;62;27;35;4;38;7;39;15;56;50;31;18;41;26;33;54;1;2;53;42;8;57;6;29;20;46;58
12;45;9;17;3;34;30;24;37;23;52;44;63;19;14;25;11;55;32;48;60;16;5;47;49;21;28;59;22;10;51;36;40;13;64;61;43;62;27;35;4;38;7;39;15;56;50;31;18;41;26;33;54;1;2;53;42;8;57;6;29;20;46;58;26;270
26;270;12;45;9;17;3;34;30;24;37;23;52;44;63;19;14;25;11;55;32;48;60;16;5;47;49;21;28;59;22;10;51;36;40;13;64;61;43;62;27;35;4;38;7;39;15;56;50;31;18;41;26;33;54;1;2;53;42;8;57;6;29;20;46;58
64;45;9;17;3;34;30;24;37;23;52;44;63;19;14;25;11;55;32;48;60;16;5;47;49;21;28;59;22;10;51;36;40;13;12;61;43;62;27;35;4;38;7;39;15;56;50;31;18;41;26;33;54;1;2;53;42;8;57;6;29;20;46;58;26;272
26;270;12;45;9;17;3;34;30;24;37;23;52;44;63;19;14;25;11;55;32;48;60;16;5;47;49;21;28;59;22;10;51;36;40;13;64;61;43;62;27;35;4;38;7;39;15;56;50;31;18;41;26;33;54;1;2;53;42;8;57;6;29;20;46;58
12;45;9;17;3;34;30;24;37;23;52;44;63;19;14;25;11;26;32;48;60;16;5;47;49;21;28;59;22;10;51;36;40;13;64;61;43;62;27;35;4;38;7;39;15;56;50;31;18;41;55;33;54;1;2;53;42;8;57;6;29;20;46;58;26;270
26;270;12;45;9;17;3;34;30;24;37;23;52;44;63;19;14;25;11;26;32;48;60;16;5;47;49;21;28;59;22;10;51;36;40;13;64;61;43;62;27;35;4;38;7;39;15;56;50;31;18;41;55;33;54;1;2;53;42;8;57;6;29;20;46;58
12;45;9;17;3;34;30;24;37;23;47;44;63;19;14;25;11;26;32;48;60;16;5;52;49;21;28;59;22;10;51;36;40;13;64;61;43;62;27;35;4;38;7;39;15;56;50;31;18;41;55;33;54;1;2;53;42;8;57;6;29;20;46;58;26;270
26;270;12;45;9;17;3;34;30;24;37;23;47;44;63;19;14;25;11;26;32;48;60;16;5;52;49;21;28;59;22;10;51;36;40;13;64;61;43;62;27;35;4;38;7;39;15;56;50;31;18;41;55;33;54;1;2;53;42;8;57;6;29;20;46;58
12;45;9;17;3;34;30;24;37;4;47;44;63;19;14;25;11;26;32;48;60;16;5;52;49;21;28;59;22;10;51;36;40;13;64;61;43;62;27;35;23;38;7;39;15;56;50;31;18;41;55;33;54;1;2;53;42;8;57;6;29;20;46;58;26;270
26;270;12;45;9;17;3;34;30;24;37;4;47;44;63;19;14;25;11;26;32;48;60;16;5;52;49;21;28;59;22;10;51;36;40;13;64;61;43;62;27;35;23;38;7;39;15;56;50;31;18;41;55;33;54;1;2;53;42;8;57;6;29;20;46;58
12;45;9;17;3;34;30;24;37;4;47;44;63;19;14;25;11;6;32;48;60;16;5;52;49;21;28;59;22;10;51;36;40;13;64;61;43;62;27;35;23;38;7;39;15;56;50;31;18;41;55;33;54;1;2;53;42;8;57;26;29;20;46;58;26;270
26;270;12;45;9;17;3;34;30;24;37;4;47;44;63;19;14;25;11;6;32;48;60;16;5;52;49;21;28;59;22;10;51;36;40;13;64;61;43;62;27;35;23;38;7;39;15;56;50;31;18;41;55;33;54;1;2;53;42;8;57;26;29;20;46;58
12;45;9;17;3;34;30;24;37;4;47;44;63;40;14;25;11;6;32;48;60;16;5;52;49;21;28;59;22;10;51;36;19;13;64;61;43;62;27;35;23;38;7;39;15;56;50;31;18;41;55;33;54;1;2;53;42;8;57;26;29;20;46;58;26;250
26;250;12;45;9;17;3;34;30;24;37;4;47;44;63;40;14;25;11;6;32;48;60;16;5;52;49;21;28;59;22;10;51;36;19;13;64;61;43;62;27;35;23;38;7;39;15;56;50;31;18;41;55;33;54;1;2;53;42;8;57;26;29;20;46;58
12;45;9;17;3;34;30;24;37;4;47;33;63;40;14;25;11;6;32;48;60;16;5;52;49;21;28;59;22;10;51;36;19;13;64;61;43;62;27;35;23;38;7;39;15;56;50;31;18;41;55;44;54;1;2;53;42;8;57;26;29;20;46;58;26;250
26;250;12;45;9;17;3;34;30;24;37;4;47;33;63;40;14;25;11;6;32;48;60;16;5;52;49;21;28;59;22;10;51;36;19;13;64;61;43;62;27;35;23;38;7;39;15;56;50;31;18;41;55;44;54;1;2;53;42;8;57;26;29;20;46;58
12;45;9;17;3;34;30;24;37;4;47;33;63;40;14;25;11;6;32;48;60;16;5;52;49;21;28;59;22;10;51;36;19;13;64;61;43;62;27;35;23;38;7;39;15;56;50;31;20;41;55;44;54;1;2;53;42;8;57;26;29;18;46;58;26;250
26;250;12;45;9;17;3;34;30;24;37;4;47;33;63;40;14;25;11;6;32;48;60;16;5;52;49;21;28;59;22;10;51;36;19;13;64;61;43;62;27;35;23;38;7;39;15;56;50;31;20;41;55;44;54;1;2;53;42;8;57;26;29;18;46;58
