"X1";"X284";"X59";"X28";"X46";"X10";"X31";"X26";"X19";"X8";"X21";"X38";"X57";"X24";"X22";"X27";"X44";"X6";"X35";"X16";"X29";"X53";"X48";"X12";"X1.1";"X15";"X25";"X42";"X30";"X7";"X5";"X2";"X4";"X47";"X37";"X43";"X51";"X52";"X9";"X41";"X63";"X14";"X33";"X50";"X3";"X60";"X18";"X61";"X23";"X20";"X49";"X11";"X58";"X64";"X55";"X62";"X32";"X17";"X40";"X45";"X39";"X54";"X34";"X36";"X13";"X56"
14;23;4;51;40;55;50;1;35;25;57;63;2;12;61;24;8;62;60;36;33;32;22;16;13;29;11;9;39;27;47;17;56;18;26;15;5;6;52;54;3;41;64;42;46;34;30;38;10;21;20;49;28;48;19;37;44;43;53;7;58;45;31;59;19;302
19;302;14;23;4;51;40;55;50;1;35;25;57;63;2;12;61;24;8;62;60;36;33;32;22;16;13;29;11;9;39;27;47;17;56;18;26;15;5;6;52;54;3;41;64;42;46;34;30;38;10;21;20;49;28;48;19;37;44;43;53;7;58;45;31;59
14;23;4;51;40;55;50;1;35;25;57;59;2;12;61;24;8;62;60;36;33;32;22;16;13;29;11;9;39;27;47;17;56;18;26;15;5;6;52;54;3;41;64;42;46;34;30;38;10;21;20;49;28;48;19;37;44;43;53;7;58;45;31;63;19;302
19;302;14;23;4;51;40;55;50;1;35;25;57;59;2;12;61;24;8;62;60;36;33;32;22;16;13;29;11;9;39;27;47;17;56;18;26;15;5;6;52;54;3;41;64;42;46;34;30;38;10;21;20;49;28;48;19;37;44;43;53;7;58;45;31;63
14;23;4;51;40;55;50;1;35;25;22;59;2;12;61;24;8;62;60;36;33;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;5;6;52;54;3;41;64;42;46;34;30;38;10;21;20;49;28;48;19;37;44;43;53;7;58;45;31;63;19;306
19;306;14;23;4;51;40;55;50;1;35;25;22;59;2;12;61;24;8;62;60;36;33;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;5;6;52;54;3;41;64;42;46;34;30;38;10;21;20;49;28;48;19;37;44;43;53;7;58;45;31;63
14;23;38;51;40;55;50;1;35;25;22;59;2;12;61;24;8;62;60;36;33;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;5;6;52;54;3;41;64;42;46;34;30;4;10;21;20;49;28;48;19;37;44;43;53;7;58;45;31;63;19;312
19;312;14;23;38;51;40;55;50;1;35;25;22;59;2;12;61;24;8;62;60;36;33;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;5;6;52;54;3;41;64;42;46;34;30;4;10;21;20;49;28;48;19;37;44;43;53;7;58;45;31;63
14;23;38;51;40;55;50;1;35;25;22;59;2;12;61;24;8;62;60;41;33;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;5;6;52;54;3;36;64;42;46;34;30;4;10;21;20;49;28;48;19;37;44;43;53;7;58;45;31;63;19;306
19;306;14;23;38;51;40;55;50;1;35;25;22;59;2;12;61;24;8;62;60;41;33;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;5;6;52;54;3;36;64;42;46;34;30;4;10;21;20;49;28;48;19;37;44;43;53;7;58;45;31;63
14;23;38;51;40;55;50;1;35;25;22;59;2;12;61;24;8;62;60;41;33;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;63;6;52;54;3;36;64;42;46;34;30;4;10;21;20;49;28;48;19;37;44;43;53;7;58;45;31;5;19;310
19;310;14;23;38;51;40;55;50;1;35;25;22;59;2;12;61;24;8;62;60;41;33;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;63;6;52;54;3;36;64;42;46;34;30;4;10;21;20;49;28;48;19;37;44;43;53;7;58;45;31;5
14;23;38;51;40;55;50;1;35;25;22;59;2;12;61;24;8;62;60;41;33;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;36;6;52;54;3;63;64;42;46;34;30;4;10;21;20;49;28;48;19;37;44;43;53;7;58;45;31;5;19;302
19;302;14;23;38;51;40;55;50;1;35;25;22;59;2;12;61;24;8;62;60;41;33;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;36;6;52;54;3;63;64;42;46;34;30;4;10;21;20;49;28;48;19;37;44;43;53;7;58;45;31;5
14;23;38;51;40;55;50;1;35;25;22;59;2;12;61;24;8;62;60;41;33;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;36;6;52;54;3;63;64;42;46;34;30;4;10;21;20;49;28;48;19;37;44;58;53;7;43;45;31;5;19;302
19;302;14;23;38;51;40;55;50;1;35;25;22;59;2;12;61;24;8;62;60;41;33;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;36;6;52;54;3;63;64;42;46;34;30;4;10;21;20;49;28;48;19;37;44;58;53;7;43;45;31;5
14;23;38;51;40;55;50;1;35;25;22;59;2;12;61;24;8;62;60;41;3;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;36;6;52;54;33;63;64;42;46;34;30;4;10;21;20;49;28;48;19;37;44;58;53;7;43;45;31;5;19;302
19;302;14;23;38;51;40;55;50;1;35;25;22;59;2;12;61;24;8;62;60;41;3;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;36;6;52;54;33;63;64;42;46;34;30;4;10;21;20;49;28;48;19;37;44;58;53;7;43;45;31;5
14;23;38;51;40;55;50;1;35;25;22;59;2;64;61;24;8;62;60;41;3;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;36;6;52;54;33;63;12;42;46;34;30;4;10;21;20;49;28;48;19;37;44;58;53;7;43;45;31;5;19;294
19;294;14;23;38;51;40;55;50;1;35;25;22;59;2;64;61;24;8;62;60;41;3;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;36;6;52;54;33;63;12;42;46;34;30;4;10;21;20;49;28;48;19;37;44;58;53;7;43;45;31;5
14;23;38;51;40;55;50;1;35;25;22;59;2;64;61;24;8;62;60;41;3;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;36;6;52;54;33;63;12;42;46;37;30;4;10;21;20;49;28;48;19;34;44;58;53;7;43;45;31;5;19;298
19;298;14;23;38;51;40;55;50;1;35;25;22;59;2;64;61;24;8;62;60;41;3;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;36;6;52;54;33;63;12;42;46;37;30;4;10;21;20;49;28;48;19;34;44;58;53;7;43;45;31;5
14;23;38;2;40;55;50;1;35;25;22;59;51;64;61;24;8;62;60;41;3;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;36;6;52;54;33;63;12;42;46;37;30;4;10;21;20;49;28;48;19;34;44;58;53;7;43;45;31;5;19;298
19;298;14;23;38;2;40;55;50;1;35;25;22;59;51;64;61;24;8;62;60;41;3;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;36;6;52;54;33;63;12;42;46;37;30;4;10;21;20;49;28;48;19;34;44;58;53;7;43;45;31;5
14;23;38;2;40;55;50;1;35;25;22;59;51;64;61;24;8;62;60;41;3;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;36;6;52;54;33;63;12;42;46;37;30;4;10;21;5;49;28;48;19;34;44;58;53;7;43;45;31;20;19;298
19;298;14;23;38;2;40;55;50;1;35;25;22;59;51;64;61;24;8;62;60;41;3;32;57;16;13;29;11;9;39;27;47;17;56;18;26;15;36;6;52;54;33;63;12;42;46;37;30;4;10;21;5;49;28;48;19;34;44;58;53;7;43;45;31;20
14;23;38;2;40;55;50;1;35;25;22;59;51;64;61;24;8;62;60;41;3;6;57;16;13;29;11;9;39;27;47;17;56;18;26;15;36;32;52;54;33;63;12;42;46;37;30;4;10;21;5;49;28;48;19;34;44;58;53;7;43;45;31;20;19;304
19;304;14;23;38;2;40;55;50;1;35;25;22;59;51;64;61;24;8;62;60;41;3;6;57;16;13;29;11;9;39;27;47;17;56;18;26;15;36;32;52;54;33;63;12;42;46;37;30;4;10;21;5;49;28;48;19;34;44;58;53;7;43;45;31;20
14;23;38;2;40;55;50;1;35;25;22;59;51;64;61;24;8;62;60;41;3;6;57;16;13;29;11;9;39;27;47;26;56;18;17;15;36;32;52;54;33;63;12;42;46;37;30;4;10;21;5;49;28;48;19;34;44;58;53;7;43;45;31;20;19;304
20;304;14;23;38;2;40;55;50;1;35;25;22;59;51;64;61;24;8;62;60;41;3;6;57;16;13;29;11;9;39;27;47;26;56;18;17;15;36;32;52;54;33;63;12;42;46;37;30;4;10;21;5;49;28;48;19;34;44;58;53;7;43;45;31;20
14;23;38;2;40;55;59;1;35;25;22;50;51;64;61;24;8;62;60;41;3;6;57;16;13;29;11;9;39;27;47;26;56;18;17;15;36;32;52;54;33;63;12;42;46;37;30;4;10;21;5;49;28;48;19;34;44;58;53;7;43;45;31;20;20;304
20;304;14;23;38;2;40;55;59;1;35;25;22;50;51;64;61;24;8;62;60;41;3;6;57;16;13;29;11;9;39;27;47;26;56;18;17;15;36;32;52;54;33;63;12;42;46;37;30;4;10;21;5;49;28;48;19;34;44;58;53;7;43;45;31;20
14;23;38;2;58;55;59;1;35;25;22;50;51;64;61;24;8;62;60;41;3;6;57;16;13;29;11;9;39;27;47;26;56;18;17;15;36;32;52;54;33;63;12;42;46;37;30;4;10;21;5;49;28;48;19;34;44;40;53;7;43;45;31;20;20;304
20;304;14;23;38;2;58;55;59;1;35;25;22;50;51;64;61;24;8;62;60;41;3;6;57;16;13;29;11;9;39;27;47;26;56;18;17;15;36;32;52;54;33;63;12;42;46;37;30;4;10;21;5;49;28;48;19;34;44;40;53;7;43;45;31;20
14;23;38;2;58;55;59;1;35;25;22;50;51;64;61;24;8;62;60;41;3;6;57;16;13;29;11;9;39;27;47;12;56;18;17;15;36;32;52;54;33;63;26;42;46;37;30;4;10;21;5;49;28;48;19;34;44;40;53;7;43;45;31;20;20;304
20;304;14;23;38;2;58;55;59;1;35;25;22;50;51;64;61;24;8;62;60;41;3;6;57;16;13;29;11;9;39;27;47;12;56;18;17;15;36;32;52;54;33;63;26;42;46;37;30;4;10;21;5;49;28;48;19;34;44;40;53;7;43;45;31;20
14;23;38;2;58;55;59;1;35;25;22;50;51;64;61;24;8;62;60;41;3;6;57;16;13;29;11;9;39;27;47;12;56;18;17;15;36;32;52;54;33;63;26;42;21;37;30;4;10;46;5;49;28;48;19;34;44;40;53;7;43;45;31;20;20;304
20;304;14;23;38;2;58;55;59;1;35;25;22;50;51;64;61;24;8;62;60;41;3;6;57;16;13;29;11;9;39;27;47;12;56;18;17;15;36;32;52;54;33;63;26;42;21;37;30;4;10;46;5;49;28;48;19;34;44;40;53;7;43;45;31;20
14;23;38;2;58;55;59;1;35;25;22;50;51;64;61;24;8;62;60;41;3;6;57;16;13;29;11;9;39;27;47;12;56;18;17;15;36;32;52;54;53;63;26;42;21;37;30;4;10;46;5;49;28;48;19;34;44;40;33;7;43;45;31;20;20;304
20;304;14;23;38;2;58;55;59;1;35;25;22;50;51;64;61;24;8;62;60;41;3;6;57;16;13;29;11;9;39;27;47;12;56;18;17;15;36;32;52;54;53;63;26;42;21;37;30;4;10;46;5;49;28;48;19;34;44;40;33;7;43;45;31;20
14;23;38;2;58;55;59;1;35;25;22;50;51;64;61;24;8;62;60;41;3;6;57;16;13;29;11;9;39;27;47;12;56;18;17;15;36;32;52;54;53;63;26;42;37;21;30;4;10;46;5;49;28;48;19;34;44;40;33;7;43;45;31;20;20;304
20;304;14;23;38;2;58;55;59;1;35;25;22;50;51;64;61;24;8;62;60;41;3;6;57;16;13;29;11;9;39;27;47;12;56;18;17;15;36;32;52;54;53;63;26;42;37;21;30;4;10;46;5;49;28;48;19;34;44;40;33;7;43;45;31;20
14;23;38;2;41;55;59;1;35;25;22;50;51;64;61;24;8;62;60;58;3;6;57;16;13;29;11;9;39;27;47;12;56;18;17;15;36;32;52;54;53;63;26;42;37;21;30;4;10;46;5;49;28;48;19;34;44;40;33;7;43;45;31;20;20;308
20;308;14;23;38;2;41;55;59;1;35;25;22;50;51;64;61;24;8;62;60;58;3;6;57;16;13;29;11;9;39;27;47;12;56;18;17;15;36;32;52;54;53;63;26;42;37;21;30;4;10;46;5;49;28;48;19;34;44;40;33;7;43;45;31;20
14;23;38;2;41;55;59;1;35;25;22;50;51;64;61;24;8;62;60;58;3;63;57;16;13;29;11;9;39;27;47;12;56;18;17;15;36;32;52;54;53;6;26;42;37;21;30;4;10;46;5;49;28;48;19;34;44;40;33;7;43;45;31;20;20;302
20;302;14;23;38;2;41;55;59;1;35;25;22;50;51;64;61;24;8;62;60;58;3;63;57;16;13;29;11;9;39;27;47;12;56;18;17;15;36;32;52;54;53;6;26;42;37;21;30;4;10;46;5;49;28;48;19;34;44;40;33;7;43;45;31;20
14;23;38;2;41;55;59;1;35;25;22;50;51;64;61;24;8;62;60;58;3;63;57;16;13;29;11;9;39;27;47;12;56;18;17;15;36;32;52;54;48;6;26;42;37;21;30;4;10;46;5;49;28;53;19;34;44;40;33;7;43;45;31;20;20;302
20;302;14;23;38;2;41;55;59;1;35;25;22;50;51;64;61;24;8;62;60;58;3;63;57;16;13;29;11;9;39;27;47;12;56;18;17;15;36;32;52;54;48;6;26;42;37;21;30;4;10;46;5;49;28;53;19;34;44;40;33;7;43;45;31;20
14;23;38;2;41;55;59;1;35;25;22;50;51;64;61;24;8;62;60;58;3;63;57;16;13;29;11;9;30;27;47;12;56;18;17;15;36;32;52;54;48;6;26;42;37;21;39;4;10;46;5;49;28;53;19;34;44;40;33;7;43;45;31;20;20;302
20;302;14;23;38;2;41;55;59;1;35;25;22;50;51;64;61;24;8;62;60;58;3;63;57;16;13;29;11;9;30;27;47;12;56;18;17;15;36;32;52;54;48;6;26;42;37;21;39;4;10;46;5;49;28;53;19;34;44;40;33;7;43;45;31;20
14;23;38;2;41;55;59;1;34;25;22;50;51;64;61;24;8;62;60;58;3;63;57;16;13;29;11;9;30;27;47;12;56;18;17;15;36;32;52;54;48;6;26;42;37;21;39;4;10;46;5;49;28;53;19;35;44;40;33;7;43;45;31;20;20;302
20;302;14;23;38;2;41;55;59;1;34;25;22;50;51;64;61;24;8;62;60;58;3;63;57;16;13;29;11;9;30;27;47;12;56;18;17;15;36;32;52;54;48;6;26;42;37;21;39;4;10;46;5;49;28;53;19;35;44;40;33;7;43;45;31;20
14;23;38;2;41;55;59;1;34;25;22;50;51;64;61;24;8;62;60;58;3;63;20;16;13;29;11;9;30;27;47;12;56;18;17;15;36;32;52;54;48;6;26;42;37;21;39;4;10;46;5;49;28;53;19;35;44;40;33;7;43;45;31;57;20;302
20;302;14;23;38;2;41;55;59;1;34;25;22;50;51;64;61;24;8;62;60;58;3;63;20;16;13;29;11;9;30;27;47;12;56;18;17;15;36;32;52;54;48;6;26;42;37;21;39;4;10;46;5;49;28;53;19;35;44;40;33;7;43;45;31;57
14;23;38;2;41;55;59;1;34;25;22;50;51;64;61;24;8;62;60;58;3;63;20;16;13;29;11;9;30;27;47;12;56;18;17;15;36;32;52;54;48;6;26;42;37;21;39;4;10;46;5;49;28;53;7;35;44;40;33;19;43;45;31;57;20;302
20;302;14;23;38;2;41;55;59;1;34;25;22;50;51;64;61;24;8;62;60;58;3;63;20;16;13;29;11;9;30;27;47;12;56;18;17;15;36;32;52;54;48;6;26;42;37;21;39;4;10;46;5;49;28;53;7;35;44;40;33;19;43;45;31;57
14;23;38;2;41;55;59;1;34;25;22;50;51;64;61;24;8;62;60;58;3;63;20;16;13;29;11;9;30;27;47;12;56;18;17;15;36;32;52;54;48;6;26;42;37;21;39;4;10;46;5;49;28;53;7;19;44;40;33;35;43;45;31;57;20;302
20;302;14;23;38;2;41;55;59;1;34;25;22;50;51;64;61;24;8;62;60;58;3;63;20;16;13;29;11;9;30;27;47;12;56;18;17;15;36;32;52;54;48;6;26;42;37;21;39;4;10;46;5;49;28;53;7;19;44;40;33;35;43;45;31;57
14;23;38;2;41;55;59;1;34;25;22;50;51;64;61;24;8;62;60;58;3;63;20;16;13;29;36;9;30;27;47;12;56;18;17;15;11;32;52;54;48;6;26;42;37;21;39;4;10;46;5;49;28;53;7;19;44;40;33;35;43;45;31;57;20;282
20;282;14;23;38;2;41;55;59;1;34;25;22;50;51;64;61;24;8;62;60;58;3;63;20;16;13;29;36;9;30;27;47;12;56;18;17;15;11;32;52;54;48;6;26;42;37;21;39;4;10;46;5;49;28;53;7;19;44;40;33;35;43;45;31;57
14;23;38;2;41;55;59;1;34;25;22;62;51;64;61;24;8;50;60;58;3;63;20;16;13;29;36;9;30;27;47;12;56;18;17;15;11;32;52;54;48;6;26;42;37;21;39;4;10;46;5;49;28;53;7;19;44;40;33;35;43;45;31;57;20;282
20;282;14;23;38;2;41;55;59;1;34;25;22;62;51;64;61;24;8;50;60;58;3;63;20;16;13;29;36;9;30;27;47;12;56;18;17;15;11;32;52;54;48;6;26;42;37;21;39;4;10;46;5;49;28;53;7;19;44;40;33;35;43;45;31;57
14;23;38;2;41;55;59;1;34;25;22;62;51;64;61;24;8;50;60;58;3;63;20;16;13;29;36;9;30;27;47;12;56;18;43;15;11;32;52;54;48;6;26;42;37;21;39;4;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57;20;282
20;282;14;23;38;2;41;55;59;1;34;25;22;62;51;64;61;24;8;50;60;58;3;63;20;16;13;29;36;9;30;27;47;12;56;18;43;15;11;32;52;54;48;6;26;42;37;21;39;4;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57
14;23;38;2;41;55;59;1;34;25;22;62;51;64;61;24;8;50;60;58;3;63;20;16;13;29;36;9;30;27;47;4;56;18;43;15;11;32;52;54;48;6;26;42;37;21;39;12;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57;20;284
20;284;14;23;38;2;41;55;59;1;34;25;22;62;51;64;61;24;8;50;60;58;3;63;20;16;13;29;36;9;30;27;47;4;56;18;43;15;11;32;52;54;48;6;26;42;37;21;39;12;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57
14;23;38;2;41;55;62;1;34;25;22;59;51;64;61;24;8;50;60;58;3;63;20;16;13;29;36;9;30;27;47;4;56;18;43;15;11;32;52;54;48;6;26;42;37;21;39;12;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57;20;284
20;284;14;23;38;2;41;55;62;1;34;25;22;59;51;64;61;24;8;50;60;58;3;63;20;16;13;29;36;9;30;27;47;4;56;18;43;15;11;32;52;54;48;6;26;42;37;21;39;12;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57
14;23;38;2;41;55;62;1;34;25;22;59;51;64;16;24;8;50;60;58;3;63;20;61;13;29;36;9;30;27;47;4;56;18;43;15;11;32;52;54;48;6;26;42;37;21;39;12;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57;20;284
21;284;14;23;38;2;41;55;62;1;34;25;22;59;51;64;16;24;8;50;60;58;3;63;20;61;13;29;36;9;30;27;47;4;56;18;43;15;11;32;52;54;48;6;26;42;37;21;39;12;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57
14;23;38;2;41;55;62;1;34;25;22;59;51;63;16;24;8;50;60;58;3;64;20;61;13;29;36;9;30;27;47;4;56;18;43;15;11;32;52;54;48;6;26;42;37;21;39;12;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57;21;286
21;286;14;23;38;2;41;55;62;1;34;25;22;59;51;63;16;24;8;50;60;58;3;64;20;61;13;29;36;9;30;27;47;4;56;18;43;15;11;32;52;54;48;6;26;42;37;21;39;12;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57
14;23;38;2;41;55;62;24;34;25;22;59;51;63;16;1;8;50;60;58;3;64;20;61;13;29;36;9;30;27;47;4;56;18;43;15;11;32;52;54;48;6;26;42;37;21;39;12;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57;21;274
21;274;14;23;38;2;41;55;62;24;34;25;22;59;51;63;16;1;8;50;60;58;3;64;20;61;13;29;36;9;30;27;47;4;56;18;43;15;11;32;52;54;48;6;26;42;37;21;39;12;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57
14;23;38;2;41;55;62;24;34;25;22;59;51;63;16;1;8;50;60;58;3;64;20;61;13;29;36;9;30;27;47;4;56;18;43;15;11;32;52;54;48;26;6;42;37;21;39;12;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57;21;274
21;274;14;23;38;2;41;55;62;24;34;25;22;59;51;63;16;1;8;50;60;58;3;64;20;61;13;29;36;9;30;27;47;4;56;18;43;15;11;32;52;54;48;26;6;42;37;21;39;12;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57
14;23;38;3;41;55;62;24;34;25;22;59;51;63;16;1;8;50;60;58;2;64;20;61;13;29;36;9;30;27;47;4;56;18;43;15;11;32;52;54;48;26;6;42;37;21;39;12;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57;21;278
21;278;14;23;38;3;41;55;62;24;34;25;22;59;51;63;16;1;8;50;60;58;2;64;20;61;13;29;36;9;30;27;47;4;56;18;43;15;11;32;52;54;48;26;6;42;37;21;39;12;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57
14;23;38;3;41;55;62;24;34;25;22;59;51;63;16;1;8;50;60;58;2;64;20;61;13;29;36;9;30;27;47;4;56;18;26;15;11;32;52;54;48;43;6;42;37;21;39;12;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57;21;278
21;278;14;23;38;3;41;55;62;24;34;25;22;59;51;63;16;1;8;50;60;58;2;64;20;61;13;29;36;9;30;27;47;4;56;18;26;15;11;32;52;54;48;43;6;42;37;21;39;12;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57
14;23;38;3;41;55;62;24;34;25;22;59;51;63;16;1;8;50;60;58;2;64;20;61;13;11;36;9;30;27;47;4;56;18;26;15;29;32;52;54;48;43;6;42;37;21;39;12;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57;21;266
21;266;14;23;38;3;41;55;62;24;34;25;22;59;51;63;16;1;8;50;60;58;2;64;20;61;13;11;36;9;30;27;47;4;56;18;26;15;29;32;52;54;48;43;6;42;37;21;39;12;10;46;5;49;28;53;7;19;44;40;33;35;17;45;31;57
14;23;38;40;41;55;62;24;34;25;22;59;51;63;16;1;8;50;60;58;2;64;20;61;13;11;36;9;30;27;47;4;56;18;26;15;29;32;52;54;48;43;6;42;37;21;39;12;10;46;5;49;28;53;7;19;44;3;33;35;17;45;31;57;21;270
21;270;14;23;38;40;41;55;62;24;34;25;22;59;51;63;16;1;8;50;60;58;2;64;20;61;13;11;36;9;30;27;47;4;56;18;26;15;29;32;52;54;48;43;6;42;37;21;39;12;10;46;5;49;28;53;7;19;44;3;33;35;17;45;31;57
14;23;38;40;41;55;62;24;34;25;22;36;51;63;16;1;8;50;60;58;2;64;20;61;13;11;59;9;30;27;47;4;56;18;26;15;29;32;52;54;48;43;6;42;37;21;39;12;10;46;5;49;28;53;7;19;44;3;33;35;17;45;31;57;21;274
21;274;14;23;38;40;41;55;62;24;34;25;22;36;51;63;16;1;8;50;60;58;2;64;20;61;13;11;59;9;30;27;47;4;56;18;26;15;29;32;52;54;48;43;6;42;37;21;39;12;10;46;5;49;28;53;7;19;44;3;33;35;17;45;31;57
14;23;38;40;41;55;62;24;34;25;22;36;51;63;16;1;8;50;60;58;2;64;20;61;7;11;59;9;30;27;47;4;56;18;26;15;29;32;52;54;48;43;6;42;37;21;39;12;10;46;5;49;28;53;13;19;44;3;33;35;17;45;31;57;21;274
21;274;14;23;38;40;41;55;62;24;34;25;22;36;51;63;16;1;8;50;60;58;2;64;20;61;7;11;59;9;30;27;47;4;56;18;26;15;29;32;52;54;48;43;6;42;37;21;39;12;10;46;5;49;28;53;13;19;44;3;33;35;17;45;31;57
14;23;38;40;41;55;62;24;34;25;22;36;51;63;16;1;8;50;60;58;2;64;20;61;7;11;59;9;30;27;47;4;56;18;26;15;29;32;52;54;48;43;6;42;37;21;39;12;10;46;5;49;33;53;13;19;44;3;28;35;17;45;31;57;21;274
21;274;14;23;38;40;41;55;62;24;34;25;22;36;51;63;16;1;8;50;60;58;2;64;20;61;7;11;59;9;30;27;47;4;56;18;26;15;29;32;52;54;48;43;6;42;37;21;39;12;10;46;5;49;33;53;13;19;44;3;28;35;17;45;31;57
14;23;38;40;41;55;62;24;34;25;22;36;51;63;16;1;8;50;60;58;2;64;48;61;7;11;59;9;30;27;47;4;56;18;26;15;29;32;52;54;20;43;6;42;37;21;39;12;10;46;5;49;33;53;13;19;44;3;28;35;17;45;31;57;21;274
21;274;14;23;38;40;41;55;62;24;34;25;22;36;51;63;16;1;8;50;60;58;2;64;48;61;7;11;59;9;30;27;47;4;56;18;26;15;29;32;52;54;20;43;6;42;37;21;39;12;10;46;5;49;33;53;13;19;44;3;28;35;17;45;31;57
14;23;38;40;41;55;62;24;34;25;22;36;51;63;16;1;8;50;60;58;2;64;48;61;7;11;59;9;30;27;21;4;56;18;26;15;29;32;52;54;20;43;6;42;37;47;39;12;10;46;5;49;33;53;13;19;44;3;28;35;17;45;31;57;21;278
21;278;14;23;38;40;41;55;62;24;34;25;22;36;51;63;16;1;8;50;60;58;2;64;48;61;7;11;59;9;30;27;21;4;56;18;26;15;29;32;52;54;20;43;6;42;37;47;39;12;10;46;5;49;33;53;13;19;44;3;28;35;17;45;31;57
14;23;38;40;41;21;62;24;34;25;22;36;51;63;16;1;8;50;60;58;2;64;48;61;7;11;59;9;30;27;55;4;56;18;26;15;29;32;52;54;20;43;6;42;37;47;39;12;10;46;5;49;33;53;13;19;44;3;28;35;17;45;31;57;21;278
21;278;14;23;38;40;41;21;62;24;34;25;22;36;51;63;16;1;8;50;60;58;2;64;48;61;7;11;59;9;30;27;55;4;56;18;26;15;29;32;52;54;20;43;6;42;37;47;39;12;10;46;5;49;33;53;13;19;44;3;28;35;17;45;31;57
14;23;38;40;41;21;62;24;34;25;22;36;51;63;16;1;8;50;60;58;2;64;19;61;7;11;59;9;30;27;55;4;56;18;26;15;29;32;52;54;20;43;6;42;37;47;39;12;10;46;5;49;33;53;13;48;44;3;28;35;17;45;31;57;21;278
21;278;14;23;38;40;41;21;62;24;34;25;22;36;51;63;16;1;8;50;60;58;2;64;19;61;7;11;59;9;30;27;55;4;56;18;26;15;29;32;52;54;20;43;6;42;37;47;39;12;10;46;5;49;33;53;13;48;44;3;28;35;17;45;31;57
14;23;38;40;41;21;62;24;34;25;22;36;51;63;16;1;8;50;60;46;2;64;19;61;7;11;59;9;30;27;55;4;56;18;26;15;29;32;52;54;20;43;6;42;37;47;39;12;10;58;5;49;33;53;13;48;44;3;28;35;17;45;31;57;21;282
21;282;14;23;38;40;41;21;62;24;34;25;22;36;51;63;16;1;8;50;60;46;2;64;19;61;7;11;59;9;30;27;55;4;56;18;26;15;29;32;52;54;20;43;6;42;37;47;39;12;10;58;5;49;33;53;13;48;44;3;28;35;17;45;31;57
14;23;38;40;41;21;62;24;34;25;22;36;51;63;16;1;8;50;60;46;2;33;19;61;7;11;59;9;30;27;55;4;56;18;26;15;29;32;52;54;20;43;6;42;37;47;39;12;10;58;5;49;64;53;13;48;44;3;28;35;17;45;31;57;21;288
21;288;14;23;38;40;41;21;62;24;34;25;22;36;51;63;16;1;8;50;60;46;2;33;19;61;7;11;59;9;30;27;55;4;56;18;26;15;29;32;52;54;20;43;6;42;37;47;39;12;10;58;5;49;64;53;13;48;44;3;28;35;17;45;31;57
14;23;38;40;41;21;8;24;34;25;22;36;51;63;16;1;62;50;60;46;2;33;19;61;7;11;59;9;30;27;55;4;56;18;26;15;29;32;52;54;20;43;6;42;37;47;39;12;10;58;5;49;64;53;13;48;44;3;28;35;17;45;31;57;21;276
21;276;14;23;38;40;41;21;8;24;34;25;22;36;51;63;16;1;62;50;60;46;2;33;19;61;7;11;59;9;30;27;55;4;56;18;26;15;29;32;52;54;20;43;6;42;37;47;39;12;10;58;5;49;64;53;13;48;44;3;28;35;17;45;31;57
