"X1";"X290";"X25";"X41";"X17";"X9";"X43";"X1.1";"X10";"X50";"X35";"X46";"X56";"X3";"X36";"X29";"X60";"X47";"X62";"X33";"X39";"X42";"X14";"X34";"X31";"X44";"X7";"X13";"X19";"X52";"X27";"X37";"X61";"X57";"X49";"X63";"X24";"X58";"X23";"X8";"X48";"X45";"X26";"X4";"X38";"X18";"X32";"X54";"X51";"X5";"X40";"X2";"X15";"X22";"X6";"X30";"X12";"X16";"X20";"X11";"X59";"X28";"X21";"X53";"X64";"X55"
20;284;55;10;25;30;18;19;42;28;44;36;35;47;63;26;17;45;61;4;12;62;51;7;39;58;23;20;37;43;52;11;40;1;22;41;38;56;6;2;59;60;29;33;21;8;5;14;46;32;3;13;57;54;9;48;64;31;34;27;16;50;24;49;53;15
55;10;14;30;18;19;42;28;44;36;35;47;63;26;17;45;61;4;12;62;51;7;39;58;23;20;37;43;52;11;40;1;22;41;38;56;6;2;59;60;29;33;21;8;5;25;46;32;3;13;57;54;9;48;64;31;34;27;16;50;24;49;53;15;20;282
20;282;55;10;14;30;18;19;42;28;44;36;35;47;63;26;17;45;61;4;12;62;51;7;39;58;23;20;37;43;52;11;40;1;22;41;38;56;6;2;59;60;29;33;21;8;5;25;46;32;3;13;57;54;9;48;64;31;34;27;16;50;24;49;53;15
55;10;14;30;18;19;42;28;44;36;35;47;63;26;17;45;61;23;12;62;51;7;39;58;4;20;37;43;52;11;40;1;22;41;38;56;6;2;59;60;29;33;21;8;5;25;46;32;3;13;57;54;9;48;64;31;34;27;16;50;24;49;53;15;20;282
20;282;55;10;14;30;18;19;42;28;44;36;35;47;63;26;17;45;61;23;12;62;51;7;39;58;4;20;37;43;52;11;40;1;22;41;38;56;6;2;59;60;29;33;21;8;5;25;46;32;3;13;57;54;9;48;64;31;34;27;16;50;24;49;53;15
55;10;14;30;18;19;42;28;44;36;35;47;63;26;17;45;61;23;12;62;51;7;39;58;4;20;37;43;52;11;40;1;22;41;38;56;6;2;59;60;29;33;21;8;5;25;46;32;3;13;57;54;9;48;64;16;34;27;31;50;24;49;53;15;20;282
20;282;55;10;14;30;18;19;42;28;44;36;35;47;63;26;17;45;61;23;12;62;51;7;39;58;4;20;37;43;52;11;40;1;22;41;38;56;6;2;59;60;29;33;21;8;5;25;46;32;3;13;57;54;9;48;64;16;34;27;31;50;24;49;53;15
55;10;14;30;18;19;42;28;44;4;35;47;63;26;17;45;61;23;12;62;51;7;39;58;36;20;37;43;52;11;40;1;22;41;38;56;6;2;59;60;29;33;21;8;5;25;46;32;3;13;57;54;9;48;64;16;34;27;31;50;24;49;53;15;20;270
20;270;55;10;14;30;18;19;42;28;44;4;35;47;63;26;17;45;61;23;12;62;51;7;39;58;36;20;37;43;52;11;40;1;22;41;38;56;6;2;59;60;29;33;21;8;5;25;46;32;3;13;57;54;9;48;64;16;34;27;31;50;24;49;53;15
55;13;14;30;18;19;42;28;44;4;35;47;63;26;17;45;61;23;12;62;51;7;39;58;36;20;37;43;52;11;40;1;22;41;38;56;6;2;59;60;29;33;21;8;5;25;46;32;3;10;57;54;9;48;64;16;34;27;31;50;24;49;53;15;20;270
20;270;55;13;14;30;18;19;42;28;44;4;35;47;63;26;17;45;61;23;12;62;51;7;39;58;36;20;37;43;52;11;40;1;22;41;38;56;6;2;59;60;29;33;21;8;5;25;46;32;3;10;57;54;9;48;64;16;34;27;31;50;24;49;53;15
55;13;14;30;18;19;42;28;44;4;35;47;63;26;17;45;64;23;12;62;51;7;39;58;36;20;37;43;52;11;40;1;22;41;38;56;6;2;59;60;29;33;21;8;5;25;46;32;3;10;57;54;9;48;61;16;34;27;31;50;24;49;53;15;20;262
20;262;55;13;14;30;18;19;42;28;44;4;35;47;63;26;17;45;64;23;12;62;51;7;39;58;36;20;37;43;52;11;40;1;22;41;38;56;6;2;59;60;29;33;21;8;5;25;46;32;3;10;57;54;9;48;61;16;34;27;31;50;24;49;53;15
55;13;14;30;33;19;42;28;44;4;35;47;63;26;17;45;64;23;12;62;51;7;39;58;36;20;37;43;52;11;40;1;22;41;38;56;6;2;59;60;29;18;21;8;5;25;46;32;3;10;57;54;9;48;61;16;34;27;31;50;24;49;53;15;20;262
20;262;55;13;14;30;33;19;42;28;44;4;35;47;63;26;17;45;64;23;12;62;51;7;39;58;36;20;37;43;52;11;40;1;22;41;38;56;6;2;59;60;29;18;21;8;5;25;46;32;3;10;57;54;9;48;61;16;34;27;31;50;24;49;53;15
55;13;14;30;33;19;42;28;44;4;35;47;63;26;17;45;64;23;12;62;51;7;39;58;36;20;37;43;52;11;40;1;22;41;38;56;6;32;59;60;29;18;21;8;5;25;46;2;3;10;57;54;9;48;61;16;34;27;31;50;24;49;53;15;20;262
20;262;55;13;14;30;33;19;42;28;44;4;35;47;63;26;17;45;64;23;12;62;51;7;39;58;36;20;37;43;52;11;40;1;22;41;38;56;6;32;59;60;29;18;21;8;5;25;46;2;3;10;57;54;9;48;61;16;34;27;31;50;24;49;53;15
55;13;14;30;33;19;42;28;44;4;35;47;27;26;17;45;64;23;12;62;51;7;39;58;36;20;37;43;52;11;40;1;22;41;38;56;6;32;59;60;29;18;21;8;5;25;46;2;3;10;57;54;9;48;61;16;34;63;31;50;24;49;53;15;20;262
20;262;55;13;14;30;33;19;42;28;44;4;35;47;27;26;17;45;64;23;12;62;51;7;39;58;36;20;37;43;52;11;40;1;22;41;38;56;6;32;59;60;29;18;21;8;5;25;46;2;3;10;57;54;9;48;61;16;34;63;31;50;24;49;53;15
55;13;14;30;33;19;42;28;44;4;35;47;27;26;17;45;64;23;12;62;51;8;39;58;36;20;37;43;52;11;40;1;22;41;38;56;6;32;59;60;29;18;21;7;5;25;46;2;3;10;57;54;9;48;61;16;34;63;31;50;24;49;53;15;20;264
20;264;55;13;14;30;33;19;42;28;44;4;35;47;27;26;17;45;64;23;12;62;51;8;39;58;36;20;37;43;52;11;40;1;22;41;38;56;6;32;59;60;29;18;21;7;5;25;46;2;3;10;57;54;9;48;61;16;34;63;31;50;24;49;53;15
55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;23;12;62;51;8;28;58;36;20;37;43;52;11;40;1;22;41;38;56;6;32;59;60;29;18;21;7;5;25;46;2;3;10;57;54;9;48;61;16;34;63;31;50;24;49;53;15;20;280
20;280;55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;23;12;62;51;8;28;58;36;20;37;43;52;11;40;1;22;41;38;56;6;32;59;60;29;18;21;7;5;25;46;2;3;10;57;54;9;48;61;16;34;63;31;50;24;49;53;15
55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;23;12;62;51;15;28;58;36;20;37;43;52;11;40;1;22;41;38;56;6;32;59;60;29;18;21;7;5;25;46;2;3;10;57;54;9;48;61;16;34;63;31;50;24;49;53;8;20;280
20;280;55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;23;12;62;51;15;28;58;36;20;37;43;52;11;40;1;22;41;38;56;6;32;59;60;29;18;21;7;5;25;46;2;3;10;57;54;9;48;61;16;34;63;31;50;24;49;53;8
55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;23;3;62;51;15;28;58;36;20;37;43;52;11;40;1;22;41;38;56;6;32;59;60;29;18;21;7;5;25;46;2;12;10;57;54;9;48;61;16;34;63;31;50;24;49;53;8;20;268
20;268;55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;23;3;62;51;15;28;58;36;20;37;43;52;11;40;1;22;41;38;56;6;32;59;60;29;18;21;7;5;25;46;2;12;10;57;54;9;48;61;16;34;63;31;50;24;49;53;8
55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;51;3;62;23;15;28;58;36;20;37;43;52;11;40;1;22;41;38;56;6;32;59;60;29;18;21;7;5;25;46;2;12;10;57;54;9;48;61;16;34;63;31;50;24;49;53;8;20;268
20;268;55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;51;3;62;23;15;28;58;36;20;37;43;52;11;40;1;22;41;38;56;6;32;59;60;29;18;21;7;5;25;46;2;12;10;57;54;9;48;61;16;34;63;31;50;24;49;53;8
55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;51;3;62;23;15;28;58;36;20;37;43;52;11;40;1;22;41;38;56;6;32;59;60;29;18;48;7;5;25;46;2;12;10;57;54;9;21;61;16;34;63;31;50;24;49;53;8;20;268
20;268;55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;51;3;62;23;15;28;58;36;20;37;43;52;11;40;1;22;41;38;56;6;32;59;60;29;18;48;7;5;25;46;2;12;10;57;54;9;21;61;16;34;63;31;50;24;49;53;8
55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;51;3;62;23;15;28;58;36;20;37;43;56;11;40;1;22;41;38;52;6;32;59;60;29;18;48;7;5;25;46;2;12;10;57;54;9;21;61;16;34;63;31;50;24;49;53;8;20;268
20;268;55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;51;3;62;23;15;28;58;36;20;37;43;56;11;40;1;22;41;38;52;6;32;59;60;29;18;48;7;5;25;46;2;12;10;57;54;9;21;61;16;34;63;31;50;24;49;53;8
55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;51;3;62;23;15;5;58;36;20;37;43;56;11;40;1;22;41;38;52;6;32;59;60;29;18;48;7;28;25;46;2;12;10;57;54;9;21;61;16;34;63;31;50;24;49;53;8;20;268
20;268;55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;51;3;62;23;15;5;58;36;20;37;43;56;11;40;1;22;41;38;52;6;32;59;60;29;18;48;7;28;25;46;2;12;10;57;54;9;21;61;16;34;63;31;50;24;49;53;8
55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;51;3;62;23;15;5;58;36;63;37;43;56;11;40;1;22;41;38;52;6;32;59;60;29;18;48;7;28;25;46;2;12;10;57;54;9;21;61;16;34;20;31;50;24;49;53;8;20;268
21;268;55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;51;3;62;23;15;5;58;36;63;37;43;56;11;40;1;22;41;38;52;6;32;59;60;29;18;48;7;28;25;46;2;12;10;57;54;9;21;61;16;34;20;31;50;24;49;53;8
55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;51;3;62;23;15;28;58;36;63;37;43;56;11;40;1;22;41;38;52;6;32;59;60;29;18;48;7;5;25;46;2;12;10;57;54;9;21;61;16;34;20;31;50;24;49;53;8;21;268
21;268;55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;51;3;62;23;15;28;58;36;63;37;43;56;11;40;1;22;41;38;52;6;32;59;60;29;18;48;7;5;25;46;2;12;10;57;54;9;21;61;16;34;20;31;50;24;49;53;8
55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;51;3;62;23;15;28;58;36;63;37;43;56;11;40;1;22;41;38;52;6;32;59;60;29;18;53;7;5;25;46;2;12;10;57;54;9;21;61;16;34;20;31;50;24;49;48;8;21;268
21;268;55;13;14;30;33;19;42;39;44;4;35;47;27;26;17;45;64;51;3;62;23;15;28;58;36;63;37;43;56;11;40;1;22;41;38;52;6;32;59;60;29;18;53;7;5;25;46;2;12;10;57;54;9;21;61;16;34;20;31;50;24;49;48;8
55;13;14;30;33;25;42;39;44;4;35;47;27;26;17;45;64;51;3;62;23;15;28;58;36;63;37;43;56;11;40;1;22;41;38;52;6;32;59;60;29;18;53;7;5;19;46;2;12;10;57;54;9;21;61;16;34;20;31;50;24;49;48;8;21;268
21;268;55;13;14;30;33;25;42;39;44;4;35;47;27;26;17;45;64;51;3;62;23;15;28;58;36;63;37;43;56;11;40;1;22;41;38;52;6;32;59;60;29;18;53;7;5;19;46;2;12;10;57;54;9;21;61;16;34;20;31;50;24;49;48;8
55;13;14;30;33;25;42;39;44;4;35;47;27;26;31;45;64;51;3;62;23;15;28;58;36;63;37;43;56;11;40;1;22;41;38;52;6;32;59;60;29;18;53;7;5;19;46;2;12;10;57;54;9;21;61;16;34;20;17;50;24;49;48;8;21;274
21;274;55;13;14;30;33;25;42;39;44;4;35;47;27;26;31;45;64;51;3;62;23;15;28;58;36;63;37;43;56;11;40;1;22;41;38;52;6;32;59;60;29;18;53;7;5;19;46;2;12;10;57;54;9;21;61;16;34;20;17;50;24;49;48;8
55;13;14;30;33;25;42;39;44;4;35;47;27;26;31;45;64;51;3;62;22;15;28;58;36;63;37;43;56;11;40;1;23;41;38;52;6;32;59;60;29;18;53;7;5;19;46;2;12;10;57;54;9;21;61;16;34;20;17;50;24;49;48;8;21;278
21;278;55;13;14;30;33;25;42;39;44;4;35;47;27;26;31;45;64;51;3;62;22;15;28;58;36;63;37;43;56;11;40;1;23;41;38;52;6;32;59;60;29;18;53;7;5;19;46;2;12;10;57;54;9;21;61;16;34;20;17;50;24;49;48;8
55;13;14;30;33;25;42;39;44;4;35;47;27;26;31;45;64;51;3;62;22;15;28;58;36;63;37;43;56;11;40;1;23;12;38;52;6;32;59;60;29;18;53;7;5;19;46;2;41;10;57;54;9;21;61;16;34;20;17;50;24;49;48;8;21;278
21;278;55;13;14;30;33;25;42;39;44;4;35;47;27;26;31;45;64;51;3;62;22;15;28;58;36;63;37;43;56;11;40;1;23;12;38;52;6;32;59;60;29;18;53;7;5;19;46;2;41;10;57;54;9;21;61;16;34;20;17;50;24;49;48;8
55;13;14;30;33;25;42;39;44;4;35;47;27;26;31;45;64;49;3;62;22;15;28;58;36;63;37;43;56;11;40;1;23;12;38;52;6;32;59;60;29;18;53;7;5;19;46;2;41;10;57;54;9;21;61;16;34;20;17;50;24;51;48;8;21;278
21;278;55;13;14;30;33;25;42;39;44;4;35;47;27;26;31;45;64;49;3;62;22;15;28;58;36;63;37;43;56;11;40;1;23;12;38;52;6;32;59;60;29;18;53;7;5;19;46;2;41;10;57;54;9;21;61;16;34;20;17;50;24;51;48;8
55;13;14;30;16;25;42;39;44;4;35;47;27;26;31;45;64;49;3;62;22;15;28;58;36;63;37;43;56;11;40;1;23;12;38;52;6;32;59;60;29;18;53;7;5;19;46;2;41;10;57;54;9;21;61;33;34;20;17;50;24;51;48;8;21;278
21;278;55;13;14;30;16;25;42;39;44;4;35;47;27;26;31;45;64;49;3;62;22;15;28;58;36;63;37;43;56;11;40;1;23;12;38;52;6;32;59;60;29;18;53;7;5;19;46;2;41;10;57;54;9;21;61;33;34;20;17;50;24;51;48;8
55;13;14;30;16;25;42;39;44;4;35;47;27;19;31;45;64;49;3;62;22;15;28;58;36;63;37;43;56;11;40;1;23;12;38;52;6;32;59;60;29;18;53;7;5;26;46;2;41;10;57;54;9;21;61;33;34;20;17;50;24;51;48;8;21;274
21;274;55;13;14;30;16;25;42;39;44;4;35;47;27;19;31;45;64;49;3;62;22;15;28;58;36;63;37;43;56;11;40;1;23;12;38;52;6;32;59;60;29;18;53;7;5;26;46;2;41;10;57;54;9;21;61;33;34;20;17;50;24;51;48;8
55;13;14;30;16;25;42;39;44;4;35;47;27;19;31;45;64;49;3;62;22;15;28;58;36;63;37;43;59;11;40;1;23;12;38;52;6;32;56;60;29;18;53;7;5;26;46;2;41;10;57;54;9;21;61;33;34;20;17;50;24;51;48;8;21;268
21;268;55;13;14;30;16;25;42;39;44;4;35;47;27;19;31;45;64;49;3;62;22;15;28;58;36;63;37;43;59;11;40;1;23;12;38;52;6;32;56;60;29;18;53;7;5;26;46;2;41;10;57;54;9;21;61;33;34;20;17;50;24;51;48;8
55;53;14;30;16;25;42;39;44;4;35;47;27;19;31;45;64;49;3;62;22;15;28;58;36;63;37;43;59;11;40;1;23;12;38;52;6;32;56;60;29;18;13;7;5;26;46;2;41;10;57;54;9;21;61;33;34;20;17;50;24;51;48;8;21;268
21;268;55;53;14;30;16;25;42;39;44;4;35;47;27;19;31;45;64;49;3;62;22;15;28;58;36;63;37;43;59;11;40;1;23;12;38;52;6;32;56;60;29;18;13;7;5;26;46;2;41;10;57;54;9;21;61;33;34;20;17;50;24;51;48;8
44;53;14;30;16;25;42;39;55;4;35;47;27;19;31;45;64;49;3;62;22;15;28;58;36;63;37;43;59;11;40;1;23;12;38;52;6;32;56;60;29;18;13;7;5;26;46;2;41;10;57;54;9;21;61;33;34;20;17;50;24;51;48;8;21;268
21;268;44;53;14;30;16;25;42;39;55;4;35;47;27;19;31;45;64;49;3;62;22;15;28;58;36;63;37;43;59;11;40;1;23;12;38;52;6;32;56;60;29;18;13;7;5;26;46;2;41;10;57;54;9;21;61;33;34;20;17;50;24;51;48;8
44;53;14;30;16;25;42;39;55;4;35;47;27;19;31;45;64;49;3;62;22;15;28;41;36;63;37;43;59;11;40;1;23;12;38;52;6;32;56;60;29;18;13;7;5;26;46;2;58;10;57;54;9;21;61;33;34;20;17;50;24;51;48;8;21;268
21;268;44;53;14;30;16;25;42;39;55;4;35;47;27;19;31;45;64;49;3;62;22;15;28;41;36;63;37;43;59;11;40;1;23;12;38;52;6;32;56;60;29;18;13;7;5;26;46;2;58;10;57;54;9;21;61;33;34;20;17;50;24;51;48;8
44;53;14;30;16;25;42;39;55;4;35;47;27;19;31;45;64;49;3;62;22;15;32;41;36;63;37;43;59;11;40;1;23;12;38;52;6;28;56;60;29;18;13;7;5;26;46;2;58;10;57;54;9;21;61;33;34;20;17;50;24;51;48;8;21;268
21;268;44;53;14;30;16;25;42;39;55;4;35;47;27;19;31;45;64;49;3;62;22;15;32;41;36;63;37;43;59;11;40;1;23;12;38;52;6;28;56;60;29;18;13;7;5;26;46;2;58;10;57;54;9;21;61;33;34;20;17;50;24;51;48;8
44;53;24;30;16;25;42;39;55;4;35;47;27;19;31;45;64;49;3;62;22;15;32;41;36;63;37;43;59;11;40;1;23;12;38;52;6;28;56;60;29;18;13;7;5;26;46;2;58;10;57;54;9;21;61;33;34;20;17;50;14;51;48;8;21;270
21;268;44;53;14;30;16;25;42;39;55;4;35;47;27;19;31;45;64;49;3;62;22;15;32;41;36;63;37;43;59;11;40;1;23;12;38;52;6;28;56;60;29;18;13;7;5;26;46;2;58;10;57;54;9;21;61;33;34;20;17;50;24;51;48;8
44;53;14;30;16;25;42;39;55;4;35;47;27;19;31;45;64;49;3;62;22;15;32;41;36;63;37;43;59;11;40;1;23;12;60;52;6;28;56;38;29;18;13;7;5;26;46;2;58;10;57;54;9;21;61;33;34;20;17;50;24;51;48;8;21;268
21;268;44;53;14;30;16;25;42;39;55;4;35;47;27;19;31;45;64;49;3;62;22;15;32;41;36;63;37;43;59;11;40;1;23;12;60;52;6;28;56;38;29;18;13;7;5;26;46;2;58;10;57;54;9;21;61;33;34;20;17;50;24;51;48;8
44;53;14;30;16;25;42;39;55;4;35;47;27;19;31;45;64;49;3;62;22;15;32;41;36;63;37;43;59;11;40;1;23;12;60;52;6;28;38;56;29;18;13;7;5;26;46;2;58;10;57;54;9;21;61;33;34;20;17;50;24;51;48;8;21;256
21;256;44;53;14;30;16;25;42;39;55;4;35;47;27;19;31;45;64;49;3;62;22;15;32;41;36;63;37;43;59;11;40;1;23;12;60;52;6;28;38;56;29;18;13;7;5;26;46;2;58;10;57;54;9;21;61;33;34;20;17;50;24;51;48;8
44;53;14;30;16;25;42;39;55;4;35;47;27;19;31;45;64;49;3;62;22;15;32;41;36;63;37;43;59;11;40;1;23;12;60;10;6;28;38;56;29;18;13;7;5;26;46;2;58;52;57;54;9;21;61;33;34;20;17;50;24;51;48;8;21;256
21;256;44;53;14;30;16;25;42;39;55;4;35;47;27;19;31;45;64;49;3;62;22;15;32;41;36;63;37;43;59;11;40;1;23;12;60;10;6;28;38;56;29;18;13;7;5;26;46;2;58;52;57;54;9;21;61;33;34;20;17;50;24;51;48;8
44;53;14;11;16;25;42;39;55;4;35;47;27;19;31;45;64;49;3;62;22;15;32;41;36;63;37;43;59;30;40;1;23;12;60;10;6;28;38;56;29;18;13;7;5;26;46;2;58;52;57;54;9;21;61;33;34;20;17;50;24;51;48;8;21;264
21;264;44;53;14;11;16;25;42;39;55;4;35;47;27;19;31;45;64;49;3;62;22;15;32;41;36;63;37;43;59;30;40;1;23;12;60;10;6;28;38;56;29;18;13;7;5;26;46;2;58;52;57;54;9;21;61;33;34;20;17;50;24;51;48;8
44;53;14;11;16;25;42;39;55;4;35;47;27;13;31;45;64;49;3;62;22;15;32;41;36;63;37;43;59;30;40;1;23;12;60;10;6;28;38;56;29;18;19;7;5;26;46;2;58;52;57;54;9;21;61;33;34;20;17;50;24;51;48;8;21;268
22;268;44;53;14;11;16;25;42;39;55;4;35;47;27;13;31;45;64;49;3;62;22;15;32;41;36;63;37;43;59;30;40;1;23;12;60;10;6;28;38;56;29;18;19;7;5;26;46;2;58;52;57;54;9;21;61;33;34;20;17;50;24;51;48;8
44;53;14;11;16;25;36;39;55;4;35;47;27;13;31;45;64;49;3;62;22;15;32;41;42;63;37;43;59;30;40;1;23;12;60;10;6;28;38;56;29;18;19;7;5;26;46;2;58;52;57;54;9;21;61;33;34;20;17;50;24;51;48;8;22;268
22;268;44;53;14;11;16;25;36;39;55;4;35;47;27;13;31;45;64;49;3;62;22;15;32;41;42;63;37;43;59;30;40;1;23;12;60;10;6;28;38;56;29;18;19;7;5;26;46;2;58;52;57;54;9;21;61;33;34;20;17;50;24;51;48;8
44;53;14;11;16;25;36;39;32;4;35;47;27;13;31;45;64;49;3;62;22;15;55;41;42;63;37;43;59;30;40;1;23;12;60;10;6;28;38;56;29;18;19;7;5;26;46;2;58;52;57;54;9;21;61;33;34;20;17;50;24;51;48;8;22;268
22;268;44;53;14;11;16;25;36;39;32;4;35;47;27;13;31;45;64;49;3;62;22;15;55;41;42;63;37;43;59;30;40;1;23;12;60;10;6;28;38;56;29;18;19;7;5;26;46;2;58;52;57;54;9;21;61;33;34;20;17;50;24;51;48;8
44;53;14;11;16;25;36;39;32;4;35;47;27;13;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;64;1;23;12;60;10;6;28;38;56;29;18;19;7;5;26;46;2;58;52;57;54;9;21;61;33;34;20;17;50;24;51;48;8;22;256
22;256;44;53;14;11;16;25;36;39;32;4;35;47;27;13;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;64;1;23;12;60;10;6;28;38;56;29;18;19;7;5;26;46;2;58;52;57;54;9;21;61;33;34;20;17;50;24;51;48;8
44;53;14;11;16;25;36;39;32;4;35;51;27;13;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;64;1;23;12;60;10;6;28;38;56;29;18;19;7;5;26;46;2;58;52;57;54;9;21;61;33;34;20;17;50;24;47;48;8;22;256
22;256;44;53;14;11;16;25;36;39;32;4;35;51;27;13;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;64;1;23;12;60;10;6;28;38;56;29;18;19;7;5;26;46;2;58;52;57;54;9;21;61;33;34;20;17;50;24;47;48;8
44;53;14;11;16;25;36;39;32;4;35;51;27;13;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;20;1;23;12;60;10;6;28;38;56;29;18;19;7;5;26;46;2;58;52;57;54;9;21;61;33;34;64;17;50;24;47;48;8;22;256
22;256;44;53;14;11;16;25;36;39;32;4;35;51;27;13;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;20;1;23;12;60;10;6;28;38;56;29;18;19;7;5;26;46;2;58;52;57;54;9;21;61;33;34;64;17;50;24;47;48;8
44;53;14;11;16;25;36;39;32;4;35;51;27;52;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;20;1;23;12;60;10;6;28;38;56;29;18;19;7;5;26;46;2;58;13;57;54;9;21;61;33;34;64;17;50;24;47;48;8;22;272
22;272;44;53;14;11;16;25;36;39;32;4;35;51;27;52;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;20;1;23;12;60;10;6;28;38;56;29;18;19;7;5;26;46;2;58;13;57;54;9;21;61;33;34;64;17;50;24;47;48;8
44;53;14;11;16;25;36;39;32;4;35;51;27;30;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;52;20;1;23;12;60;10;6;28;38;56;29;18;19;7;5;26;46;2;58;13;57;54;9;21;61;33;34;64;17;50;24;47;48;8;22;276
22;272;44;53;14;11;16;25;36;39;32;4;35;51;27;52;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;20;1;23;12;60;10;6;28;38;56;29;18;19;7;5;26;46;2;58;13;57;54;9;21;61;33;34;64;17;50;24;47;48;8
44;53;14;11;16;25;36;39;32;4;35;51;27;52;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;20;1;23;12;60;10;6;28;38;56;29;18;19;7;5;26;64;2;58;13;57;54;9;21;61;33;34;46;17;50;24;47;48;8;22;272
22;272;44;53;14;11;16;25;36;39;32;4;35;51;27;52;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;20;1;23;12;60;10;6;28;38;56;29;18;19;7;5;26;64;2;58;13;57;54;9;21;61;33;34;46;17;50;24;47;48;8
44;53;14;11;16;25;36;39;32;4;35;51;27;52;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;20;1;23;12;60;10;6;28;38;56;29;18;19;7;58;26;64;2;5;13;57;54;9;21;61;33;34;46;17;50;24;47;48;8;22;272
22;272;44;53;14;11;16;25;36;39;32;4;35;51;27;52;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;20;1;23;12;60;10;6;28;38;56;29;18;19;7;58;26;64;2;5;13;57;54;9;21;61;33;34;46;17;50;24;47;48;8
44;53;14;11;16;25;36;39;32;52;35;51;27;4;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;20;1;23;12;60;10;6;28;38;56;29;18;19;7;58;26;64;2;5;13;57;54;9;21;61;33;34;46;17;50;24;47;48;8;22;268
22;268;44;53;14;11;16;25;36;39;32;52;35;51;27;4;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;20;1;23;12;60;10;6;28;38;56;29;18;19;7;58;26;64;2;5;13;57;54;9;21;61;33;34;46;17;50;24;47;48;8
44;53;14;11;27;25;36;39;32;52;35;51;16;4;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;20;1;23;12;60;10;6;28;38;56;29;18;19;7;58;26;64;2;5;13;57;54;9;21;61;33;34;46;17;50;24;47;48;8;22;268
22;268;44;53;14;11;27;25;36;39;32;52;35;51;16;4;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;20;1;23;12;60;10;6;28;38;56;29;18;19;7;58;26;64;2;5;13;57;54;9;21;61;33;34;46;17;50;24;47;48;8
44;53;14;11;27;25;47;39;32;52;35;51;16;4;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;20;1;23;12;60;10;6;28;38;56;29;18;19;7;58;26;64;2;5;13;57;54;9;21;61;33;34;46;17;50;24;36;48;8;22;268
22;268;44;53;14;11;27;25;47;39;32;52;35;51;16;4;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;20;1;23;12;60;10;6;28;38;56;29;18;19;7;58;26;64;2;5;13;57;54;9;21;61;33;34;46;17;50;24;36;48;8
44;53;14;11;27;25;47;39;32;52;35;51;16;4;31;45;40;49;34;62;22;15;55;41;42;63;37;43;59;30;20;1;23;12;60;10;6;28;38;56;29;18;19;7;58;26;64;2;5;13;57;54;9;21;61;33;3;46;17;50;24;36;48;8;22;280
22;268;44;53;14;11;27;25;47;39;32;52;35;51;16;4;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;20;1;23;12;60;10;6;28;38;56;29;18;19;7;58;26;64;2;5;13;57;54;9;21;61;33;34;46;17;50;24;36;48;8
44;53;14;56;27;25;47;39;32;52;35;51;16;4;31;45;40;49;3;62;22;15;55;41;42;63;37;43;59;30;20;1;23;12;60;10;6;28;38;11;29;18;19;7;58;26;64;2;5;13;57;54;9;21;61;33;34;46;17;50;24;36;48;8;22;256
