"X1";"X27168";"X19";"X6";"X28";"X10";"X26";"X18";"X3";"X17";"X14";"X8";"X29";"X4";"X11";"X21";"X2";"X32";"X25";"X5";"X13";"X31";"X7";"X27";"X22";"X1.1";"X12";"X23";"X16";"X24";"X20";"X9";"X15";"X30"
20;10;30;12;26;19;29;4;14;22;24;8;16;32;21;31;13;18;23;15;6;7;2;27;28;17;9;11;1;3;5;25;25;27806
25;27806;20;10;30;12;26;19;29;4;14;22;24;8;16;32;21;31;13;18;23;15;6;7;2;27;28;17;9;11;1;3;5;25
20;10;25;12;26;19;29;4;14;22;24;8;16;32;21;31;13;18;23;15;6;7;2;27;28;17;9;11;1;3;5;30;25;27806
25;27806;20;10;25;12;26;19;29;4;14;22;24;8;16;32;21;31;13;18;23;15;6;7;2;27;28;17;9;11;1;3;5;30
20;10;25;11;26;19;29;4;14;22;24;8;16;32;21;31;13;18;23;15;6;7;2;27;28;17;9;12;1;3;5;30;25;27346
25;27346;20;10;25;11;26;19;29;4;14;22;24;8;16;32;21;31;13;18;23;15;6;7;2;27;28;17;9;12;1;3;5;30
20;10;25;11;26;19;29;4;3;22;24;8;16;32;21;31;13;18;23;15;6;7;2;27;28;17;9;12;1;14;5;30;25;27986
25;27986;20;10;25;11;26;19;29;4;3;22;24;8;16;32;21;31;13;18;23;15;6;7;2;27;28;17;9;12;1;14;5;30
20;32;25;11;26;19;29;4;3;22;24;8;16;10;21;31;13;18;23;15;6;7;2;27;28;17;9;12;1;14;5;30;25;28204
25;28204;20;32;25;11;26;19;29;4;3;22;24;8;16;10;21;31;13;18;23;15;6;7;2;27;28;17;9;12;1;14;5;30
20;32;16;11;26;19;29;4;3;22;24;8;25;10;21;31;13;18;23;15;6;7;2;27;28;17;9;12;1;14;5;30;25;29278
25;29278;20;32;16;11;26;19;29;4;3;22;24;8;25;10;21;31;13;18;23;15;6;7;2;27;28;17;9;12;1;14;5;30
20;32;16;11;26;19;29;4;24;22;3;8;25;10;21;31;13;18;23;15;6;7;2;27;28;17;9;12;1;14;5;30;25;29404
25;29404;20;32;16;11;26;19;29;4;24;22;3;8;25;10;21;31;13;18;23;15;6;7;2;27;28;17;9;12;1;14;5;30
20;32;16;27;26;19;29;4;24;22;3;8;25;10;21;31;13;18;23;15;6;7;2;11;28;17;9;12;1;14;5;30;25;29174
25;29174;20;32;16;27;26;19;29;4;24;22;3;8;25;10;21;31;13;18;23;15;6;7;2;11;28;17;9;12;1;14;5;30
20;32;16;27;26;19;29;4;24;22;3;8;25;10;21;31;13;11;23;15;6;7;2;18;28;17;9;12;1;14;5;30;25;28764
25;28764;20;32;16;27;26;19;29;4;24;22;3;8;25;10;21;31;13;11;23;15;6;7;2;18;28;17;9;12;1;14;5;30
20;32;16;27;26;19;29;4;24;22;3;8;25;10;21;31;13;11;23;28;6;7;2;18;15;17;9;12;1;14;5;30;25;28420
25;28420;20;32;16;27;26;19;29;4;24;22;3;8;25;10;21;31;13;11;23;28;6;7;2;18;15;17;9;12;1;14;5;30
20;32;16;27;26;19;29;4;8;22;3;24;25;10;21;31;13;11;23;28;6;7;2;18;15;17;9;12;1;14;5;30;25;29018
25;29018;20;32;16;27;26;19;29;4;8;22;3;24;25;10;21;31;13;11;23;28;6;7;2;18;15;17;9;12;1;14;5;30
20;32;16;27;26;19;29;4;8;22;6;24;25;10;21;31;13;11;23;28;3;7;2;18;15;17;9;12;1;14;5;30;25;28858
25;28858;20;32;16;27;26;19;29;4;8;22;6;24;25;10;21;31;13;11;23;28;3;7;2;18;15;17;9;12;1;14;5;30
20;32;24;27;26;19;29;4;8;22;6;16;25;10;21;31;13;11;23;28;3;7;2;18;15;17;9;12;1;14;5;30;25;28340
25;28340;20;32;24;27;26;19;29;4;8;22;6;16;25;10;21;31;13;11;23;28;3;7;2;18;15;17;9;12;1;14;5;30
31;32;24;27;26;19;29;4;8;22;6;16;25;10;21;20;13;11;23;28;3;7;2;18;15;17;9;12;1;14;5;30;25;28740
25;28340;20;32;24;27;26;19;29;4;8;22;6;16;25;10;21;31;13;11;23;28;3;7;2;18;15;17;9;12;1;14;5;30
20;32;29;27;26;19;24;4;8;22;6;16;25;10;21;31;13;11;23;28;3;7;2;18;15;17;9;12;1;14;5;30;25;27540
25;27540;20;32;29;27;26;19;24;4;8;22;6;16;25;10;21;31;13;11;23;28;3;7;2;18;15;17;9;12;1;14;5;30
13;32;29;27;26;19;24;4;8;22;6;16;25;10;21;31;20;11;23;28;3;7;2;18;15;17;9;12;1;14;5;30;25;27812
25;27812;13;32;29;27;26;19;24;4;8;22;6;16;25;10;21;31;20;11;23;28;3;7;2;18;15;17;9;12;1;14;5;30
13;32;29;27;26;19;24;4;8;22;12;16;25;10;21;31;20;11;23;28;3;7;2;18;15;17;9;6;1;14;5;30;25;27292
25;27292;13;32;29;27;26;19;24;4;8;22;12;16;25;10;21;31;20;11;23;28;3;7;2;18;15;17;9;6;1;14;5;30
13;32;29;27;26;19;24;4;8;22;12;16;25;10;21;31;20;14;23;28;3;7;2;18;15;17;9;6;1;11;5;30;25;27412
26;27412;13;32;29;27;26;19;24;4;8;22;12;16;25;10;21;31;20;14;23;28;3;7;2;18;15;17;9;6;1;11;5;30
13;32;29;27;26;19;24;2;8;22;12;16;25;10;21;31;20;14;23;28;3;7;4;18;15;17;9;6;1;11;5;30;26;28052
26;28052;13;32;29;27;26;19;24;2;8;22;12;16;25;10;21;31;20;14;23;28;3;7;4;18;15;17;9;6;1;11;5;30
13;32;29;27;26;19;24;2;8;22;12;16;25;10;21;31;20;14;11;28;3;7;4;18;15;17;9;6;1;23;5;30;26;27736
26;27736;13;32;29;27;26;19;24;2;8;22;12;16;25;10;21;31;20;14;11;28;3;7;4;18;15;17;9;6;1;23;5;30
13;32;29;27;26;19;24;18;8;22;12;16;25;10;21;31;20;14;11;28;3;7;4;2;15;17;9;6;1;23;5;30;26;27092
26;27092;13;32;29;27;26;19;24;18;8;22;12;16;25;10;21;31;20;14;11;28;3;7;4;2;15;17;9;6;1;23;5;30
13;32;29;27;26;19;24;18;8;22;12;16;25;10;21;31;20;14;11;28;3;4;7;2;15;17;9;6;1;23;5;30;26;27412
26;27412;13;32;29;27;26;19;24;18;8;22;12;16;25;10;21;31;20;14;11;28;3;4;7;2;15;17;9;6;1;23;5;30
13;32;29;27;26;19;24;18;8;22;12;16;25;10;21;31;20;14;11;28;3;4;7;2;17;15;9;6;1;23;5;30;26;27160
26;27160;13;32;29;27;26;19;24;18;8;22;12;16;25;10;21;31;20;14;11;28;3;4;7;2;17;15;9;6;1;23;5;30
13;32;29;27;26;19;24;18;8;22;12;16;25;10;21;31;9;14;11;28;3;4;7;2;17;15;20;6;1;23;5;30;26;27508
26;27508;13;32;29;27;26;19;24;18;8;22;12;16;25;10;21;31;9;14;11;28;3;4;7;2;17;15;20;6;1;23;5;30
13;32;29;27;26;19;24;18;8;12;22;16;25;10;21;31;9;14;11;28;3;4;7;2;17;15;20;6;1;23;5;30;26;27474
26;27474;13;32;29;27;26;19;24;18;8;12;22;16;25;10;21;31;9;14;11;28;3;4;7;2;17;15;20;6;1;23;5;30
13;32;29;27;26;19;24;12;8;18;22;16;25;10;21;31;9;14;11;28;3;4;7;2;17;15;20;6;1;23;5;30;26;27008
26;27008;13;32;29;27;26;19;24;12;8;18;22;16;25;10;21;31;9;14;11;28;3;4;7;2;17;15;20;6;1;23;5;30
13;32;29;27;26;19;24;12;8;18;22;16;25;10;15;31;9;14;11;28;3;4;7;2;17;21;20;6;1;23;5;30;26;26606
26;26606;13;32;29;27;26;19;24;12;8;18;22;16;25;10;15;31;9;14;11;28;3;4;7;2;17;21;20;6;1;23;5;30
9;32;29;27;26;19;24;12;8;18;22;16;25;10;15;31;13;14;11;28;3;4;7;2;17;21;20;6;1;23;5;30;26;26486
26;26486;9;32;29;27;26;19;24;12;8;18;22;16;25;10;15;31;13;14;11;28;3;4;7;2;17;21;20;6;1;23;5;30
9;32;29;27;26;19;24;12;8;18;22;16;25;10;15;31;13;14;11;28;3;4;6;2;17;21;20;7;1;23;5;30;26;26586
26;26586;9;32;29;27;26;19;24;12;8;18;22;16;25;10;15;31;13;14;11;28;3;4;6;2;17;21;20;7;1;23;5;30
9;32;29;27;26;19;24;12;8;18;22;16;25;10;15;31;13;14;11;28;3;4;6;2;17;21;20;7;1;5;23;30;26;26610
26;26610;9;32;29;27;26;19;24;12;8;18;22;16;25;10;15;31;13;14;11;28;3;4;6;2;17;21;20;7;1;5;23;30
9;32;29;27;26;19;24;12;8;21;22;16;25;10;15;31;13;14;11;28;3;4;6;2;17;18;20;7;1;5;23;30;26;27010
26;27010;9;32;29;27;26;19;24;12;8;21;22;16;25;10;15;31;13;14;11;28;3;4;6;2;17;18;20;7;1;5;23;30
9;32;1;27;26;19;24;12;8;21;22;16;25;10;15;31;13;14;11;28;3;4;6;2;17;18;20;7;29;5;23;30;26;28426
26;28426;9;32;1;27;26;19;24;12;8;21;22;16;25;10;15;31;13;14;11;28;3;4;6;2;17;18;20;7;29;5;23;30
9;32;1;27;26;19;24;12;13;21;22;16;25;10;15;31;8;14;11;28;3;4;6;2;17;18;20;7;29;5;23;30;26;28406
26;28406;9;32;1;27;26;19;24;12;13;21;22;16;25;10;15;31;8;14;11;28;3;4;6;2;17;18;20;7;29;5;23;30
9;32;1;27;26;19;24;12;13;21;22;16;25;10;11;31;8;14;15;28;3;4;6;2;17;18;20;7;29;5;23;30;26;28066
26;28066;9;32;1;27;26;19;24;12;13;21;22;16;25;10;11;31;8;14;15;28;3;4;6;2;17;18;20;7;29;5;23;30
9;32;1;27;26;19;24;12;13;7;22;16;25;10;11;31;8;14;15;28;3;4;6;2;17;18;20;21;29;5;23;30;26;27780
26;27780;9;32;1;27;26;19;24;12;13;7;22;16;25;10;11;31;8;14;15;28;3;4;6;2;17;18;20;21;29;5;23;30
9;32;1;27;26;19;24;12;13;7;22;16;25;10;11;31;8;14;15;28;6;4;3;2;17;18;20;21;29;5;23;30;26;27740
26;27740;9;32;1;27;26;19;24;12;13;7;22;16;25;10;11;31;8;14;15;28;6;4;3;2;17;18;20;21;29;5;23;30
9;32;1;27;26;19;24;12;13;7;22;5;25;10;11;31;8;14;15;28;6;4;3;2;17;18;20;21;29;16;23;30;26;27540
26;27540;9;32;1;27;26;19;24;12;13;7;22;5;25;10;11;31;8;14;15;28;6;4;3;2;17;18;20;21;29;16;23;30
9;32;1;27;26;19;24;12;13;7;22;5;25;10;11;31;8;14;15;28;6;4;3;21;17;18;20;2;29;16;23;30;26;27080
27;27080;9;32;1;27;26;19;24;12;13;7;22;5;25;10;11;31;8;14;15;28;6;4;3;21;17;18;20;2;29;16;23;30
9;32;11;27;26;19;24;12;13;7;22;5;25;10;1;31;8;14;15;28;6;4;3;21;17;18;20;2;29;16;23;30;27;26880
27;26880;9;32;11;27;26;19;24;12;13;7;22;5;25;10;1;31;8;14;15;28;6;4;3;21;17;18;20;2;29;16;23;30
9;32;11;27;26;19;24;12;13;7;10;5;25;22;1;31;8;14;15;28;6;4;3;21;17;18;20;2;29;16;23;30;27;27104
27;27104;9;32;11;27;26;19;24;12;13;7;10;5;25;22;1;31;8;14;15;28;6;4;3;21;17;18;20;2;29;16;23;30
9;32;11;27;26;19;24;12;4;7;10;5;25;22;1;31;8;14;15;28;6;13;3;21;17;18;20;2;29;16;23;30;27;27104
27;27104;9;32;11;27;26;19;24;12;4;7;10;5;25;22;1;31;8;14;15;28;6;13;3;21;17;18;20;2;29;16;23;30
9;32;11;27;26;19;24;12;4;5;10;7;25;22;1;31;8;14;15;28;6;13;3;21;17;18;20;2;29;16;23;30;27;26984
27;26984;9;32;11;27;26;19;24;12;4;5;10;7;25;22;1;31;8;14;15;28;6;13;3;21;17;18;20;2;29;16;23;30
9;32;11;27;26;19;24;17;4;5;10;7;25;22;1;31;8;14;15;28;6;13;3;21;12;18;20;2;29;16;23;30;27;28372
27;28372;9;32;11;27;26;19;24;17;4;5;10;7;25;22;1;31;8;14;15;28;6;13;3;21;12;18;20;2;29;16;23;30
9;32;11;27;26;19;24;17;4;5;10;7;25;22;1;31;8;14;15;28;6;13;20;21;12;18;3;2;29;16;23;30;27;28362
27;28362;9;32;11;27;26;19;24;17;4;5;10;7;25;22;1;31;8;14;15;28;6;13;20;21;12;18;3;2;29;16;23;30
9;32;11;27;26;19;24;17;4;5;10;7;25;22;1;31;8;16;15;28;6;13;20;21;12;18;3;2;29;14;23;30;27;28402
27;28402;9;32;11;27;26;19;24;17;4;5;10;7;25;22;1;31;8;16;15;28;6;13;20;21;12;18;3;2;29;14;23;30
9;32;15;27;26;19;24;17;4;5;10;7;25;22;1;31;8;16;11;28;6;13;20;21;12;18;3;2;29;14;23;30;27;28822
27;28822;9;32;15;27;26;19;24;17;4;5;10;7;25;22;1;31;8;16;11;28;6;13;20;21;12;18;3;2;29;14;23;30
9;32;15;27;26;19;24;17;4;2;10;7;25;22;1;31;8;16;11;28;6;13;20;21;12;18;3;5;29;14;23;30;27;28662
27;28662;9;32;15;27;26;19;24;17;4;2;10;7;25;22;1;31;8;16;11;28;6;13;20;21;12;18;3;5;29;14;23;30
9;32;15;27;26;10;24;17;4;2;19;7;25;22;1;31;8;16;11;28;6;13;20;21;12;18;3;5;29;14;23;30;27;28784
27;28784;9;32;15;27;26;10;24;17;4;2;19;7;25;22;1;31;8;16;11;28;6;13;20;21;12;18;3;5;29;14;23;30
9;32;15;27;26;10;24;17;4;18;19;7;25;22;1;31;8;16;11;28;6;13;20;21;12;2;3;5;29;14;23;30;27;28370
27;28370;9;32;15;27;26;10;24;17;4;18;19;7;25;22;1;31;8;16;11;28;6;13;20;21;12;2;3;5;29;14;23;30
9;32;15;27;26;10;24;17;4;18;19;7;25;22;1;31;11;16;8;28;6;13;20;21;12;2;3;5;29;14;23;30;27;27690
27;27690;9;32;15;27;26;10;24;17;4;18;19;7;25;22;1;31;11;16;8;28;6;13;20;21;12;2;3;5;29;14;23;30
9;32;15;27;26;10;24;17;4;18;19;7;25;22;1;31;11;16;6;28;8;13;20;21;12;2;3;5;29;14;23;30;27;27690
27;27690;9;32;15;27;26;10;24;17;4;18;19;7;25;22;1;31;11;16;6;28;8;13;20;21;12;2;3;5;29;14;23;30
9;32;15;27;26;10;24;18;4;17;19;7;25;22;1;31;11;16;6;28;8;13;20;21;12;2;3;5;29;14;23;30;27;27310
27;27310;9;32;15;27;26;10;24;18;4;17;19;7;25;22;1;31;11;16;6;28;8;13;20;21;12;2;3;5;29;14;23;30
9;32;15;27;26;10;24;18;4;17;19;7;25;22;1;31;11;16;23;28;8;13;20;21;12;2;3;5;29;14;6;30;27;27258
27;27258;9;32;15;27;26;10;24;18;4;17;19;7;25;22;1;31;11;16;23;28;8;13;20;21;12;2;3;5;29;14;6;30
9;32;15;27;26;10;24;18;4;17;19;23;25;22;1;31;11;16;7;28;8;13;20;21;12;2;3;5;29;14;6;30;27;27166
27;27166;9;32;15;27;26;10;24;18;4;17;19;23;25;22;1;31;11;16;7;28;8;13;20;21;12;2;3;5;29;14;6;30
9;32;15;27;26;10;24;18;4;17;19;23;25;22;1;31;11;16;7;28;8;13;5;21;12;2;3;20;29;14;6;30;27;27120
27;27120;9;32;15;27;26;10;24;18;4;17;19;23;25;22;1;31;11;16;7;28;8;13;5;21;12;2;3;20;29;14;6;30
9;32;15;27;26;10;24;18;16;17;19;23;25;22;1;31;11;4;7;28;8;13;5;21;12;2;3;20;29;14;6;30;27;26520
27;26520;9;32;15;27;26;10;24;18;16;17;19;23;25;22;1;31;11;4;7;28;8;13;5;21;12;2;3;20;29;14;6;30
9;32;15;27;26;10;24;18;16;17;19;23;25;22;1;31;11;4;7;28;8;13;5;21;20;2;3;12;29;14;6;30;27;26820
27;26820;9;32;15;27;26;10;24;18;16;17;19;23;25;22;1;31;11;4;7;28;8;13;5;21;20;2;3;12;29;14;6;30
9;32;28;27;26;10;24;18;16;17;19;23;25;22;1;31;11;4;7;15;8;13;5;21;20;2;3;12;29;14;6;30;27;27618
28;27618;9;32;28;27;26;10;24;18;16;17;19;23;25;22;1;31;11;4;7;15;8;13;5;21;20;2;3;12;29;14;6;30
9;32;28;27;26;10;24;18;16;17;19;23;25;22;1;31;11;4;30;15;8;13;5;21;20;2;3;12;29;14;6;7;28;27406
28;27406;9;32;28;27;26;10;24;18;16;17;19;23;25;22;1;31;11;4;30;15;8;13;5;21;20;2;3;12;29;14;6;7
9;32;28;27;26;10;24;21;16;17;19;23;25;22;1;31;11;4;30;15;8;13;5;18;20;2;3;12;29;14;6;7;28;27406
28;27406;9;32;28;27;26;10;24;21;16;17;19;23;25;22;1;31;11;4;30;15;8;13;5;18;20;2;3;12;29;14;6;7
9;32;28;27;26;10;24;21;16;17;19;23;25;22;1;31;11;4;30;15;8;13;5;18;20;2;3;12;6;14;29;7;28;26716
28;26716;9;32;28;27;26;10;24;21;16;17;19;23;25;22;1;31;11;4;30;15;8;13;5;18;20;2;3;12;6;14;29;7
9;32;28;27;26;10;24;21;12;17;19;23;25;22;1;31;11;4;30;15;8;13;5;18;20;2;3;16;6;14;29;7;28;26736
28;26736;9;32;28;27;26;10;24;21;12;17;19;23;25;22;1;31;11;4;30;15;8;13;5;18;20;2;3;16;6;14;29;7
9;32;28;27;26;10;24;21;12;17;19;23;20;22;1;31;11;4;30;15;8;13;5;18;25;2;3;16;6;14;29;7;28;26696
28;26696;9;32;28;27;26;10;24;21;12;17;19;23;20;22;1;31;11;4;30;15;8;13;5;18;25;2;3;16;6;14;29;7
9;32;28;27;26;10;24;21;12;17;19;23;16;22;1;31;11;4;30;15;8;13;5;18;25;2;3;20;6;14;29;7;28;26520
28;26520;9;32;28;27;26;10;24;21;12;17;19;23;16;22;1;31;11;4;30;15;8;13;5;18;25;2;3;20;6;14;29;7
9;32;28;27;26;10;24;21;12;17;25;23;16;22;1;31;11;4;30;15;8;13;5;18;19;2;3;20;6;14;29;7;28;25920
28;25920;9;32;28;27;26;10;24;21;12;17;25;23;16;22;1;31;11;4;30;15;8;13;5;18;19;2;3;20;6;14;29;7
9;32;28;27;26;14;24;21;12;17;25;23;16;22;1;31;11;4;30;15;8;13;5;18;19;2;3;20;6;10;29;7;28;26140
28;26140;9;32;28;27;26;14;24;21;12;17;25;23;16;22;1;31;11;4;30;15;8;13;5;18;19;2;3;20;6;10;29;7
9;32;28;27;26;14;31;21;12;17;25;23;16;22;1;24;11;4;30;15;8;13;5;18;19;2;3;20;6;10;29;7;28;26280
28;26280;9;32;28;27;26;14;31;21;12;17;25;23;16;22;1;24;11;4;30;15;8;13;5;18;19;2;3;20;6;10;29;7
9;32;28;27;13;14;31;21;12;17;25;23;16;22;1;24;11;4;30;15;8;26;5;18;19;2;3;20;6;10;29;7;28;26440
28;26440;9;32;28;27;13;14;31;21;12;17;25;23;16;22;1;24;11;4;30;15;8;26;5;18;19;2;3;20;6;10;29;7
9;32;18;27;13;14;31;21;12;17;25;23;16;22;1;24;11;4;30;15;8;26;5;28;19;2;3;20;6;10;29;7;28;26720
28;26720;9;32;18;27;13;14;31;21;12;17;25;23;16;22;1;24;11;4;30;15;8;26;5;28;19;2;3;20;6;10;29;7
9;32;18;27;13;14;31;21;12;17;30;23;16;22;1;24;11;4;25;15;8;26;5;28;19;2;3;20;6;10;29;7;28;26400
28;26400;9;32;18;27;13;14;31;21;12;17;30;23;16;22;1;24;11;4;25;15;8;26;5;28;19;2;3;20;6;10;29;7
9;32;18;27;13;14;8;21;12;17;30;23;16;22;1;24;11;4;25;15;31;26;5;28;19;2;3;20;6;10;29;7;28;26996
28;26996;9;32;18;27;13;14;8;21;12;17;30;23;16;22;1;24;11;4;25;15;31;26;5;28;19;2;3;20;6;10;29;7
9;32;18;27;13;14;8;21;12;17;30;11;16;22;1;24;23;4;25;15;31;26;5;28;19;2;3;20;6;10;29;7;28;27048
28;27048;9;32;18;27;13;14;8;21;12;17;30;11;16;22;1;24;23;4;25;15;31;26;5;28;19;2;3;20;6;10;29;7
9;32;18;27;13;14;8;21;12;17;30;11;16;22;1;24;23;4;25;15;31;26;5;28;19;2;3;20;29;10;6;7;28;26890
28;26890;9;32;18;27;13;14;8;21;12;17;30;11;16;22;1;24;23;4;25;15;31;26;5;28;19;2;3;20;29;10;6;7
9;25;18;27;13;14;8;21;12;17;30;11;16;22;1;24;23;4;32;15;31;26;5;28;19;2;3;20;29;10;6;7;28;26410
28;26410;9;25;18;27;13;14;8;21;12;17;30;11;16;22;1;24;23;4;32;15;31;26;5;28;19;2;3;20;29;10;6;7
9;25;18;27;13;14;8;21;12;17;30;11;16;22;1;24;23;4;5;15;31;26;32;28;19;2;3;20;29;10;6;7;28;26332
28;26332;9;25;18;27;13;14;8;21;12;17;30;11;16;22;1;24;23;4;5;15;31;26;32;28;19;2;3;20;29;10;6;7
9;25;18;27;13;14;8;21;12;17;28;11;16;22;1;24;23;4;5;15;31;26;32;30;19;2;3;20;29;10;6;7;28;25852
28;25852;9;25;18;27;13;14;8;21;12;17;28;11;16;22;1;24;23;4;5;15;31;26;32;30;19;2;3;20;29;10;6;7
9;25;18;27;13;14;8;21;12;17;28;11;16;22;1;24;23;4;5;15;31;26;32;30;7;2;3;20;29;10;6;19;28;25748
28;25748;9;25;18;27;13;14;8;21;12;17;28;11;16;22;1;24;23;4;5;15;31;26;32;30;7;2;3;20;29;10;6;19
9;25;18;27;13;14;8;21;12;17;28;11;16;22;1;24;23;4;5;15;31;26;32;2;7;30;3;20;29;10;6;19;28;26596
29;26596;9;25;18;27;13;14;8;21;12;17;28;11;16;22;1;24;23;4;5;15;31;26;32;2;7;30;3;20;29;10;6;19
9;25;18;27;13;14;8;21;12;17;28;11;16;22;1;29;23;4;5;15;31;26;32;2;7;30;3;20;24;10;6;19;29;26696
29;26696;9;25;18;27;13;14;8;21;12;17;28;11;16;22;1;29;23;4;5;15;31;26;32;2;7;30;3;20;24;10;6;19
9;25;13;27;18;14;8;21;12;17;28;11;16;22;1;29;23;4;5;15;31;26;32;2;7;30;3;20;24;10;6;19;29;26484
29;26484;9;25;13;27;18;14;8;21;12;17;28;11;16;22;1;29;23;4;5;15;31;26;32;2;7;30;3;20;24;10;6;19
9;25;13;27;18;14;8;21;4;17;28;11;16;22;1;29;23;12;5;15;31;26;32;2;7;30;3;20;24;10;6;19;29;26884
29;26484;9;25;13;27;18;14;8;21;12;17;28;11;16;22;1;29;23;4;5;15;31;26;32;2;7;30;3;20;24;10;6;19
7;25;13;27;18;14;8;21;12;17;28;11;16;22;1;29;23;4;5;15;31;26;32;2;9;30;3;20;24;10;6;19;29;26524
29;26524;7;25;13;27;18;14;8;21;12;17;28;11;16;22;1;29;23;4;5;15;31;26;32;2;9;30;3;20;24;10;6;19
7;25;13;27;18;14;8;21;12;17;28;11;16;22;1;29;23;4;6;15;31;26;32;2;9;30;3;20;24;10;5;19;29;26484
29;26484;7;25;13;27;18;14;8;21;12;17;28;11;16;22;1;29;23;4;6;15;31;26;32;2;9;30;3;20;24;10;5;19
7;25;13;4;18;14;8;21;12;17;28;11;16;22;1;29;23;27;6;15;31;26;32;2;9;30;3;20;24;10;5;19;29;26780
29;26780;7;25;13;4;18;14;8;21;12;17;28;11;16;22;1;29;23;27;6;15;31;26;32;2;9;30;3;20;24;10;5;19
7;25;13;4;18;14;8;21;12;17;9;11;16;22;1;29;23;27;6;15;31;26;32;2;28;30;3;20;24;10;5;19;29;26652
29;26652;7;25;13;4;18;14;8;21;12;17;9;11;16;22;1;29;23;27;6;15;31;26;32;2;28;30;3;20;24;10;5;19
7;25;13;4;18;1;8;21;12;17;9;11;16;22;14;29;23;27;6;15;31;26;32;2;28;30;3;20;24;10;5;19;29;27292
29;27292;7;25;13;4;18;1;8;21;12;17;9;11;16;22;14;29;23;27;6;15;31;26;32;2;28;30;3;20;24;10;5;19
7;25;13;4;18;1;11;21;12;17;9;8;16;22;14;29;23;27;6;15;31;26;32;2;28;30;3;20;24;10;5;19;29;27092
29;27092;7;25;13;4;18;1;11;21;12;17;9;8;16;22;14;29;23;27;6;15;31;26;32;2;28;30;3;20;24;10;5;19
7;16;13;4;18;1;11;21;12;17;9;8;25;22;14;29;23;27;6;15;31;26;32;2;28;30;3;20;24;10;5;19;29;27646
29;27646;7;16;13;4;18;1;11;21;12;17;9;8;25;22;14;29;23;27;6;15;31;26;32;2;28;30;3;20;24;10;5;19
7;16;13;4;18;1;11;21;12;17;31;8;25;22;14;29;23;27;6;15;9;26;32;2;28;30;3;20;24;10;5;19;29;27992
29;27992;7;16;13;4;18;1;11;21;12;17;31;8;25;22;14;29;23;27;6;15;9;26;32;2;28;30;3;20;24;10;5;19
7;16;20;4;18;1;11;21;12;17;31;8;25;22;14;29;23;27;6;15;9;26;32;2;28;30;3;13;24;10;5;19;29;28194
29;28194;7;16;20;4;18;1;11;21;12;17;31;8;25;22;14;29;23;27;6;15;9;26;32;2;28;30;3;13;24;10;5;19
7;16;20;4;18;1;31;21;12;17;11;8;25;22;14;29;23;27;6;15;9;26;32;2;28;30;3;13;24;10;5;19;29;28524
29;28524;7;16;20;4;18;1;31;21;12;17;11;8;25;22;14;29;23;27;6;15;9;26;32;2;28;30;3;13;24;10;5;19
7;16;20;4;13;1;31;21;12;17;11;8;25;22;14;29;23;27;6;15;9;26;32;2;28;30;3;18;24;10;5;19;29;28254
29;28254;7;16;20;4;13;1;31;21;12;17;11;8;25;22;14;29;23;27;6;15;9;26;32;2;28;30;3;18;24;10;5;19
7;16;20;4;13;1;31;21;12;17;11;8;25;22;14;29;26;27;6;15;9;23;32;2;28;30;3;18;24;10;5;19;29;28094
29;28094;7;16;20;4;13;1;31;21;12;17;11;8;25;22;14;29;26;27;6;15;9;23;32;2;28;30;3;18;24;10;5;19
7;16;20;4;13;1;31;21;12;17;11;8;25;22;14;29;26;32;6;15;9;23;27;2;28;30;3;18;24;10;5;19;29;28294
29;28294;7;16;20;4;13;1;31;21;12;17;11;8;25;22;14;29;26;32;6;15;9;23;27;2;28;30;3;18;24;10;5;19
7;16;19;4;13;1;31;21;12;17;11;8;25;22;14;29;26;32;6;15;9;23;27;2;28;30;3;18;24;10;5;20;29;27874
29;27874;7;16;19;4;13;1;31;21;12;17;11;8;25;22;14;29;26;32;6;15;9;23;27;2;28;30;3;18;24;10;5;20
7;16;19;4;13;1;31;21;12;17;11;8;25;22;14;32;26;29;6;15;9;23;27;2;28;30;3;18;24;10;5;20;29;27974
29;27974;7;16;19;4;13;1;31;21;12;17;11;8;25;22;14;32;26;29;6;15;9;23;27;2;28;30;3;18;24;10;5;20
7;16;19;4;13;1;31;21;12;23;11;8;25;22;14;32;26;29;6;15;9;17;27;2;28;30;3;18;24;10;5;20;29;28454
29;28454;7;16;19;4;13;1;31;21;12;23;11;8;25;22;14;32;26;29;6;15;9;17;27;2;28;30;3;18;24;10;5;20
7;16;19;4;32;1;31;21;12;23;11;8;25;22;14;13;26;29;6;15;9;17;27;2;28;30;3;18;24;10;5;20;29;28492
30;28492;7;16;19;4;32;1;31;21;12;23;11;8;25;22;14;13;26;29;6;15;9;17;27;2;28;30;3;18;24;10;5;20
7;16;19;4;32;1;31;21;25;23;11;8;12;22;14;13;26;29;6;15;9;17;27;2;28;30;3;18;24;10;5;20;30;28862
30;28862;7;16;19;4;32;1;31;21;25;23;11;8;12;22;14;13;26;29;6;15;9;17;27;2;28;30;3;18;24;10;5;20
7;16;19;4;32;20;31;21;25;23;11;8;12;22;14;13;26;29;6;15;9;17;27;2;28;30;3;18;24;10;5;1;30;28952
30;28952;7;16;19;4;32;20;31;21;25;23;11;8;12;22;14;13;26;29;6;15;9;17;27;2;28;30;3;18;24;10;5;1
